,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
35,4.651,BBA-MOL CELL RES,110,1,5,7,7,5,3,3,8,13,3,55,FASEB JOURNAL
36,3.549,MEDIAT INFLAMM,109,2,3,8,6,11,5,9,7,3,2,53,FASEB JOURNAL
37,3.961,ENDOCRINOLOGY,107,2,4,7,11,11,12,4,11,10,5,30,FASEB JOURNAL
38,3.040,EUR J PHARMACOL,106,1,3,4,6,5,3,6,7,4,16,51,FASEB JOURNAL
39,10.376,PHARMACOL THERAPEUT,106,0,7,4,4,8,6,11,10,7,3,46,FASEB JOURNAL
40,3.256,J APPL PHYSIOL,104,0,5,11,13,6,7,12,2,2,4,42,FASEB JOURNAL
41,4.249,NEUROPHARMACOLOGY,104,1,4,6,5,8,8,8,7,9,7,41,FASEB JOURNAL
42,5.797,COMPR PHYSIOL,102,0,4,4,5,8,10,7,1,11,4,48,FASEB JOURNAL
43,5.638,CELL DEATH DIS,101,1,6,5,4,9,9,5,6,5,16,35,FASEB JOURNAL
44,3.923,J CELL PHYSIOL,101,0,6,11,4,4,8,3,7,5,7,46,FASEB JOURNAL
45,4.012,J ENDOCRINOL,99,0,6,8,15,12,6,7,6,2,7,30,FASEB JOURNAL
46,3.519,FRONT ENDOCRINOL,97,5,5,6,5,4,12,5,10,4,2,39,FASEB JOURNAL
47,5.151,MOL NUTR FOOD RES,96,1,2,7,9,5,4,8,7,5,10,38,FASEB JOURNAL
48,4.897,PHARMACOL RES,95,2,7,9,8,7,2,8,7,3,4,38,FASEB JOURNAL
49,,PHYSIOL REP,95,0,7,7,6,8,5,8,4,3,3,44,FASEB JOURNAL
50,8.032,CELL REP,93,4,2,4,7,4,10,6,8,1,5,42,FASEB JOURNAL
51,4.019,FRONT MICROBIOL,92,6,4,9,5,3,5,9,5,4,5,37,FASEB JOURNAL
52,7.126,REDOX BIOL,91,1,1,8,6,3,2,4,3,3,6,54,FASEB JOURNAL
53,3.877,FRONT NEUROSCI-SWITZ,89,2,7,7,5,3,6,6,9,3,5,36,FASEB JOURNAL
54,2.583,BIOMED RES INT,88,2,5,6,2,5,4,7,5,2,4,46,FASEB JOURNAL
55,3.309,EXP CELL RES,88,5,4,7,3,4,6,3,4,4,4,44,FASEB JOURNAL
56,14.163,PROG NEUROBIOL,88,1,0,4,4,4,6,6,6,6,11,40,FASEB JOURNAL
57,4.092,AM J PHYSIOL-LUNG C,86,1,7,7,4,5,9,5,1,9,8,30,FASEB JOURNAL
58,2.959,J CELL BIOCHEM,84,1,2,5,11,6,5,5,2,2,2,43,FASEB JOURNAL
59,8.806,BIOMATERIALS,83,1,5,3,4,2,2,9,2,2,2,51,FASEB JOURNAL
60,4.069,AM J PATHOL,82,0,7,8,4,6,8,8,1,2,6,32,FASEB JOURNAL
61,3.679,BBA-GEN SUBJECTS,79,0,0,5,6,3,6,4,6,9,6,34,FASEB JOURNAL
62,4.300,FRONT CELL NEUROSCI,79,0,6,4,3,5,5,3,7,1,6,39,FASEB JOURNAL
63,8.973,AGEING RES REV,78,2,3,5,4,3,5,4,6,5,4,37,FASEB JOURNAL
64,3.382,NEUROSCIENCE,78,1,2,4,0,7,4,9,0,3,3,45,FASEB JOURNAL
65,1.664,ONCOL LETT,78,0,1,3,6,5,5,4,2,3,5,44,FASEB JOURNAL
66,1.410,EXP THER MED,77,2,1,7,1,2,1,7,7,6,5,38,FASEB JOURNAL
67,3.469,CURR MED CHEM,76,0,1,7,1,8,2,7,3,2,5,40,FASEB JOURNAL
68,5.971,J NEUROSCI,76,3,1,5,6,9,6,3,8,3,4,28,FASEB JOURNAL
69,6.383,ACTA BIOMATER,75,1,5,4,4,7,3,5,4,3,4,35,FASEB JOURNAL
70,5.220,CLIN SCI,75,2,3,5,7,4,5,3,3,5,3,35,FASEB JOURNAL
71,13.251,J CLIN INVEST,74,0,4,7,2,3,9,6,4,3,7,29,FASEB JOURNAL
72,4.609,J NEUROCHEM,74,0,3,4,4,6,4,5,4,5,5,34,FASEB JOURNAL
73,6.854,ONCOGENE,74,0,3,5,5,9,7,2,6,3,9,25,FASEB JOURNAL
74,13.660,ADV DRUG DELIVER REV,73,0,0,6,3,0,7,3,3,8,4,39,FASEB JOURNAL
75,4.966,BBA-MOL CELL BIOL L,72,0,2,9,6,3,2,6,5,4,6,29,FASEB JOURNAL
76,3.454,AM J PHYSIOL-CELL PH,71,0,6,2,4,4,4,5,3,4,2,37,FASEB JOURNAL
77,4.235,BIOCHEM PHARMACOL,71,0,1,5,4,4,6,7,5,2,5,32,FASEB JOURNAL
78,6.290,CARDIOVASC RES,71,1,7,2,9,4,3,2,3,2,4,34,FASEB JOURNAL
79,3.487,CELL SIGNAL,70,1,1,2,2,3,5,1,6,2,4,43,FASEB JOURNAL
80,6.754,COCHRANE DB SYST REV,69,0,7,5,12,8,7,8,4,0,7,11,FASEB JOURNAL
81,,METHOD MOL BIOL,69,0,1,0,1,4,6,2,4,4,5,42,FASEB JOURNAL
82,4.302,J CELL MOL MED,68,0,4,2,3,9,4,2,1,5,3,35,FASEB JOURNAL
83,4.414,J NUTR BIOCHEM,68,1,3,6,8,5,4,4,6,3,6,22,FASEB JOURNAL
84,3.388,INVEST OPHTH VIS SCI,67,1,2,4,6,4,4,4,2,2,3,35,FASEB JOURNAL
85,15.211,CIRC RES,66,0,5,3,5,2,4,5,3,1,2,36,FASEB JOURNAL
86,3.582,FRONT AGING NEUROSCI,66,0,4,4,1,1,4,4,4,3,4,37,FASEB JOURNAL
87,8.655,J AM SOC NEPHROL,66,0,2,2,5,3,3,4,9,5,5,28,FASEB JOURNAL
88,6.253,J MED CHEM,66,3,6,6,3,9,2,5,5,4,7,16,FASEB JOURNAL
89,,JCI INSIGHT,66,0,7,7,3,4,3,2,4,6,1,29,FASEB JOURNAL
90,3.603,NEUROCHEM INT,66,0,5,1,3,4,1,6,5,3,3,35,FASEB JOURNAL
91,2.772,NEUROCHEM RES,66,0,2,1,1,3,3,2,10,4,4,36,FASEB JOURNAL
92,0.833,INT J CLIN EXP MED,65,0,4,1,5,3,6,3,4,0,3,36,FASEB JOURNAL
93,3.470,J FUNCT FOODS,64,2,2,3,2,2,3,2,3,3,7,35,FASEB JOURNAL
94,4.530,FEBS J,63,1,3,6,7,4,1,4,5,2,2,28,FASEB JOURNAL
95,2.784,INT J MOL MED,63,0,0,3,2,4,2,4,2,3,4,39,FASEB JOURNAL
96,12.511,J CACHEXIA SARCOPENI,63,1,1,1,10,4,3,8,3,2,2,28,FASEB JOURNAL
97,5.193,J NEUROINFLAMM,63,2,1,1,1,1,5,3,8,4,5,32,FASEB JOURNAL
98,2.936,RSC ADV,63,3,0,1,2,2,1,3,6,1,3,41,FASEB JOURNAL
99,4.902,HUM MOL GENET,62,0,7,3,4,6,6,2,11,0,3,20,FASEB JOURNAL
100,20.565,CELL METAB,61,0,5,9,6,3,4,3,3,1,2,25,FASEB JOURNAL
