,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
22,1.396,INT J CLIN EXP PATHO,394,10,25,26,29,28,33,18,23,17,33,152,ONCOGENE
23,7.776,MOL CANCER,342,11,44,27,28,31,26,19,26,8,21,101,ONCOGENE
24,9.504,P NATL ACAD SCI USA,329,13,21,13,24,24,19,11,15,13,20,156,ONCOGENE
25,3.288,BMC CANCER,309,4,18,22,28,28,18,13,13,9,25,131,ONCOGENE
26,3.249,J CANCER,303,8,16,20,25,21,22,17,17,11,16,130,ONCOGENE
27,5.500,CELL PHYSIOL BIOCHEM,294,14,21,21,18,16,21,16,20,10,14,123,ONCOGENE
28,3.851,MOL CARCINOGEN,288,2,7,24,17,23,16,13,17,11,20,138,ONCOGENE
29,2.656,ONCOTARGETS THER,272,10,17,13,18,17,18,9,16,10,22,122,ONCOGENE
30,11.561,NUCLEIC ACIDS RES,265,6,15,16,18,10,10,10,13,8,14,145,ONCOGENE
31,4.372,CANCER SCI,263,8,20,14,24,15,21,10,19,11,16,105,ONCOGENE
32,8.032,CELL REP,263,6,18,22,17,23,11,9,15,8,21,113,ONCOGENE
33,1.865,ANTICANCER RES,256,7,15,9,11,14,8,10,18,6,18,140,ONCOGENE
34,5.365,MOL CANCER THER,255,4,21,16,22,15,12,9,14,7,22,113,ONCOGENE
35,4.416,FRONT ONCOL,250,16,22,23,16,24,11,8,8,9,23,90,ONCOGENE
36,2.959,J CELL BIOCHEM,248,5,14,13,10,12,10,11,7,7,20,139,ONCOGENE
37,3.191,GENES-BASEL,245,4,18,22,13,10,7,6,7,4,17,137,ONCOGENE
38,5.511,FRONT IMMUNOL,236,14,18,12,11,12,8,6,14,5,13,123,ONCOGENE
39,3.304,CELL CYCLE,234,4,15,17,11,14,7,6,6,11,22,121,ONCOGENE
40,3.309,EXP CELL RES,229,2,13,13,20,15,6,14,18,5,20,103,ONCOGENE
41,0.833,INT J CLIN EXP MED,226,3,13,14,17,14,12,11,15,9,14,104,ONCOGENE
42,2.757,CURR PHARM DESIGN,221,2,9,13,15,12,8,7,15,7,19,114,ONCOGENE
43,8.000,CELL DEATH DIFFER,218,4,12,12,16,13,8,5,15,8,15,110,ONCOGENE
44,3.487,CELL SIGNAL,218,1,19,10,11,14,10,6,11,11,15,110,ONCOGENE
45,1.760,ADV EXP MED BIOL,213,0,5,8,7,10,9,4,19,4,5,142,ONCOGENE
46,4.722,ONCOGENESIS,213,9,21,20,17,18,17,12,14,9,15,61,ONCOGENE
47,6.217,J EXP CLIN CANC RES,207,5,20,21,11,14,10,9,4,11,10,92,ONCOGENE
48,10.198,SEMIN CANCER BIOL,200,5,28,16,17,15,5,10,13,6,15,70,ONCOGENE
49,5.922,BRIT J CANCER,198,7,14,15,23,15,15,11,10,3,12,73,ONCOGENE
50,7.360,INT J CANCER,192,3,16,11,19,10,8,17,11,4,17,76,ONCOGENE
51,7.616,ELIFE,190,7,9,10,13,10,7,11,8,9,14,92,ONCOGENE
52,5.264,MOL ONCOL,188,10,21,22,12,10,12,12,15,6,6,62,ONCOGENE
53,1.410,EXP THER MED,185,1,7,13,11,8,16,12,13,5,6,93,ONCOGENE
54,4.597,MOL CANCER RES,185,3,13,14,25,14,15,5,15,8,9,64,ONCOGENE
55,3.998,AM J CANCER RES,183,10,8,19,18,15,13,8,16,9,11,56,ONCOGENE
56,3.831,FRONT PHARMACOL,183,8,9,6,7,11,8,6,10,5,11,102,ONCOGENE
57,6.721,CELL MOL LIFE SCI,181,4,11,15,15,16,5,6,8,3,10,88,ONCOGENE
58,3.061,AM J TRANSL RES,179,10,14,15,8,13,12,5,8,5,12,77,ONCOGENE
59,3.923,J CELL PHYSIOL,177,0,9,7,10,8,4,9,10,13,10,97,ONCOGENE
60,15.132,BLOOD,176,3,5,11,2,6,5,12,7,6,10,109,ONCOGENE
61,6.020,FREE RADICAL BIO MED,176,3,6,8,12,11,8,6,7,2,9,104,ONCOGENE
62,2.498,GENE,175,1,9,13,11,15,11,10,11,9,10,75,ONCOGENE
63,8.220,BBA-REV CANCER,166,8,18,13,12,14,6,6,15,1,9,64,ONCOGENE
64,,METHOD MOL BIOL,166,0,9,4,11,6,7,3,6,6,15,99,ONCOGENE
65,4.368,J VIROL,163,0,5,4,10,3,0,6,3,2,10,120,ONCOGENE
66,4.816,EUR J MED CHEM,157,4,4,12,5,12,7,9,3,8,13,80,ONCOGENE
67,3.563,MOL CELL ENDOCRINOL,157,0,5,7,4,11,9,7,9,11,3,91,ONCOGENE
68,2.583,BIOMED RES INT,156,1,12,8,6,18,11,9,5,3,13,70,ONCOGENE
69,10.023,LEUKEMIA,152,1,6,8,5,10,8,7,8,7,8,84,ONCOGENE
70,4.401,J CELL SCI,147,2,4,10,10,7,11,9,6,11,11,66,ONCOGENE
71,6.253,J PATHOL,147,4,8,17,21,15,7,8,7,3,10,47,ONCOGENE
72,2.784,INT J MOL MED,143,0,5,8,8,6,11,9,5,6,15,70,ONCOGENE
73,4.651,BBA-MOL CELL RES,142,1,8,14,7,5,5,4,6,2,13,77,ONCOGENE
74,3.469,CURR MED CHEM,140,1,9,6,4,5,3,5,7,6,13,81,ONCOGENE
75,5.331,ENDOCR-RELAT CANCER,139,4,6,11,8,5,9,10,6,7,8,65,ONCOGENE
76,4.495,CRIT REV ONCOL HEMAT,138,0,6,8,6,5,8,11,10,6,5,73,ONCOGENE
77,4.530,FEBS J,136,1,5,13,5,12,6,7,6,5,11,65,ONCOGENE
78,3.761,VIRUSES-BASEL,136,2,4,4,5,5,3,2,5,4,15,87,ONCOGENE
79,3.098,MOLECULES,131,4,4,6,5,2,7,2,6,5,7,83,ONCOGENE
80,5.595,FASEB J,130,1,5,4,5,10,8,7,2,6,10,72,ONCOGENE
81,8.537,THERANOSTICS,130,0,13,12,18,11,6,11,8,6,12,33,ONCOGENE
82,3.202,CANCER MED-US,128,7,8,9,7,10,6,2,6,5,13,55,ONCOGENE
83,5.540,PLOS GENET,128,3,6,10,9,4,5,7,9,4,7,64,ONCOGENE
84,3.622,INT REV CEL MOL BIO,127,0,10,13,4,8,8,8,8,3,18,47,ONCOGENE
85,42.784,NAT REV CANCER,124,2,12,17,8,7,4,4,14,0,3,53,ONCOGENE
86,4.936,OXID MED CELL LONGEV,123,3,9,4,5,4,3,8,4,3,7,73,ONCOGENE
87,5.072,CARCINOGENESIS,121,4,4,9,11,8,7,7,6,1,3,61,ONCOGENE
88,4.598,EXPERT OPIN THER TAR,119,7,10,9,6,10,7,6,5,3,7,49,ONCOGENE
89,4.302,J CELL MOL MED,119,1,6,18,8,10,4,4,4,5,4,55,ONCOGENE
90,22.844,CANCER CELL,118,1,7,13,9,9,4,3,14,6,10,42,ONCOGENE
91,2.387,EUR REV MED PHARMACO,118,8,10,9,9,12,4,7,9,4,8,38,ONCOGENE
92,7.333,J HEMATOL ONCOL,118,3,18,9,12,8,5,9,6,7,6,35,ONCOGENE
93,4.994,NEOPLASIA,118,2,6,9,15,7,5,2,3,7,14,48,ONCOGENE
94,6.253,J MED CHEM,113,4,4,5,3,3,7,2,6,7,12,60,ONCOGENE
95,5.205,MUTAT RES-REV MUTAT,113,0,3,6,4,3,3,3,6,1,7,77,ONCOGENE
96,6.378,SCI SIGNAL,113,0,7,5,8,14,5,8,5,4,6,51,ONCOGENE
97,3.813,MOL CELL BIOL,112,3,1,8,5,8,5,8,5,4,4,61,ONCOGENE
98,10.376,PHARMACOL THERAPEUT,112,2,10,3,8,7,7,7,7,5,3,53,ONCOGENE
99,7.038,TRENDS CANCER,112,7,13,7,12,8,9,4,7,0,7,38,ONCOGENE
100,3.857,BIOCHEM J,110,1,7,8,9,6,4,4,9,4,9,49,ONCOGENE
