,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
24,11.984,BIOL PSYCHIAT,48,7,10,3,5,2,4,4,1,2,3,7,TRENDS IN NEUROSCIENCES
25,9.251,CURR BIOL,42,1,11,4,5,7,3,1,2,0,0,8,TRENDS IN NEUROSCIENCES
26,6.541,CURR OPIN NEUROBIOL,40,1,5,8,4,2,3,1,4,1,1,10,TRENDS IN NEUROSCIENCES
27,12.353,NAT COMMUN,39,3,12,10,7,3,3,1,0,0,0,0,TRENDS IN NEUROSCIENCES
28,4.249,NEUROPHARMACOLOGY,38,4,6,1,7,3,2,3,1,1,0,10,TRENDS IN NEUROSCIENCES
29,5.227,NEUROBIOL DIS,33,0,2,4,3,5,6,2,3,3,1,4,TRENDS IN NEUROSCIENCES
30,6.544,NEUROPSYCHOPHARMACOL,33,0,5,4,5,6,3,2,1,0,3,4,TRENDS IN NEUROSCIENCES
31,3.173,BEHAV BRAIN RES,31,0,2,5,0,2,4,4,0,2,1,11,TRENDS IN NEUROSCIENCES
32,4.454,NEUROBIOL AGING,31,2,3,2,4,5,6,1,1,0,0,7,TRENDS IN NEUROSCIENCES
33,10.250,ANN NEUROL,30,2,0,7,5,1,2,2,0,1,2,8,TRENDS IN NEUROSCIENCES
34,4.609,J NEUROCHEM,30,0,6,2,3,0,4,5,0,0,0,10,TRENDS IN NEUROSCIENCES
35,32.621,NAT MED,30,0,5,3,1,2,3,0,2,1,4,9,TRENDS IN NEUROSCIENCES
36,8.037,NEUROSCI BIOBEHAV R,29,3,4,3,1,6,1,2,1,0,1,7,TRENDS IN NEUROSCIENCES
37,14.675,ANNU REV NEUROSCI,28,0,1,3,0,3,2,0,1,1,3,14,TRENDS IN NEUROSCIENCES
38,4.902,HUM MOL GENET,28,0,3,3,2,2,6,1,4,0,2,5,TRENDS IN NEUROSCIENCES
39,3.961,ENDOCRINOLOGY,26,0,0,0,0,3,1,1,1,1,4,15,TRENDS IN NEUROSCIENCES
40,5.067,EPILEPSIA,26,0,5,0,3,2,1,2,0,3,0,10,TRENDS IN NEUROSCIENCES
41,11.640,MOL PSYCHIATR,26,2,7,3,1,4,2,1,1,0,0,5,TRENDS IN NEUROSCIENCES
42,1.806,EXP BRAIN RES,25,0,0,1,0,0,0,0,0,2,0,22,TRENDS IN NEUROSCIENCES
43,7.616,ELIFE,24,2,9,8,3,2,0,0,0,0,0,0,TRENDS IN NEUROSCIENCES
44,4.122,SCI REP-UK,24,2,14,5,1,0,2,0,0,0,0,0,TRENDS IN NEUROSCIENCES
45,8.055,NEUROLOGY,23,1,0,3,0,2,2,1,3,0,0,11,TRENDS IN NEUROSCIENCES
46,4.927,HUM BRAIN MAPP,22,3,5,1,3,2,1,0,1,4,1,1,TRENDS IN NEUROSCIENCES
47,3.786,J AFFECT DISORDERS,21,1,5,4,2,0,0,2,1,2,1,3,TRENDS IN NEUROSCIENCES
48,5.002,J NEUROTRAUM,21,0,0,3,1,2,2,3,2,0,1,7,TRENDS IN NEUROSCIENCES
49,15.876,ACTA NEUROPATHOL,20,0,3,0,2,0,1,0,5,0,1,8,TRENDS IN NEUROSCIENCES
50,24.014,PHYSIOL REV,20,0,0,0,0,2,3,2,1,2,2,8,TRENDS IN NEUROSCIENCES
51,4.691,TRANSL PSYCHIAT,20,5,7,5,1,1,1,0,0,0,0,0,TRENDS IN NEUROSCIENCES
52,3.392,J NEUROENDOCRINOL,19,0,2,2,4,2,1,3,1,0,0,4,TRENDS IN NEUROSCIENCES
53,27.125,NAT GENET,19,2,2,1,2,1,0,1,1,0,0,9,TRENDS IN NEUROSCIENCES
54,4.483,EXP NEUROL,18,1,3,0,0,1,1,0,0,1,0,11,TRENDS IN NEUROSCIENCES
55,4.300,FRONT CELL NEUROSCI,18,1,4,4,2,4,1,2,0,0,0,0,TRENDS IN NEUROSCIENCES
56,2.871,FRONT HUM NEUROSCI,18,0,2,2,4,5,0,1,2,2,0,0,TRENDS IN NEUROSCIENCES
57,2.159,NEUROSCI LETT,18,0,1,3,1,0,1,0,1,1,0,10,TRENDS IN NEUROSCIENCES
58,5.666,PHILOS T R SOC B,18,0,0,3,6,0,3,0,2,1,0,3,TRENDS IN NEUROSCIENCES
59,4.418,HORM BEHAV,17,1,6,1,1,1,1,3,1,0,0,2,TRENDS IN NEUROSCIENCES
60,8.324,MOVEMENT DISORD,17,0,3,5,0,0,1,0,1,0,2,5,TRENDS IN NEUROSCIENCES
61,8.032,CELL REP,16,1,5,5,2,3,0,0,0,0,0,0,TRENDS IN NEUROSCIENCES
62,3.131,FRONT NEURAL CIRCUIT,16,1,6,0,1,6,1,0,0,1,0,0,TRENDS IN NEUROSCIENCES
63,3.966,HIPPOCAMPUS,16,0,1,1,0,1,1,2,1,0,2,7,TRENDS IN NEUROSCIENCES
64,8.784,J CELL BIOL,16,0,0,1,0,1,0,1,0,1,1,11,TRENDS IN NEUROSCIENCES
65,6.306,BRAIN BEHAV IMMUN,15,0,7,3,3,0,1,1,0,0,0,0,TRENDS IN NEUROSCIENCES
66,4.231,BRAIN STRUCT FUNCT,15,1,2,5,0,1,1,0,4,0,0,1,TRENDS IN NEUROSCIENCES
67,3.476,J ALZHEIMERS DIS,15,2,3,1,2,3,2,0,2,0,0,0,TRENDS IN NEUROSCIENCES
68,3.468,J COGNITIVE NEUROSCI,15,0,1,1,2,2,2,0,1,1,0,5,TRENDS IN NEUROSCIENCES
69,1.266,NEUROREPORT,15,0,0,0,0,0,1,1,0,0,0,13,TRENDS IN NEUROSCIENCES
70,14.163,PROG NEUROBIOL,15,0,2,1,1,0,1,5,0,1,0,4,TRENDS IN NEUROSCIENCES
71,6.045,J CEREBR BLOOD F MET,14,0,3,2,0,0,0,0,0,0,1,8,TRENDS IN NEUROSCIENCES
72,27.144,LANCET NEUROL,14,0,1,3,1,3,1,1,1,2,0,1,TRENDS IN NEUROSCIENCES
73,4.277,ANN NY ACAD SCI,13,0,0,1,0,0,0,1,2,1,2,6,TRENDS IN NEUROSCIENCES
74, ,ARCH GEN PSYCHIAT,13,0,0,0,0,0,0,1,1,2,1,8,TRENDS IN NEUROSCIENCES
75,2.507,BEHAV NEUROSCI,13,0,3,0,0,2,0,0,1,1,1,5,TRENDS IN NEUROSCIENCES
76,20.565,CELL METAB,13,0,3,1,2,1,2,0,0,0,3,1,TRENDS IN NEUROSCIENCES
77,13.251,J CLIN INVEST,13,2,1,1,0,0,1,2,0,0,0,6,TRENDS IN NEUROSCIENCES
78,53.254,LANCET,13,1,1,2,1,0,1,0,0,0,1,6,TRENDS IN NEUROSCIENCES
79,5.076,MOL NEUROBIOL,13,1,4,2,1,0,2,0,0,0,1,2,TRENDS IN NEUROSCIENCES
80,2.538,PHARMACOL BIOCHEM BE,13,0,0,0,2,0,0,0,2,0,0,9,TRENDS IN NEUROSCIENCES
81,2.517,PHYSIOL BEHAV,13,2,0,0,1,0,1,1,0,0,1,7,TRENDS IN NEUROSCIENCES
82,9.163,PLOS BIOL,13,1,1,2,1,2,2,0,0,0,2,2,TRENDS IN NEUROSCIENCES
83,3.222,PSYCHOPHARMACOLOGY,13,0,3,1,2,2,0,2,0,0,1,2,TRENDS IN NEUROSCIENCES
84,3.958,SCHIZOPHR RES,13,0,0,1,0,2,1,2,3,2,1,1,TRENDS IN NEUROSCIENCES
85,5.578,ADDICT BIOL,12,2,3,1,2,2,0,0,1,0,1,0,TRENDS IN NEUROSCIENCES
86,13.396,AM J PSYCHIAT,12,0,1,1,0,0,1,1,2,0,0,6,TRENDS IN NEUROSCIENCES
87,7.273,DIABETES,12,0,1,0,1,2,2,2,0,0,1,3,TRENDS IN NEUROSCIENCES
88,3.877,FRONT NEUROSCI-SWITZ,12,1,1,1,1,3,0,1,2,1,1,0,TRENDS IN NEUROSCIENCES
89,5.846,GLIA,12,1,1,1,2,2,1,1,0,1,1,1,TRENDS IN NEUROSCIENCES
90,3.179,J EXP BIOL,12,0,0,3,0,0,1,1,0,0,0,7,TRENDS IN NEUROSCIENCES
91,3.490,J NEUROPATH EXP NEUR,12,0,0,0,0,0,1,0,0,1,1,9,TRENDS IN NEUROSCIENCES
92,4.731,PSYCHONEUROENDOCRINO,12,1,2,1,0,2,1,0,1,1,0,3,TRENDS IN NEUROSCIENCES
93,5.414,ACTA NEUROPATHOL COM,11,0,2,2,5,2,0,0,0,0,0,0,TRENDS IN NEUROSCIENCES
94,4.069,AM J PATHOL,11,0,1,0,0,0,2,0,0,0,1,7,TRENDS IN NEUROSCIENCES
95,3.199,CEREBELLUM,11,3,1,1,0,2,2,1,0,0,0,1,TRENDS IN NEUROSCIENCES
96, ,ELECTROEN CLIN NEURO,11,0,0,0,0,0,0,0,0,0,0,11,TRENDS IN NEUROSCIENCES
97,5.595,FASEB J,11,0,0,0,0,2,1,1,2,1,1,3,TRENDS IN NEUROSCIENCES
98,2.668,J NEUROSCI METH,11,1,2,1,2,1,0,1,1,0,2,0,TRENDS IN NEUROSCIENCES
99,3.312,MOL CELL NEUROSCI,11,0,2,0,0,0,0,1,2,0,0,6,TRENDS IN NEUROSCIENCES
100,5.024,NEUROENDOCRINOLOGY,11,1,1,0,2,2,1,1,0,0,1,2,TRENDS IN NEUROSCIENCES
