,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
47,5.002,J NEUROTRAUM,63,8,10,9,6,5,3,3,1,0,3,15,NEUROLOGY
48,5.135,SLEEP,61,1,3,8,5,4,5,1,2,2,1,29,NEUROLOGY
49,3.859,INT J STROKE,59,1,2,13,16,5,2,7,2,4,4,3,NEUROLOGY
50,19.384,ANN INTERN MED,58,3,6,4,6,1,1,2,2,8,1,24,NEUROLOGY
51,1.598,J STROKE CEREBROVASC,58,1,7,10,10,11,3,2,0,5,2,7,NEUROLOGY
52,4.475,NEUROSURGERY,58,1,2,1,4,4,5,2,4,4,2,29,NEUROLOGY
53,2.982,AMYOTROPH LAT SCL FR,55,3,6,2,5,7,5,2,5,4,1,15,NEUROLOGY
54,6.045,J CEREBR BLOOD F MET,55,1,16,6,6,2,4,1,1,0,1,17,NEUROLOGY
55,3.126,ACTA NEUROL SCAND,54,3,3,3,4,1,3,1,1,1,4,30,NEUROLOGY
56,4.245,J CLIN EPIDEMIOL,52,0,1,1,2,3,1,5,0,3,3,33,NEUROLOGY
57,2.491,EPILEPSY RES,51,1,3,6,4,7,4,4,1,1,4,16,NEUROLOGY
58,4.902,HUM MOL GENET,51,0,3,3,8,4,7,3,5,0,0,18,NEUROLOGY
59,7.469,RADIOLOGY,51,1,5,5,1,9,2,0,6,1,2,19,NEUROLOGY
60,3.077,ARCH PHYS MED REHAB,50,1,2,2,4,4,4,1,6,1,3,22,NEUROLOGY
61,2.600,EPILEPSY BEHAV,50,0,7,7,4,4,3,4,2,4,4,11,NEUROLOGY
62,3.490,J NEUROPATH EXP NEUR,50,0,3,2,1,3,3,7,2,6,3,20,NEUROLOGY
63,32.635,NAT REV NEUROSCI,47,2,2,8,4,4,3,2,4,2,0,16,NEUROLOGY
64,13.397,DIABETES CARE,46,0,4,3,6,7,2,3,2,1,2,16,NEUROLOGY
65,7.199,MAYO CLIN PROC,45,3,13,11,1,1,3,1,0,1,2,9,NEUROLOGY
66,5.515,PEDIATRICS,45,0,1,5,2,2,4,2,2,0,3,24,NEUROLOGY
67,6.308,CEREB CORTEX,44,0,6,1,5,2,2,3,3,3,5,14,NEUROLOGY
68,3.697,NEUROEPIDEMIOLOGY,44,0,3,7,2,3,3,3,9,2,4,8,NEUROLOGY
69,5.559,PAIN,44,0,2,1,4,4,4,1,1,4,1,22,NEUROLOGY
70,3.163,NEUROCRIT CARE,43,2,5,4,3,4,8,4,4,5,3,1,NEUROLOGY
71,3.125,BRAIN RES,40,0,2,5,2,1,1,1,3,3,1,21,NEUROLOGY
72,6.754,COCHRANE DB SYST REV,39,2,3,2,6,7,11,4,2,0,0,2,NEUROLOGY
73,4.011,J BIOL CHEM,39,1,1,1,1,1,5,2,4,1,0,22,NEUROLOGY
74,4.902,J GERONTOL A-BIOL,39,1,5,4,9,3,0,2,2,1,0,12,NEUROLOGY
75,19.912,NAT NEUROSCI,37,0,2,5,5,4,0,2,3,2,1,13,NEUROLOGY
76,2.839,SEIZURE-EUR J EPILEP,37,1,0,2,3,4,7,2,0,1,1,16,NEUROLOGY
77,4.277,ANN NY ACAD SCI,34,1,0,2,0,1,5,2,5,2,7,9,NEUROLOGY
78,4.483,EXP NEUROL,34,1,1,1,5,3,5,0,3,2,2,11,NEUROLOGY
79,3.869,NEUROIMAGE-CLIN,34,1,6,13,9,5,0,0,0,0,0,0,NEUROLOGY
80,1.940,ALZ DIS ASSOC DIS,33,0,2,3,4,0,0,1,4,2,1,16,NEUROLOGY
81,2.398,PEDIATR NEUROL,33,0,7,7,2,2,1,0,1,0,0,13,NEUROLOGY
82,3.395,SLEEP MED,33,1,1,2,6,8,0,2,2,3,1,7,NEUROLOGY
83, ,ARCH INTERN MED,32,0,0,0,0,0,7,3,2,1,2,17,NEUROLOGY
84,1.665,J CHILD NEUROL,32,1,5,2,5,1,4,1,0,0,1,12,NEUROLOGY
85,2.170,BMC NEUROL,31,0,3,2,6,6,1,6,1,2,1,3,NEUROLOGY
86,3.614,CLIN NEUROPHYSIOL,31,0,2,3,10,3,3,2,3,1,0,4,NEUROLOGY
87,2.777,J INT NEUROPSYCH SOC,31,0,4,1,4,0,1,2,3,3,2,11,NEUROLOGY
88,3.667,J PEDIATR-US,31,1,4,0,1,1,1,3,3,0,0,17,NEUROLOGY
89,11.984,BIOL PSYCHIAT,30,0,2,1,4,1,4,0,5,1,5,7,NEUROLOGY
90,3.289,DEV MED CHILD NEUROL,30,0,2,2,3,5,3,0,4,0,3,8,NEUROLOGY
91,15.132,BLOOD,29,0,3,3,2,1,3,3,2,0,2,10,NEUROLOGY
92,3.406,J HEAD TRAUMA REHAB,29,2,3,2,2,1,1,0,2,2,1,13,NEUROLOGY
93,7.439,J NUCL MED,29,2,3,7,3,7,2,1,0,1,0,3,NEUROLOGY
94, ,NEUROL-NEUROIMMUNOL,29,2,10,13,4,0,0,0,0,0,0,0,NEUROLOGY
95,2.889,NEUROPSYCHOLOGIA,29,0,2,1,3,1,3,2,1,3,2,11,NEUROLOGY
96,4.907,CORTEX,28,1,3,7,3,5,3,0,2,0,1,3,NEUROLOGY
97,2.886,DEMENT GERIATR COGN,28,0,1,3,3,3,2,1,0,2,1,12,NEUROLOGY
98,4.609,J NEUROCHEM,28,1,3,1,0,2,2,1,2,2,3,11,NEUROLOGY
99,2.346,NEURORADIOLOGY,28,0,0,2,0,3,3,1,0,1,1,17,NEUROLOGY
100,1.932,STAT MED,28,0,0,2,0,1,1,1,0,3,2,18,NEUROLOGY
