,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
28,5.971,J NEUROSCI,80,3,2,8,4,4,8,7,1,5,2,36,STROKE
29,3.077,ARCH PHYS MED REHAB,77,0,1,3,1,2,6,3,6,2,5,48,STROKE
30,6.754,COCHRANE DB SYST REV,71,9,6,5,10,10,9,1,5,7,4,5,STROKE
31,2.448,J NEUROL SCI,70,3,6,10,10,6,6,2,3,1,3,20,STROKE
32,11.460,JAMA NEUROL,70,16,20,15,11,8,0,0,0,0,0,0,STROKE
33,3.783,J NEUROL,68,0,13,5,4,6,3,4,4,5,6,18,STROKE
34,5.426,NEUROIMAGE,65,1,3,3,3,5,17,1,4,4,1,23,STROKE
35,3.163,NEUROCRIT CARE,64,2,9,7,4,4,10,9,5,6,4,4,STROKE
36,4.621,EUR J NEUROL,61,8,7,7,7,9,10,4,2,1,1,5,STROKE
37,4.952,THROMB HAEMOSTASIS,61,2,9,8,13,5,6,0,2,2,2,12,STROKE
38,4.711,NEUROREHAB NEURAL RE,59,4,3,10,5,6,5,2,2,4,8,10,STROKE
39,41.577,NATURE,58,0,8,1,7,2,6,1,7,1,0,25,STROKE
40, ,ARCH INTERN MED,53,0,0,0,0,0,4,2,1,4,6,36,STROKE
41,4.171,AM HEART J,52,3,3,5,3,0,8,5,6,5,0,14,STROKE
42,3.697,NEUROEPIDEMIOLOGY,52,0,5,12,2,4,1,0,1,2,2,23,STROKE
43,9.504,P NATL ACAD SCI USA,52,1,0,3,6,3,4,3,5,4,4,19,STROKE
44,4.322,AM J EPIDEMIOL,49,1,0,1,2,0,3,4,1,2,0,35,STROKE
45,3.294,J VASC SURG,49,2,5,6,2,1,2,8,2,1,4,16,STROKE
46,6.086,ARTERIOSCL THROM VAS,48,1,4,4,3,4,2,6,1,2,1,20,STROKE
47,6.823,HYPERTENSION,47,1,5,3,3,6,4,3,5,4,2,11,STROKE
48,3.171,AM J CARDIOL,46,0,6,1,5,3,2,5,3,0,1,20,STROKE
49,6.549,AM J CLIN NUTR,46,0,1,4,6,2,7,4,1,5,1,15,STROKE
50,19.384,ANN INTERN MED,46,0,0,1,2,4,1,2,0,2,2,32,STROKE
51,3.125,BRAIN RES,46,1,3,4,2,2,1,3,4,2,0,24,STROKE
52,4.034,INT J CARDIOL,46,1,15,5,5,13,2,2,1,0,0,2,STROKE
53,8.266,TRANSL STROKE RES,45,3,11,14,9,2,2,0,4,0,0,0,STROKE
54,4.082,MAGN RESON MED,44,1,0,3,1,4,5,4,2,3,2,19,STROKE
55,15.211,CIRC RES,43,6,3,3,4,2,4,1,1,2,0,17,STROKE
56,13.397,DIABETES CARE,43,0,2,4,1,5,0,4,2,3,3,19,STROKE
57,4.467,ATHEROSCLEROSIS,41,1,3,6,4,2,5,7,4,2,0,7,STROKE
58,7.652,CHEST,41,1,0,1,3,1,7,2,21,1,0,4,STROKE
59,1.932,STAT MED,41,2,2,0,0,1,3,3,1,3,5,21,STROKE
60,5.036,CIRC-CARDIOVASC QUAL,40,1,0,7,3,13,4,6,5,0,1,0,STROKE
61,4.899,J THROMB HAEMOST,40,1,3,3,1,4,6,3,6,1,0,12,STROKE
62,6.630,CRIT CARE MED,38,0,11,2,1,2,0,3,2,2,1,14,STROKE
63,32.621,NAT MED,38,1,1,1,1,2,2,6,1,6,3,14,STROKE
64,5.117,AM J MED,36,2,4,2,8,1,2,1,6,1,1,8,STROKE
65,15.132,BLOOD,36,2,2,0,4,2,2,2,3,2,3,14,STROKE
66,4.245,J CLIN EPIDEMIOL,33,0,1,1,0,2,1,1,0,1,1,25,STROKE
67,2.346,NEURORADIOLOGY,33,1,3,5,1,8,3,1,0,0,2,9,STROKE
68,4.483,EXP NEUROL,31,1,3,5,3,2,3,0,2,3,0,9,STROKE
69,1.953,J NEUROIMAGING,31,1,4,4,6,0,1,2,2,1,1,9,STROKE
70,3.508,FRONT NEUROL,30,0,6,8,6,4,2,2,2,0,0,0,STROKE
71,8.360,INT J EPIDEMIOL,30,4,0,1,1,0,3,0,0,0,0,21,STROKE
72,4.155,J AM GERIATR SOC,30,0,0,3,1,1,0,0,1,1,1,22,STROKE
73,4.122,SCI REP-UK,30,2,19,6,3,0,0,0,0,0,0,0,STROKE
74,41.058,SCIENCE,30,1,0,1,2,1,0,2,1,1,0,21,STROKE
75,4.750,J STROKE,29,0,7,15,7,0,0,0,0,0,0,0,STROKE
76,19.819,NAT REV NEUROL,29,0,6,9,5,4,1,1,3,0,0,0,STROKE
77,1.924,WORLD NEUROSURG,29,0,10,4,9,1,2,3,0,0,0,0,STROKE
78,2.170,BMC NEUROL,28,0,2,8,5,4,6,1,0,1,0,1,STROKE
79,5.008,ANN EMERG MED,27,0,0,2,0,2,0,4,0,3,4,12,STROKE
80,14.319,NEURON,27,1,1,5,3,3,2,2,2,0,0,8,STROKE
81,3.877,EUR J VASC ENDOVASC,26,0,4,4,1,1,1,2,1,3,1,8,STROKE
82,2.647,NEUROSURG FOCUS,26,1,0,2,10,3,2,1,0,6,1,0,STROKE
83,3.126,ACTA NEUROL SCAND,25,1,3,1,2,1,3,1,0,1,0,12,STROKE
84,3.612,J MAGN RESON IMAGING,25,0,2,3,1,2,2,2,3,1,2,7,STROKE
85,4.609,J NEUROCHEM,25,0,2,2,1,1,3,1,1,2,3,9,STROKE
86,32.635,NAT REV NEUROSCI,25,0,0,0,1,2,3,1,0,6,1,11,STROKE
87,3.382,NEUROSCIENCE,25,0,1,6,2,3,3,0,2,2,1,5,STROKE
88,1.929,ACTA NEUROCHIR,24,0,0,2,3,2,1,1,1,1,1,12,STROKE
89,4.099,J HYPERTENS,24,0,3,1,0,1,0,4,1,0,2,12,STROKE
90,5.193,J NEUROINFLAMM,24,2,3,3,2,5,5,0,1,0,1,2,STROKE
91,19.989,JAMA INTERN MED,24,2,9,6,4,3,0,0,0,0,0,0,STROKE
92,1.736,CLIN NEUROL NEUROSUR,23,0,2,2,4,5,1,1,0,1,0,7,STROKE
93,4.011,J BIOL CHEM,23,0,0,0,0,1,1,1,4,1,1,14,STROKE
94,27.125,NAT GENET,23,0,2,1,2,0,4,4,1,1,1,7,STROKE
95,2.413,BMJ OPEN,22,1,5,1,6,6,1,2,0,0,0,0,STROKE
96,1.562,EUR NEUROL,22,1,2,3,2,1,1,1,2,4,0,5,STROKE
97,13.251,J CLIN INVEST,22,1,1,3,0,2,0,0,0,2,0,13,STROKE
98,7.199,MAYO CLIN PROC,22,3,2,5,1,2,0,0,0,1,1,7,STROKE
99,2.930,CLIN REHABIL,21,0,2,2,2,2,3,0,1,2,1,6,STROKE
100,4.027,EUR RADIOL,21,4,0,3,6,3,1,2,1,1,0,0,STROKE
