,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
20,,SPR SER TRANSL STROK,146,1,6,3,9,10,11,10,12,10,4,70,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
21,4.609,J NEUROCHEM,144,4,5,5,5,9,10,4,11,6,11,74,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
22,6.306,BRAIN BEHAV IMMUN,139,3,13,17,20,15,6,5,7,5,2,46,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
23,3.382,NEUROSCIENCE,138,2,9,9,6,8,13,9,9,7,8,58,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
24,,ONCOTARGET,133,2,5,9,9,11,12,10,13,3,12,47,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
25,7.439,J NUCL MED,130,4,4,10,6,4,6,1,6,0,2,87,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
26,4.082,MAGN RESON MED,129,1,7,5,19,11,8,7,9,6,0,56,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
27,3.476,J ALZHEIMERS DIS,123,12,15,10,6,14,4,6,3,7,3,43,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
28,4.483,EXP NEUROL,118,1,5,7,8,3,5,7,7,0,10,65,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
29,,BRAIN ED MOL MECHXB,114,3,6,7,4,12,8,7,9,11,3,44,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
30,4.300,FRONT CELL NEUROSCI,112,13,4,4,7,4,5,3,4,7,4,57,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
31,3.902,FRONT MOL NEUROSCI,105,6,4,8,9,9,8,6,10,2,5,38,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
32,10.848,BRAIN,104,9,9,7,14,5,8,6,6,4,4,32,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
33,5.971,J NEUROSCI,103,6,9,5,5,5,11,5,9,3,7,38,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
34,2.159,NEUROSCI LETT,102,1,4,7,8,7,7,6,8,1,3,50,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
35,1.598,J STROKE CEREBROVASC,101,1,7,5,6,3,6,8,4,5,6,50,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
36,4.927,HUM BRAIN MAPP,98,3,6,11,7,3,8,8,1,2,5,44,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
37,3.582,FRONT AGING NEUROSCI,92,12,9,5,11,7,8,0,6,4,2,28,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
38,3.569,AM J PHYSIOL-HEART C,88,20,7,9,14,6,2,4,2,3,4,17,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
39,5.220,CLIN SCI,85,3,23,11,4,10,5,4,3,5,4,13,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
40,3.031,NMR BIOMED,84,2,3,7,6,2,10,8,5,2,2,37,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
41,2.234,NEURAL REGEN RES,83,2,3,4,2,8,5,7,4,3,6,39,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
42,4.249,NEUROPHARMACOLOGY,80,4,6,7,1,7,14,8,4,3,0,26,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
43,3.112,CURR DRUG TARGETS,79,0,0,2,6,6,7,4,6,5,1,42,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
44,3.869,NEUROIMAGE-CLIN,79,11,10,7,6,0,4,4,4,0,3,30,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
45,4.129,NEUROPHOTONICS,79,1,1,7,2,7,9,5,4,4,2,37,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
46,1.924,WORLD NEUROSURG,78,2,2,10,4,2,6,7,1,4,7,33,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
47,3.612,J MAGN RESON IMAGING,75,0,5,7,3,5,7,7,3,2,4,32,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
48,1.922,MOL MED REP,75,1,2,2,5,5,3,3,4,5,3,42,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
49,2.757,CURR PHARM DESIGN,71,0,4,5,0,3,8,5,4,2,1,39,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
50,3.440,BRAIN RES BULL,67,1,2,4,5,2,7,2,3,2,4,35,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
51,3.653,AM J NEURORADIOL,66,6,9,2,3,9,2,4,3,1,1,26,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
52,3.804,AAPS J,65,3,7,2,6,5,6,1,4,5,4,22,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
53,4.936,OXID MED CELL LONGEV,65,1,5,2,9,5,3,4,8,1,2,25,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
54,5.227,NEUROBIOL DIS,64,2,6,5,4,7,2,4,4,6,2,22,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
55,2.630,EJNMMI RES,63,1,2,2,5,1,5,3,4,0,1,39,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
56,8.037,NEUROSCI BIOBEHAV R,63,0,5,7,4,2,4,7,2,2,5,25,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
57,9.504,P NATL ACAD SCI USA,63,4,4,2,1,5,4,3,4,7,3,26,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
58,6.020,FREE RADICAL BIO MED,60,0,0,2,5,4,3,2,1,3,3,37,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
59,0.833,INT J CLIN EXP MED,60,0,2,3,1,3,1,7,6,7,0,30,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
60,4.454,NEUROBIOL AGING,59,2,11,7,4,7,3,0,2,1,0,22,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
61,3.895,CELL MOL NEUROBIOL,58,1,1,4,4,2,4,2,2,3,5,30,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
62,5.846,GLIA,58,2,1,7,2,6,7,5,5,4,1,18,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
63,3.173,BEHAV BRAIN RES,57,1,3,4,2,7,3,4,4,1,3,25,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
64,4.068,CURR NEUROPHARMACOL,57,0,2,0,1,2,6,2,4,5,1,34,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
65,4.540,J PHYSIOL-LONDON,56,0,8,3,2,2,4,6,3,0,2,26,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
66,19.819,NAT REV NEUROL,56,2,7,5,7,5,2,3,3,2,5,15,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
67,2.583,BIOMED RES INT,55,1,0,1,6,3,5,3,4,2,6,24,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
68,3.163,NEUROCRIT CARE,55,0,6,4,4,2,4,5,3,4,4,19,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
69,8.055,NEUROLOGY,55,1,16,6,6,2,4,1,1,0,1,17,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
70,2.275,ANAL BIOCHEM,54,0,0,3,1,3,11,0,6,4,0,26,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
71,2.885,CELL TRANSPLANT,53,0,1,4,6,8,2,2,3,0,4,23,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
72,14.319,NEURON,53,5,7,5,4,0,10,2,1,3,0,16,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
73,4.211,ACS CHEM NEUROSCI,52,6,0,2,4,3,4,3,3,1,1,25,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
74,6.308,CEREB CORTEX,52,0,2,3,7,5,2,6,1,3,1,22,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
75,3.256,J APPL PHYSIOL,52,6,1,3,5,1,4,6,0,1,2,23,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
76,7.704,EUR J NUCL MED MOL I,51,0,3,3,2,4,4,0,6,0,0,29,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
77,,GEROSCIENCE,49,2,5,11,7,6,0,1,4,2,1,10,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
78,2.448,J NEUROL SCI,48,1,6,2,8,3,2,2,4,0,3,17,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
79,,PROC SPIE,48,0,2,8,2,1,5,2,2,0,1,25,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
80,6.187,BRAIN PATHOL,47,0,4,3,5,5,4,2,2,5,4,13,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
81,1.410,EXP THER MED,47,0,3,1,3,2,5,3,4,4,1,21,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
82,4.319,J NEUROSURG,47,0,2,4,3,0,6,2,3,4,3,20,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
83,2.665,PHYS MED BIOL,46,1,0,1,2,2,1,3,0,0,0,36,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
84,2.559,BIOCHEM BIOPH RES CO,45,1,4,8,3,3,3,2,2,1,1,17,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
85,15.211,CIRC RES,44,1,9,1,1,6,3,2,1,4,1,15,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
86,5.638,CELL DEATH DIS,43,0,3,4,1,2,5,3,2,2,3,18,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
87,6.544,NEUROPSYCHOPHARMACOL,43,0,2,3,6,4,4,1,0,3,0,20,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
88,2.078,CURR DRUG DELIV,42,0,1,2,1,6,2,2,6,3,3,16,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
89,4.558,SEMIN NUCL MED,42,2,3,0,1,3,9,4,2,0,2,16,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
90,3.490,J NEUROPATH EXP NEUR,41,2,2,2,1,2,1,1,6,2,3,19,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
91,2.441,METAB BRAIN DIS,41,1,3,2,2,2,5,2,0,3,3,18,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
92,2.368,Q J NUCL MED MOL IM,41,8,2,5,1,1,4,2,1,3,0,14,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
93,3.394,FRONT PHYSIOL,40,1,5,7,2,3,2,2,1,1,1,15,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
94,,HAND CLINIC,40,0,0,2,1,2,3,3,1,0,2,26,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
95,5.500,CELL PHYSIOL BIOCHEM,39,0,3,4,2,7,0,2,2,2,1,16,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
96,2.668,J NEUROSCI METH,39,1,2,4,0,0,4,1,3,1,2,21,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
97,3.457,BIOMED PHARMACOTHER,38,1,1,4,1,3,0,1,4,4,0,19,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
98,4.450,J AM HEART ASSOC,38,1,7,1,3,6,1,1,2,0,5,11,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
99,3.161,NEURAL PLAST,38,2,2,1,5,4,2,2,4,1,0,15,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
100,5.108,BBA-MOL BASIS DIS,37,0,4,5,2,3,1,3,1,1,2,15,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
