,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
74,3.719,BRAIN IMAGING BEHAV,226,0,4,12,17,11,11,8,11,5,8,139,NEUROLOGY
75,2.889,NEUROPSYCHOLOGIA,220,0,2,5,9,6,7,15,7,3,14,152,NEUROLOGY
76,3.395,SLEEP MED,219,1,14,11,16,15,6,6,8,11,10,121,NEUROLOGY
77,6.045,J CEREBR BLOOD F MET,218,0,1,7,12,24,17,13,7,11,9,117,NEUROLOGY
78,3.403,J HEADACHE PAIN,214,4,12,7,3,6,5,12,7,10,15,133,NEUROLOGY
79,3.289,CURR ALZHEIMER RES,211,0,0,5,7,12,11,14,10,9,15,128,NEUROLOGY
80,2.871,FRONT HUM NEUROSCI,211,0,11,7,9,12,7,14,7,7,13,124,NEUROLOGY
81,14.163,PROG NEUROBIOL,211,0,5,6,7,9,5,2,7,10,5,155,NEUROLOGY
82,5.511,FRONT IMMUNOL,203,4,19,15,17,7,15,19,6,9,9,83,NEUROLOGY
83,1.736,CLIN NEUROL NEUROSUR,197,2,5,8,13,9,5,5,11,10,11,118,NEUROLOGY
84,5.002,J NEUROTRAUM,197,2,3,13,13,34,14,4,17,3,10,84,NEUROLOGY
85,3.172,J PARKINSON DIS,196,3,6,14,14,19,12,7,8,9,12,92,NEUROLOGY
86,3.072,NEUROL CLIN,194,1,10,7,14,15,9,12,2,10,5,109,NEUROLOGY
87,2.413,BMJ OPEN,191,1,7,9,11,17,9,9,9,8,10,101,NEUROLOGY
88,1.590,ARCH CLIN NEUROPSYCH,188,2,2,5,11,19,6,4,8,6,7,118,NEUROLOGY
89,2.777,J INT NEUROPSYCH SOC,188,5,9,2,13,17,6,9,13,7,5,102,NEUROLOGY
90,2.072,ACTA NEUROL BELG,187,0,9,14,4,14,16,9,5,12,5,99,NEUROLOGY
91,1.665,J CHILD NEUROL,187,0,8,13,12,17,12,15,13,7,5,85,NEUROLOGY
92,1.878,SEMIN PEDIATR NEUROL,187,6,13,9,14,12,8,13,8,10,6,88,NEUROLOGY
93,5.227,NEUROBIOL DIS,186,2,7,16,8,6,12,7,7,8,8,105,NEUROLOGY
94,7.199,MAYO CLIN PROC,185,2,11,10,14,11,6,12,9,6,9,95,NEUROLOGY
95,,NEUROL-NEUROIMMUNOL,185,6,23,25,17,16,12,14,7,13,6,46,NEUROLOGY
96,,NEUROL-CLIN PRACT,181,5,12,17,16,17,12,14,9,4,2,73,NEUROLOGY
97,,AKTUEL NEUROL,178,1,5,16,15,17,10,12,11,13,10,68,NEUROLOGY
98,2.940,INT J GERIATR PSYCH,177,0,0,6,9,5,6,6,8,6,1,130,NEUROLOGY
99,1.015,ARQ NEURO-PSIQUIAT,176,1,12,4,4,6,6,11,9,11,5,107,NEUROLOGY
100,3.228,J NEUROVIROL,175,2,11,5,11,12,8,5,26,13,0,82,NEUROLOGY
