,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
68,,INTELLIGENCE,24,0,0,0,1,1,0,0,0,1,0,21,BEHAVIORAL AND BRAIN SCIENCES
69,3.118,PSYCHOPHYSIOLOGY,24,0,0,0,0,3,2,0,0,0,0,19,BEHAVIORAL AND BRAIN SCIENCES
70,,HUM NAT BIOLXB,23,0,1,0,0,1,1,0,2,3,2,13,BEHAVIORAL AND BRAIN SCIENCES
71,,J CONSUM RES,23,0,1,1,11,0,0,0,1,1,0,8,BEHAVIORAL AND BRAIN SCIENCES
72,,MIND LANG,23,0,1,0,0,1,0,0,0,0,0,21,BEHAVIORAL AND BRAIN SCIENCES
73,,NEW IDEAS PSYCHOL,23,1,1,1,1,1,1,2,0,0,0,15,BEHAVIORAL AND BRAIN SCIENCES
74,2.851,BRAIN LANG,22,0,0,1,0,2,1,0,0,0,0,18,BEHAVIORAL AND BRAIN SCIENCES
75,,J BEHAV DECIS MAKING,22,0,0,0,2,5,1,0,3,0,0,11,BEHAVIORAL AND BRAIN SCIENCES
76,2.829,J MEM LANG,22,0,2,1,1,7,0,0,0,0,0,11,BEHAVIORAL AND BRAIN SCIENCES
77,3.173,BEHAV BRAIN RES,21,0,0,1,0,1,1,0,0,1,0,17,BEHAVIORAL AND BRAIN SCIENCES
78,,DEVELOPMENTAL SCI,21,0,0,1,2,1,2,0,1,2,1,11,BEHAVIORAL AND BRAIN SCIENCES
79,,EVOL PSYCHOL-US,21,0,0,0,0,0,0,0,1,3,0,17,BEHAVIORAL AND BRAIN SCIENCES
80,,SOC PERSONAL PSYCHOL,21,1,2,0,1,2,2,1,1,2,0,9,BEHAVIORAL AND BRAIN SCIENCES
81,4.927,HUM BRAIN MAPP,20,0,3,0,0,3,3,0,0,1,0,10,BEHAVIORAL AND BRAIN SCIENCES
82,5.666,PHILOS T R SOC B,20,0,1,0,0,3,1,0,0,0,1,14,BEHAVIORAL AND BRAIN SCIENCES
83,,REV GEN PSYCHOL,20,0,0,0,0,0,4,1,5,2,2,6,BEHAVIORAL AND BRAIN SCIENCES
84,6.308,CEREB CORTEX,19,0,1,0,1,1,2,0,1,0,1,12,BEHAVIORAL AND BRAIN SCIENCES
85,2.176,J MATH PSYCHOL,19,0,1,0,0,11,0,0,0,0,1,6,BEHAVIORAL AND BRAIN SCIENCES
86,4.231,BRAIN STRUCT FUNCT,18,0,0,0,2,2,0,0,1,0,0,13,BEHAVIORAL AND BRAIN SCIENCES
87,1.425,COGN SYST RES,18,0,0,0,1,2,1,0,1,1,0,12,BEHAVIORAL AND BRAIN SCIENCES
88,3.067,ANIM BEHAV,17,0,0,0,1,1,0,0,1,0,0,14,BEHAVIORAL AND BRAIN SCIENCES
89,22.774,ANNU REV PSYCHOL,17,0,0,1,4,0,0,0,4,1,0,7,BEHAVIORAL AND BRAIN SCIENCES
90,,COMPUT HUM BEHAV,17,0,0,0,0,1,0,1,2,0,0,13,BEHAVIORAL AND BRAIN SCIENCES
91,,J COGN PSYCHOL,17,0,1,0,0,2,0,1,1,1,0,11,BEHAVIORAL AND BRAIN SCIENCES
92,14.319,NEURON,17,0,0,0,0,2,1,0,1,0,0,13,BEHAVIORAL AND BRAIN SCIENCES
93,,PHILOS COMPASS,17,0,1,0,0,4,0,0,3,0,1,8,BEHAVIORAL AND BRAIN SCIENCES
94,,VIS COGN,17,2,1,0,0,1,0,0,0,0,0,13,BEHAVIORAL AND BRAIN SCIENCES
95,2.565,COGN AFFECT BEHAV NE,16,0,0,0,1,4,1,0,1,0,1,8,BEHAVIORAL AND BRAIN SCIENCES
96,3.165,INTERFACE FOCUS,16,1,2,0,0,0,1,0,1,0,1,10,BEHAVIORAL AND BRAIN SCIENCES
97,,PSYCHOL INQ,16,0,1,0,1,5,2,0,0,0,1,6,BEHAVIORAL AND BRAIN SCIENCES
98,6.944,SCHIZOPHRENIA BULL,16,0,0,0,0,0,0,0,4,1,4,7,BEHAVIORAL AND BRAIN SCIENCES
99,11.700,BIOL REV,15,0,0,0,5,0,2,0,1,0,0,7,BEHAVIORAL AND BRAIN SCIENCES
100,,CONSTR FOUND,15,0,1,0,0,4,0,0,0,0,0,10,BEHAVIORAL AND BRAIN SCIENCES
