,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
24,10.199,CLIN CANCER RES,212,3,12,15,30,12,10,18,13,24,10,65,Cell Death & Disease
25,8.784,J CELL BIOL,206,1,6,6,6,11,12,13,8,8,15,120,Cell Death & Disease
26,4.122,SCI REP-UK,205,13,98,61,16,9,5,3,0,0,0,0,Cell Death & Disease
27,6.491,CANCER LETT,201,3,37,37,27,27,13,6,14,10,10,17,Cell Death & Disease
28,14.079,HEPATOLOGY,197,5,24,11,22,35,19,18,11,8,6,38,Cell Death & Disease
29,2.559,BIOCHEM BIOPH RES CO,194,3,17,17,15,16,12,14,11,7,8,74,Cell Death & Disease
30,32.621,NAT MED,194,4,5,14,17,29,23,14,6,9,10,63,Cell Death & Disease
31,35.612,NAT REV MOL CELL BIO,193,1,6,8,23,17,18,11,11,9,17,72,Cell Death & Disease
32,10.557,EMBO J,192,2,4,5,5,6,13,7,10,4,7,129,Cell Death & Disease
33,22.844,CANCER CELL,171,1,16,3,19,19,17,12,12,7,13,52,Cell Death & Disease
34,11.561,NUCLEIC ACIDS RES,158,4,13,13,15,10,12,8,14,11,12,46,Cell Death & Disease
35,79.260,NEW ENGL J MED,153,0,10,9,10,14,4,8,8,11,14,65,Cell Death & Disease
36,4.401,J CELL SCI,149,2,6,5,12,15,10,7,6,9,7,70,Cell Death & Disease
37,7.360,INT J CANCER,135,5,9,18,8,9,13,7,7,18,7,34,Cell Death & Disease
38,12.353,NAT COMMUN,129,7,25,51,24,10,7,5,0,0,0,0,Cell Death & Disease
39,4.368,J VIROL,120,1,5,3,12,8,8,12,6,7,9,49,Cell Death & Disease
40,5.413,DEVELOPMENT,117,0,3,5,8,10,4,4,7,6,1,69,Cell Death & Disease
41,3.512,MOL BIOL CELL,116,1,4,5,6,7,10,7,7,6,8,55,Cell Death & Disease
42,20.773,GASTROENTEROLOGY,115,5,5,9,7,15,10,13,5,10,6,30,Cell Death & Disease
43,10.790,J EXP MED,115,1,1,2,1,5,1,8,5,2,10,79,Cell Death & Disease
44,27.125,NAT GENET,115,0,2,4,7,3,7,7,4,5,5,71,Cell Death & Disease
45,19.734,IMMUNITY,111,1,8,3,5,14,5,10,9,8,4,44,Cell Death & Disease
46,244.585,CA-CANCER J CLIN,110,5,30,32,12,4,4,17,3,2,0,1,Cell Death & Disease
47,3.304,CELL CYCLE,109,1,4,10,8,8,15,10,12,17,7,17,Cell Death & Disease
48,2.999,FEBS LETT,108,1,2,11,13,7,6,1,9,3,5,50,Cell Death & Disease
49,4.609,J NEUROCHEM,108,0,3,8,2,3,10,6,8,9,3,56,Cell Death & Disease
50,4.069,AM J PATHOL,107,2,4,8,6,7,9,10,5,8,7,41,Cell Death & Disease
51,21.809,NAT IMMUNOL,103,0,8,8,5,6,8,14,14,8,6,26,Cell Death & Disease
52,5.595,FASEB J,101,1,6,5,4,9,9,5,6,5,16,35,Cell Death & Disease
53,26.360,J CLIN ONCOL,99,0,7,4,6,5,3,8,8,9,5,44,Cell Death & Disease
54,53.254,LANCET,98,0,9,9,11,6,9,3,5,4,4,38,Cell Death & Disease
55,6.530,ANTIOXID REDOX SIGN,94,2,6,15,12,8,9,12,5,5,6,14,Cell Death & Disease
56,15.211,CIRC RES,93,1,5,17,7,4,6,5,9,5,7,27,Cell Death & Disease
57,5.365,MOL CANCER THER,92,1,10,13,6,10,4,6,2,4,12,24,Cell Death & Disease
58,41.982,NAT REV IMMUNOL,91,2,3,8,10,8,5,5,9,8,8,25,Cell Death & Disease
59,5.587,STEM CELLS,91,1,13,4,15,10,7,9,7,9,2,14,Cell Death & Disease
60,3.961,ENDOCRINOLOGY,90,0,3,5,4,4,5,6,0,7,9,47,Cell Death & Disease
61,23.290,CELL STEM CELL,88,0,10,7,10,9,12,8,13,8,4,7,Cell Death & Disease
62,3.288,BMC CANCER,87,1,8,13,17,2,10,7,12,5,6,6,Cell Death & Disease
63,15.393,CELL RES,87,0,2,7,19,9,4,7,6,12,10,11,Cell Death & Disease
64,15.040,J HEPATOL,86,2,7,12,9,8,7,10,7,2,3,19,Cell Death & Disease
65,14.319,NEURON,86,0,6,8,6,5,10,3,4,2,4,38,Cell Death & Disease
66, ,TUMOR BIOL,86,3,29,30,13,2,4,3,2,0,0,0,Cell Death & Disease
67,5.922,BRIT J CANCER,85,0,2,9,11,8,7,8,3,4,4,29,Cell Death & Disease
68,3.857,BIOCHEM J,83,0,2,3,6,6,5,7,2,2,5,45,Cell Death & Disease
69,5.072,CARCINOGENESIS,82,0,2,2,10,18,15,11,3,1,4,16,Cell Death & Disease
70,3.388,INVEST OPHTH VIS SCI,82,3,5,3,6,7,3,6,9,6,6,28,Cell Death & Disease
71,3.333,INT J ONCOL,78,1,14,7,16,4,5,4,1,3,3,20,Cell Death & Disease
72,20.565,CELL METAB,76,1,4,10,8,13,9,4,2,8,8,9,Cell Death & Disease
73,6.020,FREE RADICAL BIO MED,75,2,5,13,8,8,5,3,7,4,3,17,Cell Death & Disease
74,4.902,HUM MOL GENET,75,1,3,8,9,4,5,9,4,3,4,25,Cell Death & Disease
75,10.023,LEUKEMIA,74,4,4,9,8,5,7,3,3,8,2,21,Cell Death & Disease
76,4.651,BBA-MOL CELL RES,73,2,11,8,6,17,6,9,0,6,1,7,Cell Death & Disease
77,3.309,EXP CELL RES,73,2,2,6,3,1,3,4,6,4,3,39,Cell Death & Disease
78,7.776,MOL CANCER,72,8,6,16,16,3,1,5,9,3,1,4,Cell Death & Disease
79,2.976,ONCOL REP,72,2,13,13,10,7,8,4,6,1,1,7,Cell Death & Disease
80,3.262,DEV BIOL,70,0,2,2,1,2,4,4,2,3,3,47,Cell Death & Disease
81,3.247,INT J BIOCHEM CELL B,70,0,5,7,6,11,4,7,7,6,2,15,Cell Death & Disease
82,4.235,BIOCHEM PHARMACOL,69,2,4,4,3,11,3,5,7,1,3,26,Cell Death & Disease
83,6.448,J INVEST DERMATOL,68,1,5,5,5,4,6,2,5,4,2,29,Cell Death & Disease
84,9.616,DEV CELL,67,0,2,5,2,3,3,3,14,6,7,22,Cell Death & Disease
85,3.923,J CELL PHYSIOL,66,6,0,2,3,5,9,6,5,1,4,25,Cell Death & Disease
86,3.487,CELL SIGNAL,64,0,3,5,14,14,9,2,2,1,4,10,Cell Death & Disease
87,50.167,NAT REV DRUG DISCOV,64,2,5,4,7,6,7,4,6,6,7,10,Cell Death & Disease
88,17.016,GUT,63,2,11,8,6,5,4,2,3,3,1,18,Cell Death & Disease
89,3.687,INT J MOL SCI,63,3,15,17,11,10,5,2,0,0,0,0,Cell Death & Disease
90,8.032,CELL REP,62,1,5,22,22,9,3,0,0,0,0,0,Cell Death & Disease
91,2.959,J CELL BIOCHEM,61,4,0,5,4,5,6,7,1,7,6,16,Cell Death & Disease
92,6.721,CELL MOL LIFE SCI,60,2,8,6,10,8,2,3,4,5,0,12,Cell Death & Disease
93,6.253,J PATHOL,60,1,5,2,7,5,5,3,6,5,6,15,Cell Death & Disease
94,12.423,NAT PROTOC,59,0,1,0,1,3,4,3,5,12,7,23,Cell Death & Disease
95,41.465,NAT REV GENET,58,1,3,2,1,4,5,7,3,12,4,16,Cell Death & Disease
96,9.251,CURR BIOL,57,0,2,0,3,0,2,2,2,1,0,45,Cell Death & Disease
97,4.530,FEBS J,55,2,11,9,4,5,2,5,9,4,0,4,Cell Death & Disease
98,3.184,BIOL REPROD,54,0,1,4,4,3,3,2,4,3,4,26,Cell Death & Disease
99,6.537,CANCER-AM CANCER SOC,54,0,1,1,6,1,3,4,2,1,4,31,Cell Death & Disease
100,19.912,NAT NEUROSCI,54,1,2,5,2,11,2,3,3,9,1,15,Cell Death & Disease
