,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
70,5.108,BBA-MOL BASIS DIS,133,1,4,6,6,8,14,13,4,10,6,61,NATURE MEDICINE
71,6.383,ACTA BIOMATER,128,1,5,6,11,5,12,8,10,6,10,54,NATURE MEDICINE
72,3.923,J CELL PHYSIOL,128,0,2,10,9,13,15,10,4,6,6,53,NATURE MEDICINE
73,5.587,STEM CELLS,128,0,0,10,11,18,8,8,3,15,6,49,NATURE MEDICINE
74,1.410,EXP THER MED,127,0,1,1,6,10,12,7,4,8,3,75,NATURE MEDICINE
75,11.021,TRENDS MOL MED,126,10,24,16,13,9,10,9,4,5,2,24,NATURE MEDICINE
76,3.961,ENDOCRINOLOGY,124,1,5,15,3,15,12,14,10,4,2,43,NATURE MEDICINE
77,4.416,FRONT ONCOL,124,5,4,15,6,15,7,12,8,4,2,46,NATURE MEDICINE
78,6.530,ANTIOXID REDOX SIGN,122,2,5,7,14,10,10,6,3,10,9,46,NATURE MEDICINE
79,6.183,EBIOMEDICINE,122,1,19,13,8,9,10,6,2,12,2,40,NATURE MEDICINE
80,3.989,STEM CELLS INT,122,5,1,1,8,8,8,8,3,7,4,69,NATURE MEDICINE
81,6.138,SEMIN CELL DEV BIOL,121,0,12,9,9,10,18,10,5,8,5,35,NATURE MEDICINE
82,3.285,VACCINE,120,0,9,7,7,11,9,4,10,7,4,52,NATURE MEDICINE
83,3.761,VIRUSES-BASEL,120,5,6,6,2,10,4,5,3,7,8,64,NATURE MEDICINE
84,3.112,CURR DRUG TARGETS,119,0,0,4,3,16,13,14,3,5,6,55,NATURE MEDICINE
85,3.563,MOL CELL ENDOCRINOL,119,0,7,15,11,12,8,5,7,6,5,43,NATURE MEDICINE
86,4.929,STEM CELL TRANSL MED,119,0,6,3,9,15,11,5,8,13,5,44,NATURE MEDICINE
87,8.097,ACS APPL MATER INTER,118,0,3,3,3,9,23,12,4,1,7,53,NATURE MEDICINE
88,3.476,J ALZHEIMERS DIS,118,1,2,7,19,3,1,2,1,2,21,59,NATURE MEDICINE
89,3.549,MEDIAT INFLAMM,118,3,4,13,4,5,8,6,9,7,6,53,NATURE MEDICINE
90,3.288,BMC CANCER,117,1,3,9,8,16,6,6,3,9,6,50,NATURE MEDICINE
91,3.098,MOLECULES,117,2,4,3,10,13,3,13,4,3,4,58,NATURE MEDICINE
92,6.020,FREE RADICAL BIO MED,116,0,6,3,9,9,9,8,5,3,4,60,NATURE MEDICINE
93,6.253,J MED CHEM,116,0,7,10,5,20,9,7,4,3,6,45,NATURE MEDICINE
94,2.229,HUM VACC IMMUNOTHER,115,4,6,9,5,8,6,10,9,5,0,53,NATURE MEDICINE
95,1.396,INT J CLIN EXP PATHO,115,0,2,10,4,11,13,10,3,5,3,54,NATURE MEDICINE
96,2.959,J CELL BIOCHEM,115,0,3,6,9,6,8,13,2,5,9,54,NATURE MEDICINE
97,2.976,ONCOL REP,115,0,6,3,6,9,14,6,2,6,3,60,NATURE MEDICINE
98,3.469,CURR MED CHEM,114,0,3,13,6,10,7,9,5,3,7,51,NATURE MEDICINE
99,3.979,CSH PERSPECT MED,113,0,11,18,12,12,4,5,3,4,6,38,NATURE MEDICINE
100,24.014,PHYSIOL REV,113,0,4,6,9,11,11,10,5,15,2,40,NATURE MEDICINE
