,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
18,5.831,BIOMATER SCI-UK,79,3,19,23,13,16,5,0,0,0,0,0,Advanced Healthcare Materials
19,52.613,CHEM REV,78,1,16,18,17,16,10,0,0,0,0,0,Advanced Healthcare Materials
20,5.738,BIOMACROMOLECULES,68,3,8,21,17,12,7,0,0,0,0,0,Advanced Healthcare Materials
21,4.370,INT J NANOMED,65,3,16,15,12,9,8,0,0,0,0,2,Advanced Healthcare Materials
22,3.508,TISSUE ENG,61,1,23,25,5,6,1,0,0,0,0,0,Advanced Healthcare Materials
23,4.927,POLYM CHEM-UK,60,6,14,16,10,10,3,0,0,0,0,1,Advanced Healthcare Materials
24,3.997,COLLOID SURFACE B,58,4,12,11,13,10,8,0,0,0,0,0,Advanced Healthcare Materials
25,9.598,SMALL,57,3,16,15,10,10,2,0,0,0,0,1,Advanced Healthcare Materials
26,13.660,ADV DRUG DELIVER REV,51,4,10,14,15,4,4,0,0,0,0,0,Advanced Healthcare Materials
27,40.182,CHEM SOC REV,50,2,7,7,16,15,3,0,0,0,0,0,Advanced Healthcare Materials
28,2.757,CURR PHARM DESIGN,46,0,15,12,7,9,3,0,0,0,0,0,Advanced Healthcare Materials
29,5.995,LAB CHIP,42,3,10,14,5,6,4,0,0,0,0,0,Advanced Healthcare Materials
30,6.838,BIOFABRICATION,41,2,13,11,0,10,5,0,0,0,0,0,Advanced Healthcare Materials
31,8.537,THERANOSTICS,41,1,18,8,5,8,1,0,0,0,0,0,Advanced Healthcare Materials
32,3.231,J BIOMED MATER RES A,40,0,8,18,7,4,3,0,0,0,0,0,Advanced Healthcare Materials
33,2.935,POLYMERS-BASEL,39,4,9,12,5,5,3,0,0,0,0,1,Advanced Healthcare Materials
34,9.890,CHEM MATER,35,4,0,11,6,9,5,0,0,0,0,0,Advanced Healthcare Materials
35,3.862,INT J PHARMACEUT,35,1,5,11,6,9,3,0,0,0,0,0,Advanced Healthcare Materials
36,3.789,LANGMUIR,35,4,7,8,3,9,4,0,0,0,0,0,Advanced Healthcare Materials
37,6.290,CHEM COMMUN,32,0,4,6,12,6,4,0,0,0,0,0,Advanced Healthcare Materials
38,5.005,NANOMEDICINE-UK,32,3,5,10,5,4,4,0,0,0,0,1,Advanced Healthcare Materials
39,,WOODH PUBL SER BIOM,32,2,5,5,7,10,3,0,0,0,0,0,Advanced Healthcare Materials
40,12.102,ANGEW CHEM INT EDIT,31,1,8,10,5,5,2,0,0,0,0,0,Advanced Healthcare Materials
41,6.500,NANOMED-NANOTECHNOL,30,1,4,13,5,5,2,0,0,0,0,0,Advanced Healthcare Materials
42,2.467,MATERIALS,28,3,9,6,1,8,1,0,0,0,0,0,Advanced Healthcare Materials
43,4.485,BIOCONJUGATE CHEM,27,1,7,7,4,6,2,0,0,0,0,0,Advanced Healthcare Materials
44,8.173,BIOSENS BIOELECTRON,26,0,1,7,12,5,1,0,0,0,0,0,Advanced Healthcare Materials
45,5.914,MACROMOLECULES,26,1,4,9,6,5,1,0,0,0,0,0,Advanced Healthcare Materials
46,,RSC SMART MATER,26,0,1,10,6,5,4,0,0,0,0,0,Advanced Healthcare Materials
47,5.158,CARBOHYD POLYM,25,1,1,9,7,4,3,0,0,0,0,0,Advanced Healthcare Materials
48,2.631,CHINESE CHEM LETT,25,1,4,5,7,6,2,0,0,0,0,0,Advanced Healthcare Materials
49,6.848,DRUG DISCOV TODAY,25,1,9,6,3,5,1,0,0,0,0,0,Advanced Healthcare Materials
50,2.222,MICROMACHINES-BASEL,25,2,5,4,4,3,7,0,0,0,0,0,Advanced Healthcare Materials
51,4.556,MOL PHARMACEUT,25,2,5,10,3,5,0,0,0,0,0,0,Advanced Healthcare Materials
52,,ACS OMEGA,24,3,4,10,2,3,2,0,0,0,0,0,Advanced Healthcare Materials
53,5.667,SENSOR ACTUAT B-CHEM,24,0,10,4,8,1,1,0,0,0,0,0,Advanced Healthcare Materials
54,6.350,WIRES NANOMED NANOBI,24,0,2,11,6,4,1,0,0,0,0,0,Advanced Healthcare Materials
55,5.068,J BIOMED NANOTECHNOL,23,5,4,3,8,2,1,0,0,0,0,0,Advanced Healthcare Materials
56,3.709,SOFT MATTER,23,1,5,3,5,5,4,0,0,0,0,0,Advanced Healthcare Materials
57,6.131,ACS MACRO LETT,22,1,2,8,6,4,1,0,0,0,0,0,Advanced Healthcare Materials
58,6.042,ANAL CHEM,22,1,13,2,3,3,0,0,0,0,0,0,Advanced Healthcare Materials
59,4.441,MACROMOL RAPID COMM,22,1,2,7,4,7,0,1,0,0,0,0,Advanced Healthcare Materials
60,3.404,NANOTECHNOLOGY,22,3,6,4,6,3,0,0,0,0,0,0,Advanced Healthcare Materials
61,7.346,ADV COLLOID INTERFAC,21,2,4,6,4,4,1,0,0,0,0,0,Advanced Healthcare Materials
62,12.441,ADV SCI,21,4,6,5,2,2,2,0,0,0,0,0,Advanced Healthcare Materials
63,12.353,NAT COMMUN,21,0,4,5,2,7,3,0,0,0,0,0,Advanced Healthcare Materials
64,3.687,INT J MOL SCI,20,4,7,5,2,0,2,0,0,0,0,0,Advanced Healthcare Materials
65,3.504,NANOMATERIALS-BASEL,20,1,4,1,7,4,3,0,0,0,0,0,Advanced Healthcare Materials
66,4.622,ADV MATER TECHNOL-US,19,1,5,9,1,1,2,0,0,0,0,0,Advanced Healthcare Materials
67,3.507,BIOTECHNOL J,19,0,8,6,0,3,2,0,0,0,0,0,Advanced Healthcare Materials
68,3.909,INT J BIOL MACROMOL,19,0,4,4,4,4,3,0,0,0,0,0,Advanced Healthcare Materials
69,5.091,J COLLOID INTERF SCI,19,2,1,2,7,4,3,0,0,0,0,0,Advanced Healthcare Materials
70,14.357,J AM CHEM SOC,18,2,4,4,4,3,1,0,0,0,0,0,Advanced Healthcare Materials
71,2.690,MACROMOL MATER ENG,18,0,5,1,3,4,5,0,0,0,0,0,Advanced Healthcare Materials
72,5.160,CHEM-EUR J,17,0,4,7,2,4,0,0,0,0,0,0,Advanced Healthcare Materials
73,4.089,J TISSUE ENG REGEN M,17,0,0,6,3,6,2,0,0,0,0,0,Advanced Healthcare Materials
74,13.578,TRENDS BIOTECHNOL,17,0,4,3,3,4,3,0,0,0,0,0,Advanced Healthcare Materials
75,3.373,J BIOMED MATER RES B,16,0,0,5,2,7,2,0,0,0,0,0,Advanced Healthcare Materials
76,24.480,MAT SCI ENG R,16,1,6,5,2,0,2,0,0,0,0,0,Advanced Healthcare Materials
77,3.483,POLYMER,16,1,1,7,3,3,1,0,0,0,0,0,Advanced Healthcare Materials
78,4.834,ADV MATER INTERFACES,15,1,1,5,1,4,3,0,0,0,0,0,Advanced Healthcare Materials
79,3.741,EUR POLYM J,15,0,3,4,3,1,4,0,0,0,0,0,Advanced Healthcare Materials
80,12.080,NANO LETT,15,1,4,4,4,1,1,0,0,0,0,0,Advanced Healthcare Materials
81,,ONCOTARGET,15,1,3,5,3,3,0,0,0,0,0,0,Advanced Healthcare Materials
82,2.766,PLOS ONE,15,2,5,1,2,4,1,0,0,0,0,0,Advanced Healthcare Materials
83,2.897,BIOMED MATER,14,1,1,4,0,6,2,0,0,0,0,0,Advanced Healthcare Materials
84,13.183,MATER HORIZ,14,1,3,3,5,2,0,0,0,0,0,0,Advanced Healthcare Materials
85,2.687,MATER LETT,14,0,3,0,3,6,2,0,0,0,0,0,Advanced Healthcare Materials
86,3.098,MOLECULES,14,2,0,4,4,3,1,0,0,0,0,0,Advanced Healthcare Materials
87,9.504,P NATL ACAD SCI USA,14,0,2,6,2,1,3,0,0,0,0,0,Advanced Healthcare Materials
88,5.711,ACS SENSORS,13,2,4,3,2,0,1,0,0,0,0,1,Advanced Healthcare Materials
89,9.063,CHEM SCI,13,0,4,2,5,1,1,0,0,0,0,0,Advanced Healthcare Materials
90,3.095,DRUG DELIV,13,2,1,3,2,2,3,0,0,0,0,0,Advanced Healthcare Materials
91,,PROC SPIE,13,0,3,5,3,1,1,0,0,0,0,0,Advanced Healthcare Materials
92,,THER DELIV,13,2,2,3,2,3,1,0,0,0,0,0,Advanced Healthcare Materials
93,6.140,ACS SUSTAIN CHEM ENG,12,0,3,2,3,4,0,0,0,0,0,0,Advanced Healthcare Materials
94,3.864,ANALYST,12,0,2,2,4,2,2,0,0,0,0,0,Advanced Healthcare Materials
95,3.405,ANN BIOMED ENG,12,0,3,5,1,3,0,0,0,0,0,0,Advanced Healthcare Materials
96,2.077,BIOMED MICRODEVICES,12,0,2,6,3,1,0,0,0,0,0,0,Advanced Healthcare Materials
97,7.082,CARBON,12,0,5,2,2,1,2,0,0,0,0,0,Advanced Healthcare Materials
98,5.294,J NANOBIOTECHNOL,12,1,3,2,4,1,1,0,0,0,0,0,Advanced Healthcare Materials
99,24.537,MATER TODAY,12,0,4,3,3,1,1,0,0,0,0,0,Advanced Healthcare Materials
100,4.814,MRS BULL,12,1,8,2,0,1,0,0,0,0,0,0,Advanced Healthcare Materials
