,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
39,9.130,CANCER RES,769,9,47,93,60,63,63,81,37,56,31,229,CELL
40,4.539,J IMMUNOL,763,4,39,52,62,66,35,39,46,47,25,348,CELL
41,1.922,MOL MED REP,737,1,10,9,12,29,34,41,27,90,34,450,CELL
42,9.251,CURR BIOL,695,21,65,38,62,46,43,37,34,36,36,277,CELL
43,6.138,SEMIN CELL DEV BIOL,694,5,31,41,31,55,35,34,29,27,34,372,CELL
44,5.971,J NEUROSCI,686,7,49,54,76,21,36,45,22,31,37,308,CELL
45,5.638,CELL DEATH DIS,677,3,11,12,35,34,46,76,43,69,40,308,CELL
46,3.730,BMC GENOMICS,659,3,18,38,36,61,41,35,27,58,19,323,CELL
47,13.251,J CLIN INVEST,655,5,39,43,58,45,60,38,37,41,23,266,CELL
48,6.491,CANCER LETT,641,9,27,48,27,44,53,76,29,63,25,240,CELL
49,5.216,RNA BIOL,629,1,30,60,51,49,46,26,19,46,10,291,CELL
50,2.999,FEBS LETT,620,13,42,47,36,39,25,38,36,38,32,274,CELL
51,6.158,PLOS PATHOG,610,3,62,42,35,41,31,30,35,35,18,278,CELL
52,3.902,FRONT MOL NEUROSCI,607,3,33,34,28,34,35,41,22,39,18,320,CELL
53,20.565,CELL METAB,578,20,68,75,77,58,67,24,30,34,28,97,CELL
54,35.612,NAT REV MOL CELL BIO,575,6,37,48,48,59,42,45,24,33,13,220,CELL
55,13.214,GENOME BIOL,541,17,67,69,57,82,45,25,18,15,21,125,CELL
56,9.247,CSH PERSPECT BIOL,533,0,10,22,23,33,30,34,25,25,25,306,CELL
57,6.537,STEM CELL REP,528,6,12,32,32,42,39,32,28,31,56,218,CELL
58,19.064,NAT CELL BIOL,521,7,45,56,43,45,40,49,23,23,25,165,CELL
59,4.419,BIOESSAYS,519,16,44,47,35,50,57,34,19,26,22,169,CELL
60,10.101,GENOME RES,518,5,29,63,47,91,59,34,21,22,19,128,CELL
61,3.955,PLOS COMPUT BIOL,518,7,37,46,55,33,44,31,26,25,28,186,CELL
62,3.457,BIOMED PHARMACOTHER,516,3,6,11,9,11,31,49,31,51,20,294,CELL
63,4.902,HUM MOL GENET,510,7,30,30,19,38,31,35,21,24,25,250,CELL
64,10.790,J EXP MED,506,5,42,66,48,42,29,34,34,20,25,161,CELL
65,2.976,ONCOL REP,504,0,8,9,14,21,30,44,23,71,24,260,CELL
66,3.495,BIOPHYS J,503,4,38,43,41,34,41,33,16,23,21,209,CELL
67,5.076,MOL NEUROBIOL,500,0,3,12,24,23,37,34,32,39,22,274,CELL
68,3.394,FRONT PHYSIOL,493,12,19,24,25,29,33,23,18,37,17,256,CELL
69,13.333,NAT STRUCT MOL BIOL,492,13,46,53,39,46,37,28,11,35,19,165,CELL
70,19.734,IMMUNITY,487,20,79,66,76,48,25,26,27,28,10,82,CELL
71,3.304,CELL CYCLE,479,8,18,20,22,30,33,35,11,39,25,238,CELL
72,8.000,CELL DEATH DIFFER,479,1,16,14,24,28,45,31,23,47,31,219,CELL
73,15.132,BLOOD,478,6,20,30,29,45,38,32,10,25,27,216,CELL
74,1.760,ADV EXP MED BIOL,476,0,3,14,13,25,16,15,7,12,18,353,CELL
75,4.995,CURR OPIN GENET DEV,475,13,52,61,51,62,43,29,12,20,13,119,CELL
76,4.300,FRONT CELL NEUROSCI,473,4,31,19,25,28,27,29,21,25,21,243,CELL
77,1.396,INT J CLIN EXP PATHO,471,2,5,8,8,21,22,38,15,63,23,266,CELL
78,5.595,FASEB J,461,1,13,22,26,19,40,32,34,28,17,229,CELL
79,5.666,PHILOS T R SOC B,461,1,33,40,35,43,33,30,21,19,24,182,CELL
80,3.998,METHODS,457,4,35,42,38,48,35,24,25,34,19,153,CELL
81,3.813,MOL CELL BIOL,448,3,15,19,12,34,30,29,20,29,23,234,CELL
82,2.997,BIOCHEMISTRY-US,446,17,17,20,17,37,25,16,12,22,14,249,CELL
83,23.290,CELL STEM CELL,445,10,50,55,38,71,38,22,20,17,33,91,CELL
84,5.500,CELL PHYSIOL BIOCHEM,435,6,13,10,14,21,26,25,29,46,15,230,CELL
85,2.742,G3-GENES GENOM GENET,434,2,11,21,17,25,16,31,11,26,20,254,CELL
86,10.199,CLIN CANCER RES,433,0,31,57,20,38,41,52,16,25,17,136,CELL
87,9.217,IMMUNOL REV,433,9,81,71,50,20,23,14,16,31,9,109,CELL
88,,TUMOR BIOL,431,0,5,8,13,16,33,49,27,53,23,204,CELL
89,4.490,RNA,430,2,21,28,32,33,32,14,16,47,11,194,CELL
90,10.015,CURR OPIN CELL BIOL,429,12,62,42,40,36,39,27,25,18,15,113,CELL
91,4.530,FEBS J,429,1,29,20,16,43,32,35,20,17,21,195,CELL
92,,TRANSL EPIGENET SER,422,0,8,28,35,48,54,24,22,21,12,170,CELL
93,5.949,PLANT PHYSIOL,421,1,18,18,12,25,11,12,20,39,26,239,CELL
94,3.309,EXP CELL RES,419,2,10,13,16,21,28,30,23,27,16,233,CELL
95,5.179,BBA-GENE REGUL MECH,416,0,15,17,22,39,24,19,14,25,17,224,CELL
96,8.749,EMBO REP,416,9,20,36,25,28,34,23,22,35,27,157,CELL
97,18.564,TRENDS CELL BIOL,416,6,44,39,32,40,39,39,19,21,18,119,CELL
98,2.498,GENE,408,4,3,7,11,21,13,23,11,39,16,260,CELL
99,3.761,VIRUSES-BASEL,408,7,17,25,12,11,18,11,24,20,10,253,CELL
100,27.125,NAT GENET,407,11,29,52,47,75,39,25,12,12,9,96,CELL
