,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
42,2.999,FEBS LETT,32,2,2,2,4,4,6,4,5,2,1,0,Science Signaling
43,3.394,FRONT PHYSIOL,32,2,2,5,5,0,2,1,4,11,0,0,Science Signaling
44,41.577,NATURE,32,0,0,10,0,11,4,1,4,2,0,0,Science Signaling
45,3.813,MOL CELL BIOL,31,0,1,4,6,3,5,2,7,3,0,0,Science Signaling
46,3.563,MOL CELL ENDOCRINOL,31,0,5,1,7,5,1,4,4,4,0,0,Science Signaling
47,4.416,FRONT ONCOL,30,1,2,6,5,5,8,0,0,2,1,0,Science Signaling
48,5.365,MOL CANCER THER,30,0,4,5,3,9,1,2,3,3,0,0,Science Signaling
49,9.616,DEV CELL,29,1,0,5,3,2,4,6,7,0,1,0,Science Signaling
50,4.300,FRONT CELL NEUROSCI,29,1,2,3,3,1,2,5,2,8,2,0,Science Signaling
51,3.512,MOL BIOL CELL,29,0,4,5,5,4,3,0,3,5,0,0,Science Signaling
52,21.809,NAT IMMUNOL,29,1,11,2,6,4,3,1,1,0,0,0,Science Signaling
53,8.982,CELL SYST,28,1,1,3,3,5,3,1,5,5,1,0,Science Signaling
54,15.211,CIRC RES,28,3,4,1,1,4,0,2,2,9,2,0,Science Signaling
55,2.997,BIOCHEMISTRY-US,27,1,4,3,2,5,0,0,4,3,3,2,Science Signaling
56,2.757,CURR PHARM DESIGN,27,0,3,4,4,3,2,1,5,4,0,1,Science Signaling
57,1.664,ONCOL LETT,27,1,2,2,6,2,2,1,4,6,1,0,Science Signaling
58,5.326,CANCERS,26,3,5,1,8,2,0,3,0,2,2,0,Science Signaling
59,5.500,CELL PHYSIOL BIOCHEM,26,2,0,3,1,6,3,2,5,2,2,0,Science Signaling
60,3.831,FRONT PHARMACOL,26,1,1,2,1,7,2,1,6,5,0,0,Science Signaling
61,3.978,MOL PHARMACOL,26,0,1,2,3,5,3,7,2,2,1,0,Science Signaling
62,2.976,ONCOL REP,26,0,0,1,5,8,1,2,2,4,3,0,Science Signaling
63,3.532,PROTEOMICS,26,0,1,3,4,5,3,3,4,3,0,0,Science Signaling
64,6.138,SEMIN CELL DEV BIOL,26,2,3,2,5,0,1,6,3,4,0,0,Science Signaling
65,3.902,FRONT MOL NEUROSCI,25,4,2,1,2,5,3,2,1,4,1,0,Science Signaling
66,5.354,J EXP BOT,25,0,3,6,2,2,3,4,3,2,0,0,Science Signaling
67,7.776,MOL CANCER,25,0,0,2,4,6,2,1,3,4,1,2,Science Signaling
68,5.076,MOL NEUROBIOL,25,0,0,4,5,2,2,1,9,1,1,0,Science Signaling
69,15.132,BLOOD,24,0,3,2,3,3,5,3,2,2,1,0,Science Signaling
70,20.565,CELL METAB,24,0,6,1,4,3,3,1,3,3,0,0,Science Signaling
71,1.984,METHOD ENZYMOL,24,1,3,2,1,3,4,4,3,1,2,0,Science Signaling
72,5.108,BBA-MOL BASIS DIS,23,0,2,2,1,5,3,0,3,5,2,0,Science Signaling
73,5.481,BIOINFORMATICS,23,0,1,1,3,8,0,4,4,1,1,0,Science Signaling
74,8.000,CELL DEATH DIFFER,23,0,0,2,3,4,4,2,7,1,0,0,Science Signaling
75,3.309,EXP CELL RES,23,0,3,2,6,4,2,2,0,2,2,0,Science Signaling
76,5.595,FASEB J,23,1,0,0,4,4,5,1,2,3,2,1,Science Signaling
77,,TUMOR BIOL,23,0,0,1,4,4,2,5,2,4,1,0,Science Signaling
78,1.760,ADV EXP MED BIOL,22,0,0,2,3,2,2,4,3,6,0,0,Science Signaling
79,3.394,BIOCHEM SOC T,22,0,2,3,2,3,3,0,7,2,0,0,Science Signaling
80,3.304,CELL CYCLE,22,0,5,0,1,3,3,3,3,3,1,0,Science Signaling
81,5.638,CELL DEATH DIS,22,0,3,1,5,3,3,1,2,3,1,0,Science Signaling
82,3.333,INT J ONCOL,22,0,1,0,6,5,3,3,1,2,1,0,Science Signaling
83,1.922,MOL MED REP,22,0,1,3,2,1,3,2,5,3,2,0,Science Signaling
84,6.158,PLOS PATHOG,22,0,1,3,3,2,1,1,3,5,1,2,Science Signaling
85,14.188,TRENDS IMMUNOL,22,0,2,2,3,3,4,4,1,3,0,0,Science Signaling
86,8.749,EMBO REP,21,1,1,2,3,7,1,1,4,1,0,0,Science Signaling
87,4.019,FRONT MICROBIOL,21,4,1,1,1,1,1,1,6,4,1,0,Science Signaling
88,4.368,J VIROL,21,0,0,4,0,2,5,4,5,1,0,0,Science Signaling
89,10.376,PHARMACOL THERAPEUT,21,1,3,0,3,3,5,1,3,2,0,0,Science Signaling
90,7.126,REDOX BIOL,21,1,3,1,0,2,3,4,1,3,0,3,Science Signaling
91,3.857,BIOCHEM J,20,0,2,1,1,0,5,4,4,2,1,0,Science Signaling
92,3.457,BIOMED PHARMACOTHER,20,0,1,3,4,2,3,3,2,0,2,0,Science Signaling
93,9.247,CSH PERSPECT BIOL,20,0,0,3,5,2,2,3,2,3,0,0,Science Signaling
94,9.251,CURR BIOL,20,0,6,3,2,2,2,2,1,2,0,0,Science Signaling
95,4.530,FEBS J,20,0,0,0,4,4,3,4,4,1,0,0,Science Signaling
96,3.294,INTEGR BIOL-UK,20,0,3,5,0,2,2,2,2,2,2,0,Science Signaling
97,6.448,J INVEST DERMATOL,20,0,2,2,1,7,2,1,3,2,0,0,Science Signaling
98,5.296,J MOL CELL CARDIOL,20,2,2,3,2,4,2,1,1,3,0,0,Science Signaling
99,14.319,NEURON,20,0,4,2,3,2,2,1,2,3,1,0,Science Signaling
100,5.949,PLANT PHYSIOL,20,0,1,0,3,6,0,8,0,1,0,1,Science Signaling
