,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
20,6.239,STROKE,177,0,5,10,10,12,7,12,4,15,6,96,PROGRESS IN NEUROBIOLOGY
21,10.848,BRAIN,175,1,5,21,10,17,9,6,10,13,13,70,PROGRESS IN NEUROBIOLOGY
22,5.227,NEUROBIOL DIS,173,3,4,22,15,8,23,16,18,11,9,44,PROGRESS IN NEUROBIOLOGY
23,14.163,PROG NEUROBIOL,170,8,11,20,23,12,6,14,9,9,5,53,PROGRESS IN NEUROBIOLOGY
24,4.249,NEUROPHARMACOLOGY,166,0,6,8,20,16,5,16,6,4,4,81,PROGRESS IN NEUROBIOLOGY
25,2.832,EUR J NEUROSCI,157,0,0,1,4,7,7,6,5,4,7,116,PROGRESS IN NEUROBIOLOGY
26,8.324,MOVEMENT DISORD,155,0,2,18,13,16,4,9,12,9,6,66,PROGRESS IN NEUROBIOLOGY
27,11.439,TRENDS NEUROSCI,155,0,3,9,4,11,5,6,9,8,4,96,PROGRESS IN NEUROBIOLOGY
28,3.400,J COMP NEUROL,152,1,0,0,4,0,2,1,2,8,5,129,PROGRESS IN NEUROBIOLOGY
29,32.635,NAT REV NEUROSCI,152,0,4,13,13,9,10,14,11,4,9,65,PROGRESS IN NEUROBIOLOGY
30,2.662,J NEUROSCI RES,146,2,0,3,4,3,5,6,7,10,15,91,PROGRESS IN NEUROBIOLOGY
31,3.040,EUR J PHARMACOL,144,0,0,5,6,6,2,8,3,0,4,110,PROGRESS IN NEUROBIOLOGY
32,2.502,J NEUROPHYSIOL,144,0,1,9,3,3,2,4,1,6,1,114,PROGRESS IN NEUROBIOLOGY
33,5.846,GLIA,139,0,4,9,12,18,9,7,9,8,5,58,PROGRESS IN NEUROBIOLOGY
34,32.621,NAT MED,137,0,2,11,8,10,6,9,5,4,13,69,PROGRESS IN NEUROBIOLOGY
35,3.706,J PHARMACOL EXP THER,132,0,0,0,2,1,1,4,6,2,1,115,PROGRESS IN NEUROBIOLOGY
36,4.454,NEUROBIOL AGING,132,1,1,15,20,11,13,16,6,3,6,40,PROGRESS IN NEUROBIOLOGY
37,4.902,HUM MOL GENET,127,1,4,12,13,6,10,13,6,5,4,53,PROGRESS IN NEUROBIOLOGY
38,15.876,ACTA NEUROPATHOL,115,3,4,11,11,9,6,8,3,5,4,51,PROGRESS IN NEUROBIOLOGY
39,13.251,J CLIN INVEST,113,1,0,12,10,12,12,3,2,4,8,49,PROGRESS IN NEUROBIOLOGY
40,6.544,NEUROPSYCHOPHARMACOL,107,0,1,4,12,8,10,2,6,2,7,55,PROGRESS IN NEUROBIOLOGY
41,4.540,J PHYSIOL-LONDON,106,0,2,0,3,4,1,8,0,4,4,80,PROGRESS IN NEUROBIOLOGY
42,3.476,J ALZHEIMERS DIS,103,2,8,16,9,11,14,5,16,5,4,13,PROGRESS IN NEUROBIOLOGY
43,11.984,BIOL PSYCHIAT,101,2,3,7,5,18,5,5,6,6,5,39,PROGRESS IN NEUROBIOLOGY
44,3.222,PSYCHOPHARMACOLOGY,101,0,0,4,4,3,3,10,2,3,6,66,PROGRESS IN NEUROBIOLOGY
45,6.810,BRIT J PHARMACOL,100,0,6,3,4,2,8,4,4,5,1,63,PROGRESS IN NEUROBIOLOGY
46,2.559,BIOCHEM BIOPH RES CO,95,2,3,4,5,4,4,4,6,2,8,53,PROGRESS IN NEUROBIOLOGY
47,53.254,LANCET,89,1,6,1,5,2,5,4,1,2,5,57,PROGRESS IN NEUROBIOLOGY
48,27.144,LANCET NEUROL,89,0,2,8,8,8,6,7,5,15,9,21,PROGRESS IN NEUROBIOLOGY
49,5.595,FASEB J,88,1,0,4,4,4,6,6,6,6,11,40,PROGRESS IN NEUROBIOLOGY
50,4.539,J IMMUNOL,88,1,2,3,5,6,3,3,11,7,2,45,PROGRESS IN NEUROBIOLOGY
51,3.886,CEPHALALGIA,81,0,0,3,6,5,3,6,6,4,2,46,PROGRESS IN NEUROBIOLOGY
52,1.806,EXP BRAIN RES,80,0,0,0,1,12,1,1,3,2,2,58,PROGRESS IN NEUROBIOLOGY
53,4.300,FRONT CELL NEUROSCI,80,2,5,20,27,20,4,2,0,0,0,0,PROGRESS IN NEUROBIOLOGY
54,1.266,NEUROREPORT,78,0,0,2,0,1,4,0,1,1,3,66,PROGRESS IN NEUROBIOLOGY
55,3.490,J NEUROPATH EXP NEUR,76,0,1,1,3,2,4,7,4,5,3,46,PROGRESS IN NEUROBIOLOGY
56,10.557,EMBO J,74,1,4,3,7,1,7,5,4,6,5,31,PROGRESS IN NEUROBIOLOGY
57,2.655,J NEUROIMMUNOL,74,0,2,5,3,6,1,4,4,6,2,41,PROGRESS IN NEUROBIOLOGY
58,79.260,NEW ENGL J MED,74,0,0,3,2,5,3,2,6,2,3,48,PROGRESS IN NEUROBIOLOGY
59,4.122,SCI REP-UK,74,2,27,17,13,9,5,1,0,0,0,0,PROGRESS IN NEUROBIOLOGY
60, ,ARCH NEUROL-CHICAGO,73,0,0,0,0,0,1,5,3,1,3,60,PROGRESS IN NEUROBIOLOGY
61,5.193,J NEUROINFLAMM,72,0,2,6,14,10,13,9,3,3,4,8,PROGRESS IN NEUROBIOLOGY
62,11.100,AUTOPHAGY,70,1,14,9,8,5,7,2,9,7,1,7,PROGRESS IN NEUROBIOLOGY
63,8.784,J CELL BIOL,70,0,0,2,1,2,2,6,5,3,6,43,PROGRESS IN NEUROBIOLOGY
64,6.523,ANESTHESIOLOGY,69,0,4,3,4,5,8,5,6,7,1,26,PROGRESS IN NEUROBIOLOGY
65,2.360,SYNAPSE,69,0,0,1,1,0,4,2,1,4,7,49,PROGRESS IN NEUROBIOLOGY
66,4.277,ANN NY ACAD SCI,68,0,0,3,0,2,1,2,4,0,5,51,PROGRESS IN NEUROBIOLOGY
67,6.308,CEREB CORTEX,67,1,3,5,2,2,5,5,2,7,5,30,PROGRESS IN NEUROBIOLOGY
68,2.999,FEBS LETT,67,0,2,2,1,5,2,2,2,2,4,45,PROGRESS IN NEUROBIOLOGY
69,5.076,MOL NEUROBIOL,67,5,14,9,7,10,9,1,2,2,0,8,PROGRESS IN NEUROBIOLOGY
70,5.426,NEUROIMAGE,67,2,5,7,6,5,10,2,5,2,4,19,PROGRESS IN NEUROBIOLOGY
71,7.144,J NEUROL NEUROSUR PS,66,0,2,2,3,2,1,3,2,0,5,46,PROGRESS IN NEUROBIOLOGY
72,4.069,AM J PATHOL,63,0,1,2,2,0,1,6,3,3,2,43,PROGRESS IN NEUROBIOLOGY
73,3.173,BEHAV BRAIN RES,63,1,0,7,8,6,4,3,5,4,4,21,PROGRESS IN NEUROBIOLOGY
74,6.306,BRAIN BEHAV IMMUN,62,3,6,11,7,7,5,4,6,4,1,8,PROGRESS IN NEUROBIOLOGY
75,5.587,STEM CELLS,62,1,3,3,8,4,9,1,5,5,8,15,PROGRESS IN NEUROBIOLOGY
76,2.538,PHARMACOL BIOCHEM BE,61,0,1,0,4,0,6,1,1,0,3,45,PROGRESS IN NEUROBIOLOGY
77,5.135,SLEEP,61,0,1,0,4,7,4,2,4,7,1,31,PROGRESS IN NEUROBIOLOGY
78,3.961,ENDOCRINOLOGY,60,0,0,0,0,3,4,2,5,7,4,35,PROGRESS IN NEUROBIOLOGY
79,3.603,NEUROCHEM INT,60,1,2,4,3,8,2,5,6,0,4,25,PROGRESS IN NEUROBIOLOGY
80,3.186,NEUROTOX RES,60,0,1,6,14,2,5,6,7,7,1,11,PROGRESS IN NEUROBIOLOGY
81,2.779,J NEURAL TRANSM,59,0,1,2,2,5,6,6,3,1,2,31,PROGRESS IN NEUROBIOLOGY
82,4.401,J CELL SCI,58,1,0,1,3,7,7,3,1,3,4,28,PROGRESS IN NEUROBIOLOGY
83,2.448,J NEUROL SCI,56,0,2,3,4,2,5,0,5,1,9,25,PROGRESS IN NEUROBIOLOGY
84,19.064,NAT CELL BIOL,56,0,0,2,5,4,3,6,6,9,0,21,PROGRESS IN NEUROBIOLOGY
85,8.037,NEUROSCI BIOBEHAV R,55,1,0,8,11,2,5,5,3,2,4,14,PROGRESS IN NEUROBIOLOGY
86,2.454,J MOL NEUROSCI,54,0,5,5,11,1,8,8,1,2,1,12,PROGRESS IN NEUROBIOLOGY
87,2.772,NEUROCHEM RES,54,0,3,5,5,2,5,2,1,3,3,25,PROGRESS IN NEUROBIOLOGY
88,35.724,NAT BIOTECHNOL,52,0,4,2,4,5,3,7,1,6,4,16,PROGRESS IN NEUROBIOLOGY
89,27.125,NAT GENET,52,0,1,1,4,1,1,4,3,6,1,30,PROGRESS IN NEUROBIOLOGY
90,19.819,NAT REV NEUROL,51,1,4,10,5,10,4,8,9,0,0,0,PROGRESS IN NEUROBIOLOGY
91,23.290,CELL STEM CELL,49,0,1,4,5,5,6,12,8,3,5,0,PROGRESS IN NEUROBIOLOGY
92,6.020,FREE RADICAL BIO MED,49,0,0,0,3,6,3,1,5,2,3,26,PROGRESS IN NEUROBIOLOGY
93,5.002,J NEUROTRAUM,49,1,5,1,1,5,7,3,3,1,3,19,PROGRESS IN NEUROBIOLOGY
94,6.253,J MED CHEM,48,0,1,1,5,4,6,2,7,4,3,15,PROGRESS IN NEUROBIOLOGY
95,4.319,J NEUROSURG,48,1,3,1,1,3,0,2,2,1,1,33,PROGRESS IN NEUROBIOLOGY
96,18.881,CIRCULATION,47,0,0,4,0,1,4,1,5,3,0,29,PROGRESS IN NEUROBIOLOGY
97,7.273,DIABETES,47,0,1,2,5,0,2,2,3,3,2,27,PROGRESS IN NEUROBIOLOGY
98,4.721,PARKINSONISM RELAT D,47,0,2,6,3,3,6,2,5,9,3,8,PROGRESS IN NEUROBIOLOGY
99,3.783,J NEUROL,46,1,2,0,2,4,1,0,3,2,4,27,PROGRESS IN NEUROBIOLOGY
100,14.248,MOL CELL,46,1,2,5,2,4,2,2,6,1,2,19,PROGRESS IN NEUROBIOLOGY
