,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
29,,FRONT PSYCHOL,109,1,4,4,8,6,6,3,2,6,6,63,TRENDS IN NEUROSCIENCES
30,3.400,J COMP NEUROL,109,0,3,11,2,9,5,7,4,2,1,65,TRENDS IN NEUROSCIENCES
31,3.582,FRONT AGING NEUROSCI,107,3,5,6,3,5,1,6,10,3,8,57,TRENDS IN NEUROSCIENCES
32,3.125,BRAIN RES,105,0,1,4,8,7,6,3,2,7,5,62,TRENDS IN NEUROSCIENCES
33,4.540,J PHYSIOL-LONDON,105,0,1,4,4,7,7,1,7,5,4,65,TRENDS IN NEUROSCIENCES
34,2.772,NEUROCHEM RES,103,0,2,3,6,6,9,2,2,10,3,60,TRENDS IN NEUROSCIENCES
35,4.483,EXP NEUROL,101,0,2,1,5,8,7,2,4,8,7,57,TRENDS IN NEUROSCIENCES
36,2.159,NEUROSCI LETT,99,0,3,1,4,2,4,5,0,4,3,73,TRENDS IN NEUROSCIENCES
37,6.541,CURR OPIN NEUROBIOL,98,2,3,11,10,6,9,4,4,4,8,37,TRENDS IN NEUROSCIENCES
38,,ONCOTARGET,94,1,3,5,4,6,6,0,5,6,5,53,TRENDS IN NEUROSCIENCES
39,19.912,NAT NEUROSCI,91,0,3,9,6,3,5,14,4,5,4,38,TRENDS IN NEUROSCIENCES
40,6.544,NEUROPSYCHOPHARMACOL,91,0,4,6,9,3,10,13,4,3,2,37,TRENDS IN NEUROSCIENCES
41,5.227,NEUROBIOL DIS,90,0,8,3,4,8,7,5,6,4,5,40,TRENDS IN NEUROSCIENCES
42,4.927,HUM BRAIN MAPP,89,0,4,7,2,3,5,1,7,2,5,53,TRENDS IN NEUROSCIENCES
43,3.161,NEURAL PLAST,89,2,2,2,3,6,8,4,2,3,7,50,TRENDS IN NEUROSCIENCES
44,3.508,FRONT NEUROL,88,2,4,3,4,8,5,3,0,1,5,53,TRENDS IN NEUROSCIENCES
45,3.476,J ALZHEIMERS DIS,88,0,5,4,2,4,4,3,7,4,10,45,TRENDS IN NEUROSCIENCES
46,5.846,GLIA,86,1,2,10,3,9,4,6,1,11,5,34,TRENDS IN NEUROSCIENCES
47,2.662,J NEUROSCI RES,86,0,0,11,5,8,1,3,4,7,3,44,TRENDS IN NEUROSCIENCES
48,3.131,FRONT NEURAL CIRCUIT,84,1,1,4,5,2,6,7,1,5,4,48,TRENDS IN NEUROSCIENCES
49,3.152,FRONT NEUROANAT,83,1,1,4,2,3,1,2,2,3,5,59,TRENDS IN NEUROSCIENCES
50,6.306,BRAIN BEHAV IMMUN,80,0,2,22,0,12,5,2,2,0,1,34,TRENDS IN NEUROSCIENCES
51,4.609,J NEUROCHEM,80,0,3,4,3,3,8,2,5,6,7,39,TRENDS IN NEUROSCIENCES
52,11.984,BIOL PSYCHIAT,79,0,2,8,6,7,9,3,7,4,7,26,TRENDS IN NEUROSCIENCES
53,9.251,CURR BIOL,79,2,6,6,10,5,3,3,2,3,3,36,TRENDS IN NEUROSCIENCES
54,2.757,CURR PHARM DESIGN,75,0,1,4,2,5,1,3,5,13,5,36,TRENDS IN NEUROSCIENCES
55,3.955,PLOS COMPUT BIOL,69,0,2,5,2,3,0,3,0,4,2,48,TRENDS IN NEUROSCIENCES
56,4.691,TRANSL PSYCHIAT,69,0,1,5,5,8,14,1,0,3,7,25,TRENDS IN NEUROSCIENCES
57,3.831,FRONT PHARMACOL,66,0,0,6,3,1,3,6,3,5,3,36,TRENDS IN NEUROSCIENCES
58,,FRONT SYST NEUROSCI,66,0,1,3,1,3,2,1,2,3,0,50,TRENDS IN NEUROSCIENCES
59,2.517,PHYSIOL BEHAV,66,0,0,2,5,3,4,0,2,1,5,44,TRENDS IN NEUROSCIENCES
60,3.966,HIPPOCAMPUS,65,0,0,6,0,2,3,18,4,0,4,28,TRENDS IN NEUROSCIENCES
61,11.640,MOL PSYCHIATR,64,0,0,6,5,4,9,4,1,1,7,27,TRENDS IN NEUROSCIENCES
62,3.138,FRONT BEHAV NEUROSCI,63,0,1,3,5,4,7,3,3,4,1,32,TRENDS IN NEUROSCIENCES
63,3.222,PSYCHOPHARMACOLOGY,63,0,2,3,4,2,11,1,3,4,1,32,TRENDS IN NEUROSCIENCES
64,11.439,TRENDS NEUROSCI,61,2,3,5,4,5,6,3,4,6,5,18,TRENDS IN NEUROSCIENCES
65,2.889,NEUROPSYCHOLOGIA,58,0,3,2,1,0,2,3,0,2,1,44,TRENDS IN NEUROSCIENCES
66,2.559,BIOCHEM BIOPH RES CO,57,0,4,5,3,2,4,2,2,2,6,27,TRENDS IN NEUROSCIENCES
67,1.806,EXP BRAIN RES,57,0,1,3,2,0,4,2,0,0,1,44,TRENDS IN NEUROSCIENCES
68,10.848,BRAIN,56,0,7,0,3,2,3,4,1,0,1,35,TRENDS IN NEUROSCIENCES
69,3.440,BRAIN RES BULL,55,0,0,3,1,4,0,1,0,2,4,40,TRENDS IN NEUROSCIENCES
70,4.454,NEUROBIOL AGING,55,0,4,6,3,4,0,2,1,3,4,28,TRENDS IN NEUROSCIENCES
71,2.824,HEARING RES,54,0,0,1,0,0,8,2,0,2,0,41,TRENDS IN NEUROSCIENCES
72,2.234,NEURAL REGEN RES,54,0,5,1,2,3,3,0,5,6,5,24,TRENDS IN NEUROSCIENCES
73,32.635,NAT REV NEUROSCI,53,3,2,5,1,3,2,2,5,4,0,26,TRENDS IN NEUROSCIENCES
74,2.590,REV NEUROSCIENCE,52,0,1,2,2,2,0,2,2,1,0,40,TRENDS IN NEUROSCIENCES
75,4.011,J BIOL CHEM,51,1,4,2,3,4,3,4,4,3,2,21,TRENDS IN NEUROSCIENCES
76,,BRAIN SCI,50,0,1,1,0,2,4,1,2,1,2,36,TRENDS IN NEUROSCIENCES
77,5.193,J NEUROINFLAMM,50,1,1,1,6,1,1,3,0,6,5,25,TRENDS IN NEUROSCIENCES
78,4.211,ACS CHEM NEUROSCI,49,0,1,3,3,4,1,0,3,2,2,30,TRENDS IN NEUROSCIENCES
79,8.324,MOVEMENT DISORD,49,0,1,0,2,0,1,1,1,4,0,39,TRENDS IN NEUROSCIENCES
80,5.002,J NEUROTRAUM,48,0,1,1,1,1,2,2,1,4,3,32,TRENDS IN NEUROSCIENCES
81,4.907,CORTEX,47,0,3,3,2,3,3,5,2,1,1,24,TRENDS IN NEUROSCIENCES
82,2.073,FRONT COMPUT NEUROSC,47,0,0,6,0,1,1,1,1,2,0,35,TRENDS IN NEUROSCIENCES
83,2.277,NEUROSCI RES,47,0,0,2,3,5,4,1,3,2,2,25,TRENDS IN NEUROSCIENCES
84,15.557,TRENDS COGN SCI,47,1,9,6,5,1,3,1,1,2,3,15,TRENDS IN NEUROSCIENCES
85,3.468,J COGNITIVE NEUROSCI,46,0,2,1,4,0,2,2,3,4,0,28,TRENDS IN NEUROSCIENCES
86,6.045,J CEREBR BLOOD F MET,44,0,0,3,1,1,2,1,1,6,1,28,TRENDS IN NEUROSCIENCES
87,4.185,PROG NEURO-PSYCHOPH,44,0,0,2,2,5,5,1,1,4,2,22,TRENDS IN NEUROSCIENCES
88,3.614,CLIN NEUROPHYSIOL,41,1,1,1,3,2,1,1,2,2,0,27,TRENDS IN NEUROSCIENCES
89,2.598,DEV NEUROBIOL,41,0,1,2,1,3,1,0,2,3,4,24,TRENDS IN NEUROSCIENCES
90,2.857,FRONT PSYCHIATRY,41,1,1,3,2,2,6,2,1,2,3,18,TRENDS IN NEUROSCIENCES
91,5.666,PHILOS T R SOC B,41,1,1,1,1,3,4,6,2,2,0,20,TRENDS IN NEUROSCIENCES
92,24.014,PHYSIOL REV,41,0,1,2,0,4,2,3,2,1,2,24,TRENDS IN NEUROSCIENCES
93,4.068,CURR NEUROPHARMACOL,40,0,1,0,2,0,1,1,6,2,1,26,TRENDS IN NEUROSCIENCES
94,3.312,MOL CELL NEUROSCI,40,0,4,2,2,2,3,2,4,1,0,20,TRENDS IN NEUROSCIENCES
95,5.578,ADDICT BIOL,39,0,0,0,3,0,1,4,5,4,1,21,TRENDS IN NEUROSCIENCES
96,4.902,HUM MOL GENET,39,1,2,1,5,4,2,1,2,0,3,18,TRENDS IN NEUROSCIENCES
97,4.731,PSYCHONEUROENDOCRINO,39,2,0,2,4,1,4,1,0,1,11,13,TRENDS IN NEUROSCIENCES
98,,CURR OPIN BEHAV SCI,38,0,1,1,5,4,6,1,1,5,3,11,TRENDS IN NEUROSCIENCES
99,3.869,NEUROIMAGE-CLIN,38,0,0,1,0,3,2,1,2,1,4,24,TRENDS IN NEUROSCIENCES
100,2.538,PHARMACOL BIOCHEM BE,38,0,0,3,3,1,3,5,1,2,4,16,TRENDS IN NEUROSCIENCES
