,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
31,2.671,LEARN MEMORY,94,0,4,9,4,11,4,8,7,3,11,33,NEUROPSYCHOPHARMACOLOGY
32,16.642,JAMA PSYCHIAT,93,4,12,30,24,23,0,0,0,0,0,0,NEUROPSYCHOPHARMACOLOGY
33,4.277,ANN NY ACAD SCI,92,0,1,10,1,0,2,2,4,5,9,58,NEUROPSYCHOPHARMACOLOGY
34,11.439,TRENDS NEUROSCI,91,0,4,6,9,3,10,13,4,3,2,37,NEUROPSYCHOPHARMACOLOGY
35,4.609,J NEUROCHEM,90,0,5,1,2,3,3,4,7,3,4,58,NEUROPSYCHOPHARMACOLOGY
36,4.247,J CLIN PSYCHIAT,86,1,2,9,4,3,6,3,7,6,5,40,NEUROPSYCHOPHARMACOLOGY
37,3.183,ALCOHOL CLIN EXP RES,84,1,5,6,6,3,2,5,3,7,6,40,NEUROPSYCHOPHARMACOLOGY
38,3.322,DRUG ALCOHOL DEPEN,83,0,4,9,7,8,10,7,8,1,6,23,NEUROPSYCHOPHARMACOLOGY
39,5.578,ADDICT BIOL,80,4,10,12,13,9,16,3,4,4,3,2,NEUROPSYCHOPHARMACOLOGY
40,3.400,J COMP NEUROL,80,0,3,0,3,3,1,4,1,4,4,57,NEUROPSYCHOPHARMACOLOGY
41,3.040,EUR J PHARMACOL,79,0,1,3,4,3,2,2,5,1,6,52,NEUROPSYCHOPHARMACOLOGY
42,4.000,J PSYCHIATR RES,79,1,9,10,9,12,6,4,3,1,8,16,NEUROPSYCHOPHARMACOLOGY
43,4.011,J BIOL CHEM,77,0,2,0,5,1,3,2,5,1,3,55,NEUROPSYCHOPHARMACOLOGY
44,3.981,INT J NEUROPSYCHOPH,76,0,6,16,8,11,9,3,9,6,3,5,NEUROPSYCHOPHARMACOLOGY
45,2.517,PHYSIOL BEHAV,75,0,2,6,2,3,8,7,9,2,4,32,NEUROPSYCHOPHARMACOLOGY
46,31.398,CELL,74,0,5,9,9,6,5,2,1,1,6,30,NEUROPSYCHOPHARMACOLOGY
47,4.738,J PSYCHOPHARMACOL,74,2,18,11,4,8,9,6,1,2,3,10,NEUROPSYCHOPHARMACOLOGY
48,4.129,EUR NEUROPSYCHOPHARM,73,1,12,14,8,10,3,2,0,4,5,14,NEUROPSYCHOPHARMACOLOGY
49,6.308,CEREB CORTEX,71,0,5,1,6,11,6,4,2,7,7,22,NEUROPSYCHOPHARMACOLOGY
50,4.691,TRANSL PSYCHIAT,71,2,15,17,16,10,7,4,0,0,0,0,NEUROPSYCHOPHARMACOLOGY
51,5.475,PSYCHOL MED,70,1,10,8,13,3,6,4,4,1,3,17,NEUROPSYCHOPHARMACOLOGY
52,4.185,PROG NEURO-PSYCHOPH,69,0,4,6,7,10,4,4,4,5,8,17,NEUROPSYCHOPHARMACOLOGY
53,2.223,PSYCHIAT RES,66,1,3,7,4,4,6,6,7,6,1,21,NEUROPSYCHOPHARMACOLOGY
54,2.159,NEUROSCI LETT,65,2,2,1,3,4,3,4,3,2,3,38,NEUROPSYCHOPHARMACOLOGY
55,3.810,PSYCHOSOM MED,57,0,4,1,0,1,2,5,4,15,3,22,NEUROPSYCHOPHARMACOLOGY
56,2.502,J NEUROPHYSIOL,55,0,2,0,1,2,4,3,3,1,2,37,NEUROPSYCHOPHARMACOLOGY
57,2.507,BEHAV NEUROSCI,54,0,2,5,1,0,1,1,3,3,0,38,NEUROPSYCHOPHARMACOLOGY
58,4.927,HUM BRAIN MAPP,54,1,5,8,13,4,1,0,1,9,2,10,NEUROPSYCHOPHARMACOLOGY
59,2.655,J NEUROIMMUNOL,54,0,0,3,2,3,4,2,4,3,2,31,NEUROPSYCHOPHARMACOLOGY
60,5.867,BRIT J PSYCHIAT,53,2,1,1,3,3,5,1,8,2,5,22,NEUROPSYCHOPHARMACOLOGY
61,41.982,NAT REV IMMUNOL,52,0,12,0,4,3,2,8,3,7,3,10,NEUROPSYCHOPHARMACOLOGY
62,3.244,NEUROBIOL LEARN MEM,51,1,6,3,9,4,3,4,1,1,10,9,NEUROPSYCHOPHARMACOLOGY
63,2.455,PSYCHIAT RES-NEUROIM,50,0,1,1,8,3,7,3,2,11,1,13,NEUROPSYCHOPHARMACOLOGY
64,53.254,LANCET,47,0,1,2,2,5,1,1,1,6,1,27,NEUROPSYCHOPHARMACOLOGY
65,6.541,CURR OPIN NEUROBIOL,45,0,2,3,4,10,2,5,2,3,0,14,NEUROPSYCHOPHARMACOLOGY
66,2.360,SYNAPSE,45,0,0,1,1,0,0,3,1,5,1,33,NEUROPSYCHOPHARMACOLOGY
67,6.250,J AM ACAD CHILD PSY,44,0,2,3,4,2,2,1,1,1,1,27,NEUROPSYCHOPHARMACOLOGY
68,4.539,J IMMUNOL,44,0,1,3,2,2,2,3,5,5,1,20,NEUROPSYCHOPHARMACOLOGY
69,15.557,TRENDS COGN SCI,44,1,1,3,1,6,8,11,2,2,0,9,NEUROPSYCHOPHARMACOLOGY
70,6.045,J CEREBR BLOOD F MET,43,0,2,3,6,4,4,1,0,3,0,20,NEUROPSYCHOPHARMACOLOGY
71,3.961,ENDOCRINOLOGY,42,0,0,1,3,1,2,4,4,4,4,19,NEUROPSYCHOPHARMACOLOGY
72,3.138,FRONT BEHAV NEUROSCI,41,0,3,9,8,8,1,2,5,4,0,1,NEUROPSYCHOPHARMACOLOGY
73,6.810,BRIT J PHARMACOL,40,0,3,3,3,5,4,5,1,2,5,9,NEUROPSYCHOPHARMACOLOGY
74,5.135,SLEEP,40,0,2,2,3,5,1,5,2,6,1,13,NEUROPSYCHOPHARMACOLOGY
75,1.266,NEUROREPORT,39,0,1,0,0,2,0,0,0,0,1,35,NEUROPSYCHOPHARMACOLOGY
76,14.675,ANNU REV NEUROSCI,38,0,0,0,1,1,4,3,0,2,0,27,NEUROPSYCHOPHARMACOLOGY
77,5.043,DEPRESS ANXIETY,38,1,3,6,4,5,4,4,2,3,0,6,NEUROPSYCHOPHARMACOLOGY
78,14.163,PROG NEUROBIOL,38,1,1,4,1,3,2,0,3,3,3,17,NEUROPSYCHOPHARMACOLOGY
79,10.848,BRAIN,35,0,5,5,3,7,0,2,1,0,3,9,NEUROPSYCHOPHARMACOLOGY
80,3.966,HIPPOCAMPUS,35,0,3,4,1,2,3,0,2,1,2,17,NEUROPSYCHOPHARMACOLOGY
81,5.193,J NEUROINFLAMM,35,0,2,2,4,6,7,8,1,0,3,2,NEUROPSYCHOPHARMACOLOGY
82, ,BRAIN RES REV,34,0,0,0,0,0,0,0,0,0,4,30,NEUROPSYCHOPHARMACOLOGY
83,3.877,FRONT NEUROSCI-SWITZ,34,0,4,8,6,11,2,1,2,0,0,0,NEUROPSYCHOPHARMACOLOGY
84,4.418,HORM BEHAV,34,1,3,2,4,4,5,3,2,2,0,8,NEUROPSYCHOPHARMACOLOGY
85,10.376,PHARMACOL THERAPEUT,34,0,0,3,1,1,1,7,0,7,1,13,NEUROPSYCHOPHARMACOLOGY
86,6.048,ADDICTION,33,0,2,3,0,5,4,2,2,2,0,13,NEUROPSYCHOPHARMACOLOGY
87,32.621,NAT MED,33,2,8,2,9,1,2,1,0,0,1,7,NEUROPSYCHOPHARMACOLOGY
88,1.854,BEHAV PHARMACOL,32,1,1,3,3,1,3,5,1,1,1,12,NEUROPSYCHOPHARMACOLOGY
89,4.231,BRAIN STRUCT FUNCT,32,3,4,0,2,3,1,0,12,1,5,1,NEUROPSYCHOPHARMACOLOGY
90,5.789,J CLIN ENDOCR METAB,32,0,0,1,1,1,2,1,0,0,0,26,NEUROPSYCHOPHARMACOLOGY
91,47.661,JAMA-J AM MED ASSOC,32,0,2,1,3,1,0,2,2,1,1,19,NEUROPSYCHOPHARMACOLOGY
92,18.964,PHARMACOL REV,32,0,6,4,1,3,3,4,1,1,1,8,NEUROPSYCHOPHARMACOLOGY
93,4.454,NEUROBIOL AGING,31,0,5,5,4,3,4,1,0,0,2,7,NEUROPSYCHOPHARMACOLOGY
94,79.260,NEW ENGL J MED,31,0,1,3,1,1,1,1,2,1,2,18,NEUROPSYCHOPHARMACOLOGY
95,4.984,ACTA PSYCHIAT SCAND,30,0,2,4,2,1,0,2,2,1,1,15,NEUROPSYCHOPHARMACOLOGY
96,2.871,FRONT HUM NEUROSCI,30,0,4,0,11,5,1,3,5,0,0,1,NEUROPSYCHOPHARMACOLOGY
97,13.251,J CLIN INVEST,30,0,0,5,4,5,4,1,0,1,0,10,NEUROPSYCHOPHARMACOLOGY
98,5.365,J PSYCHIATR NEUROSCI,30,0,3,9,1,2,3,1,3,1,1,6,NEUROPSYCHOPHARMACOLOGY
99,3.082,AM J PHYSIOL-REG I,29,0,1,2,3,0,0,2,1,0,1,19,NEUROPSYCHOPHARMACOLOGY
100,2.779,J NEURAL TRANSM,29,0,1,2,7,0,4,1,0,2,1,11,NEUROPSYCHOPHARMACOLOGY
