,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
45,22.774,ANNU REV PSYCHOL,28,1,0,6,2,4,1,2,0,2,1,9,BEHAVIORAL AND BRAIN SCIENCES
46, ,HUM NATURE-INT BIOS,28,1,1,1,3,1,0,2,5,3,0,11,BEHAVIORAL AND BRAIN SCIENCES
47, ,AM PSYCHOL,27,1,0,0,0,0,0,0,0,1,0,25,BEHAVIORAL AND BRAIN SCIENCES
48,2.319,J EXP PSYCHOL LEARN,26,1,2,1,2,3,0,0,1,1,1,14,BEHAVIORAL AND BRAIN SCIENCES
49,32.635,NAT REV NEUROSCI,26,0,1,1,2,2,1,0,5,0,2,12,BEHAVIORAL AND BRAIN SCIENCES
50,2.502,J NEUROPHYSIOL,25,0,1,3,0,2,2,0,1,3,1,12,BEHAVIORAL AND BRAIN SCIENCES
51, ,ADV NEURAL INFORM PR,24,0,6,5,7,4,0,0,0,2,0,0,BEHAVIORAL AND BRAIN SCIENCES
52, ,EVOL PSYCHOL-US,24,0,2,0,3,3,5,1,1,0,2,7,BEHAVIORAL AND BRAIN SCIENCES
53,5.426,NEUROIMAGE,24,1,4,1,2,3,2,4,2,1,0,4,BEHAVIORAL AND BRAIN SCIENCES
54, ,PERS SOC PSYCHOL REV,24,2,0,1,2,2,1,1,0,1,0,14,BEHAVIORAL AND BRAIN SCIENCES
55,4.731,PSYCHONEUROENDOCRINO,23,0,2,2,3,2,1,1,5,2,0,5,BEHAVIORAL AND BRAIN SCIENCES
56, ,LANG COGNITIVE PROC,22,0,0,0,0,4,2,1,0,2,1,12,BEHAVIORAL AND BRAIN SCIENCES
57, ,LANGUAGE,22,0,1,0,0,1,2,0,2,0,0,16,BEHAVIORAL AND BRAIN SCIENCES
58, ,PSYCHOL AESTHET CREA,22,2,1,3,3,2,3,2,2,2,1,1,BEHAVIORAL AND BRAIN SCIENCES
59,11.984,BIOL PSYCHIAT,21,0,3,3,0,2,2,2,0,2,1,6,BEHAVIORAL AND BRAIN SCIENCES
60, ,PSYCHON B REV,21,1,3,1,2,1,0,1,1,3,3,5,BEHAVIORAL AND BRAIN SCIENCES
61,2.190,Q J EXP PSYCHOL,20,1,1,2,3,0,2,1,0,2,2,6,BEHAVIORAL AND BRAIN SCIENCES
62,3.500,SOC COGN AFFECT NEUR,20,1,4,2,2,2,1,1,2,0,2,3,BEHAVIORAL AND BRAIN SCIENCES
63,3.067,ANIM BEHAV,19,0,1,2,1,0,1,2,0,0,0,12,BEHAVIORAL AND BRAIN SCIENCES
64,6.308,CEREB CORTEX,19,1,3,3,2,1,3,1,1,1,0,3,BEHAVIORAL AND BRAIN SCIENCES
65,19.912,NAT NEUROSCI,19,0,0,0,0,0,1,4,2,0,0,12,BEHAVIORAL AND BRAIN SCIENCES
66, ,ACTA PSYCHOL,18,0,2,1,2,1,1,0,0,1,3,7,BEHAVIORAL AND BRAIN SCIENCES
67,4.277,ANN NY ACAD SCI,18,0,1,1,0,1,1,0,1,2,2,9,BEHAVIORAL AND BRAIN SCIENCES
68,1.678,ATTEN PERCEPT PSYCHO,17,1,1,4,1,2,0,3,4,0,0,1,BEHAVIORAL AND BRAIN SCIENCES
69,6.541,CURR OPIN NEUROBIOL,17,0,1,0,5,1,0,3,0,1,0,6,BEHAVIORAL AND BRAIN SCIENCES
70,2.871,FRONT HUM NEUROSCI,17,2,4,1,3,1,3,3,0,0,0,0,BEHAVIORAL AND BRAIN SCIENCES
71,4.418,HORM BEHAV,17,0,4,1,1,1,2,1,1,2,1,3,BEHAVIORAL AND BRAIN SCIENCES
72,2.889,NEUROPSYCHOLOGIA,17,1,1,1,2,1,1,0,1,2,0,7,BEHAVIORAL AND BRAIN SCIENCES
73,1.371,PERCEPTION,17,0,2,1,0,1,1,2,2,0,0,8,BEHAVIORAL AND BRAIN SCIENCES
74, ,AM ECON REV,16,0,1,2,1,0,2,0,2,0,1,7,BEHAVIORAL AND BRAIN SCIENCES
75, ,CURR ANTHROPOL,16,0,2,1,2,0,3,0,2,0,1,5,BEHAVIORAL AND BRAIN SCIENCES
76, ,EMOT REV,16,0,2,1,0,7,0,4,1,1,0,0,BEHAVIORAL AND BRAIN SCIENCES
77, ,MOTIV EMOTION,16,0,0,0,0,0,1,0,1,0,0,14,BEHAVIORAL AND BRAIN SCIENCES
78,8.037,NEUROSCI BIOBEHAV R,16,0,1,3,2,0,0,4,0,0,0,6,BEHAVIORAL AND BRAIN SCIENCES
79,23.562,BMJ-BRIT MED J,15,0,1,1,0,2,0,0,0,0,0,11,BEHAVIORAL AND BRAIN SCIENCES
80, ,COGNITIVE DEV,15,0,0,3,0,1,1,1,0,0,0,9,BEHAVIORAL AND BRAIN SCIENCES
81, ,REV GEN PSYCHOL,15,3,5,0,0,1,1,1,0,0,0,4,BEHAVIORAL AND BRAIN SCIENCES
82, ,BRIT J PSYCHOL,14,0,0,0,1,2,0,2,1,0,1,7,BEHAVIORAL AND BRAIN SCIENCES
83,5.159,INT J OBESITY,14,0,2,2,1,0,1,0,0,1,2,5,BEHAVIORAL AND BRAIN SCIENCES
84, ,LINGUIST INQ,14,0,0,1,0,0,0,0,0,1,2,10,BEHAVIORAL AND BRAIN SCIENCES
85,2.517,PHYSIOL BEHAV,14,0,5,0,0,0,3,2,1,1,1,1,BEHAVIORAL AND BRAIN SCIENCES
86, ,SOC PSYCHOL PERS SCI,14,1,2,1,2,2,2,2,2,0,0,0,BEHAVIORAL AND BRAIN SCIENCES
87, ,VIS COGN,14,0,1,1,1,0,2,0,1,1,1,6,BEHAVIORAL AND BRAIN SCIENCES
88, ,ARCH SEX BEHAV,13,0,0,0,4,0,4,0,2,1,1,1,BEHAVIORAL AND BRAIN SCIENCES
89,1.806,EXP BRAIN RES,13,0,2,0,0,0,0,0,0,0,1,10,BEHAVIORAL AND BRAIN SCIENCES
90, ,J CHILD LANG,13,0,1,3,0,1,2,0,1,1,0,4,BEHAVIORAL AND BRAIN SCIENCES
91, ,MEM COGNITION,13,0,0,0,0,0,0,2,0,0,1,10,BEHAVIORAL AND BRAIN SCIENCES
92,3.955,PLOS COMPUT BIOL,13,0,1,2,2,0,0,5,1,2,0,0,BEHAVIORAL AND BRAIN SCIENCES
93,4.122,SCI REP-UK,13,1,6,1,1,3,1,0,0,0,0,0,BEHAVIORAL AND BRAIN SCIENCES
94,14.675,ANNU REV NEUROSCI,12,0,0,0,2,1,1,0,1,1,2,4,BEHAVIORAL AND BRAIN SCIENCES
95,2.851,BRAIN LANG,12,0,0,0,1,2,0,2,1,0,0,6,BEHAVIORAL AND BRAIN SCIENCES
96, ,ETHOL SOCIOBIOL,12,0,0,0,0,0,0,0,0,0,0,12,BEHAVIORAL AND BRAIN SCIENCES
97, ,GROUP PROCESS INTERG,12,1,2,2,0,1,1,3,0,1,0,1,BEHAVIORAL AND BRAIN SCIENCES
98, ,HANDB EVOL PSY,12,0,2,6,0,0,0,0,0,0,0,4,BEHAVIORAL AND BRAIN SCIENCES
99, ,J AESTHET ART CRITIC,12,0,1,0,1,0,0,2,0,1,0,7,BEHAVIORAL AND BRAIN SCIENCES
100, ,J APPL PSYCHOL,12,0,0,1,0,0,0,1,0,0,1,9,BEHAVIORAL AND BRAIN SCIENCES
