,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
24,2.559,BIOCHEM BIOPH RES CO,180,2,12,12,20,22,16,14,13,14,16,39,Cell Metabolism
25,20.265,NAT REV ENDOCRINOL,172,7,23,16,24,19,10,18,8,10,16,21,Cell Metabolism
26,3.563,MOL CELL ENDOCRINOL,170,0,22,13,30,21,17,14,11,6,14,22,Cell Metabolism
27,7.126,REDOX BIOL,161,1,21,17,14,14,24,13,8,10,8,31,Cell Metabolism
28,,HORM MOL BIOL CLIN I,159,3,17,25,23,24,11,13,11,6,8,18,Cell Metabolism
29,5.595,FASEB J,150,1,5,13,21,28,18,15,9,9,8,23,Cell Metabolism
30,4.966,BBA-MOL CELL BIOL L,148,3,6,15,12,17,14,21,21,12,3,24,Cell Metabolism
31,31.398,CELL,146,7,33,13,11,13,16,7,5,4,17,20,Cell Metabolism
32,,JCI INSIGHT,146,5,17,17,19,16,17,10,8,9,8,20,Cell Metabolism
33,8.973,AGEING RES REV,142,3,26,15,26,11,19,9,10,5,5,13,Cell Metabolism
34,6.023,DIABETOLOGIA,138,7,31,7,16,10,10,10,6,11,7,23,Cell Metabolism
35,6.530,ANTIOXID REDOX SIGN,137,3,11,25,10,13,15,21,5,9,6,19,Cell Metabolism
36,10.557,EMBO J,131,0,17,11,21,22,15,20,3,7,3,12,Cell Metabolism
37,4.012,J ENDOCRINOL,128,0,14,10,19,19,14,9,8,5,8,22,Cell Metabolism
38,5.151,MOL NUTR FOOD RES,127,1,11,20,14,13,11,13,4,10,11,19,Cell Metabolism
39,4.018,AM J PHYSIOL-ENDOC M,123,2,16,8,12,14,13,11,4,6,14,23,Cell Metabolism
40,2.999,FEBS LETT,123,8,19,17,14,12,17,10,4,0,7,15,Cell Metabolism
41,6.020,FREE RADICAL BIO MED,121,0,11,15,15,10,12,16,14,6,8,14,Cell Metabolism
42,4.505,J LIPID RES,120,2,11,8,14,17,11,7,13,6,11,20,Cell Metabolism
43,5.108,BBA-MOL BASIS DIS,114,0,11,12,12,15,12,13,7,9,4,19,Cell Metabolism
44,6.721,CELL MOL LIFE SCI,114,2,12,18,16,13,12,11,0,7,6,17,Cell Metabolism
45,3.188,BIOCHIMIE,107,1,9,14,14,17,9,10,3,8,10,12,Cell Metabolism
46,5.159,INT J OBESITY,104,2,9,11,16,13,11,6,5,9,7,15,Cell Metabolism
47,41.577,NATURE,103,5,20,8,11,17,8,10,7,2,6,9,Cell Metabolism
48,7.627,AGING CELL,96,2,14,6,7,10,20,6,9,3,3,16,Cell Metabolism
49,15.545,ENDOCR REV,91,4,16,11,9,9,11,6,3,1,9,12,Cell Metabolism
50,5.963,METABOLISM,90,1,10,8,10,10,13,8,8,6,2,14,Cell Metabolism
51,32.621,NAT MED,90,3,19,18,9,8,13,4,2,2,6,6,Cell Metabolism
52,6.183,EBIOMEDICINE,88,2,12,5,18,10,11,5,2,4,5,14,Cell Metabolism
53,3.309,EXP CELL RES,88,3,12,6,8,12,5,8,10,5,2,17,Cell Metabolism
54,4.540,J PHYSIOL-LONDON,88,1,12,18,4,12,10,8,6,3,6,8,Cell Metabolism
55,2.757,CURR PHARM DESIGN,85,3,2,5,3,7,7,13,7,11,9,18,Cell Metabolism
56,8.483,OBES REV,85,3,6,17,14,7,8,11,3,3,3,10,Cell Metabolism
57,10.376,PHARMACOL THERAPEUT,85,0,7,9,13,11,13,3,5,4,9,11,Cell Metabolism
58,14.079,HEPATOLOGY,84,2,7,7,7,10,11,3,6,6,4,21,Cell Metabolism
59,5.980,DIABETES OBES METAB,80,1,18,4,9,14,3,6,6,4,7,8,Cell Metabolism
60,3.831,FRONT PHARMACOL,79,2,3,11,3,9,16,9,4,8,2,12,Cell Metabolism
61,1.922,MOL MED REP,79,0,1,8,6,14,11,7,5,2,6,19,Cell Metabolism
62,5.540,PLOS GENET,78,3,4,5,13,6,7,6,7,6,10,11,Cell Metabolism
63,14.248,MOL CELL,77,2,5,9,9,12,8,8,2,3,7,12,Cell Metabolism
64,5.638,CELL DEATH DIS,76,1,4,10,8,13,9,4,2,8,8,9,Cell Metabolism
65,15.211,CIRC RES,75,3,10,13,5,9,5,5,9,4,3,9,Cell Metabolism
66,4.416,FRONT ONCOL,74,2,14,13,6,12,3,1,1,0,7,15,Cell Metabolism
67,6.378,SCI SIGNAL,74,0,5,8,7,8,10,6,5,4,8,13,Cell Metabolism
68,3.877,FRONT NEUROSCI-SWITZ,73,3,6,5,8,14,5,11,7,3,0,11,Cell Metabolism
69,5.789,J CLIN ENDOCR METAB,73,4,11,0,7,11,12,8,2,5,3,10,Cell Metabolism
70,4.414,J NUTR BIOCHEM,73,0,3,7,8,9,10,7,6,4,3,16,Cell Metabolism
71,7.344,MOL ASPECTS MED,73,0,3,13,10,9,6,3,4,10,5,10,Cell Metabolism
72,19.734,IMMUNITY,72,8,10,11,8,13,7,3,4,2,0,6,Cell Metabolism
73,3.923,J CELL PHYSIOL,72,1,3,2,7,5,10,8,8,4,7,17,Cell Metabolism
74,,PHYSIOL REP,72,2,5,3,9,8,4,6,8,5,7,15,Cell Metabolism
75,11.021,TRENDS MOL MED,71,2,19,13,14,5,5,5,2,0,0,6,Cell Metabolism
76,6.086,ARTERIOSCL THROM VAS,70,2,7,2,6,10,9,9,5,3,3,14,Cell Metabolism
77,4.280,BBA-BIOENERGETICS,70,2,14,10,9,1,13,10,1,1,5,4,Cell Metabolism
78,4.651,BBA-MOL CELL RES,70,2,4,15,4,11,6,5,3,6,6,8,Cell Metabolism
79,2.885,J DIABETES RES,70,0,2,3,4,9,11,3,8,4,8,18,Cell Metabolism
80,4.075,GENETICS,69,2,1,4,7,6,12,8,3,8,10,8,Cell Metabolism
81,3.392,J NEUROENDOCRINOL,68,0,8,4,13,9,4,9,3,5,1,12,Cell Metabolism
82,6.854,ONCOGENE,68,0,9,10,9,7,11,3,2,2,6,9,Cell Metabolism
83,9.462,GENE DEV,67,2,17,9,6,6,7,7,3,5,2,3,Cell Metabolism
84,4.539,J IMMUNOL,65,0,3,8,15,9,3,4,4,3,3,13,Cell Metabolism
85,19.064,NAT CELL BIOL,65,1,3,13,13,9,5,7,4,0,2,8,Cell Metabolism
86,24.014,PHYSIOL REV,65,0,7,5,8,8,6,4,5,3,2,17,Cell Metabolism
87,5.179,AGING-US,64,5,12,4,3,5,9,6,7,4,4,5,Cell Metabolism
88,5.413,DEVELOPMENT,64,2,12,6,13,4,5,6,3,4,4,5,Cell Metabolism
89,4.042,OBESITY,64,5,14,5,5,4,8,2,5,5,4,7,Cell Metabolism
90,3.457,BIOMED PHARMACOTHER,62,1,4,5,5,5,1,11,2,5,6,17,Cell Metabolism
91,5.500,CELL PHYSIOL BIOCHEM,62,2,6,2,0,12,11,4,5,7,2,11,Cell Metabolism
92,6.313,CURR OPIN PHARMACOL,62,1,15,5,8,10,7,2,1,3,3,7,Cell Metabolism
93,8.784,J CELL BIOL,61,0,2,10,9,12,7,7,2,2,7,3,Cell Metabolism
94,3.748,MECH AGEING DEV,60,0,4,8,10,11,10,3,6,0,2,6,Cell Metabolism
95,10.198,SEMIN CANCER BIOL,60,0,18,15,1,12,1,2,2,0,1,8,Cell Metabolism
96,3.569,AM J PHYSIOL-HEART C,56,2,3,6,4,5,5,2,1,2,4,22,Cell Metabolism
97,5.024,NEUROENDOCRINOLOGY,56,0,1,5,10,4,4,8,3,5,4,12,Cell Metabolism
98,20.773,GASTROENTEROLOGY,55,0,13,8,4,7,4,2,3,4,4,6,Cell Metabolism
99,18.564,TRENDS CELL BIOL,55,2,9,13,9,5,6,3,1,1,5,1,Cell Metabolism
100,3.082,AM J PHYSIOL-REG I,54,1,4,3,10,4,4,5,4,5,5,9,Cell Metabolism
