,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
60,,ONCOTARGET,164,4,11,11,10,10,12,13,9,10,8,66,BRAIN
61,3.696,EXPERT REV NEUROTHER,163,3,10,13,6,8,9,7,9,5,12,81,BRAIN
62,5.193,J NEUROINFLAMM,159,4,11,13,3,12,9,19,9,10,9,60,BRAIN
63,2.757,CURR PHARM DESIGN,158,4,4,11,11,9,8,15,11,5,5,75,BRAIN
64,11.460,JAMA NEUROL,158,4,21,19,12,14,12,11,7,9,10,39,BRAIN
65,2.496,MUSCLE NERVE,156,0,1,4,10,6,6,12,11,4,3,99,BRAIN
66,2.285,NEUROL SCI,155,1,5,8,2,8,9,13,9,5,3,92,BRAIN
67,5.719,NEUROTHERAPEUTICS,154,2,7,8,9,7,5,12,10,5,9,80,BRAIN
68,2.779,J NEURAL TRANSM,152,2,5,5,9,8,14,10,11,6,8,74,BRAIN
69,4.621,EUR J NEUROL,147,0,8,6,11,6,5,12,13,7,11,68,BRAIN
70,2.491,EPILEPSY RES,146,1,7,5,5,2,5,6,6,1,13,95,BRAIN
71,3.173,BEHAV BRAIN RES,145,0,5,5,5,6,13,7,8,6,4,86,BRAIN
72,2.655,J NEUROIMMUNOL,145,0,7,7,2,7,8,13,10,11,9,71,BRAIN
73,3.161,NEURAL PLAST,141,0,13,4,8,6,7,13,9,9,7,65,BRAIN
74,4.711,NEUROREHAB NEURAL RE,140,0,1,7,11,6,11,12,7,4,8,73,BRAIN
75,3.653,AM J NEURORADIOL,139,0,6,4,6,2,10,8,8,9,12,74,BRAIN
76,2.777,J INT NEUROPSYCH SOC,139,1,4,5,10,7,5,9,10,11,1,76,BRAIN
77,,MOV DISORD CLIN PRAC,139,1,5,8,7,6,10,8,10,9,5,70,BRAIN
78,1.870,SEMIN NEUROL,139,4,6,14,9,6,6,8,13,6,2,65,BRAIN
79,12.353,NAT COMMUN,134,2,11,12,20,10,11,7,4,10,5,42,BRAIN
80,7.616,ELIFE,133,1,7,7,14,8,12,4,5,4,8,63,BRAIN
81,3.886,CEPHALALGIA,131,0,12,4,16,6,7,2,5,6,2,71,BRAIN
82,2.832,EUR J NEUROSCI,130,0,5,5,9,6,8,5,7,10,11,64,BRAIN
83,4.300,FRONT CELL NEUROSCI,127,2,6,10,7,12,8,12,3,7,7,53,BRAIN
84,,BRAIN SCI,126,1,0,8,8,5,6,7,7,8,6,70,BRAIN
85,27.144,LANCET NEUROL,125,8,16,14,6,11,11,16,6,9,8,20,BRAIN
86,14.319,NEURON,125,4,10,9,16,7,6,6,5,5,4,53,BRAIN
87,4.649,ANN CLIN TRANSL NEUR,124,3,10,16,5,7,15,14,3,9,6,36,BRAIN
88,5.846,GLIA,119,0,5,14,2,11,6,8,2,8,10,53,BRAIN
89,12.764,ALZHEIMERS DEMENT,116,0,10,31,15,6,11,10,3,7,6,17,BRAIN
90,6.187,BRAIN PATHOL,116,0,10,10,3,7,12,11,4,6,10,43,BRAIN
91,3.125,BRAIN RES,116,1,1,5,4,12,6,5,7,8,7,60,BRAIN
92,3.091,HEADACHE,115,1,17,5,12,5,3,2,1,2,6,61,BRAIN
93,2.234,NEURAL REGEN RES,115,3,5,5,8,7,8,6,7,7,6,53,BRAIN
94,5.414,ACTA NEUROPATHOL COM,114,5,14,8,5,11,12,8,6,5,5,35,BRAIN
95,2.662,J NEUROSCI RES,113,0,1,4,4,13,6,10,8,5,7,55,BRAIN
96,32.635,NAT REV NEUROSCI,112,0,5,11,9,11,4,1,9,6,5,51,BRAIN
97,4.609,J NEUROCHEM,110,3,3,8,5,11,9,11,10,6,8,36,BRAIN
98,2.195,NEUROPSYCH DIS TREAT,109,0,1,3,6,8,9,6,10,7,9,50,BRAIN
99,5.559,PAIN,107,0,12,6,4,10,9,3,5,3,8,47,BRAIN
100,6.306,BRAIN BEHAV IMMUN,105,0,13,11,5,14,5,3,4,8,8,34,BRAIN
