,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
27,5.719,NEUROTHERAPEUTICS,61,21,17,5,6,1,3,1,0,2,3,2,Neurotherapeutics
28,9.130,CANCER RES,60,0,2,0,0,5,2,4,5,1,3,38,Neurotherapeutics
29,4.319,J NEUROSURG,60,1,6,3,3,2,1,3,3,2,3,33,Neurotherapeutics
30,2.982,AMYOTROPH LAT SCL FR,59,0,7,2,7,8,9,4,5,5,2,10,Neurotherapeutics
31,15.876,ACTA NEUROPATHOL,58,2,8,8,3,6,10,9,0,2,0,10,Neurotherapeutics
32,31.398,CELL,58,0,4,1,7,5,6,2,3,4,4,22,Neurotherapeutics
33,10.199,CLIN CANCER RES,58,1,5,3,8,7,4,7,1,4,2,16,Neurotherapeutics
34,3.783,J NEUROL,53,5,2,4,8,3,7,0,1,2,3,18,Neurotherapeutics
35,32.621,NAT MED,50,1,4,4,7,3,3,5,1,0,1,21,Neurotherapeutics
36,13.396,AM J PSYCHIAT,49,1,0,3,1,2,1,1,2,1,2,35,Neurotherapeutics
37,4.011,J BIOL CHEM,49,0,1,1,4,1,1,5,3,5,3,25,Neurotherapeutics
38,4.454,NEUROBIOL AGING,49,4,1,6,0,2,8,3,4,1,1,19,Neurotherapeutics
39,4.483,EXP NEUROL,48,1,3,8,7,3,3,1,3,4,1,14,Neurotherapeutics
40,6.544,NEUROPSYCHOPHARMACOL,48,2,6,3,6,3,3,1,5,1,3,15,Neurotherapeutics
41,3.382,NEUROSCIENCE,48,1,4,5,3,3,1,2,2,2,5,20,Neurotherapeutics
42,4.540,J PHYSIOL-LONDON,47,0,1,3,1,0,5,0,0,0,2,35,Neurotherapeutics
43,11.460,JAMA NEUROL,45,3,8,17,8,9,0,0,0,0,0,0,Neurotherapeutics
44,3.653,AM J NEURORADIOL,44,2,4,6,0,3,3,4,3,1,3,15,Neurotherapeutics
45,22.844,CANCER CELL,41,0,3,4,4,2,6,2,5,2,2,11,Neurotherapeutics
46,4.247,J CLIN PSYCHIAT,41,0,2,0,3,2,0,2,4,1,2,25,Neurotherapeutics
47,3.966,HIPPOCAMPUS,38,0,3,1,3,1,9,3,0,0,0,18,Neurotherapeutics
48,3.060,J NEURO-ONCOL,38,0,4,6,3,3,4,2,2,4,5,5,Neurotherapeutics
49,32.635,NAT REV NEUROSCI,38,0,3,0,0,2,3,3,2,6,1,18,Neurotherapeutics
50,3.125,BRAIN RES,37,0,5,6,0,0,1,2,1,2,0,20,Neurotherapeutics
51,27.125,NAT GENET,35,1,4,6,9,3,3,1,0,3,3,2,Neurotherapeutics
52,2.655,J NEUROIMMUNOL,34,2,1,2,2,0,1,1,2,0,3,20,Neurotherapeutics
53,3.199,MULT SCLER RELAT DIS,34,1,12,10,7,2,2,0,0,0,0,0,Neurotherapeutics
54,5.067,EPILEPSIA,33,1,1,3,0,4,2,5,4,1,2,10,Neurotherapeutics
55,47.661,JAMA-J AM MED ASSOC,32,1,3,5,2,0,1,1,2,1,1,15,Neurotherapeutics
56, ,ARCH GEN PSYCHIAT,31,0,0,0,0,0,2,2,2,0,1,24,Neurotherapeutics
57,4.539,J IMMUNOL,30,0,0,1,1,0,2,2,3,3,0,18,Neurotherapeutics
58,4.609,J NEUROCHEM,30,0,1,2,1,0,2,1,1,3,4,15,Neurotherapeutics
59,2.159,NEUROSCI LETT,30,1,1,2,1,1,2,2,0,4,1,15,Neurotherapeutics
60,12.353,NAT COMMUN,29,4,9,5,5,1,5,0,0,0,0,0,Neurotherapeutics
61,4.738,J PSYCHOPHARMACOL,28,1,2,4,2,4,2,1,2,1,2,7,Neurotherapeutics
62,11.439,TRENDS NEUROSCI,28,0,0,2,4,2,2,4,2,0,1,11,Neurotherapeutics
63,3.476,J ALZHEIMERS DIS,27,0,2,5,5,5,3,4,1,1,0,1,Neurotherapeutics
64,13.251,J CLIN INVEST,27,1,2,1,2,4,3,0,0,1,0,13,Neurotherapeutics
65,12.764,ALZHEIMERS DEMENT,26,0,2,10,4,2,0,4,2,0,0,2,Neurotherapeutics
66,4.621,EUR J NEUROL,26,2,7,4,4,0,4,0,0,2,0,3,Neurotherapeutics
67,4.249,NEUROPHARMACOLOGY,26,1,4,2,1,5,1,1,1,2,0,8,Neurotherapeutics
68,3.126,ACTA NEUROL SCAND,25,1,1,2,0,2,1,1,1,0,2,14,Neurotherapeutics
69,19.819,NAT REV NEUROL,25,1,3,3,1,6,5,3,2,1,0,0,Neurotherapeutics
70,7.469,RADIOLOGY,25,0,5,0,5,3,1,0,0,2,3,6,Neurotherapeutics
71,4.277,ANN NY ACAD SCI,24,0,0,1,2,0,0,0,2,0,1,18,Neurotherapeutics
72,7.439,J NUCL MED,24,0,5,2,3,3,3,2,1,3,0,2,Neurotherapeutics
73,3.222,PSYCHOPHARMACOLOGY,24,0,0,0,1,1,2,1,0,0,2,17,Neurotherapeutics
74,8.855,AM J HUM GENET,23,1,5,1,3,1,0,0,0,0,2,10,Neurotherapeutics
75,50.167,NAT REV DRUG DISCOV,23,2,1,2,1,2,1,2,2,4,1,5,Neurotherapeutics
76,5.227,NEUROBIOL DIS,23,1,2,4,4,2,2,1,0,2,1,4,Neurotherapeutics
77,3.173,BEHAV BRAIN RES,22,1,0,2,1,4,1,3,2,1,0,7,Neurotherapeutics
78,2.502,J NEUROPHYSIOL,22,0,0,0,1,3,0,1,0,1,2,14,Neurotherapeutics
79,3.040,EUR J PHARMACOL,21,0,0,1,1,3,1,1,0,1,1,12,Neurotherapeutics
80,5.846,GLIA,21,0,0,0,3,2,1,0,1,1,1,12,Neurotherapeutics
81,4.927,HUM BRAIN MAPP,21,0,3,1,7,1,0,2,1,0,1,5,Neurotherapeutics
82,4.902,HUM MOL GENET,21,0,2,1,4,3,2,1,2,3,0,3,Neurotherapeutics
83,2.006,PHYSIOL MEAS,21,0,0,3,1,6,0,0,0,3,1,7,Neurotherapeutics
84,2.832,EUR J NEUROSCI,20,0,1,1,0,1,4,0,1,0,3,9,Neurotherapeutics
85,2.671,LEARN MEMORY,20,1,0,2,0,1,0,2,1,3,4,6,Neurotherapeutics
86,4.475,NEUROSURGERY,20,0,1,0,1,0,1,1,1,0,2,13,Neurotherapeutics
87,16.710,SCI TRANSL MED,20,0,4,3,2,1,7,3,0,0,0,0,Neurotherapeutics
88,4.307,ANTIVIR RES,19,14,0,1,1,0,0,0,1,1,1,0,Neurotherapeutics
89,2.170,BMC NEUROL,19,0,5,3,4,3,0,2,0,0,0,2,Neurotherapeutics
90,6.810,BRIT J PHARMACOL,19,0,1,2,3,0,1,0,1,1,0,10,Neurotherapeutics
91,7.704,EUR J NUCL MED MOL I,19,0,7,2,3,1,1,2,0,0,2,1,Neurotherapeutics
92,8.324,MOVEMENT DISORD,19,1,1,1,1,4,1,2,1,0,0,7,Neurotherapeutics
93,4.122,SCI REP-UK,19,2,12,4,0,1,0,0,0,0,0,0,Neurotherapeutics
94,6.537,CANCER-AM CANCER SOC,18,0,1,0,0,1,1,1,0,0,2,12,Neurotherapeutics
95,8.032,CELL REP,18,1,6,1,8,2,0,0,0,0,0,0,Neurotherapeutics
96,3.400,J COMP NEUROL,18,0,0,1,0,1,1,0,0,0,1,14,Neurotherapeutics
97,36.421,LANCET ONCOL,18,0,2,0,5,3,1,0,0,6,0,1,Neurotherapeutics
98,14.163,PROG NEUROBIOL,18,0,2,2,2,0,3,3,0,1,0,5,Neurotherapeutics
99,3.134,J CLIN PSYCHOPHARM,17,0,1,1,0,2,1,0,1,0,1,10,Neurotherapeutics
100,10.790,J EXP MED,17,1,0,0,0,1,2,1,0,1,0,11,Neurotherapeutics
