,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
29,4.416,FRONT ONCOL,62,3,7,12,11,19,4,0,6,0,0,0,Cell Death & Disease
30,4.651,BBA-MOL CELL RES,57,2,3,8,19,13,6,3,3,0,0,0,Cell Death & Disease
31,3.831,FRONT PHARMACOL,57,3,6,3,12,23,4,4,2,0,0,0,Cell Death & Disease
32,2.959,J CELL BIOCHEM,56,2,8,5,18,13,1,5,4,0,0,0,Cell Death & Disease
33,7.776,MOL CANCER,56,1,13,10,18,12,2,0,0,0,0,0,Cell Death & Disease
34,3.061,AM J TRANSL RES,55,6,12,9,12,7,6,2,1,0,0,0,Cell Death & Disease
35,6.530,ANTIOXID REDOX SIGN,55,1,4,24,12,9,3,1,1,0,0,0,Cell Death & Disease
36,3.967,APOPTOSIS,55,0,8,12,11,14,3,3,4,0,0,0,Cell Death & Disease
37,3.622,INT REV CEL MOL BIO,52,0,9,8,11,17,4,2,1,0,0,0,Cell Death & Disease
38,6.721,CELL MOL LIFE SCI,51,0,6,9,19,8,4,2,3,0,0,0,Cell Death & Disease
39,2.583,BIOMED RES INT,50,1,9,7,13,15,2,3,0,0,0,0,Cell Death & Disease
40,4.300,FRONT CELL NEUROSCI,50,5,8,3,14,9,2,8,1,0,0,0,Cell Death & Disease
41,3.288,BMC CANCER,48,1,3,9,14,15,3,2,1,0,0,0,Cell Death & Disease
42,9.504,P NATL ACAD SCI USA,47,0,1,15,12,9,4,4,2,0,0,0,Cell Death & Disease
43,0.833,INT J CLIN EXP MED,46,2,8,14,13,6,2,0,1,0,0,0,Cell Death & Disease
44,4.302,J CELL MOL MED,46,0,11,8,14,10,0,2,1,0,0,0,Cell Death & Disease
45,8.032,CELL REP,44,1,7,9,7,10,6,3,1,0,0,0,Cell Death & Disease
46,5.108,BBA-MOL BASIS DIS,42,0,6,6,13,9,4,3,1,0,0,0,Cell Death & Disease
47,3.304,CELL CYCLE,42,7,1,5,10,13,5,0,1,0,0,0,Cell Death & Disease
48,10.199,CLIN CANCER RES,41,1,4,8,10,9,2,5,2,0,0,0,Cell Death & Disease
49,7.126,REDOX BIOL,41,1,4,5,13,10,2,4,2,0,0,0,Cell Death & Disease
50,1.410,EXP THER MED,40,1,7,4,12,11,1,2,2,0,0,0,Cell Death & Disease
51,2.387,EUR REV MED PHARMACO,38,5,14,7,7,0,2,1,2,0,0,0,Cell Death & Disease
52,3.923,J CELL PHYSIOL,38,0,5,6,9,8,4,4,2,0,0,0,Cell Death & Disease
53,1.865,ANTICANCER RES,37,3,3,3,9,11,4,4,0,0,0,0,Cell Death & Disease
54,4.372,CANCER SCI,37,1,6,5,14,7,2,1,1,0,0,0,Cell Death & Disease
55,2.757,CURR PHARM DESIGN,37,1,2,5,5,11,3,8,1,0,0,1,Cell Death & Disease
56,11.100,AUTOPHAGY,36,1,3,9,6,8,4,2,3,0,0,0,Cell Death & Disease
57,9.217,IMMUNOL REV,36,1,9,11,7,4,2,1,1,0,0,0,Cell Death & Disease
58,5.365,MOL CANCER THER,36,0,2,7,10,9,4,2,2,0,0,0,Cell Death & Disease
59,2.656,ONCOTARGETS THER,36,2,4,7,10,9,4,0,0,0,0,0,Cell Death & Disease
60,14.163,PROG NEUROBIOL,36,1,0,4,7,9,7,5,3,0,0,0,Cell Death & Disease
61,4.816,EUR J MED CHEM,35,0,4,13,5,6,5,2,0,0,0,0,Cell Death & Disease
62,5.595,FASEB J,35,0,9,4,11,7,1,2,1,0,0,0,Cell Death & Disease
63,4.530,FEBS J,35,2,3,10,6,8,5,0,1,0,0,0,Cell Death & Disease
64,3.249,J CANCER,35,3,8,7,7,7,1,2,0,0,0,0,Cell Death & Disease
65,4.539,J IMMUNOL,35,0,6,8,9,5,5,2,0,0,0,0,Cell Death & Disease
66,3.761,VIRUSES-BASEL,35,2,5,10,3,7,5,1,2,0,0,0,Cell Death & Disease
67,5.326,CANCERS,34,1,3,3,11,9,5,1,1,0,0,0,Cell Death & Disease
68,3.394,FRONT PHYSIOL,34,2,6,7,10,5,2,0,2,0,0,0,Cell Death & Disease
69,4.235,BIOCHEM PHARMACOL,33,1,3,5,10,8,2,2,2,0,0,0,Cell Death & Disease
70,2.784,INT J MOL MED,33,1,6,3,5,14,1,3,0,0,0,0,Cell Death & Disease
71,6.217,J EXP CLIN CANC RES,33,3,5,9,11,4,0,1,0,0,0,0,Cell Death & Disease
72,4.609,J NEUROCHEM,33,0,6,6,9,6,2,3,1,0,0,0,Cell Death & Disease
73,3.040,EUR J PHARMACOL,32,0,5,6,7,8,2,3,1,0,0,0,Cell Death & Disease
74,3.098,MOLECULES,32,1,6,5,10,7,3,0,0,0,0,0,Cell Death & Disease
75,3.679,BBA-GEN SUBJECTS,31,0,2,5,15,6,1,1,1,0,0,0,Cell Death & Disease
76,3.469,CURR MED CHEM,31,0,2,12,4,9,4,0,0,0,0,0,Cell Death & Disease
77,6.253,J MED CHEM,30,0,6,4,9,8,3,0,0,0,0,0,Cell Death & Disease
78,2.234,NEURAL REGEN RES,30,6,3,2,3,10,3,1,2,0,0,0,Cell Death & Disease
79,4.963,STEM CELL RES THER,30,0,7,2,4,13,1,1,2,0,0,0,Cell Death & Disease
80,3.234,LIFE SCI,29,5,4,6,9,3,2,0,0,0,0,0,Cell Death & Disease
81,1.894,MED SCI MONITOR,29,5,7,6,7,4,0,0,0,0,0,0,Cell Death & Disease
82,3.851,MOL CARCINOGEN,29,0,2,7,10,8,1,0,1,0,0,0,Cell Death & Disease
83,2.772,NEUROCHEM RES,29,0,8,2,10,7,0,1,1,0,0,0,Cell Death & Disease
84,11.561,NUCLEIC ACIDS RES,29,0,3,8,6,5,5,1,1,0,0,0,Cell Death & Disease
85,2.498,GENE,28,1,5,4,5,10,1,1,1,0,0,0,Cell Death & Disease
86,5.193,J NEUROINFLAMM,28,0,3,3,8,9,4,1,0,0,0,0,Cell Death & Disease
87,5.971,J NEUROSCI,28,1,2,9,4,9,2,0,1,0,0,0,Cell Death & Disease
88,8.537,THERANOSTICS,28,0,1,2,9,12,0,1,3,0,0,0,Cell Death & Disease
89,4.598,EXPERT OPIN THER TAR,27,1,2,4,9,5,3,2,1,0,0,0,Cell Death & Disease
90,7.360,INT J CANCER,27,0,1,7,6,10,1,2,0,0,0,0,Cell Death & Disease
91,10.376,PHARMACOL THERAPEUT,27,0,2,8,2,7,3,3,2,0,0,0,Cell Death & Disease
92,4.069,AM J PATHOL,26,0,2,6,7,7,1,2,1,0,0,0,Cell Death & Disease
93,3.877,FRONT NEUROSCI-SWITZ,26,0,6,2,3,9,3,1,2,0,0,0,Cell Death & Disease
94,2.936,RSC ADV,26,2,3,6,7,7,0,1,0,0,0,0,Cell Death & Disease
95,10.198,SEMIN CANCER BIOL,26,0,6,7,5,5,2,1,0,0,0,0,Cell Death & Disease
96,8.220,BBA-REV CANCER,25,1,3,3,10,5,2,1,0,0,0,0,Cell Death & Disease
97,6.810,BRIT J PHARMACOL,25,0,1,6,8,5,2,1,2,0,0,0,Cell Death & Disease
98,3.373,CANCER BIOL THER,25,1,5,2,8,4,3,1,1,0,0,0,Cell Death & Disease
99,3.487,CELL SIGNAL,25,0,4,7,10,2,0,1,1,0,0,0,Cell Death & Disease
100,5.220,CLIN SCI,25,1,2,4,7,5,1,3,2,0,0,0,Cell Death & Disease
