,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
43,4.902,HUM MOL GENET,45,1,3,3,3,6,1,2,1,4,0,21,TRENDS IN CELL BIOLOGY
44,4.894,J MOL BIOL,45,0,8,6,7,3,2,0,4,3,0,12,TRENDS IN CELL BIOLOGY
45,10.015,CURR OPIN CELL BIOL,44,1,12,4,7,5,3,3,1,2,1,5,TRENDS IN CELL BIOLOGY
46,2.999,FEBS LETT,42,0,10,1,6,5,2,2,3,4,0,9,TRENDS IN CELL BIOLOGY
47,19.064,NAT CELL BIOL,42,1,10,11,3,4,4,1,2,0,1,5,TRENDS IN CELL BIOLOGY
48,3.394,BIOCHEM SOC T,41,2,3,5,5,5,2,2,1,6,0,10,TRENDS IN CELL BIOLOGY
49,6.491,CANCER LETT,41,0,3,10,4,1,1,2,4,5,3,8,TRENDS IN CELL BIOLOGY
50,41.577,NATURE,40,1,7,11,10,2,1,0,0,1,0,7,TRENDS IN CELL BIOLOGY
51,3.457,BIOMED PHARMACOTHER,39,1,3,3,2,1,0,6,2,2,6,13,TRENDS IN CELL BIOLOGY
52,4.368,J VIROL,38,1,5,4,4,1,0,3,3,3,3,11,TRENDS IN CELL BIOLOGY
53,6.158,PLOS PATHOG,38,0,5,3,5,5,4,2,1,1,2,10,TRENDS IN CELL BIOLOGY
54,8.000,CELL DEATH DIFFER,37,1,4,4,3,5,3,2,2,1,3,9,TRENDS IN CELL BIOLOGY
55,4.019,FRONT MICROBIOL,37,0,1,4,3,3,3,4,1,1,1,16,TRENDS IN CELL BIOLOGY
56,4.936,OXID MED CELL LONGEV,37,3,9,1,3,2,4,4,0,1,2,8,TRENDS IN CELL BIOLOGY
57,1.396,INT J CLIN EXP PATHO,36,0,1,3,3,0,4,7,0,1,4,13,TRENDS IN CELL BIOLOGY
58,3.487,CELL SIGNAL,35,0,3,3,5,1,0,0,2,1,3,17,TRENDS IN CELL BIOLOGY
59,5.595,FASEB J,35,1,1,3,4,4,2,3,3,1,3,10,TRENDS IN CELL BIOLOGY
60,3.191,GENES-BASEL,35,1,7,7,5,2,2,1,0,1,1,8,TRENDS IN CELL BIOLOGY
61,5.076,MOL NEUROBIOL,35,0,2,1,5,3,3,2,1,2,0,16,TRENDS IN CELL BIOLOGY
62,3.857,BIOCHEM J,34,0,1,4,3,4,1,2,1,3,2,13,TRENDS IN CELL BIOLOGY
63,2.217,BIOL OPEN,34,0,2,5,0,7,3,2,2,2,0,11,TRENDS IN CELL BIOLOGY
64,4.530,FEBS J,34,1,3,5,4,3,1,1,2,3,1,10,TRENDS IN CELL BIOLOGY
65,6.020,FREE RADICAL BIO MED,34,0,6,1,5,0,6,2,1,2,0,11,TRENDS IN CELL BIOLOGY
66,5.971,J NEUROSCI,33,1,0,2,4,4,2,2,1,2,2,13,TRENDS IN CELL BIOLOGY
67,2.976,ONCOL REP,33,0,0,4,1,3,2,3,1,1,3,15,TRENDS IN CELL BIOLOGY
68,3.955,PLOS COMPUT BIOL,33,1,1,1,4,5,3,3,2,3,0,10,TRENDS IN CELL BIOLOGY
69,3.730,BMC GENOMICS,32,0,1,1,3,0,4,3,1,1,5,13,TRENDS IN CELL BIOLOGY
70,4.300,FRONT CELL NEUROSCI,32,2,3,5,2,4,2,1,1,3,0,9,TRENDS IN CELL BIOLOGY
71,2.498,GENE,32,1,0,3,2,0,2,5,3,0,4,12,TRENDS IN CELL BIOLOGY
72,3.813,MOL CELL BIOL,31,0,2,2,4,5,1,0,2,1,3,11,TRENDS IN CELL BIOLOGY
73,5.949,PLANT PHYSIOL,31,0,3,1,3,1,1,2,0,0,7,13,TRENDS IN CELL BIOLOGY
74,9.130,CANCER RES,30,0,2,6,3,3,1,2,3,2,0,8,TRENDS IN CELL BIOLOGY
75,3.333,INT J ONCOL,30,0,6,4,0,0,2,3,0,1,2,12,TRENDS IN CELL BIOLOGY
76,15.678,TRENDS BIOCHEM SCI,30,4,10,7,4,2,1,0,0,0,0,2,TRENDS IN CELL BIOLOGY
77,5.354,J EXP BOT,29,4,7,0,0,2,0,2,1,1,1,11,TRENDS IN CELL BIOLOGY
78,3.998,METHODS,29,0,3,6,2,0,0,1,0,4,2,11,TRENDS IN CELL BIOLOGY
79,35.612,NAT REV MOL CELL BIO,29,0,6,4,2,3,2,3,1,1,0,7,TRENDS IN CELL BIOLOGY
80,6.042,ANAL CHEM,28,0,0,3,5,2,0,5,2,2,0,9,TRENDS IN CELL BIOLOGY
81,3.679,BBA-GEN SUBJECTS,28,1,3,1,3,1,3,1,0,1,1,13,TRENDS IN CELL BIOLOGY
82,8.806,BIOMATERIALS,28,0,1,5,0,0,0,6,0,4,1,11,TRENDS IN CELL BIOLOGY
83,52.613,CHEM REV,28,0,3,2,0,2,1,6,1,6,1,6,TRENDS IN CELL BIOLOGY
84,1.184,JOVE-J VIS EXP,28,0,4,5,0,2,0,1,3,4,0,9,TRENDS IN CELL BIOLOGY
85,4.400,TRAFFIC,28,0,2,3,5,2,1,1,1,3,1,9,TRENDS IN CELL BIOLOGY
86,4.416,FRONT ONCOL,27,2,5,5,7,2,0,0,0,1,0,5,TRENDS IN CELL BIOLOGY
87,3.923,J CELL PHYSIOL,27,0,3,3,2,1,0,1,2,2,0,13,TRENDS IN CELL BIOLOGY
88,3.748,MECH AGEING DEV,27,0,1,4,5,3,1,3,0,1,1,8,TRENDS IN CELL BIOLOGY
89,6.378,SCI SIGNAL,27,0,2,4,3,1,4,1,3,1,0,8,TRENDS IN CELL BIOLOGY
90,3.989,STEM CELLS INT,27,2,3,7,3,0,2,1,2,1,0,6,TRENDS IN CELL BIOLOGY
91,4.419,BIOESSAYS,26,1,3,4,5,4,3,2,2,1,0,1,TRENDS IN CELL BIOLOGY
92,8.749,EMBO REP,26,0,5,3,2,0,3,3,1,3,2,4,TRENDS IN CELL BIOLOGY
93,9.462,GENE DEV,26,1,2,4,7,6,0,4,1,0,0,1,TRENDS IN CELL BIOLOGY
94,4.539,J IMMUNOL,26,1,0,6,4,0,3,1,0,1,1,9,TRENDS IN CELL BIOLOGY
95,14.319,NEURON,26,2,6,2,2,5,3,1,1,3,1,0,TRENDS IN CELL BIOLOGY
96,5.666,PHILOS T R SOC B,26,1,3,2,6,1,4,1,2,2,1,3,TRENDS IN CELL BIOLOGY
97,14.163,PROG NEUROBIOL,26,0,3,3,3,1,4,2,2,1,1,6,TRENDS IN CELL BIOLOGY
98,6.537,STEM CELL REP,26,0,2,6,2,4,3,4,0,3,0,2,TRENDS IN CELL BIOLOGY
99,5.108,BBA-MOL BASIS DIS,25,0,3,2,2,5,2,1,0,1,2,7,TRENDS IN CELL BIOLOGY
100,4.075,GENETICS,25,1,4,1,6,1,0,2,2,2,4,2,TRENDS IN CELL BIOLOGY
