,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
24,3.902,FRONT MOL NEUROSCI,84,0,1,0,5,1,5,3,3,6,7,53,Annual Review of Neuroscience
25,9.251,CURR BIOL,81,2,2,4,3,7,7,2,2,1,10,41,Annual Review of Neuroscience
26,4.249,NEUROPHARMACOLOGY,81,0,0,0,1,0,9,3,1,3,9,55,Annual Review of Neuroscience
27,4.927,HUM BRAIN MAPP,79,0,1,11,6,0,5,2,2,6,5,41,Annual Review of Neuroscience
28,4.231,BRAIN STRUCT FUNCT,78,0,1,1,5,1,6,5,3,5,3,48,Annual Review of Neuroscience
29,3.468,J COGNITIVE NEUROSCI,76,0,3,0,5,2,0,5,4,4,0,53,Annual Review of Neuroscience
30,2.832,EUR J NEUROSCI,73,0,2,1,2,4,3,8,1,2,3,47,Annual Review of Neuroscience
31,3.131,FRONT NEURAL CIRCUIT,73,2,0,4,3,8,4,6,1,4,6,35,Annual Review of Neuroscience
32,3.244,NEUROBIOL LEARN MEM,69,0,2,0,1,1,7,1,0,3,1,53,Annual Review of Neuroscience
33,6.541,CURR OPIN NEUROBIOL,66,1,4,3,6,6,5,5,3,3,4,26,Annual Review of Neuroscience
34,4.540,J PHYSIOL-LONDON,65,0,0,3,3,2,3,6,2,1,6,39,Annual Review of Neuroscience
35,5.076,MOL NEUROBIOL,62,0,0,2,6,0,1,1,0,4,5,43,Annual Review of Neuroscience
36,3.400,J COMP NEUROL,59,0,1,7,0,2,4,2,1,2,6,34,Annual Review of Neuroscience
37,4.907,CORTEX,57,0,1,2,5,0,3,7,2,1,0,36,Annual Review of Neuroscience
38,1.806,EXP BRAIN RES,56,0,1,0,1,3,1,1,6,3,4,36,Annual Review of Neuroscience
39,2.159,NEUROSCI LETT,55,0,1,0,1,1,0,4,0,1,2,45,Annual Review of Neuroscience
40,3.582,FRONT AGING NEUROSCI,54,2,0,3,2,0,6,3,0,3,2,33,Annual Review of Neuroscience
41,3.138,FRONT BEHAV NEUROSCI,54,0,2,0,2,6,2,1,0,3,2,36,Annual Review of Neuroscience
42,3.152,FRONT NEUROANAT,54,1,1,4,3,1,2,2,2,6,4,28,Annual Review of Neuroscience
43,4.483,EXP NEUROL,53,0,0,2,0,1,4,6,2,2,2,34,Annual Review of Neuroscience
44,32.635,NAT REV NEUROSCI,53,0,2,1,1,4,5,6,1,1,4,28,Annual Review of Neuroscience
45,2.266,J VISION,52,0,1,1,2,1,1,3,2,1,0,40,Annual Review of Neuroscience
46,3.955,PLOS COMPUT BIOL,52,0,4,0,2,3,4,2,2,3,3,29,Annual Review of Neuroscience
47,3.125,BRAIN RES,51,0,0,0,0,1,4,1,0,3,1,41,Annual Review of Neuroscience
48,3.687,INT J MOL SCI,51,0,0,1,1,1,4,0,0,1,5,38,Annual Review of Neuroscience
49,2.598,DEV NEUROBIOL,48,0,0,2,1,0,7,1,0,3,6,28,Annual Review of Neuroscience
50,3.500,SOC COGN AFFECT NEUR,47,0,0,5,5,0,3,0,1,2,1,30,Annual Review of Neuroscience
51,,FRONT SYST NEUROSCI,46,0,2,2,1,3,3,6,0,1,3,25,Annual Review of Neuroscience
52,3.508,FRONT NEUROL,45,1,0,3,1,1,3,2,0,2,5,27,Annual Review of Neuroscience
53,3.161,NEURAL PLAST,45,1,0,0,3,1,2,1,0,3,0,34,Annual Review of Neuroscience
54,14.163,PROG NEUROBIOL,45,0,1,3,2,2,3,3,1,2,1,27,Annual Review of Neuroscience
55,11.984,BIOL PSYCHIAT,44,0,0,3,0,0,4,9,0,5,1,22,Annual Review of Neuroscience
56,4.609,J NEUROCHEM,44,0,0,0,3,2,3,5,0,0,0,31,Annual Review of Neuroscience
57,5.666,PHILOS T R SOC B,44,0,0,3,2,0,2,7,2,1,2,25,Annual Review of Neuroscience
58,41.058,SCIENCE,44,2,2,0,1,3,3,3,0,3,7,20,Annual Review of Neuroscience
59,2.662,J NEUROSCI RES,43,0,0,0,0,0,1,3,2,2,0,35,Annual Review of Neuroscience
60,10.848,BRAIN,42,0,0,5,3,0,3,2,1,2,3,23,Annual Review of Neuroscience
61,3.966,HIPPOCAMPUS,41,0,0,0,0,3,3,0,0,0,4,31,Annual Review of Neuroscience
62,15.557,TRENDS COGN SCI,41,0,1,1,0,3,4,0,2,5,1,24,Annual Review of Neuroscience
63,14.675,ANNU REV NEUROSCI,39,0,5,1,3,2,2,0,0,0,8,18,Annual Review of Neuroscience
64,2.073,FRONT COMPUT NEUROSC,39,0,0,3,1,3,3,0,1,3,5,20,Annual Review of Neuroscience
65,3.476,J ALZHEIMERS DIS,38,0,0,2,7,0,1,4,0,0,1,23,Annual Review of Neuroscience
66,6.544,NEUROPSYCHOPHARMACOL,38,0,0,0,1,1,4,3,0,2,0,27,Annual Review of Neuroscience
67,2.234,NEURAL REGEN RES,37,0,0,0,1,0,2,4,2,2,3,23,Annual Review of Neuroscience
68,3.869,NEUROIMAGE-CLIN,37,0,0,4,0,0,4,1,0,1,3,24,Annual Review of Neuroscience
69,3.440,BRAIN RES BULL,35,0,0,1,0,0,3,2,4,2,1,22,Annual Review of Neuroscience
70,2.517,PHYSIOL BEHAV,35,0,0,0,0,1,2,2,1,1,1,27,Annual Review of Neuroscience
71,3.199,CEREBELLUM,34,0,0,0,0,0,2,1,3,8,3,17,Annual Review of Neuroscience
72,3.312,MOL CELL NEUROSCI,34,0,0,0,0,0,1,3,1,8,1,20,Annual Review of Neuroscience
73,1.678,ATTEN PERCEPT PSYCHO,33,0,0,0,0,1,1,0,1,1,0,29,Annual Review of Neuroscience
74,,ONCOTARGET,33,0,1,1,3,0,2,1,0,3,1,21,Annual Review of Neuroscience
75,5.227,NEUROBIOL DIS,32,0,0,1,1,0,4,3,0,2,5,16,Annual Review of Neuroscience
76,,BRAIN SCI,30,0,0,0,0,0,1,0,0,2,4,23,Annual Review of Neuroscience
77,31.398,CELL,30,1,2,2,4,4,1,1,0,0,2,13,Annual Review of Neuroscience
78,11.640,MOL PSYCHIATR,30,0,0,1,2,2,1,1,0,1,1,21,Annual Review of Neuroscience
79,4.211,ACS CHEM NEUROSCI,29,0,0,1,3,0,0,3,0,0,0,22,Annual Review of Neuroscience
80,3.614,CLIN NEUROPHYSIOL,29,0,1,0,0,0,1,3,2,2,5,15,Annual Review of Neuroscience
81,,CURR OPIN BEHAV SCI,29,0,5,2,0,1,0,0,1,0,4,16,Annual Review of Neuroscience
82,5.413,DEVELOPMENT,29,1,0,2,2,0,2,2,2,6,2,10,Annual Review of Neuroscience
83,5.002,J NEUROTRAUM,29,0,0,0,0,0,0,5,0,1,2,21,Annual Review of Neuroscience
84,2.671,LEARN MEMORY,29,0,0,0,0,1,2,0,0,2,1,23,Annual Review of Neuroscience
85,,COMPUT NEUROSCI-MIT,28,0,0,0,0,0,0,0,0,0,0,28,Annual Review of Neuroscience
86,1.184,JOVE-J VIS EXP,28,0,1,1,1,0,4,2,2,4,2,11,Annual Review of Neuroscience
87,11.439,TRENDS NEUROSCI,28,0,1,3,0,3,2,0,1,1,3,14,Annual Review of Neuroscience
88,3.719,BRAIN IMAGING BEHAV,27,0,0,2,3,1,1,2,1,0,1,16,Annual Review of Neuroscience
89,2.565,COGN AFFECT BEHAV NE,27,0,0,0,0,0,3,0,0,2,0,22,Annual Review of Neuroscience
90,41.577,NATURE,27,0,0,2,3,1,2,1,0,1,2,15,Annual Review of Neuroscience
91,4.454,NEUROBIOL AGING,27,0,0,1,2,0,1,1,1,0,1,20,Annual Review of Neuroscience
92,3.222,PSYCHOPHARMACOLOGY,27,0,0,1,0,1,3,1,0,4,0,17,Annual Review of Neuroscience
93,3.118,PSYCHOPHYSIOLOGY,27,0,0,0,0,0,6,0,0,2,0,19,Annual Review of Neuroscience
94,2.891,BIOL PSYCHOL,26,0,0,0,1,1,4,1,0,0,0,19,Annual Review of Neuroscience
95,,COGNITION,26,0,0,0,0,0,3,1,0,0,5,17,Annual Review of Neuroscience
96,4.902,HUM MOL GENET,26,0,0,0,3,0,4,1,0,1,3,14,Annual Review of Neuroscience
97,4.011,J BIOL CHEM,26,0,0,1,1,0,1,2,1,1,3,16,Annual Review of Neuroscience
98,2.757,CURR PHARM DESIGN,25,0,2,0,0,0,0,3,0,0,1,19,Annual Review of Neuroscience
99,3.831,FRONT PHARMACOL,25,0,0,0,0,0,2,3,0,3,0,17,Annual Review of Neuroscience
100,5.140,ANNU REV VIS SCI,24,0,1,1,0,2,2,0,1,0,2,15,Annual Review of Neuroscience
