,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
61,20.565,CELL METAB,36,3,3,4,9,4,3,0,4,2,1,3,DEVELOPMENTAL CELL
62,4.995,CURR OPIN GENET DEV,35,2,0,9,4,2,2,4,0,3,0,9,DEVELOPMENTAL CELL
63,42.784,NAT REV CANCER,35,2,2,3,1,8,3,1,3,1,1,10,DEVELOPMENTAL CELL
64,4.902,HUM MOL GENET,34,1,2,4,2,3,2,2,2,2,1,13,DEVELOPMENTAL CELL
65,5.236,MOL CELL PROTEOMICS,31,0,3,2,3,2,3,3,1,0,1,13,DEVELOPMENTAL CELL
66,4.122,SCI REP-UK,30,3,10,8,6,2,1,0,0,0,0,0,DEVELOPMENTAL CELL
67,15.211,CIRC RES,29,2,3,1,3,3,2,3,1,2,1,8,DEVELOPMENTAL CELL
68,6.378,SCI SIGNAL,29,1,0,5,3,2,4,6,7,0,1,0,DEVELOPMENTAL CELL
69, ,METHOD MOL BIOL,27,2,4,5,2,1,2,1,0,4,3,3,DEVELOPMENTAL CELL
70,9.589,ANNU REV GENET,26,0,0,3,4,2,4,0,0,3,3,7,DEVELOPMENTAL CELL
71,3.495,BIOPHYS J,26,1,0,1,1,3,1,1,4,0,2,12,DEVELOPMENTAL CELL
72,15.393,CELL RES,26,0,2,5,5,7,2,2,0,1,1,1,DEVELOPMENTAL CELL
73,3.857,BIOCHEM J,25,0,1,1,3,2,2,1,2,0,2,11,DEVELOPMENTAL CELL
74,10.556,TRENDS GENET,25,0,2,2,3,3,0,4,0,1,2,8,DEVELOPMENTAL CELL
75,11.100,AUTOPHAGY,24,0,1,3,3,1,1,3,2,3,3,4,DEVELOPMENTAL CELL
76,2.427,BMC DEV BIOL,24,0,2,1,0,3,0,2,2,1,1,12,DEVELOPMENTAL CELL
77,8.855,AM J HUM GENET,23,1,0,2,1,4,3,0,0,1,2,9,DEVELOPMENTAL CELL
78,3.304,CELL CYCLE,23,0,1,0,3,0,2,5,3,2,2,5,DEVELOPMENTAL CELL
79,2.999,FEBS LETT,23,0,0,3,2,0,1,0,1,1,0,15,DEVELOPMENTAL CELL
80, ,J EMBRYOL EXP MORPH,23,0,0,0,0,0,0,0,0,0,0,23,DEVELOPMENTAL CELL
81,2.997,BIOCHEMISTRY-US,21,0,0,0,1,0,1,2,1,0,0,16,DEVELOPMENTAL CELL
82,2.213,BMC BIOINFORMATICS,21,1,1,1,2,0,0,6,2,6,0,2,DEVELOPMENTAL CELL
83,10.790,J EXP MED,21,2,0,4,3,3,4,1,1,0,0,3,DEVELOPMENTAL CELL
84,5.666,PHILOS T R SOC B,21,1,0,2,4,3,0,1,0,2,1,7,DEVELOPMENTAL CELL
85,4.400,TRAFFIC,21,0,1,1,0,2,2,1,4,3,2,5,DEVELOPMENTAL CELL
86,2.559,BIOCHEM BIOPH RES CO,20,0,0,0,3,1,0,0,0,4,1,11,DEVELOPMENTAL CELL
87,2.217,BIOL OPEN,20,0,1,3,3,4,9,0,0,0,0,0,DEVELOPMENTAL CELL
88,3.955,PLOS COMPUT BIOL,20,0,2,1,2,0,3,4,0,4,0,4,DEVELOPMENTAL CELL
89,20.154,ANNU REV BIOCHEM,19,0,1,2,0,0,8,0,0,0,1,7,DEVELOPMENTAL CELL
90,3.730,BMC GENOMICS,19,0,0,2,4,5,0,1,0,1,4,2,DEVELOPMENTAL CELL
91,19.734,IMMUNITY,19,0,3,2,3,0,1,0,0,1,0,9,DEVELOPMENTAL CELL
92,24.014,PHYSIOL REV,19,0,1,1,5,1,3,2,2,0,0,4,DEVELOPMENTAL CELL
93,15.678,TRENDS BIOCHEM SCI,19,0,2,1,1,2,2,0,0,0,0,11,DEVELOPMENTAL CELL
94,3.184,BIOL REPROD,18,0,1,0,0,3,1,1,3,0,0,9,DEVELOPMENTAL CELL
95,6.721,CELL MOL LIFE SCI,18,2,2,1,4,1,2,2,2,0,0,2,DEVELOPMENTAL CELL
96,3.400,J COMP NEUROL,18,3,1,0,0,0,0,0,0,2,1,11,DEVELOPMENTAL CELL
97,4.539,J IMMUNOL,18,0,4,0,1,1,2,0,4,1,0,5,DEVELOPMENTAL CELL
98,1.588,METHOD CELL BIOL,18,1,0,1,2,0,3,0,3,0,1,7,DEVELOPMENTAL CELL
99,79.260,NEW ENGL J MED,18,0,2,1,1,0,0,3,0,1,0,10,DEVELOPMENTAL CELL
100,4.490,RNA,18,0,0,2,1,2,2,2,1,2,2,4,DEVELOPMENTAL CELL
