,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
44,11.984,BIOL PSYCHIAT,23,0,0,1,3,2,2,1,2,2,4,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
45,3.859,INT J STROKE,21,0,2,9,5,2,1,0,2,0,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
46,32.635,NAT REV NEUROSCI,21,0,3,3,1,3,3,1,2,3,0,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
47,18.881,CIRCULATION,20,0,2,4,2,3,1,0,0,3,0,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
48,6.045,J CEREBR BLOOD F MET,20,1,4,2,2,1,2,1,1,0,0,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
49,41.577,NATURE,20,0,1,5,0,1,1,1,0,2,0,9,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
50, ,NEUROL-NEUROIMMUNOL,20,1,5,10,4,0,0,0,0,0,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
51,8.855,AM J HUM GENET,19,0,0,1,2,2,1,3,1,0,1,8,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
52,7.469,RADIOLOGY,19,0,1,0,3,0,3,0,2,0,0,10,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
53,41.058,SCIENCE,19,0,1,1,2,0,0,1,1,0,0,13,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
54,4.907,CORTEX,17,0,1,3,2,1,2,0,3,0,3,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
55,3.490,J NEUROPATH EXP NEUR,17,0,1,1,0,1,3,1,2,2,0,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
56,6.187,BRAIN PATHOL,16,0,2,1,1,2,0,1,1,1,1,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
57,5.002,J NEUROTRAUM,16,0,0,1,1,2,2,2,0,1,1,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
58,3.869,NEUROIMAGE-CLIN,16,3,6,1,1,5,0,0,0,0,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
59,2.550,J PERIPHER NERV SYST,15,0,2,0,3,1,1,2,3,0,1,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
60,2.487,NEUROMUSCULAR DISORD,15,0,2,1,4,1,0,0,1,0,0,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
61,6.308,CEREB CORTEX,14,0,3,0,0,1,0,3,0,2,0,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
62,4.902,HUM MOL GENET,14,0,0,1,1,0,3,1,0,1,0,7,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
63,1.854,J NEUROPSYCH CLIN N,14,1,2,2,0,0,2,2,1,0,0,4,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
64,2.600,EPILEPSY BEHAV,13,1,0,2,1,2,3,1,1,2,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
65,2.777,J INT NEUROPSYCH SOC,13,0,0,0,1,2,0,0,1,2,1,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
66,2.502,J NEUROPHYSIOL,13,0,0,0,1,0,0,3,0,1,0,8,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
67,1.598,J STROKE CEREBROVASC,13,0,2,2,2,2,2,0,0,0,1,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
68,3.163,NEUROCRIT CARE,13,0,0,0,3,1,2,2,0,3,1,1,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
69,2.346,NEURORADIOLOGY,13,0,1,2,0,0,3,0,1,0,0,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
70,1.736,CLIN NEUROL NEUROSUR,12,0,1,1,2,0,0,1,3,1,1,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
71,5.359,HUM MUTAT,12,2,1,0,0,2,2,2,0,0,0,3,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
72,2.947,J PSYCHOSOM RES,12,1,1,1,0,4,0,0,0,0,0,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
73,32.621,NAT MED,12,0,1,0,2,0,1,2,1,0,0,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
74,2.889,NEUROPSYCHOLOGIA,12,0,1,0,0,0,0,0,2,0,1,8,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
75, ,ARCH GEN PSYCHIAT,11,0,0,0,0,0,2,1,2,0,2,4,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
76,2.170,BMC NEUROL,11,0,0,2,4,2,0,1,1,0,0,1,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
77,3.199,CEREBELLUM,11,1,2,2,2,1,1,0,0,0,2,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
78,3.478,CURR NEUROL NEUROSCI,11,0,0,0,3,2,2,0,1,1,0,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
79,1.562,EUR NEUROL,11,0,0,1,0,0,0,0,1,0,0,9,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
80,2.634,EUR SPINE J,11,0,1,0,2,0,1,2,1,1,1,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
81,5.227,NEUROBIOL DIS,11,0,3,0,2,0,1,0,1,0,0,4,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
82,4.010,CURR OPIN NEUROL,10,1,3,0,1,1,2,1,0,0,0,1,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
83,4.483,EXP NEUROL,10,0,1,1,1,1,2,0,0,1,0,3,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
84,3.508,FRONT NEUROL,10,0,0,3,5,2,0,0,0,0,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
85,5.789,J CLIN ENDOCR METAB,10,0,0,0,1,1,0,0,0,0,0,8,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
86,2.028,MEDICINE,10,0,3,4,0,0,0,0,0,0,1,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
87,3.697,NEUROEPIDEMIOLOGY,10,0,0,2,2,2,0,0,0,1,0,3,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
88,5.475,PSYCHOL MED,10,0,2,0,2,0,0,0,1,0,0,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
89,3.810,PSYCHOSOM MED,10,0,0,1,0,0,0,0,0,2,0,7,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
90,2.534,PSYCHOSOMATICS,10,0,0,0,0,0,1,2,0,1,0,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
91,2.792,SPINE,10,0,0,0,0,2,0,0,0,1,2,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
92,4.649,ANN CLIN TRANSL NEUR,9,0,5,1,3,0,0,0,0,0,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
93,3.077,ARCH PHYS MED REHAB,9,0,1,1,2,1,0,0,0,0,0,4,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
94,3.077,CLIN ENDOCRINOL,9,0,1,0,0,1,0,0,0,0,2,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
95,2.940,INT J GERIATR PSYCH,9,0,0,1,1,1,1,1,0,0,0,4,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
96,1.640,J CLIN NEUROSCI,9,0,2,0,0,1,1,0,0,4,0,1,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
97,5.751,J MED GENET,9,0,1,0,0,2,1,0,0,0,0,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
98,2.655,J NEUROIMMUNOL,9,0,1,0,1,1,0,0,1,1,1,3,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
99,4.540,J PHYSIOL-LONDON,9,0,0,0,0,0,0,0,0,2,1,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
100,6.059,NEUROPATH APPL NEURO,9,2,2,0,1,1,0,1,0,0,1,1,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
