,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
58,6.138,SEMIN CELL DEV BIOL,70,0,6,7,13,14,13,2,4,4,7,0,Cell Stem Cell
59,6.228,PROTEIN CELL,69,3,17,6,15,9,2,5,5,4,3,0,Cell Stem Cell
60,41.465,NAT REV GENET,67,2,8,12,17,16,4,4,0,2,0,2,Cell Stem Cell
61,11.021,TRENDS MOL MED,65,2,22,2,6,4,4,6,7,3,4,5,Cell Stem Cell
62,8.537,THERANOSTICS,64,0,3,7,11,8,9,10,1,7,3,5,Cell Stem Cell
63,4.235,BIOCHEM PHARMACOL,63,5,6,12,4,4,7,3,8,4,7,3,Cell Stem Cell
64,5.227,NEUROBIOL DIS,63,0,4,9,8,8,5,7,6,4,11,1,Cell Stem Cell
65,10.023,LEUKEMIA,62,0,3,8,14,10,11,2,3,5,2,4,Cell Stem Cell
66,50.167,NAT REV DRUG DISCOV,62,1,12,8,9,7,9,6,3,4,3,0,Cell Stem Cell
67,8.000,CELL DEATH DIFFER,61,1,1,3,8,7,13,2,9,3,7,7,Cell Stem Cell
68,4.938,J MOL MED,61,1,9,7,10,7,10,4,5,5,1,2,Cell Stem Cell
69,14.248,MOL CELL,61,2,8,9,15,9,6,4,3,2,2,1,Cell Stem Cell
70,5.343,WIRES DEV BIOL,61,0,15,4,9,9,2,5,4,5,7,1,Cell Stem Cell
71,15.393,CELL RES,60,4,8,7,13,5,11,5,2,2,2,1,Cell Stem Cell
72,3.926,SEMIN HEMATOL,59,0,2,6,17,6,7,4,8,3,0,6,Cell Stem Cell
73,22.844,CANCER CELL,58,0,5,14,12,5,1,3,4,5,4,5,Cell Stem Cell
74,32.621,NAT MED,58,1,7,7,10,6,5,6,6,4,3,3,Cell Stem Cell
75,16.710,SCI TRANSL MED,58,3,7,6,10,10,7,1,3,5,4,2,Cell Stem Cell
76,3.390,CELL BIOL TOXICOL,57,0,6,5,9,10,4,5,6,4,8,0,Cell Stem Cell
77,1.942,INT J HEMATOL,56,0,7,9,9,8,3,4,6,3,4,3,Cell Stem Cell
78,2.999,FEBS LETT,55,8,5,8,5,2,7,2,4,7,5,2,Cell Stem Cell
79,4.089,J TISSUE ENG REGEN M,55,0,0,2,6,1,8,11,5,12,10,0,Cell Stem Cell
80,10.376,PHARMACOL THERAPEUT,55,0,4,7,8,5,6,7,3,3,7,5,Cell Stem Cell
81,1.664,ONCOL LETT,54,0,1,1,4,4,5,5,6,10,2,16,Cell Stem Cell
82,6.383,ACTA BIOMATER,53,0,10,1,3,11,6,3,3,9,7,0,Cell Stem Cell
83,1.922,MOL MED REP,53,0,0,4,7,1,6,6,6,10,10,3,Cell Stem Cell
84,7.008,MOL THER,53,1,6,6,11,4,9,2,5,3,3,3,Cell Stem Cell
85,3.923,J CELL PHYSIOL,52,0,3,1,5,7,9,9,5,4,7,2,Cell Stem Cell
86,41.058,SCIENCE,52,4,15,13,3,5,5,0,3,1,2,1,Cell Stem Cell
87,9.247,CSH PERSPECT BIOL,51,0,1,2,7,1,9,4,15,4,6,2,Cell Stem Cell
88,5.584,EXP MOL MED,51,0,2,3,7,8,6,6,9,8,1,1,Cell Stem Cell
89,4.300,FRONT CELL NEUROSCI,51,3,5,6,8,12,4,3,5,2,1,2,Cell Stem Cell
90,,MES STROM CELLS ASXB,51,0,0,4,6,3,5,2,3,9,13,6,Cell Stem Cell
91,6.491,CANCER LETT,50,1,1,5,9,9,4,9,2,2,0,8,Cell Stem Cell
92,10.293,EMBO MOL MED,49,3,6,4,3,5,4,10,4,4,2,4,Cell Stem Cell
93,8.749,EMBO REP,49,0,4,8,7,6,8,10,2,0,3,1,Cell Stem Cell
94,4.263,LAB INVEST,49,4,5,3,9,5,3,4,6,5,4,1,Cell Stem Cell
95,26.919,NAT METHODS,49,6,6,11,6,5,6,3,2,3,0,1,Cell Stem Cell
96,14.163,PROG NEUROBIOL,49,0,1,4,5,5,6,12,8,3,5,0,Cell Stem Cell
97,6.183,EBIOMEDICINE,48,0,12,5,6,6,4,6,3,2,4,0,Cell Stem Cell
98,13.214,GENOME BIOL,48,4,7,8,8,8,8,1,4,0,0,0,Cell Stem Cell
99,20.565,CELL METAB,47,0,6,3,12,2,7,6,5,5,1,0,Cell Stem Cell
100,35.724,NAT BIOTECHNOL,47,3,6,3,8,7,5,6,3,3,3,0,Cell Stem Cell
