,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
25,27.125,NAT GENET,49,0,1,7,2,7,3,0,4,0,1,24,ANNALS OF NEUROLOGY
26,8.855,AM J HUM GENET,48,3,6,2,7,3,3,4,1,3,2,14,ANNALS OF NEUROLOGY
27,3.614,CLIN NEUROPHYSIOL,46,1,6,3,3,3,5,2,4,3,5,11,ANNALS OF NEUROLOGY
28,11.460,JAMA NEUROL,46,6,11,12,9,8,0,0,0,0,0,0,ANNALS OF NEUROLOGY
29,12.764,ALZHEIMERS DEMENT,43,3,8,7,3,5,6,8,2,0,0,1,ANNALS OF NEUROLOGY
30,31.398,CELL,43,0,6,3,5,4,4,0,1,2,0,18,ANNALS OF NEUROLOGY
31,5.280,MULT SCLER J,41,2,7,4,3,6,4,5,1,3,1,5,ANNALS OF NEUROLOGY
32,19.912,NAT NEUROSCI,40,2,4,2,5,6,1,2,2,3,3,10,ANNALS OF NEUROLOGY
33,53.254,LANCET,39,0,7,1,5,5,1,2,1,2,0,15,ANNALS OF NEUROLOGY
34,4.454,NEUROBIOL AGING,39,1,5,9,1,3,4,2,2,3,0,9,ANNALS OF NEUROLOGY
35,2.448,J NEUROL SCI,38,0,7,6,1,2,1,2,2,1,1,15,ANNALS OF NEUROLOGY
36,3.653,AM J NEURORADIOL,37,1,3,4,2,1,1,5,2,1,2,15,ANNALS OF NEUROLOGY
37,2.487,NEUROMUSCULAR DISORD,37,2,2,6,5,7,3,0,4,2,0,6,ANNALS OF NEUROLOGY
38,4.483,EXP NEUROL,36,0,3,0,4,3,3,1,1,6,2,13,ANNALS OF NEUROLOGY
39,3.125,BRAIN RES,34,0,0,1,2,1,2,3,1,3,1,20,ANNALS OF NEUROLOGY
40,19.819,NAT REV NEUROL,33,1,4,5,7,3,4,2,6,1,0,0,ANNALS OF NEUROLOGY
41,4.475,NEUROSURGERY,33,1,1,2,3,1,2,1,1,0,3,18,ANNALS OF NEUROLOGY
42,2.491,EPILEPSY RES,32,0,3,1,3,4,1,3,4,2,1,10,ANNALS OF NEUROLOGY
43,5.227,NEUROBIOL DIS,32,2,6,1,3,1,1,4,5,1,1,7,ANNALS OF NEUROLOGY
44,3.476,J ALZHEIMERS DIS,31,2,3,6,3,3,2,0,6,3,0,3,ANNALS OF NEUROLOGY
45,47.661,JAMA-J AM MED ASSOC,31,1,1,7,3,5,0,2,0,3,0,9,ANNALS OF NEUROLOGY
46,32.635,NAT REV NEUROSCI,31,0,2,0,2,1,3,1,1,4,1,16,ANNALS OF NEUROLOGY
47,4.927,HUM BRAIN MAPP,30,4,1,1,3,3,2,4,0,2,1,9,ANNALS OF NEUROLOGY
48,4.319,J NEUROSURG,29,2,2,1,0,1,1,2,3,1,0,16,ANNALS OF NEUROLOGY
49,4.540,J PHYSIOL-LONDON,29,2,1,1,1,2,0,2,0,0,0,20,ANNALS OF NEUROLOGY
50,3.400,J COMP NEUROL,28,0,0,0,1,0,0,0,0,0,3,24,ANNALS OF NEUROLOGY
51,32.621,NAT MED,28,0,3,2,2,2,1,1,6,0,2,9,ANNALS OF NEUROLOGY
52,3.382,NEUROSCIENCE,28,0,0,2,6,0,1,0,1,1,0,17,ANNALS OF NEUROLOGY
53,3.490,J NEUROPATH EXP NEUR,27,0,0,2,0,2,2,1,1,3,1,15,ANNALS OF NEUROLOGY
54,4.621,EUR J NEUROL,26,1,1,6,4,2,1,3,2,1,2,3,ANNALS OF NEUROLOGY
55,13.251,J CLIN INVEST,26,0,3,4,6,0,0,1,0,0,2,10,ANNALS OF NEUROLOGY
56,4.011,J BIOL CHEM,25,0,0,3,0,3,2,2,4,0,1,10,ANNALS OF NEUROLOGY
57,4.609,J NEUROCHEM,25,1,2,0,0,2,0,1,2,1,1,15,ANNALS OF NEUROLOGY
58,4.010,CURR OPIN NEUROL,22,0,5,2,1,2,5,1,4,0,0,2,ANNALS OF NEUROLOGY
59,4.721,PARKINSONISM RELAT D,22,0,7,2,4,1,2,1,0,1,1,3,ANNALS OF NEUROLOGY
60,11.561,NUCLEIC ACIDS RES,21,0,1,3,2,1,2,1,1,2,0,8,ANNALS OF NEUROLOGY
61,6.045,J CEREBR BLOOD F MET,20,3,3,0,1,2,2,0,0,0,3,6,ANNALS OF NEUROLOGY
62,5.751,J MED GENET,19,1,1,0,2,3,2,2,2,0,0,6,ANNALS OF NEUROLOGY
63,18.881,CIRCULATION,18,1,2,3,1,1,0,0,0,0,1,9,ANNALS OF NEUROLOGY
64,4.092,J INHERIT METAB DIS,18,2,1,4,3,3,1,0,0,1,1,2,ANNALS OF NEUROLOGY
65,7.439,J NUCL MED,18,2,0,3,3,1,1,0,0,3,1,4,ANNALS OF NEUROLOGY
66,4.322,AM J EPIDEMIOL,17,1,0,1,0,1,0,1,0,0,0,13,ANNALS OF NEUROLOGY
67,23.562,BMJ-BRIT MED J,17,0,1,2,0,1,1,0,0,2,0,10,ANNALS OF NEUROLOGY
68,2.832,EUR J NEUROSCI,17,0,1,0,1,0,1,1,2,1,1,9,ANNALS OF NEUROLOGY
69,1.665,J CHILD NEUROL,17,0,4,3,4,1,1,0,0,0,0,4,ANNALS OF NEUROLOGY
70,12.353,NAT COMMUN,17,1,4,6,2,0,4,0,0,0,0,0,ANNALS OF NEUROLOGY
71,5.515,PEDIATRICS,17,0,1,0,0,3,0,1,0,1,0,11,ANNALS OF NEUROLOGY
72,3.126,ACTA NEUROL SCAND,16,0,1,1,1,0,1,0,0,0,1,11,ANNALS OF NEUROLOGY
73,2.170,BMC NEUROL,16,0,1,4,2,1,2,2,0,4,0,0,ANNALS OF NEUROLOGY
74,5.002,J NEUROTRAUM,16,1,4,2,2,1,0,1,1,0,1,3,ANNALS OF NEUROLOGY
75,3.163,NEUROCRIT CARE,16,1,2,0,2,1,3,4,0,1,0,2,ANNALS OF NEUROLOGY
76,2.600,EPILEPSY BEHAV,15,0,2,3,1,1,3,2,0,1,0,2,ANNALS OF NEUROLOGY
77,2.668,J NEUROSCI METH,15,0,1,0,0,1,1,1,2,1,2,6,ANNALS OF NEUROLOGY
78,2.159,NEUROSCI LETT,15,1,0,0,0,0,1,0,1,1,0,11,ANNALS OF NEUROLOGY
79,5.863,RESUSCITATION,15,1,4,0,2,4,1,2,0,0,0,1,ANNALS OF NEUROLOGY
80,4.122,SCI REP-UK,15,4,10,1,0,0,0,0,0,0,0,0,ANNALS OF NEUROLOGY
81,15.132,BLOOD,14,0,1,1,1,0,2,0,1,1,3,4,ANNALS OF NEUROLOGY
82,5.359,HUM MUTAT,14,0,1,1,1,3,0,0,2,0,1,5,ANNALS OF NEUROLOGY
83,1.982,J CLIN NEUROPHYSIOL,14,1,2,3,0,3,0,0,0,1,1,3,ANNALS OF NEUROLOGY
84,3.607,ORPHANET J RARE DIS,14,0,0,1,6,7,0,0,0,0,0,0,ANNALS OF NEUROLOGY
85,5.135,SLEEP,14,0,0,3,2,1,0,0,1,0,0,7,ANNALS OF NEUROLOGY
86,2.264,AM J MED GENET A,13,0,3,1,1,1,0,2,3,0,0,2,ANNALS OF NEUROLOGY
87,3.228,J NEUROVIROL,13,0,0,3,4,1,0,0,0,0,0,5,ANNALS OF NEUROLOGY
88,11.640,MOL PSYCHIATR,13,2,3,1,3,0,1,1,1,0,0,1,ANNALS OF NEUROLOGY
89,35.724,NAT BIOTECHNOL,13,0,0,1,2,5,2,0,2,1,0,0,ANNALS OF NEUROLOGY
90,2.398,PEDIATR NEUROL,13,0,1,0,8,0,0,1,1,0,0,2,ANNALS OF NEUROLOGY
91,5.540,PLOS GENET,13,0,1,0,7,2,1,1,1,0,0,0,ANNALS OF NEUROLOGY
92,2.839,SEIZURE-EUR J EPILEP,13,1,1,0,0,2,0,2,4,1,0,2,ANNALS OF NEUROLOGY
93,4.069,AM J PATHOL,12,0,1,1,0,3,0,1,0,0,0,6,ANNALS OF NEUROLOGY
94,2.982,AMYOTROPH LAT SCL FR,12,0,1,1,0,1,2,0,2,3,0,2,ANNALS OF NEUROLOGY
95,8.032,CELL REP,12,1,2,5,3,1,0,0,0,0,0,0,ANNALS OF NEUROLOGY
96,2.931,CEREBROVASC DIS,12,0,1,0,0,0,0,3,0,3,0,5,ANNALS OF NEUROLOGY
97,3.289,CURR ALZHEIMER RES,12,0,0,1,0,1,5,2,1,1,0,1,ANNALS OF NEUROLOGY
98,2.871,FRONT HUM NEUROSCI,12,1,1,2,3,2,1,1,1,0,0,0,ANNALS OF NEUROLOGY
99,5.846,GLIA,12,0,1,2,1,1,0,0,0,2,0,5,ANNALS OF NEUROLOGY
100,8.784,J CELL BIOL,12,0,1,0,0,0,2,0,1,1,0,7,ANNALS OF NEUROLOGY
