,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
28,41.577,NATURE,86,12,12,24,11,7,8,8,3,1,0,0,Science Translational Medicine
29,8.032,CELL REP,85,9,12,17,14,7,13,6,4,3,0,0,Science Translational Medicine
30,,ANN TRANSL MED,84,24,8,21,9,6,9,6,1,0,0,0,Science Translational Medicine
31,4.241,HUM GENE THER,83,4,8,11,13,17,13,8,7,2,0,0,Science Translational Medicine
32,4.880,TRANSL RES,80,2,10,14,17,14,10,6,4,3,0,0,Science Translational Medicine
33,3.285,VACCINE,80,1,7,24,20,11,7,4,4,2,0,0,Science Translational Medicine
34,7.616,ELIFE,77,4,8,14,11,9,10,14,5,1,0,1,Science Translational Medicine
35,5.186,J INFECT DIS,77,0,9,22,17,6,14,8,1,0,0,0,Science Translational Medicine
36,13.258,J ALLERGY CLIN IMMUN,75,5,11,20,15,13,4,4,2,1,0,0,Science Translational Medicine
37,32.621,NAT MED,74,2,9,21,20,6,5,8,2,1,0,0,Science Translational Medicine
38,3.461,IMMUNOTHERAPY-UK,73,4,10,10,13,13,8,12,1,1,0,1,Science Translational Medicine
39,19.734,IMMUNITY,72,3,14,22,17,4,7,2,3,0,0,0,Science Translational Medicine
40,8.097,ACS APPL MATER INTER,71,0,4,7,17,17,17,6,3,0,0,0,Science Translational Medicine
41,7.877,J CONTROL RELEASE,71,1,10,10,10,9,18,11,0,2,0,0,Science Translational Medicine
42,10.376,PHARMACOL THERAPEUT,71,1,5,11,12,18,12,10,1,1,0,0,Science Translational Medicine
43,41.058,SCIENCE,69,4,17,15,14,3,11,4,1,0,0,0,Science Translational Medicine
44,24.373,CANCER DISCOV,65,1,15,21,11,1,9,6,1,0,0,0,Science Translational Medicine
45,8.537,THERANOSTICS,62,1,9,15,7,9,12,5,3,1,0,0,Science Translational Medicine
46,2.757,CURR PHARM DESIGN,61,0,2,13,11,8,14,7,5,1,0,0,Science Translational Medicine
47,4.011,J BIOL CHEM,61,2,9,7,14,8,12,6,3,0,0,0,Science Translational Medicine
48,5.365,MOL CANCER THER,60,2,4,14,11,5,7,10,7,0,0,0,Science Translational Medicine
49,6.158,PLOS PATHOG,60,0,5,13,15,8,9,6,4,0,0,0,Science Translational Medicine
50,7.333,J HEMATOL ONCOL,59,1,7,11,12,13,6,7,2,0,0,0,Science Translational Medicine
51,5.609,ADV HEALTHC MATER,58,2,11,8,8,5,15,5,2,2,0,0,Science Translational Medicine
52,3.974,EXPERT OPIN BIOL TH,56,3,11,5,11,7,9,5,5,0,0,0,Science Translational Medicine
53,13.709,ACS NANO,55,3,14,13,6,6,5,3,2,2,0,1,Science Translational Medicine
54,15.239,AM J RESP CRIT CARE,55,0,10,6,8,15,1,5,10,0,0,0,Science Translational Medicine
55,15.211,CIRC RES,54,1,14,8,8,8,8,5,2,0,0,0,Science Translational Medicine
56,3.476,J ALZHEIMERS DIS,54,0,14,2,8,2,9,16,1,2,0,0,Science Translational Medicine
57,3.877,FRONT NEUROSCI-SWITZ,53,6,9,1,13,12,8,2,2,0,0,0,Science Translational Medicine
58,4.902,HUM MOL GENET,53,1,7,7,10,5,13,6,3,1,0,0,Science Translational Medicine
59,10.790,J EXP MED,53,1,10,11,6,9,9,5,1,1,0,0,Science Translational Medicine
60,5.995,LAB CHIP,53,1,3,14,3,15,14,2,1,0,0,0,Science Translational Medicine
61,7.932,CURR OPIN IMMUNOL,52,4,9,16,9,7,1,5,0,1,0,0,Science Translational Medicine
62,6.183,EBIOMEDICINE,52,3,5,15,6,8,4,5,6,0,0,0,Science Translational Medicine
63,6.253,J MED CHEM,52,1,8,9,4,9,13,4,4,0,0,0,Science Translational Medicine
64,79.260,NEW ENGL J MED,52,1,6,9,12,7,6,10,1,0,0,0,Science Translational Medicine
65,9.188,CANCER IMMUNOL RES,51,0,9,10,6,14,9,0,1,2,0,0,Science Translational Medicine
66,26.360,J CLIN ONCOL,51,0,10,7,11,11,7,3,2,0,0,0,Science Translational Medicine
67,22.844,CANCER CELL,50,4,8,12,15,4,3,3,1,0,0,0,Science Translational Medicine
68,8.374,J IMMUNOTHER CANCER,50,1,3,8,16,7,9,6,0,0,0,0,Science Translational Medicine
69,6.854,ONCOGENE,50,0,4,12,10,6,7,6,5,0,0,0,Science Translational Medicine
70,2.583,BIOMED RES INT,49,0,4,3,13,6,11,7,3,2,0,0,Science Translational Medicine
71,1.200,TRANSL CANCER RES,49,6,3,17,5,4,9,4,1,0,0,0,Science Translational Medicine
72,11.021,TRENDS MOL MED,49,5,9,8,9,9,4,4,1,0,0,0,Science Translational Medicine
73,6.383,ACTA BIOMATER,48,0,4,7,7,8,16,3,3,0,0,0,Science Translational Medicine
74,6.448,J INVEST DERMATOL,48,2,2,10,20,8,4,2,0,0,0,0,Science Translational Medicine
75,24.653,NAT REV CLIN ONCOL,48,1,4,9,12,8,7,4,3,0,0,0,Science Translational Medicine
76,50.167,NAT REV DRUG DISCOV,48,3,8,14,7,4,4,5,2,1,0,0,Science Translational Medicine
77,6.721,CELL MOL LIFE SCI,47,0,6,7,18,2,3,6,5,0,0,0,Science Translational Medicine
78,3.681,MOL THER-METH CLIN D,47,0,3,9,13,7,6,8,1,0,0,0,Science Translational Medicine
79,41.982,NAT REV IMMUNOL,47,1,9,12,10,5,4,4,2,0,0,0,Science Translational Medicine
80,5.326,CANCERS,46,1,6,9,12,6,5,3,4,0,0,0,Science Translational Medicine
81,4.486,LUNG CANCER,46,0,4,4,4,6,5,23,0,0,0,0,Science Translational Medicine
82,6.848,DRUG DISCOV TODAY,45,0,1,12,6,6,11,9,0,0,0,0,Science Translational Medicine
83,4.416,FRONT ONCOL,45,0,5,2,9,11,6,6,6,0,0,0,Science Translational Medicine
84,3.831,FRONT PHARMACOL,45,1,10,6,4,4,7,4,9,0,0,0,Science Translational Medicine
85,6.491,CANCER LETT,44,2,4,9,11,7,5,5,1,0,0,0,Science Translational Medicine
86,6.138,SEMIN CELL DEV BIOL,44,3,5,8,8,3,8,6,2,1,0,0,Science Translational Medicine
87,4.256,ANTIMICROB AGENTS CH,43,1,5,3,10,8,13,2,1,0,0,0,Science Translational Medicine
88,3.098,HEMATOL ONCOL CLIN N,43,2,12,3,6,7,5,5,3,0,0,0,Science Translational Medicine
89,,METHOD MOL BIOL,43,0,1,6,7,13,9,5,2,0,0,0,Science Translational Medicine
90,,WOODH PUBL SER BIOM,43,0,4,7,6,6,18,1,1,0,0,0,Science Translational Medicine
91,12.102,ANGEW CHEM INT EDIT,42,1,2,9,5,10,8,4,3,0,0,0,Science Translational Medicine
92,3.902,FRONT MOL NEUROSCI,42,0,7,3,3,9,8,8,3,1,0,0,Science Translational Medicine
93,4.224,J LEUKOCYTE BIOL,42,0,4,4,11,11,2,7,2,1,0,0,Science Translational Medicine
94,6.437,SEMIN IMMUNOPATHOL,42,0,7,10,12,7,2,1,3,0,0,0,Science Translational Medicine
95,3.542,CLIN EXP IMMUNOL,41,0,4,10,10,9,4,4,0,0,0,0,Science Translational Medicine
96,3.326,EXPERT REV MOL DIAGN,41,1,4,7,16,5,5,3,0,0,0,0,Science Translational Medicine
97,4.300,FRONT CELL NEUROSCI,41,1,5,8,7,8,6,4,1,1,0,0,Science Translational Medicine
98,9.133,MICROBIOME,41,3,7,4,10,3,9,0,2,3,0,0,Science Translational Medicine
99,,PROC SPIE,41,0,7,13,4,6,6,3,2,0,0,0,Science Translational Medicine
100,17.872,CELL HOST MICROBE,40,8,6,3,5,6,3,7,0,2,0,0,Science Translational Medicine
