,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
39,19.912,NAT NEUROSCI,57,0,3,5,3,10,4,0,8,3,3,18,Science Signaling
40,9.616,DEV CELL,56,0,1,4,5,4,7,2,4,4,5,20,Science Signaling
41,41.982,NAT REV IMMUNOL,55,1,1,5,0,8,4,6,4,5,1,20,Science Signaling
42,3.857,BIOCHEM J,50,0,2,1,2,1,3,8,3,4,5,21,Science Signaling
43,18.881,CIRCULATION,49,0,5,4,4,7,2,4,2,2,1,18,Science Signaling
44,9.251,CURR BIOL,49,1,0,1,2,2,2,0,2,1,2,36,Science Signaling
45,79.260,NEW ENGL J MED,48,0,0,3,1,6,3,1,2,9,1,22,Science Signaling
46,2.559,BIOCHEM BIOPH RES CO,47,0,2,2,2,1,4,7,3,5,2,19,Science Signaling
47,2.999,FEBS LETT,47,0,0,2,3,2,3,2,4,2,4,25,Science Signaling
48,26.919,NAT METHODS,47,0,1,1,6,5,17,3,3,3,2,6,Science Signaling
49,3.454,AM J PHYSIOL-CELL PH,44,0,2,1,2,2,2,5,4,3,1,22,Science Signaling
50,8.032,CELL REP,44,1,11,10,7,13,2,0,0,0,0,0,Science Signaling
51,4.122,SCI REP-UK,44,2,20,10,6,5,1,0,0,0,0,0,Science Signaling
52,11.100,AUTOPHAGY,42,1,4,5,5,4,8,5,3,2,3,2,Science Signaling
53,7.273,DIABETES,42,0,4,1,2,3,2,4,2,5,3,16,Science Signaling
54,5.595,FASEB J,42,0,4,2,3,5,4,3,4,0,2,15,Science Signaling
55,4.368,J VIROL,42,0,3,2,6,3,5,3,1,1,0,18,Science Signaling
56,2.997,BIOCHEMISTRY-US,41,0,0,1,2,1,1,0,1,2,2,31,Science Signaling
57,4.540,J PHYSIOL-LONDON,40,0,3,1,1,4,2,3,1,1,2,22,Science Signaling
58,26.360,J CLIN ONCOL,39,1,0,6,8,1,1,3,6,1,1,11,Science Signaling
59,4.894,J MOL BIOL,38,0,1,1,2,0,0,0,2,1,1,30,Science Signaling
60,7.616,ELIFE,37,6,13,11,1,5,1,0,0,0,0,0,Science Signaling
61,22.714,ANNU REV IMMUNOL,34,0,1,2,4,5,4,1,1,4,1,11,Science Signaling
62,5.481,BIOINFORMATICS,34,0,0,1,4,1,1,5,4,5,1,12,Science Signaling
63, ,ONCOTARGET,34,1,12,9,6,4,2,0,0,0,0,0,Science Signaling
64,12.423,NAT PROTOC,33,0,0,2,0,7,1,0,1,7,4,11,Science Signaling
65,4.248,EUR J IMMUNOL,32,2,1,1,1,1,2,3,3,2,2,14,Science Signaling
66, ,NUCL RECEPT SIGNAL A,32,0,0,1,2,1,1,4,2,8,4,9,Science Signaling
67,8.000,CELL DEATH DIFFER,31,2,2,3,1,1,0,4,0,4,1,13,Science Signaling
68,3.487,CELL SIGNAL,31,0,1,5,3,4,3,0,3,2,0,10,Science Signaling
69,3.219,J BACTERIOL,31,0,1,1,1,2,1,2,1,0,0,22,Science Signaling
70,4.609,J NEUROCHEM,31,0,2,0,3,2,2,2,2,4,0,14,Science Signaling
71,3.304,CELL CYCLE,30,1,0,3,5,2,4,4,2,1,3,5,Science Signaling
72,3.816,MOL MICROBIOL,29,1,3,2,1,0,1,2,2,3,3,11,Science Signaling
73,13.333,NAT STRUCT MOL BIOL,28,0,0,1,2,0,4,0,3,4,0,14,Science Signaling
74,3.262,DEV BIOL,27,0,0,0,1,2,4,1,2,1,2,14,Science Signaling
75,50.167,NAT REV DRUG DISCOV,27,0,2,1,7,5,4,1,1,1,0,5,Science Signaling
76,15.678,TRENDS BIOCHEM SCI,27,0,0,4,4,2,2,3,2,2,1,7,Science Signaling
77,18.564,TRENDS CELL BIOL,27,0,2,4,3,1,4,1,3,1,0,8,Science Signaling
78,8.749,EMBO REP,26,0,3,2,0,4,3,2,2,2,2,6,Science Signaling
79,5.540,PLOS GENET,26,0,2,3,5,6,2,3,2,1,1,1,Science Signaling
80,3.680,J GEN PHYSIOL,25,0,0,1,2,0,0,0,2,1,0,19,Science Signaling
81,4.505,J LIPID RES,25,0,1,1,2,1,1,0,3,4,3,9,Science Signaling
82,24.014,PHYSIOL REV,25,0,1,2,1,1,2,4,1,2,1,10,Science Signaling
83,20.154,ANNU REV BIOCHEM,24,0,1,1,0,0,2,2,0,3,1,14,Science Signaling
84,3.678,MOL ENDOCRINOL,24,0,0,1,1,1,3,1,1,2,3,11,Science Signaling
85,32.635,NAT REV NEUROSCI,24,0,0,2,0,3,1,2,3,2,3,8,Science Signaling
86,6.086,ARTERIOSCL THROM VAS,23,0,0,0,3,0,6,1,2,1,3,7,Science Signaling
87,6.810,BRIT J PHARMACOL,23,0,0,1,2,1,2,3,1,3,1,9,Science Signaling
88,3.706,J PHARMACOL EXP THER,23,0,1,2,0,3,0,2,0,0,2,13,Science Signaling
89,6.158,PLOS PATHOG,23,0,1,5,3,2,3,3,1,4,1,0,Science Signaling
90,4.235,BIOCHEM PHARMACOL,22,0,3,4,0,1,0,0,2,2,1,9,Science Signaling
91,9.247,CSH PERSPECT BIOL,22,1,0,1,3,3,6,5,3,0,0,0,Science Signaling
92,10.015,CURR OPIN CELL BIOL,22,0,1,1,0,1,2,1,1,2,2,11,Science Signaling
93, ,METHOD MOL BIOL,22,1,1,2,7,1,2,2,2,0,2,2,Science Signaling
94,5.365,MOL CANCER THER,22,0,0,2,4,2,2,3,2,6,1,0,Science Signaling
95,35.724,NAT BIOTECHNOL,22,0,1,0,1,2,2,2,4,1,0,9,Science Signaling
96,9.163,PLOS BIOL,22,0,0,2,2,0,0,2,4,4,4,4,Science Signaling
97,14.079,HEPATOLOGY,21,0,1,1,2,3,2,0,0,0,1,11,Science Signaling
98,4.902,HUM MOL GENET,21,0,3,5,1,1,1,1,1,0,1,7,Science Signaling
99,7.360,INT J CANCER,21,0,1,2,2,2,4,1,3,1,1,4,Science Signaling
100,16.710,SCI TRANSL MED,21,0,2,5,3,0,2,7,2,0,0,0,Science Signaling
