,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
26,1.946,INVERSE PROBL,52,0,1,7,2,2,3,7,2,3,5,20,IEEE TRANSACTIONS ON MEDICAL IMAGING
27, ,P SOC PHOTO-OPT INS,47,0,0,0,0,0,0,0,0,0,6,41,IEEE TRANSACTIONS ON MEDICAL IMAGING
28,1.440,IEEE T NUCL SCI,46,0,1,2,3,4,0,2,1,0,4,29,IEEE TRANSACTIONS ON MEDICAL IMAGING
29,2.766,PLOS ONE,46,1,6,9,11,9,6,2,2,0,0,0,IEEE TRANSACTIONS ON MEDICAL IMAGING
30,7.439,J NUCL MED,44,1,1,6,2,4,3,2,4,6,3,12,IEEE TRANSACTIONS ON MEDICAL IMAGING
31,2.564,MAGN RESON IMAGING,43,0,2,0,2,6,7,1,5,0,1,19,IEEE TRANSACTIONS ON MEDICAL IMAGING
32, ,P ADV NEUR INF PROC,43,0,1,8,4,2,12,3,1,2,1,9,IEEE TRANSACTIONS ON MEDICAL IMAGING
33, ,IEEE I CONF COMP VIS,42,0,0,19,0,8,0,8,0,5,0,2,IEEE TRANSACTIONS ON MEDICAL IMAGING
34,1.605,J ACOUST SOC AM,41,0,0,2,2,1,1,3,1,1,3,27,IEEE TRANSACTIONS ON MEDICAL IMAGING
35,3.965,PATTERN RECOGN,41,0,2,1,6,5,5,0,2,4,1,15,IEEE TRANSACTIONS ON MEDICAL IMAGING
36,2.361,SIAM J IMAGING SCI,39,0,4,5,2,3,0,3,6,13,3,0,IEEE TRANSACTIONS ON MEDICAL IMAGING
37,3.589,OPT LETT,38,1,1,2,8,8,1,0,4,3,0,10,IEEE TRANSACTIONS ON MEDICAL IMAGING
38,1.566,J OPT SOC AM A,36,0,0,0,2,0,0,0,1,3,2,28,IEEE TRANSACTIONS ON MEDICAL IMAGING
39, ,THESIS,36,0,3,5,1,3,2,2,2,0,3,15,IEEE TRANSACTIONS ON MEDICAL IMAGING
40, ,IEEE ENG MED BIOL,35,0,3,9,1,8,2,2,2,2,3,3,IEEE TRANSACTIONS ON MEDICAL IMAGING
41,2.281,J MACH LEARN RES,33,0,1,2,6,0,2,3,5,3,4,7,IEEE TRANSACTIONS ON MEDICAL IMAGING
42,2.006,PHYSIOL MEAS,33,0,0,4,1,4,5,2,1,0,2,14,IEEE TRANSACTIONS ON MEDICAL IMAGING
43,2.435,COMPUT MED IMAG GRAP,30,0,2,6,5,0,1,2,2,3,0,9,IEEE TRANSACTIONS ON MEDICAL IMAGING
44,4.927,HUM BRAIN MAPP,30,0,1,1,1,1,0,3,0,5,1,17,IEEE TRANSACTIONS ON MEDICAL IMAGING
45,41.577,NATURE,30,2,0,8,1,3,1,0,0,1,1,13,IEEE TRANSACTIONS ON MEDICAL IMAGING
46,4.027,EUR RADIOL,29,2,4,2,1,5,2,0,0,1,1,11,IEEE TRANSACTIONS ON MEDICAL IMAGING
47,41.058,SCIENCE,29,0,0,1,0,0,4,0,0,0,0,24,IEEE TRANSACTIONS ON MEDICAL IMAGING
48, ,IEEE IMAGE PROC,28,0,1,6,5,7,0,0,1,0,2,6,IEEE TRANSACTIONS ON MEDICAL IMAGING
49,3.388,INVEST OPHTH VIS SCI,27,0,1,4,2,5,3,4,0,1,0,7,IEEE TRANSACTIONS ON MEDICAL IMAGING
50,7.451,IEEE SIGNAL PROC MAG,26,0,1,1,1,1,1,1,4,1,8,7,IEEE TRANSACTIONS ON MEDICAL IMAGING
51,2.187,IEEE T INFORM THEORY,26,0,0,0,2,0,2,1,1,1,0,19,IEEE TRANSACTIONS ON MEDICAL IMAGING
52,2.586,J MAGN RESON,26,0,1,0,0,4,0,2,0,0,1,18,IEEE TRANSACTIONS ON MEDICAL IMAGING
53,2.843,EUR J RADIOL,25,0,3,2,1,2,0,3,4,4,2,4,IEEE TRANSACTIONS ON MEDICAL IMAGING
54, ,IEEE NUCL SCI CONF R,25,0,0,0,0,0,6,2,0,4,0,13,IEEE TRANSACTIONS ON MEDICAL IMAGING
55,9.107,P IEEE,25,0,1,3,0,0,0,0,3,1,0,17,IEEE TRANSACTIONS ON MEDICAL IMAGING
56,3.125,AM J ROENTGENOL,24,0,0,2,0,0,4,0,0,2,2,14,IEEE TRANSACTIONS ON MEDICAL IMAGING
57,18.881,CIRCULATION,24,0,3,1,1,0,0,1,0,0,0,18,IEEE TRANSACTIONS ON MEDICAL IMAGING
58,26.919,NAT METHODS,24,0,1,1,3,2,7,3,3,0,0,4,IEEE TRANSACTIONS ON MEDICAL IMAGING
59,4.122,SCI REP-UK,24,2,7,11,2,1,1,0,0,0,0,0,IEEE TRANSACTIONS ON MEDICAL IMAGING
60,2.046,SIAM J SCI COMPUT,24,0,1,0,0,2,0,3,0,0,1,17,IEEE TRANSACTIONS ON MEDICAL IMAGING
61,2.300,ULTRASONIC IMAGING,24,0,3,0,0,1,0,1,0,0,1,18,IEEE TRANSACTIONS ON MEDICAL IMAGING
62,1.961,INT J COMPUT ASS RAD,23,2,4,8,3,2,1,1,0,1,1,0,IEEE TRANSACTIONS ON MEDICAL IMAGING
63,5.457,J CARDIOVASC MAGN R,22,0,2,2,5,3,1,3,0,2,2,2,IEEE TRANSACTIONS ON MEDICAL IMAGING
64,6.224,INVEST RADIOL,21,0,1,3,2,0,1,0,3,1,1,9,IEEE TRANSACTIONS ON MEDICAL IMAGING
65,1.651,NEURAL COMPUT,21,0,0,0,1,0,0,0,2,0,0,18,IEEE TRANSACTIONS ON MEDICAL IMAGING
66,9.504,P NATL ACAD SCI USA,21,0,0,0,1,3,2,0,0,3,1,11,IEEE TRANSACTIONS ON MEDICAL IMAGING
67,6.314,J BONE MINER RES,20,0,0,0,1,2,1,1,2,0,0,13,IEEE TRANSACTIONS ON MEDICAL IMAGING
68, ,P INT C MED IM COMP,20,0,6,6,1,1,2,1,0,0,0,3,IEEE TRANSACTIONS ON MEDICAL IMAGING
69,3.405,ANN BIOMED ENG,19,1,1,0,2,0,1,4,1,1,1,7,IEEE TRANSACTIONS ON MEDICAL IMAGING
70,5.481,BIOINFORMATICS,19,0,3,3,3,3,1,1,3,0,1,1,IEEE TRANSACTIONS ON MEDICAL IMAGING
71,5.554,INT J RADIAT ONCOL,19,0,0,1,2,1,2,1,0,2,3,7,IEEE TRANSACTIONS ON MEDICAL IMAGING
72,2.894,J R STAT SOC B,19,0,0,0,0,0,0,2,0,0,0,17,IEEE TRANSACTIONS ON MEDICAL IMAGING
73,79.260,NEW ENGL J MED,19,1,0,1,0,1,2,2,0,3,1,8,IEEE TRANSACTIONS ON MEDICAL IMAGING
74,2.377,ULTRASONICS,19,1,1,2,2,5,1,1,0,0,0,6,IEEE TRANSACTIONS ON MEDICAL IMAGING
75,1.855,MACH LEARN,18,0,0,0,0,0,0,0,0,1,0,17,IEEE TRANSACTIONS ON MEDICAL IMAGING
76,1.971,MED BIOL ENG COMPUT,18,1,1,1,1,0,0,0,0,0,2,12,IEEE TRANSACTIONS ON MEDICAL IMAGING
77, ,TECH REP,18,0,0,2,0,2,1,0,1,1,0,11,IEEE TRANSACTIONS ON MEDICAL IMAGING
78, ,2012 9 IEEE INT S,17,0,0,0,0,0,17,0,0,0,0,0,IEEE TRANSACTIONS ON MEDICAL IMAGING
79,2.110,ACAD RADIOL,17,1,0,0,0,0,1,0,0,5,1,9,IEEE TRANSACTIONS ON MEDICAL IMAGING
80, ,MED IMAGE COMPUTING,17,0,6,4,4,1,0,0,1,0,1,0,IEEE TRANSACTIONS ON MEDICAL IMAGING
81, ,P INT SOC MAG RESON,17,0,3,6,3,0,1,0,0,1,1,2,IEEE TRANSACTIONS ON MEDICAL IMAGING
82,8.788,ANNU REV BIOMED ENG,16,0,0,0,0,1,0,2,3,0,1,9,IEEE TRANSACTIONS ON MEDICAL IMAGING
83,16.834,J AM COLL CARDIOL,16,0,0,0,1,2,0,1,1,0,1,10,IEEE TRANSACTIONS ON MEDICAL IMAGING
84,2.431,J BIOMECH,16,0,0,1,5,2,1,1,1,2,1,2,IEEE TRANSACTIONS ON MEDICAL IMAGING
85,1.381,J X-RAY SCI TECHNOL,16,0,1,0,2,4,0,1,0,1,1,6,IEEE TRANSACTIONS ON MEDICAL IMAGING
86, ,P IEEE C COMP VIS PA,16,0,4,3,0,0,0,0,1,0,5,3,IEEE TRANSACTIONS ON MEDICAL IMAGING
87, ,ULTRASON,16,0,0,0,0,0,0,0,0,0,1,15,IEEE TRANSACTIONS ON MEDICAL IMAGING
88,1.791,APPL OPTICS,15,0,0,1,2,0,1,0,3,0,0,8,IEEE TRANSACTIONS ON MEDICAL IMAGING
89,2.391,COMPUT VIS IMAGE UND,15,0,0,0,1,3,0,0,0,1,2,8,IEEE TRANSACTIONS ON MEDICAL IMAGING
90, ,IEEE T INF TECHNOL B,14,0,0,0,0,0,0,3,0,6,0,5,IEEE TRANSACTIONS ON MEDICAL IMAGING
91,6.827,J AM SOC ECHOCARDIOG,14,0,1,2,0,0,0,0,3,2,1,5,IEEE TRANSACTIONS ON MEDICAL IMAGING
92, ,PATENTS,14,0,1,1,3,0,1,0,0,0,0,8,IEEE TRANSACTIONS ON MEDICAL IMAGING
93,3.653,AM J NEURORADIOL,13,0,0,0,0,1,1,1,1,1,1,7,IEEE TRANSACTIONS ON MEDICAL IMAGING
94,2.674,COMPUT METH PROG BIO,13,0,2,0,1,1,2,0,2,0,0,5,IEEE TRANSACTIONS ON MEDICAL IMAGING
95,4.662,IEEE T GEOSCI REMOTE,13,0,1,1,2,0,0,2,0,1,3,3,IEEE TRANSACTIONS ON MEDICAL IMAGING
96, ,IEEE T SYST MAN CYB,13,0,0,0,0,0,0,0,0,0,0,13,IEEE TRANSACTIONS ON MEDICAL IMAGING
97,53.254,LANCET,13,1,0,0,1,1,3,0,0,0,0,7,IEEE TRANSACTIONS ON MEDICAL IMAGING
98,2.277,MULTISCALE MODEL SIM,13,0,0,0,0,0,0,0,0,1,2,10,IEEE TRANSACTIONS ON MEDICAL IMAGING
99,3.852,NEUROINFORMATICS,13,0,1,6,0,2,0,3,0,1,0,0,IEEE TRANSACTIONS ON MEDICAL IMAGING
100,1.336,NUCL INSTRUM METH A,13,0,0,0,1,0,0,1,2,1,1,7,IEEE TRANSACTIONS ON MEDICAL IMAGING
