,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
55,13.214,GENOME BIOL,35,0,1,2,6,1,3,4,1,5,3,9,EMBO REPORTS
56,10.790,J EXP MED,35,0,1,5,0,3,2,1,2,2,5,14,EMBO REPORTS
57,12.423,NAT PROTOC,35,0,1,3,2,10,6,0,1,1,3,8,EMBO REPORTS
58,11.100,AUTOPHAGY,34,2,9,3,4,3,4,1,3,3,0,2,EMBO REPORTS
59,10.015,CURR OPIN CELL BIOL,34,1,1,4,4,6,2,0,3,6,1,6,EMBO REPORTS
60,41.465,NAT REV GENET,34,3,1,2,2,3,1,3,6,2,0,11,EMBO REPORTS
61,9.163,PLOS BIOL,34,0,2,1,6,4,2,3,4,2,2,8,EMBO REPORTS
62, ,METHOD MOL BIOL,32,1,2,2,7,4,2,2,1,3,3,5,EMBO REPORTS
63,5.949,PLANT PHYSIOL,31,0,1,2,1,5,0,1,2,2,3,14,EMBO REPORTS
64,3.433,J STRUCT BIOL,30,0,1,3,1,0,3,1,0,0,1,20,EMBO REPORTS
65,6.158,PLOS PATHOG,30,0,0,5,2,6,1,6,4,1,1,4,EMBO REPORTS
66,8.000,CELL DEATH DIFFER,29,2,5,2,1,4,0,2,2,2,2,7,EMBO REPORTS
67,10.101,GENOME RES,29,1,1,2,3,1,1,0,4,6,0,10,EMBO REPORTS
68,32.621,NAT MED,29,0,1,5,1,3,3,5,0,4,1,6,EMBO REPORTS
69,42.784,NAT REV CANCER,29,0,0,3,2,5,1,2,1,5,3,7,EMBO REPORTS
70,24.014,PHYSIOL REV,29,0,1,4,7,4,0,2,1,2,1,7,EMBO REPORTS
71,9.247,CSH PERSPECT BIOL,28,1,1,4,2,12,1,3,2,2,0,0,EMBO REPORTS
72,5.775,PLANT J,28,0,1,1,3,2,1,1,3,1,2,13,EMBO REPORTS
73,4.490,RNA,28,0,0,3,4,2,2,4,2,1,1,9,EMBO REPORTS
74,22.844,CANCER CELL,27,0,1,2,4,3,0,1,3,2,3,8,EMBO REPORTS
75,13.251,J CLIN INVEST,26,0,1,2,2,2,4,2,0,2,0,11,EMBO REPORTS
76,13.843,NAT CHEM BIOL,26,4,2,3,7,1,0,1,3,1,2,2,EMBO REPORTS
77,4.907,STRUCTURE,26,0,1,5,4,3,6,1,2,1,0,3,EMBO REPORTS
78,18.564,TRENDS CELL BIOL,26,0,5,3,2,0,3,3,1,3,2,4,EMBO REPORTS
79,3.219,J BACTERIOL,25,0,1,1,2,0,2,1,1,1,3,13,EMBO REPORTS
80,4.400,TRAFFIC,25,2,1,0,2,2,5,1,1,4,2,5,EMBO REPORTS
81,3.495,BIOPHYS J,24,0,0,4,1,3,2,0,2,1,2,9,EMBO REPORTS
82,15.393,CELL RES,24,3,2,4,7,2,1,3,0,0,1,1,EMBO REPORTS
83,3.262,DEV BIOL,24,1,0,0,1,0,1,1,0,2,2,16,EMBO REPORTS
84,41.982,NAT REV IMMUNOL,23,0,1,1,4,4,1,1,3,1,0,7,EMBO REPORTS
85,3.304,CELL CYCLE,22,0,1,2,4,5,3,1,0,1,1,4,EMBO REPORTS
86,3.256,INFECT IMMUN,22,0,0,4,2,0,0,1,0,1,1,13,EMBO REPORTS
87,4.609,J NEUROCHEM,22,0,2,1,1,0,1,0,1,2,1,13,EMBO REPORTS
88,3.816,MOL MICROBIOL,22,0,2,0,2,2,2,0,4,0,0,10,EMBO REPORTS
89,79.260,NEW ENGL J MED,22,1,3,1,1,7,1,2,0,0,0,6,EMBO REPORTS
90,32.635,NAT REV NEUROSCI,21,1,2,2,2,1,3,1,2,0,1,6,EMBO REPORTS
91,6.378,SCI SIGNAL,21,1,1,2,3,7,1,1,4,1,0,0,EMBO REPORTS
92,4.410,CELL MICROBIOL,20,0,0,2,3,0,1,2,4,1,2,5,EMBO REPORTS
93,1.984,METHOD ENZYMOL,19,2,0,2,1,0,1,1,0,1,0,11,EMBO REPORTS
94,9.032,ANNU REV CELL DEV BI,18,0,1,2,1,2,2,2,1,1,2,4,EMBO REPORTS
95,15.132,BLOOD,18,0,0,1,1,2,1,3,2,1,2,5,EMBO REPORTS
96,6.721,CELL MOL LIFE SCI,18,0,3,1,3,2,1,0,0,0,3,5,EMBO REPORTS
97,5.595,FASEB J,18,0,0,1,0,0,4,2,1,1,1,8,EMBO REPORTS
98,4.651,BBA-MOL CELL RES,17,1,0,3,8,2,0,1,0,1,0,1,EMBO REPORTS
99,3.394,BIOCHEM SOC T,17,0,4,0,0,3,1,4,0,1,0,4,EMBO REPORTS
100,15.678,TRENDS BIOCHEM SCI,17,0,4,1,1,2,0,0,3,0,1,5,EMBO REPORTS
