,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
32,8.037,NEUROSCI BIOBEHAV R,27,1,4,5,3,2,2,2,1,2,1,4,Molecular Autism
33,5.515,PEDIATRICS,27,0,1,1,2,1,5,8,2,1,0,6,Molecular Autism
34,3.173,BEHAV BRAIN RES,26,1,2,3,0,9,0,1,2,2,2,4,Molecular Autism
35,12.353,NAT COMMUN,26,0,9,4,12,0,1,0,0,0,0,0,Molecular Autism
36,4.691,TRANSL PSYCHIAT,26,0,2,4,10,5,5,0,0,0,0,0,Molecular Autism
37,10.250,ANN NEUROL,23,0,0,0,1,2,0,0,0,1,2,17,Molecular Autism
38,11.561,NUCLEIC ACIDS RES,23,2,2,1,3,1,5,1,2,3,0,3,Molecular Autism
39,5.540,PLOS GENET,23,0,3,1,6,4,4,3,0,1,0,1,Molecular Autism
40,5.751,J MED GENET,22,1,1,1,3,1,1,0,1,3,0,10,Molecular Autism
41,5.481,BIOINFORMATICS,21,0,0,4,3,1,6,1,1,2,1,2,Molecular Autism
42,6.308,CEREB CORTEX,21,1,4,4,1,1,2,1,0,2,1,4,Molecular Autism
43,3.125,BRAIN RES,20,1,0,0,0,1,1,10,3,0,3,1,Molecular Autism
44,5.475,PSYCHOL MED,20,0,0,4,1,2,1,4,0,0,0,8,Molecular Autism
45,3.553,EUR CHILD ADOLES PSY,19,1,3,2,0,1,0,0,2,0,0,10,Molecular Autism
46,3.496,GENES BRAIN BEHAV,19,0,0,0,0,0,2,1,0,1,4,11,Molecular Autism
47,2.159,NEUROSCI LETT,19,0,0,1,0,3,0,2,3,3,2,5,Molecular Autism
48,3.382,NEUROSCIENCE,19,0,4,1,1,1,0,1,4,1,1,5,Molecular Autism
49,15.557,TRENDS COGN SCI,19,0,0,0,0,1,8,0,1,2,0,7,Molecular Autism
50,2.495,INT J DEV NEUROSCI,18,0,0,0,2,1,2,1,0,0,1,11,Molecular Autism
51,1.665,J CHILD NEUROL,18,0,1,3,1,1,1,1,1,1,0,8,Molecular Autism
52,2.889,NEUROPSYCHOLOGIA,18,0,0,1,1,4,0,2,6,0,1,3,Molecular Autism
53,4.927,HUM BRAIN MAPP,17,0,2,1,3,2,1,5,0,0,0,3,Molecular Autism
54,8.055,NEUROLOGY,17,0,1,0,0,1,0,2,0,1,2,10,Molecular Autism
55,5.666,PHILOS T R SOC B,17,0,4,0,1,0,0,0,0,5,0,7,Molecular Autism
56,9.937,GENET MED,16,2,0,3,0,3,0,2,3,1,0,2,Molecular Autism
57,6.306,BRAIN BEHAV IMMUN,15,0,1,2,2,1,3,4,1,0,1,0,Molecular Autism
58,6.544,NEUROPSYCHOPHARMACOL,15,0,0,3,1,0,0,2,1,1,1,6,Molecular Autism
59, ,RES DEV DISABIL,15,0,1,1,1,5,1,1,3,0,0,2,Molecular Autism
60,3.636,EUR J HUM GENET,14,0,1,4,0,4,0,2,1,1,0,1,Molecular Autism
61,4.300,FRONT CELL NEUROSCI,14,0,4,4,5,1,0,0,0,0,0,0,Molecular Autism
62,4.011,J BIOL CHEM,14,0,0,1,1,1,0,2,1,0,0,8,Molecular Autism
63,16.642,JAMA PSYCHIAT,14,1,3,7,1,2,0,0,0,0,0,0,Molecular Autism
64,47.661,JAMA-J AM MED ASSOC,14,0,1,2,5,3,0,2,0,0,0,1,Molecular Autism
65,53.254,LANCET,14,0,1,0,3,1,1,0,2,0,0,6,Molecular Autism
66,12.888,MMWR-MORBID MORTAL W,14,0,7,0,6,0,0,0,0,0,1,0,Molecular Autism
67,4.731,PSYCHONEUROENDOCRINO,14,0,1,1,1,3,0,1,0,1,3,3,Molecular Autism
68, ,AUTISM DIAGN OB,13,0,0,0,0,1,5,0,0,0,1,6,Molecular Autism
69,41.465,NAT REV GENET,13,1,1,0,1,1,3,2,0,1,3,0,Molecular Autism
70,4.122,SCI REP-UK,13,2,8,1,2,0,0,0,0,0,0,0,Molecular Autism
71,1.806,EXP BRAIN RES,12,0,0,2,1,2,1,3,0,0,0,3,Molecular Autism
72,3.222,PSYCHOPHARMACOLOGY,12,0,1,1,5,1,1,0,0,1,0,2,Molecular Autism
73, ,AM J OCCUP THER,11,0,0,1,0,0,2,1,0,0,1,6,Molecular Autism
74, ,DEV PSYCHOPATHOL,11,1,0,2,0,2,0,0,0,2,1,3,Molecular Autism
75, ,J ABNORM CHILD PSYCH,11,0,0,0,1,0,0,0,2,2,0,6,Molecular Autism
76,2.199,J DEV BEHAV PEDIATR,11,0,2,1,0,1,1,0,0,0,1,5,Molecular Autism
77,5.227,NEUROBIOL DIS,11,0,2,0,0,1,1,0,0,3,2,2,Molecular Autism
78,13.250,PSYCHOL BULL,11,0,1,1,0,0,1,1,0,0,0,7,Molecular Autism
79,3.500,SOC COGN AFFECT NEUR,11,0,2,4,0,2,1,0,0,0,1,1,Molecular Autism
80, ,SOC RESPONSIVENES,11,0,0,0,0,0,5,0,0,0,0,6,Molecular Autism
81,5.867,BRIT J PSYCHIAT,10,0,1,0,0,0,0,0,1,3,0,5,Molecular Autism
82, ,COGNITION,10,0,1,0,1,0,0,0,0,0,0,8,Molecular Autism
83,4.010,CURR OPIN NEUROL,10,0,2,0,1,4,0,0,1,0,0,2,Molecular Autism
84,5.359,HUM MUTAT,10,0,2,1,0,1,1,1,3,0,1,0,Molecular Autism
85,3.981,INT J NEUROPSYCHOPH,10,0,0,1,2,4,0,1,0,0,1,1,Molecular Autism
86,27.144,LANCET NEUROL,10,0,2,6,0,2,0,0,0,0,0,0,Molecular Autism
87,16.710,SCI TRANSL MED,10,0,2,0,0,0,5,1,2,0,0,0,Molecular Autism
88,6.120,BRAIN STIMUL,9,0,2,1,2,0,2,1,0,0,1,0,Molecular Autism
89,9.251,CURR BIOL,9,0,0,0,1,0,2,1,0,0,0,5,Molecular Autism
90,2.871,FRONT HUM NEUROSCI,9,0,1,0,1,5,0,1,1,0,0,0,Molecular Autism
91,2.655,J NEUROIMMUNOL,9,0,0,0,0,0,3,2,0,2,1,1,Molecular Autism
92,12.423,NAT PROTOC,9,0,0,0,0,1,1,0,2,2,1,2,Molecular Autism
93,79.260,NEW ENGL J MED,9,0,1,0,2,0,1,0,0,0,4,1,Molecular Autism
94,2.398,PEDIATR NEUROL,9,0,1,0,0,0,0,1,1,0,0,6,Molecular Autism
95,3.123,PEDIATR RES,9,0,0,0,0,0,0,2,0,5,0,2,Molecular Autism
96,2.419,BMC PSYCHIATRY,8,0,0,2,0,1,0,0,1,2,0,2,Molecular Autism
97,3.614,CLIN NEUROPHYSIOL,8,0,1,0,1,0,1,0,0,1,0,4,Molecular Autism
98,6.541,CURR OPIN NEUROBIOL,8,0,1,0,0,0,1,0,2,1,0,3,Molecular Autism
99,5.413,DEVELOPMENT,8,0,1,1,0,1,1,0,1,0,1,2,Molecular Autism
100, ,DEVELOPMENTAL SCI,8,0,1,1,1,1,0,0,1,1,0,2,Molecular Autism
