,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
54,41.982,NAT REV IMMUNOL,26,1,1,6,1,3,4,2,1,0,0,7,CANCER CELL
55,35.612,NAT REV MOL CELL BIO,26,0,1,2,4,2,2,0,3,3,3,6,CANCER CELL
56,21.809,NAT IMMUNOL,25,1,6,3,1,2,1,0,3,2,1,5,CANCER CELL
57,5.922,BRIT J CANCER,24,1,2,1,3,3,1,1,1,1,0,10,CANCER CELL
58,20.565,CELL METAB,24,0,8,2,2,2,2,3,0,0,2,3,CANCER CELL
59,5.503,ONCOIMMUNOLOGY,24,2,8,4,2,5,3,0,0,0,0,0,CANCER CELL
60,6.537,CANCER-AM CANCER SOC,23,0,4,1,1,1,0,2,1,1,0,12,CANCER CELL
61,5.413,DEVELOPMENT,22,0,0,0,4,1,2,1,0,1,0,13,CANCER CELL
62,4.597,MOL CANCER RES,22,1,5,2,4,3,0,1,1,0,2,3,CANCER CELL
63,2.213,BMC BIOINFORMATICS,21,0,0,0,0,3,2,7,5,0,0,4,CANCER CELL
64,3.304,CELL CYCLE,21,0,1,1,2,1,3,2,2,2,4,3,CANCER CELL
65,3.262,DEV BIOL,20,0,2,0,1,1,2,0,2,0,0,12,CANCER CELL
66,14.079,HEPATOLOGY,20,1,5,0,2,3,2,2,1,1,0,3,CANCER CELL
67,8.000,CELL DEATH DIFFER,19,1,2,5,0,1,1,1,1,2,1,4,CANCER CELL
68,6.253,J MED CHEM,19,1,2,5,2,3,1,0,1,0,1,3,CANCER CELL
69,7.008,MOL THER,19,6,1,2,3,3,0,1,2,0,1,0,CANCER CELL
70,9.188,CANCER IMMUNOL RES,18,2,8,1,6,1,0,0,0,0,0,0,CANCER CELL
71,6.020,FREE RADICAL BIO MED,18,1,2,3,1,2,0,1,2,2,1,3,CANCER CELL
72,5.638,CELL DEATH DIS,17,0,0,3,7,4,2,1,0,0,0,0,CANCER CELL
73,24.653,NAT REV CLIN ONCOL,17,2,5,1,3,1,3,2,0,0,0,0,CANCER CELL
74,4.069,AM J PATHOL,16,0,0,0,2,1,1,2,0,0,2,8,CANCER CELL
75,5.128,BRIT J HAEMATOL,15,2,2,0,1,2,0,1,0,1,1,5,CANCER CELL
76,5.072,CARCINOGENESIS,15,0,0,0,5,1,1,0,0,2,1,5,CANCER CELL
77,7.616,ELIFE,15,1,1,6,3,4,0,0,0,0,0,0,CANCER CELL
78,6.253,J PATHOL,15,2,1,2,2,0,2,0,0,0,2,4,CANCER CELL
79,41.465,NAT REV GENET,15,0,2,0,4,0,6,0,1,0,0,2,CANCER CELL
80,18.564,TRENDS CELL BIOL,15,1,4,4,0,3,0,0,0,0,1,2,CANCER CELL
81,17.016,GUT,14,2,3,2,3,2,0,0,0,0,0,2,CANCER CELL
82,4.401,J CELL SCI,14,0,1,0,0,1,0,1,3,1,3,4,CANCER CELL
83,53.254,LANCET,14,1,4,2,0,0,2,0,0,1,0,4,CANCER CELL
84,2.559,BIOCHEM BIOPH RES CO,13,0,3,2,0,0,1,0,1,3,0,3,CANCER CELL
85,4.225,CANCER IMMUNOL IMMUN,13,1,1,3,2,1,1,1,1,0,0,2,CANCER CELL
86,6.491,CANCER LETT,13,1,4,0,0,2,0,1,1,1,0,3,CANCER CELL
87,4.994,NEOPLASIA,12,0,1,0,1,2,0,3,1,1,1,2,CANCER CELL
88,13.930,ANN ONCOL,11,0,1,4,2,0,0,1,1,0,0,2,CANCER CELL
89,15.393,CELL RES,11,1,1,1,4,1,0,1,1,0,1,0,CANCER CELL
90,5.915,CHEM BIOL,11,0,0,1,3,2,1,0,3,0,0,1,CANCER CELL
91,9.251,CURR BIOL,11,0,0,0,1,0,1,0,1,2,0,6,CANCER CELL
92,10.293,EMBO MOL MED,11,0,0,3,6,0,2,0,0,0,0,0,CANCER CELL
93, ,METHOD MOL BIOL,11,0,0,0,1,3,1,1,1,4,0,0,CANCER CELL
94,5.236,MOL CELL PROTEOMICS,11,0,0,2,0,0,4,1,0,0,0,4,CANCER CELL
95,19.912,NAT NEUROSCI,11,0,2,1,2,3,0,0,0,1,0,2,CANCER CELL
96,14.319,NEURON,11,1,1,3,2,1,1,0,0,0,0,2,CANCER CELL
97,6.378,SCI SIGNAL,11,0,1,2,2,2,2,0,1,1,0,0,CANCER CELL
98,3.857,BIOCHEM J,10,0,2,1,1,1,1,0,0,2,0,2,CANCER CELL
99,7.191,EUR J CANCER,10,0,1,1,1,0,2,0,0,3,0,2,CANCER CELL
100,3.309,EXP CELL RES,10,0,0,0,1,1,1,3,1,0,1,2,CANCER CELL
