,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
62,2.583,BIOMED RES INT,41,0,2,0,4,4,4,2,3,0,3,19,GLIA
63,6.721,CELL MOL LIFE SCI,41,1,4,0,3,4,2,2,4,2,4,15,GLIA
64,,BRAIN ED MOL MECHXB,40,0,1,1,2,1,2,3,4,6,1,19,GLIA
65,6.426,MOL NEURODEGENER,40,1,4,1,2,9,0,3,0,4,3,13,GLIA
66,3.895,CELL MOL NEUROBIOL,39,0,1,0,4,3,3,0,1,2,2,23,GLIA
67,3.508,FRONT NEUROL,39,3,2,1,3,4,1,1,2,2,0,20,GLIA
68,2.454,J MOL NEUROSCI,38,0,1,1,1,2,3,1,3,3,2,21,GLIA
69,5.002,J NEUROTRAUM,38,0,0,2,2,2,2,0,3,2,1,24,GLIA
70,3.989,STEM CELLS INT,38,0,1,4,1,4,2,1,4,5,1,15,GLIA
71,6.810,BRIT J PHARMACOL,37,0,1,4,1,2,4,2,5,0,3,15,GLIA
72,5.108,BBA-MOL BASIS DIS,36,0,2,4,5,2,2,1,5,1,0,14,GLIA
73,6.537,STEM CELL REP,36,1,4,2,4,2,2,1,3,0,3,14,GLIA
74,4.068,CURR NEUROPHARMACOL,35,0,2,3,3,4,4,0,5,0,1,13,GLIA
75,1.184,JOVE-J VIS EXP,35,1,3,2,2,2,4,2,3,3,1,12,GLIA
76,4.454,NEUROBIOL AGING,33,0,8,1,3,1,2,1,2,0,2,13,GLIA
77,3.174,PROG BRAIN RES,33,0,3,6,1,1,2,3,3,1,1,12,GLIA
78,2.885,CELL TRANSPLANT,32,0,1,1,3,3,0,4,2,2,2,14,GLIA
79,3.495,CNS NEUROSCI THER,32,0,1,4,4,0,4,4,2,2,2,9,GLIA
80,3.152,FRONT NEUROANAT,32,1,2,2,3,1,0,0,4,1,2,16,GLIA
81,7.461,NEUROSCIENTIST,32,0,2,2,3,3,3,3,0,1,1,14,GLIA
82,3.040,EUR J PHARMACOL,31,0,2,2,2,4,2,2,0,0,2,15,GLIA
83,19.912,NAT NEUROSCI,31,1,3,2,0,2,3,3,0,4,1,12,GLIA
84,3.457,BIOMED PHARMACOTHER,30,0,1,2,5,1,2,3,1,1,0,14,GLIA
85,2.502,J NEUROPHYSIOL,29,0,4,0,0,1,2,2,2,0,1,17,GLIA
86,3.186,NEUROTOX RES,29,0,2,1,2,3,1,3,3,1,0,13,GLIA
87,4.902,HUM MOL GENET,28,1,3,0,0,6,2,1,2,0,1,12,GLIA
88,2.084,CNS NEUROL DISORD-DR,27,0,2,3,2,4,2,1,3,1,0,9,GLIA
89,2.598,DEV NEUROBIOL,27,0,1,1,1,3,4,1,6,1,1,8,GLIA
90,3.394,FRONT PHYSIOL,27,0,2,1,3,1,2,2,2,0,3,11,GLIA
91,6.544,NEUROPSYCHOPHARMACOL,27,0,0,2,4,2,2,1,1,0,0,15,GLIA
92,5.638,CELL DEATH DIS,26,0,4,4,2,4,1,2,3,0,0,6,GLIA
93,,NEUROSCIENCEXB,26,0,0,0,0,4,1,2,0,2,1,16,GLIA
94,4.897,PHARMACOL RES,26,0,0,3,1,2,0,2,3,4,2,9,GLIA
95,11.653,PROG RETIN EYE RES,26,0,0,2,2,4,2,0,3,3,0,10,GLIA
96,4.929,STEM CELL TRANSL MED,26,0,2,2,0,3,0,1,0,2,3,13,GLIA
97,1.760,ADV EXP MED BIOL,25,0,0,2,2,1,3,4,3,6,0,4,GLIA
98,3.519,FRONT ENDOCRINOL,25,1,1,0,1,3,1,1,3,1,1,12,GLIA
99,2.173,BMC NEUROSCI,24,0,1,0,1,3,1,1,0,1,3,13,GLIA
100,3.152,EXP EYE RES,24,0,0,1,0,2,4,1,1,2,0,13,GLIA
