,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
75,10.023,LEUKEMIA,11,2,4,0,0,0,0,0,1,1,0,3,Protein & Cell
76, ,ONCOTARGET,11,1,4,4,2,0,0,0,0,0,0,0,Protein & Cell
77,6.537,STEM CELL REP,11,2,1,5,2,1,0,0,0,0,0,0,Protein & Cell
78,3.125,BRAIN RES,10,0,0,1,0,0,0,0,4,0,0,5,Protein & Cell
79,8.749,EMBO REP,10,0,1,0,1,2,2,1,2,0,0,1,Protein & Cell
80,4.248,EUR J IMMUNOL,10,0,0,0,0,0,0,2,2,0,0,6,Protein & Cell
81,20.773,GASTROENTEROLOGY,10,0,0,1,0,1,0,3,0,0,1,4,Protein & Cell
82,6.448,J INVEST DERMATOL,10,0,2,1,2,0,0,1,1,3,0,0,Protein & Cell
83,8.136,MATRIX BIOL,10,0,1,0,0,0,0,0,0,1,1,7,Protein & Cell
84,1.984,METHOD ENZYMOL,10,0,0,0,2,0,0,2,0,2,1,3,Protein & Cell
85,5.454,OSTEOARTHR CARTILAGE,10,0,1,2,1,0,1,0,1,1,0,3,Protein & Cell
86,2.765,PFLUG ARCH EUR J PHY,10,0,0,0,3,0,0,0,1,0,1,5,Protein & Cell
87,3.099,ACTA CRYSTALLOGR D,9,0,0,0,0,0,0,1,5,0,0,3,Protein & Cell
88,22.714,ANNU REV IMMUNOL,9,0,1,2,1,1,0,0,0,0,0,4,Protein & Cell
89,5.481,BIOINFORMATICS,9,0,0,1,0,3,0,1,1,2,1,0,Protein & Cell
90,3.304,CELL CYCLE,9,0,1,0,0,0,1,2,1,0,1,3,Protein & Cell
91,9.616,DEV CELL,9,0,1,1,1,1,0,1,2,2,0,0,Protein & Cell
92,5.595,FASEB J,9,0,0,0,2,1,0,0,1,0,0,5,Protein & Cell
93,3.582,FRONT AGING NEUROSCI,9,0,0,3,5,0,0,0,1,0,0,0,Protein & Cell
94,4.540,J PHYSIOL-LONDON,9,0,0,0,1,0,1,0,1,0,1,5,Protein & Cell
95,2.159,NEUROSCI LETT,9,0,0,0,0,0,1,0,1,0,1,6,Protein & Cell
96,6.378,SCI SIGNAL,9,0,2,1,0,1,0,3,1,1,0,0,Protein & Cell
97,4.907,STRUCTURE,9,0,1,0,1,1,0,0,2,0,0,4,Protein & Cell
98, ,ASCO MEET ABSTR,8,0,3,2,0,1,2,0,0,0,0,0,Protein & Cell
99,6.810,BRIT J PHARMACOL,8,0,0,0,0,1,1,0,1,0,0,5,Protein & Cell
100,10.101,GENOME RES,8,0,0,1,3,0,0,0,2,1,1,0,Protein & Cell
