,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
77,19.819,NAT REV NEUROL,13,0,1,3,5,1,2,0,1,0,0,0,BRAIN PATHOLOGY
78,7.461,NEUROSCIENTIST,13,0,0,5,3,0,0,0,1,0,1,3,BRAIN PATHOLOGY
79,24.014,PHYSIOL REV,13,0,0,0,3,2,1,1,0,0,0,6,BRAIN PATHOLOGY
80,4.122,SCI REP-UK,13,2,6,1,2,1,1,0,0,0,0,0,BRAIN PATHOLOGY
81,8.855,AM J HUM GENET,12,0,0,0,0,1,1,1,0,1,0,8,BRAIN PATHOLOGY
82,5.595,FASEB J,12,0,0,0,0,1,1,2,1,0,1,6,BRAIN PATHOLOGY
83,3.060,J NEURO-ONCOL,12,0,0,1,2,0,2,2,1,1,0,3,BRAIN PATHOLOGY
84,6.426,MOL NEURODEGENER,12,0,2,1,2,0,1,3,0,1,1,1,BRAIN PATHOLOGY
85,2.886,DEMENT GERIATR COGN,11,0,1,0,2,0,1,0,0,1,4,2,BRAIN PATHOLOGY
86,2.999,FEBS LETT,11,0,0,0,0,0,0,0,0,0,0,11,BRAIN PATHOLOGY
87,10.790,J EXP MED,11,0,3,0,3,1,0,0,0,0,0,4,BRAIN PATHOLOGY
88,11.640,MOL PSYCHIATR,11,1,1,3,1,1,0,1,0,0,1,2,BRAIN PATHOLOGY
89,8.324,MOVEMENT DISORD,11,0,0,0,0,4,1,3,0,0,2,1,BRAIN PATHOLOGY
90,14.675,ANNU REV NEUROSCI,10,0,0,0,0,1,0,0,0,1,0,8,BRAIN PATHOLOGY
91,2.559,BIOCHEM BIOPH RES CO,10,2,0,0,1,1,0,0,0,0,1,5,BRAIN PATHOLOGY
92,4.621,EUR J NEUROL,10,0,3,0,1,1,1,1,1,0,1,1,BRAIN PATHOLOGY
93,2.832,EUR J NEUROSCI,10,0,0,0,0,0,1,1,1,0,1,6,BRAIN PATHOLOGY
94,0.817,INTERNAL MED,10,0,0,0,3,3,0,1,0,0,1,2,BRAIN PATHOLOGY
95,4.249,NEUROPHARMACOLOGY,10,0,0,0,2,1,2,0,1,1,1,2,BRAIN PATHOLOGY
96,2.730,PITUITARY,10,0,1,3,4,0,0,0,0,0,0,2,BRAIN PATHOLOGY
97,5.587,STEM CELLS,10,0,3,0,1,2,2,0,2,0,0,0,BRAIN PATHOLOGY
98,9.130,CANCER RES,9,0,0,0,1,0,1,0,0,1,2,4,BRAIN PATHOLOGY
99,3.895,CELL MOL NEUROBIOL,9,0,0,1,2,0,0,1,0,0,0,5,BRAIN PATHOLOGY
100,3.289,CURR ALZHEIMER RES,9,0,1,0,0,1,3,1,0,0,1,2,BRAIN PATHOLOGY
