,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
21,3.958,SCHIZOPHR RES,105,1,3,15,11,9,11,6,8,6,5,30,MOLECULAR PSYCHIATRY
22,3.382,NEUROSCIENCE,103,0,3,7,15,7,7,4,2,2,2,54,MOLECULAR PSYCHIATRY
23,4.609,J NEUROCHEM,96,0,1,4,5,6,7,8,3,4,5,53,MOLECULAR PSYCHIATRY
24,3.222,PSYCHOPHARMACOLOGY,90,0,5,5,8,5,2,5,4,1,4,51,MOLECULAR PSYCHIATRY
25,53.254,LANCET,82,0,10,5,3,15,10,2,4,11,1,21,MOLECULAR PSYCHIATRY
26,4.902,HUM MOL GENET,81,0,5,6,11,9,8,7,2,8,6,19,MOLECULAR PSYCHIATRY
27,16.642,JAMA PSYCHIAT,81,0,12,23,19,26,1,0,0,0,0,0,MOLECULAR PSYCHIATRY
28,3.125,BRAIN RES,80,0,1,4,2,2,3,6,6,4,3,49,MOLECULAR PSYCHIATRY
29,3.786,J AFFECT DISORDERS,80,0,12,6,5,8,10,9,6,5,3,16,MOLECULAR PSYCHIATRY
30,4.691,TRANSL PSYCHIAT,73,0,10,16,15,12,15,5,0,0,0,0,MOLECULAR PSYCHIATRY
31,5.475,PSYCHOL MED,69,0,4,7,13,6,5,2,1,5,1,25,MOLECULAR PSYCHIATRY
32,6.944,SCHIZOPHRENIA BULL,68,4,10,8,10,7,5,4,1,4,4,11,MOLECULAR PSYCHIATRY
33,4.249,NEUROPHARMACOLOGY,67,0,0,3,11,7,16,6,2,6,2,14,MOLECULAR PSYCHIATRY
34,5.540,PLOS GENET,65,0,2,6,4,12,8,7,13,8,1,4,MOLECULAR PSYCHIATRY
35,11.439,TRENDS NEUROSCI,64,0,0,6,5,4,9,4,1,1,7,27,MOLECULAR PSYCHIATRY
36,3.476,J ALZHEIMERS DIS,63,0,2,9,9,8,7,5,13,4,2,4,MOLECULAR PSYCHIATRY
37,8.055,NEUROLOGY,63,0,2,5,2,3,2,0,0,3,2,44,MOLECULAR PSYCHIATRY
38,11.561,NUCLEIC ACIDS RES,63,1,5,3,11,8,4,3,7,4,1,16,MOLECULAR PSYCHIATRY
39,4.000,J PSYCHIATR RES,62,0,5,7,7,10,7,7,3,2,2,12,MOLECULAR PSYCHIATRY
40,5.227,NEUROBIOL DIS,62,5,8,10,6,9,5,3,0,3,3,10,MOLECULAR PSYCHIATRY
41,3.981,INT J NEUROPSYCHOPH,60,0,1,10,13,5,3,11,6,2,2,7,MOLECULAR PSYCHIATRY
42,3.173,BEHAV BRAIN RES,58,0,4,6,3,6,4,8,2,4,2,19,MOLECULAR PSYCHIATRY
43,10.848,BRAIN,58,0,4,14,6,10,1,4,3,1,3,12,MOLECULAR PSYCHIATRY
44,32.621,NAT MED,58,0,6,5,2,8,5,7,3,3,2,17,MOLECULAR PSYCHIATRY
45,5.867,BRIT J PSYCHIAT,54,0,2,2,6,2,2,0,3,2,5,30,MOLECULAR PSYCHIATRY
46,8.037,NEUROSCI BIOBEHAV R,54,1,3,13,6,5,2,3,3,2,0,16,MOLECULAR PSYCHIATRY
47,3.016,AM J MED GENET B,52,0,4,7,5,2,4,8,6,4,6,6,MOLECULAR PSYCHIATRY
48,6.308,CEREB CORTEX,52,1,4,5,6,6,4,3,0,6,5,12,MOLECULAR PSYCHIATRY
49,2.832,EUR J NEUROSCI,52,0,0,1,7,0,5,4,7,0,1,27,MOLECULAR PSYCHIATRY
50,79.260,NEW ENGL J MED,52,0,0,5,4,9,7,1,4,1,5,16,MOLECULAR PSYCHIATRY
51,4.185,PROG NEURO-PSYCHOPH,52,1,2,4,7,6,4,3,1,5,4,15,MOLECULAR PSYCHIATRY
52,5.481,BIOINFORMATICS,50,1,0,7,3,0,5,4,13,11,0,6,MOLECULAR PSYCHIATRY
53,4.454,NEUROBIOL AGING,50,0,4,4,9,6,5,2,3,1,1,15,MOLECULAR PSYCHIATRY
54,10.250,ANN NEUROL,48,0,2,2,5,6,6,2,1,1,0,23,MOLECULAR PSYCHIATRY
55,6.306,BRAIN BEHAV IMMUN,46,0,5,8,6,4,5,6,1,1,4,6,MOLECULAR PSYCHIATRY
56,4.247,J CLIN PSYCHIAT,46,0,3,4,7,1,1,2,7,4,2,15,MOLECULAR PSYCHIATRY
57,3.400,J COMP NEUROL,46,0,0,0,1,1,0,0,2,2,3,37,MOLECULAR PSYCHIATRY
58,47.661,JAMA-J AM MED ASSOC,46,1,2,6,4,5,1,3,1,0,3,20,MOLECULAR PSYCHIATRY
59,4.490,BIPOLAR DISORD,43,0,3,2,5,4,9,5,2,5,2,6,MOLECULAR PSYCHIATRY
60,2.159,NEUROSCI LETT,42,0,5,1,4,3,4,6,3,2,2,12,MOLECULAR PSYCHIATRY
61,4.277,ANN NY ACAD SCI,40,0,1,1,0,0,2,2,5,5,0,24,MOLECULAR PSYCHIATRY
62,12.353,NAT COMMUN,40,0,7,11,12,6,2,2,0,0,0,0,MOLECULAR PSYCHIATRY
63,4.731,PSYCHONEUROENDOCRINO,38,1,1,4,3,10,0,4,2,0,3,10,MOLECULAR PSYCHIATRY
64,2.502,J NEUROPHYSIOL,37,0,0,1,1,5,1,5,1,2,2,19,MOLECULAR PSYCHIATRY
65,8.032,CELL REP,36,0,5,14,10,4,3,0,0,0,0,0,MOLECULAR PSYCHIATRY
66,6.250,J AM ACAD CHILD PSY,36,0,2,1,4,3,2,1,6,5,2,10,MOLECULAR PSYCHIATRY
67,4.129,EUR NEUROPSYCHOPHARM,35,0,3,5,3,4,3,5,3,0,4,5,MOLECULAR PSYCHIATRY
68,4.927,HUM BRAIN MAPP,35,1,3,4,9,4,5,0,3,2,0,4,MOLECULAR PSYCHIATRY
69,6.045,J CEREBR BLOOD F MET,35,0,0,2,6,2,3,0,1,1,1,19,MOLECULAR PSYCHIATRY
70,2.223,PSYCHIAT RES,35,0,2,6,7,2,1,3,2,2,1,9,MOLECULAR PSYCHIATRY
71,23.290,CELL STEM CELL,33,0,4,8,2,3,4,6,3,1,1,1,MOLECULAR PSYCHIATRY
72,13.214,GENOME BIOL,33,1,2,3,9,4,2,1,3,1,2,5,MOLECULAR PSYCHIATRY
73,27.144,LANCET NEUROL,33,0,1,3,2,10,3,1,3,2,1,7,MOLECULAR PSYCHIATRY
74,41.465,NAT REV GENET,33,0,2,4,2,4,5,3,4,5,1,3,MOLECULAR PSYCHIATRY
75,13.251,J CLIN INVEST,32,0,1,4,0,2,3,2,3,0,1,16,MOLECULAR PSYCHIATRY
76,26.919,NAT METHODS,32,1,1,4,2,1,7,3,9,1,1,2,MOLECULAR PSYCHIATRY
77,3.183,ALCOHOL CLIN EXP RES,31,0,2,1,4,0,2,3,1,2,1,15,MOLECULAR PSYCHIATRY
78,14.675,ANNU REV NEUROSCI,30,0,0,1,2,2,1,1,0,1,1,21,MOLECULAR PSYCHIATRY
79,6.541,CURR OPIN NEUROBIOL,30,0,1,2,1,2,4,4,2,4,2,8,MOLECULAR PSYCHIATRY
80,2.455,PSYCHIAT RES-NEUROIM,30,0,2,7,1,6,2,2,2,0,0,8,MOLECULAR PSYCHIATRY
81,10.101,GENOME RES,29,0,0,2,1,1,7,1,7,1,0,9,MOLECULAR PSYCHIATRY
82,15.876,ACTA NEUROPATHOL,28,0,1,7,3,0,1,3,0,1,0,12,MOLECULAR PSYCHIATRY
83,3.040,EUR J PHARMACOL,28,0,0,3,0,2,1,0,3,1,3,15,MOLECULAR PSYCHIATRY
84,4.984,ACTA PSYCHIAT SCAND,27,0,2,3,0,1,3,3,3,1,1,10,MOLECULAR PSYCHIATRY
85,10.557,EMBO J,27,0,1,2,2,2,1,4,0,1,1,13,MOLECULAR PSYCHIATRY
86,3.966,HIPPOCAMPUS,27,0,0,3,4,3,5,0,1,2,1,8,MOLECULAR PSYCHIATRY
87,8.784,J CELL BIOL,27,0,0,1,0,0,2,0,2,2,4,16,MOLECULAR PSYCHIATRY
88,4.082,MAGN RESON MED,27,0,1,0,1,0,2,1,1,0,1,20,MOLECULAR PSYCHIATRY
89,4.122,SCI REP-UK,27,0,6,10,8,2,1,0,0,0,0,0,MOLECULAR PSYCHIATRY
90,2.671,LEARN MEMORY,26,0,0,3,3,2,0,2,2,3,2,9,MOLECULAR PSYCHIATRY
91,5.365,J PSYCHIATR NEUROSCI,25,0,2,2,2,1,4,1,0,4,8,1,MOLECULAR PSYCHIATRY
92,12.423,NAT PROTOC,25,0,1,2,0,3,4,1,4,3,1,6,MOLECULAR PSYCHIATRY
93,3.322,DRUG ALCOHOL DEPEN,24,0,1,0,3,1,0,0,3,2,3,11,MOLECULAR PSYCHIATRY
94,3.312,MOL CELL NEUROSCI,24,0,2,2,2,1,1,1,0,1,4,10,MOLECULAR PSYCHIATRY
95,2.559,BIOCHEM BIOPH RES CO,23,0,0,0,2,3,6,0,0,1,0,11,MOLECULAR PSYCHIATRY
96,3.961,ENDOCRINOLOGY,23,0,1,0,2,2,2,1,3,1,2,9,MOLECULAR PSYCHIATRY
97,3.496,GENES BRAIN BEHAV,23,0,0,4,0,3,1,5,1,1,4,4,MOLECULAR PSYCHIATRY
98,35.724,NAT BIOTECHNOL,23,0,3,2,0,0,2,3,3,2,2,6,MOLECULAR PSYCHIATRY
99,50.167,NAT REV DRUG DISCOV,23,0,2,0,1,1,5,3,2,2,3,4,MOLECULAR PSYCHIATRY
100, ,ARCH NEUROL-CHICAGO,22,0,0,0,0,0,4,2,2,0,3,11,MOLECULAR PSYCHIATRY
