,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
20,5.559,PAIN,41,0,2,4,5,3,1,2,3,2,2,17,NEUROSCIENTIST
21,3.400,J COMP NEUROL,40,0,1,1,0,1,0,0,1,2,0,34,NEUROSCIENTIST
22,1.806,EXP BRAIN RES,35,0,0,0,0,0,1,1,1,1,3,28,NEUROSCIENTIST
23,4.011,J BIOL CHEM,34,0,1,3,2,2,3,2,0,1,1,19,NEUROSCIENTIST
24,4.483,EXP NEUROL,33,0,2,6,5,2,3,1,0,0,3,11,NEUROSCIENTIST
25,4.609,J NEUROCHEM,33,0,4,1,0,0,1,1,1,4,2,19,NEUROSCIENTIST
26,5.846,GLIA,32,0,2,2,3,3,3,3,0,1,1,14,NEUROSCIENTIST
27,6.541,CURR OPIN NEUROBIOL,31,0,3,3,1,0,3,2,4,4,3,8,NEUROSCIENTIST
28,9.251,CURR BIOL,29,0,0,1,2,2,4,5,3,3,2,7,NEUROSCIENTIST
29,11.439,TRENDS NEUROSCI,29,0,2,1,2,4,2,0,1,2,2,13,NEUROSCIENTIST
30,10.250,ANN NEUROL,27,0,0,1,3,1,3,3,1,0,1,14,NEUROSCIENTIST
31,8.784,J CELL BIOL,26,0,0,3,1,3,1,0,0,2,1,15,NEUROSCIENTIST
32,2.159,NEUROSCI LETT,26,1,3,2,0,2,0,0,1,1,3,13,NEUROSCIENTIST
33,15.557,TRENDS COGN SCI,25,0,2,3,1,5,3,2,2,2,1,4,NEUROSCIENTIST
34,6.045,J CEREBR BLOOD F MET,24,2,0,3,2,2,1,1,3,1,2,7,NEUROSCIENTIST
35,7.461,NEUROSCIENTIST,22,0,0,2,4,0,3,4,2,1,1,5,NEUROSCIENTIST
36,14.675,ANNU REV NEUROSCI,20,0,0,0,0,1,2,2,1,2,2,10,NEUROSCIENTIST
37,4.927,HUM BRAIN MAPP,20,0,5,5,2,3,1,0,1,2,1,0,NEUROSCIENTIST
38,4.277,ANN NY ACAD SCI,19,0,0,1,0,0,0,1,1,0,2,14,NEUROSCIENTIST
39,5.067,EPILEPSIA,19,0,0,3,3,1,2,1,1,0,2,6,NEUROSCIENTIST
40,2.871,FRONT HUM NEUROSCI,19,0,1,3,4,10,0,1,0,0,0,0,NEUROSCIENTIST
41,4.902,HUM MOL GENET,19,0,0,2,3,2,7,1,1,1,0,2,NEUROSCIENTIST
42,3.468,J COGNITIVE NEUROSCI,19,0,0,2,2,0,1,2,0,2,0,10,NEUROSCIENTIST
43,32.621,NAT MED,19,1,2,0,1,1,0,2,0,0,1,11,NEUROSCIENTIST
44,23.290,CELL STEM CELL,18,0,0,3,1,5,1,0,3,4,1,0,NEUROSCIENTIST
45,5.002,J NEUROTRAUM,17,1,5,1,0,1,2,2,0,1,0,4,NEUROSCIENTIST
46,5.666,PHILOS T R SOC B,17,0,1,2,7,1,1,0,0,1,0,4,NEUROSCIENTIST
47,8.055,NEUROLOGY,16,0,0,1,0,2,1,0,1,1,1,9,NEUROSCIENTIST
48,4.249,NEUROPHARMACOLOGY,16,0,1,1,2,3,0,0,1,1,0,7,NEUROSCIENTIST
49,8.037,NEUROSCI BIOBEHAV R,16,0,0,2,1,3,2,0,1,0,0,7,NEUROSCIENTIST
50,2.889,NEUROPSYCHOLOGIA,15,0,0,2,0,1,1,2,1,3,0,5,NEUROSCIENTIST
51,24.014,PHYSIOL REV,15,0,0,0,1,2,0,0,1,1,1,9,NEUROSCIENTIST
52,3.955,PLOS COMPUT BIOL,15,0,1,2,2,2,1,1,1,0,2,3,NEUROSCIENTIST
53,5.587,STEM CELLS,15,0,2,1,4,0,0,1,2,1,0,4,NEUROSCIENTIST
54,6.120,BRAIN STIMUL,14,0,0,5,4,2,2,0,1,0,0,0,NEUROSCIENTIST
55,10.557,EMBO J,14,0,0,0,1,3,1,3,0,2,0,4,NEUROSCIENTIST
56,12.353,NAT COMMUN,14,0,1,4,5,4,0,0,0,0,0,0,NEUROSCIENTIST
57,5.227,NEUROBIOL DIS,14,1,1,2,1,1,1,2,2,1,0,2,NEUROSCIENTIST
58,14.163,PROG NEUROBIOL,14,0,0,0,0,0,2,0,0,2,3,7,NEUROSCIENTIST
59,11.984,BIOL PSYCHIAT,13,0,0,5,1,0,1,0,1,1,1,3,NEUROSCIENTIST
60,4.231,BRAIN STRUCT FUNCT,13,0,3,5,0,0,0,2,1,1,0,1,NEUROSCIENTIST
61,7.616,ELIFE,13,0,4,5,3,1,0,0,0,0,0,0,NEUROSCIENTIST
62,2.662,J NEUROSCI RES,13,1,1,2,1,1,0,0,1,0,1,5,NEUROSCIENTIST
63,4.475,NEUROSURGERY,13,0,1,0,2,1,0,1,0,0,0,8,NEUROSCIENTIST
64,4.122,SCI REP-UK,13,0,6,6,1,0,0,0,0,0,0,0,NEUROSCIENTIST
65,6.239,STROKE,13,0,0,0,0,1,1,2,0,3,4,2,NEUROSCIENTIST
66,8.032,CELL REP,12,0,2,6,4,0,0,0,0,0,0,0,NEUROSCIENTIST
67,2.757,CURR PHARM DESIGN,12,1,1,0,1,2,0,2,0,0,4,1,NEUROSCIENTIST
68,4.418,HORM BEHAV,12,0,1,0,0,0,3,1,1,0,0,6,NEUROSCIENTIST
69,2.655,J NEUROIMMUNOL,12,0,1,1,0,1,1,1,1,0,2,4,NEUROSCIENTIST
70,3.490,J NEUROPATH EXP NEUR,12,0,0,1,1,0,3,0,0,2,0,5,NEUROSCIENTIST
71,2.284,PHYS REV E,12,0,0,0,1,0,2,1,1,1,0,6,NEUROSCIENTIST
72,9.163,PLOS BIOL,12,0,2,3,1,1,0,1,0,0,1,3,NEUROSCIENTIST
73,15.876,ACTA NEUROPATHOL,11,0,2,0,0,4,1,1,1,1,0,1,NEUROSCIENTIST
74, ,BRAIN RES REV,11,0,0,0,0,0,0,2,1,2,2,4,NEUROSCIENTIST
75,3.614,CLIN NEUROPHYSIOL,11,0,2,1,2,0,0,1,2,1,0,2,NEUROSCIENTIST
76,5.413,DEVELOPMENT,11,0,1,1,1,0,1,0,0,1,0,6,NEUROSCIENTIST
77,3.476,J ALZHEIMERS DIS,11,0,2,0,4,0,1,1,2,0,0,1,NEUROSCIENTIST
78,13.251,J CLIN INVEST,11,0,0,0,1,1,0,1,1,0,0,7,NEUROSCIENTIST
79,3.312,MOL CELL NEUROSCI,11,0,1,1,0,0,0,0,0,1,1,7,NEUROSCIENTIST
80,11.640,MOL PSYCHIATR,11,1,3,1,1,0,1,0,1,0,0,3,NEUROSCIENTIST
81,1.266,NEUROREPORT,11,0,0,0,0,0,0,0,1,0,0,10,NEUROSCIENTIST
82,3.173,BEHAV BRAIN RES,10,1,3,3,0,0,2,0,0,0,0,1,NEUROSCIENTIST
83,4.454,NEUROBIOL AGING,10,0,2,4,2,0,0,0,0,1,0,1,NEUROSCIENTIST
84,6.544,NEUROPSYCHOPHARMACOL,10,3,1,1,1,0,0,1,1,0,0,2,NEUROSCIENTIST
85,79.260,NEW ENGL J MED,10,0,0,0,0,2,1,1,0,1,0,5,NEUROSCIENTIST
86,3.262,DEV BIOL,9,0,0,3,0,1,0,0,0,0,0,5,NEUROSCIENTIST
87,2.491,EPILEPSY RES,9,0,0,1,1,1,0,0,1,1,0,4,NEUROSCIENTIST
88,4.300,FRONT CELL NEUROSCI,9,0,0,5,3,0,1,0,0,0,0,0,NEUROSCIENTIST
89,4.580,INT J NEURAL SYST,9,0,6,3,0,0,0,0,0,0,0,0,NEUROSCIENTIST
90,2.448,J NEUROL SCI,9,0,0,0,0,0,1,0,1,0,2,5,NEUROSCIENTIST
91,11.460,JAMA NEUROL,9,1,1,2,1,4,0,0,0,0,0,0,NEUROSCIENTIST
92,53.254,LANCET,9,1,1,0,1,0,0,2,0,0,2,2,NEUROSCIENTIST
93,5.076,MOL NEUROBIOL,9,0,3,3,0,1,0,0,0,0,1,1,NEUROSCIENTIST
94,3.603,NEUROCHEM INT,9,0,0,0,0,4,1,1,0,0,0,3,NEUROSCIENTIST
95,2.851,PEPTIDES,9,0,0,2,0,0,0,0,1,0,0,6,NEUROSCIENTIST
96,16.710,SCI TRANSL MED,9,0,0,0,1,1,7,0,0,0,0,0,NEUROSCIENTIST
97,4.907,CORTEX,8,0,0,4,1,0,0,0,1,1,0,1,NEUROSCIENTIST
98,3.131,FRONT NEURAL CIRCUIT,8,0,0,1,1,5,0,0,1,0,0,0,NEUROSCIENTIST
99,2.517,PHYSIOL BEHAV,8,0,0,0,1,0,0,0,0,1,1,5,NEUROSCIENTIST
100,3.174,PROG BRAIN RES,8,0,0,1,0,0,1,1,1,0,1,3,NEUROSCIENTIST
