,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
73,13.860,ANNU REV ENTOMOL,9,0,1,1,0,0,0,1,0,0,1,5,GigaScience
74,2.427,COMPUT ELECTRON AGR,9,0,2,2,1,0,1,0,1,0,0,2,GigaScience
75, ,EMBNET J,9,0,0,1,0,1,0,7,0,0,0,0,GigaScience
76, ,F1000RESEARCH,9,0,0,9,0,0,0,0,0,0,0,0,GigaScience
77,3.677,FRONT PLANT SCI,9,3,3,0,1,0,1,1,0,0,0,0,GigaScience
78,2.083,FUNCT PLANT BIOL,9,2,0,0,0,0,2,1,0,3,1,0,GigaScience
79,2.742,G3-GENES GENOM GENET,9,0,3,3,0,1,1,1,0,0,0,0,GigaScience
80,4.011,J BIOL CHEM,9,0,0,0,0,0,0,1,0,0,1,7,GigaScience
81,1.191,J COMPUT BIOL,9,0,0,0,0,0,5,1,0,2,0,1,GigaScience
82,79.260,NEW ENGL J MED,9,0,0,0,1,0,0,1,4,2,0,1,GigaScience
83,3.646,ANN BOT-LONDON,8,0,0,0,1,0,0,0,1,1,1,4,GigaScience
84,2.583,BIOMED RES INT,8,0,1,0,7,0,0,0,0,0,0,0,GigaScience
85,2.498,GENE,8,0,0,1,0,0,1,0,1,1,1,3,GigaScience
86, ,GIGA SCI DATABASE,8,5,3,0,0,0,0,0,0,0,0,0,GigaScience
87,5.236,MOL CELL PROTEOMICS,8,0,0,1,1,0,1,1,2,0,1,1,GigaScience
88,9.326,MOL PLANT,8,0,1,2,1,1,1,1,0,0,1,0,GigaScience
89,4.847,P ROY SOC B-BIOL SCI,8,0,0,0,0,1,3,0,1,1,0,2,GigaScience
90,5.666,PHILOS T R SOC B,8,0,3,2,1,0,0,0,0,1,1,0,GigaScience
91,3.186,PHYTOCHEMISTRY,8,0,0,0,0,1,1,1,1,1,0,3,GigaScience
92,3.532,PROTEOMICS,8,0,0,3,1,0,1,0,0,0,0,3,GigaScience
93,15.938,TRENDS ECOL EVOL,8,0,0,2,1,0,0,0,0,1,0,4,GigaScience
94,2.258,COMP BIOCHEM PHYS A,7,0,1,0,0,1,0,1,1,0,0,3,GigaScience
95,4.974,ENVIRON MICROBIOL,7,0,0,2,1,0,0,0,3,1,0,0,GigaScience
96,8.302,FRONT ECOL ENVIRON,7,0,1,0,3,0,0,3,0,0,0,0,GigaScience
97,6.615,GENOM PROTEOM BIOINF,7,1,2,2,1,0,0,1,0,0,0,0,GigaScience
98,2.910,GENOMICS,7,0,0,0,0,1,1,1,0,0,0,4,GigaScience
99,3.872,HEREDITY,7,1,3,0,0,0,0,1,0,0,0,2,GigaScience
100,2.574,J HERED,7,0,0,0,0,0,2,0,0,0,0,5,GigaScience
