,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
32,4.490,RNA,52,2,2,4,3,7,4,5,3,2,2,18,NATURE STRUCTURAL & MOLECULAR BIOLOGY
33,1.984,METHOD ENZYMOL,51,0,4,2,1,0,1,0,4,1,0,38,NATURE STRUCTURAL & MOLECULAR BIOLOGY
34,41.465,NAT REV GENET,51,2,2,4,7,8,7,5,7,3,2,4,NATURE STRUCTURAL & MOLECULAR BIOLOGY
35,9.251,CURR BIOL,49,0,2,3,8,1,4,1,0,1,0,29,NATURE STRUCTURAL & MOLECULAR BIOLOGY
36,15.678,TRENDS BIOCHEM SCI,48,4,4,9,3,3,4,2,2,0,1,16,NATURE STRUCTURAL & MOLECULAR BIOLOGY
37,3.512,MOL BIOL CELL,43,0,1,1,3,3,2,1,5,1,9,17,NATURE STRUCTURAL & MOLECULAR BIOLOGY
38,20.154,ANNU REV BIOCHEM,40,1,0,2,4,3,3,0,2,1,2,22,NATURE STRUCTURAL & MOLECULAR BIOLOGY
39,35.724,NAT BIOTECHNOL,40,3,7,2,3,3,0,4,5,3,5,5,NATURE STRUCTURAL & MOLECULAR BIOLOGY
40,4.539,J IMMUNOL,39,1,1,3,5,2,3,4,4,2,3,11,NATURE STRUCTURAL & MOLECULAR BIOLOGY
41,8.749,EMBO REP,38,0,3,6,4,0,2,7,1,5,1,9,NATURE STRUCTURAL & MOLECULAR BIOLOGY
42,12.423,NAT PROTOC,37,0,1,3,3,3,4,0,1,7,4,11,NATURE STRUCTURAL & MOLECULAR BIOLOGY
43,14.319,NEURON,37,0,1,5,4,0,1,0,2,1,2,21,NATURE STRUCTURAL & MOLECULAR BIOLOGY
44,3.422,J APPL CRYSTALLOGR,36,0,0,1,0,0,3,0,0,1,1,30,NATURE STRUCTURAL & MOLECULAR BIOLOGY
45,4.368,J VIROL,36,0,3,4,1,4,2,8,0,3,2,9,NATURE STRUCTURAL & MOLECULAR BIOLOGY
46,3.495,BIOPHYS J,35,0,2,2,3,1,4,1,0,2,0,20,NATURE STRUCTURAL & MOLECULAR BIOLOGY
47,14.357,J AM CHEM SOC,35,0,0,0,4,5,2,2,3,0,3,16,NATURE STRUCTURAL & MOLECULAR BIOLOGY
48,13.843,NAT CHEM BIOL,35,3,3,1,8,3,6,5,3,0,2,1,NATURE STRUCTURAL & MOLECULAR BIOLOGY
49,9.616,DEV CELL,34,1,4,1,6,6,2,0,3,4,1,6,NATURE STRUCTURAL & MOLECULAR BIOLOGY
50,4.075,GENETICS,34,1,2,0,2,6,1,1,1,2,0,18,NATURE STRUCTURAL & MOLECULAR BIOLOGY
51,4.401,J CELL SCI,34,1,3,3,2,5,3,1,0,2,1,13,NATURE STRUCTURAL & MOLECULAR BIOLOGY
52,2.559,BIOCHEM BIOPH RES CO,32,1,0,0,2,1,1,2,1,0,2,22,NATURE STRUCTURAL & MOLECULAR BIOLOGY
53,4.902,HUM MOL GENET,31,0,1,1,3,1,4,2,0,3,4,12,NATURE STRUCTURAL & MOLECULAR BIOLOGY
54,3.221,J COMPUT CHEM,31,0,1,0,0,0,0,0,3,0,0,27,NATURE STRUCTURAL & MOLECULAR BIOLOGY
55,3.857,BIOCHEM J,30,1,1,4,4,2,1,0,5,1,0,11,NATURE STRUCTURAL & MOLECULAR BIOLOGY
56,2.999,FEBS LETT,30,0,0,1,1,1,1,2,0,2,0,22,NATURE STRUCTURAL & MOLECULAR BIOLOGY
57, ,METHOD MOL BIOL,28,0,0,0,6,2,3,4,1,3,3,6,NATURE STRUCTURAL & MOLECULAR BIOLOGY
58,21.809,NAT IMMUNOL,28,0,1,3,2,2,1,2,1,5,1,10,NATURE STRUCTURAL & MOLECULAR BIOLOGY
59,9.163,PLOS BIOL,28,3,2,2,1,3,1,6,5,0,1,4,NATURE STRUCTURAL & MOLECULAR BIOLOGY
60,7.179,CURR OPIN STRUC BIOL,27,2,3,2,6,1,1,2,1,0,2,7,NATURE STRUCTURAL & MOLECULAR BIOLOGY
61,19.734,IMMUNITY,26,0,1,2,1,2,0,2,1,0,4,13,NATURE STRUCTURAL & MOLECULAR BIOLOGY
62,10.790,J EXP MED,26,1,3,0,0,3,2,0,1,1,5,10,NATURE STRUCTURAL & MOLECULAR BIOLOGY
63,9.247,CSH PERSPECT BIOL,24,0,1,4,5,6,2,2,4,0,0,0,NATURE STRUCTURAL & MOLECULAR BIOLOGY
64,5.413,DEVELOPMENT,22,0,3,1,3,2,0,1,1,2,1,8,NATURE STRUCTURAL & MOLECULAR BIOLOGY
65,41.982,NAT REV IMMUNOL,21,0,0,4,3,2,1,1,2,1,1,6,NATURE STRUCTURAL & MOLECULAR BIOLOGY
66,6.158,PLOS PATHOG,21,1,1,1,1,9,3,1,1,1,1,1,NATURE STRUCTURAL & MOLECULAR BIOLOGY
67,9.589,ANNU REV GENET,20,1,0,0,0,2,2,2,4,1,2,6,NATURE STRUCTURAL & MOLECULAR BIOLOGY
68,15.132,BLOOD,20,0,1,3,2,4,0,2,2,4,0,2,NATURE STRUCTURAL & MOLECULAR BIOLOGY
69,32.621,NAT MED,20,1,1,0,5,3,0,1,1,0,0,8,NATURE STRUCTURAL & MOLECULAR BIOLOGY
70,20.565,CELL METAB,19,3,1,1,6,1,3,2,1,0,0,1,NATURE STRUCTURAL & MOLECULAR BIOLOGY
71,3.219,J BACTERIOL,19,0,1,0,1,2,0,0,0,0,2,13,NATURE STRUCTURAL & MOLECULAR BIOLOGY
72,3.998,METHODS,19,1,1,1,1,2,2,2,0,0,1,8,NATURE STRUCTURAL & MOLECULAR BIOLOGY
73,10.217,MOL BIOL EVOL,19,1,1,3,2,3,1,2,1,1,0,4,NATURE STRUCTURAL & MOLECULAR BIOLOGY
74,79.260,NEW ENGL J MED,19,6,0,0,0,2,0,0,0,1,1,9,NATURE STRUCTURAL & MOLECULAR BIOLOGY
75,9.130,CANCER RES,18,0,0,1,1,1,1,0,1,1,2,10,NATURE STRUCTURAL & MOLECULAR BIOLOGY
76,23.290,CELL STEM CELL,18,0,2,3,4,3,3,1,1,1,0,0,NATURE STRUCTURAL & MOLECULAR BIOLOGY
77,4.122,SCI REP-UK,18,1,8,6,1,0,2,0,0,0,0,0,NATURE STRUCTURAL & MOLECULAR BIOLOGY
78,3.680,J GEN PHYSIOL,17,0,0,0,1,2,0,0,0,0,1,13,NATURE STRUCTURAL & MOLECULAR BIOLOGY
79,5.971,J NEUROSCI,17,0,0,1,1,0,1,3,2,1,0,8,NATURE STRUCTURAL & MOLECULAR BIOLOGY
80,31.851,NAT REV MICROBIOL,17,2,2,3,1,0,2,1,2,1,0,3,NATURE STRUCTURAL & MOLECULAR BIOLOGY
81,6.854,ONCOGENE,17,0,0,3,1,0,1,0,0,2,1,9,NATURE STRUCTURAL & MOLECULAR BIOLOGY
82,12.102,ANGEW CHEM INT EDIT,16,1,2,0,1,2,0,1,4,0,3,2,NATURE STRUCTURAL & MOLECULAR BIOLOGY
83,3.304,CELL CYCLE,16,0,1,2,4,1,2,2,0,2,1,1,NATURE STRUCTURAL & MOLECULAR BIOLOGY
84,3.955,PLOS COMPUT BIOL,16,0,0,2,5,5,0,1,1,1,1,0,NATURE STRUCTURAL & MOLECULAR BIOLOGY
85,2.410,PROTEIN SCI,16,1,1,1,1,0,1,0,1,1,0,9,NATURE STRUCTURAL & MOLECULAR BIOLOGY
86,15.393,CELL RES,15,1,2,0,6,1,2,2,0,0,0,1,NATURE STRUCTURAL & MOLECULAR BIOLOGY
87,5.236,MOL CELL PROTEOMICS,14,0,1,2,3,0,1,3,0,1,1,2,NATURE STRUCTURAL & MOLECULAR BIOLOGY
88,6.378,SCI SIGNAL,14,0,2,1,5,1,0,0,2,3,0,0,NATURE STRUCTURAL & MOLECULAR BIOLOGY
89,18.564,TRENDS CELL BIOL,14,2,2,2,1,3,0,0,0,1,0,3,NATURE STRUCTURAL & MOLECULAR BIOLOGY
90,4.530,FEBS J,13,1,0,2,1,6,0,1,0,0,1,1,NATURE STRUCTURAL & MOLECULAR BIOLOGY
91,2.534,J BIOMOL NMR,13,0,0,0,0,3,1,1,0,0,0,8,NATURE STRUCTURAL & MOLECULAR BIOLOGY
92,3.816,MOL MICROBIOL,13,0,0,1,1,0,0,1,0,0,0,10,NATURE STRUCTURAL & MOLECULAR BIOLOGY
93,10.015,CURR OPIN CELL BIOL,12,1,1,1,2,1,1,1,2,2,0,0,NATURE STRUCTURAL & MOLECULAR BIOLOGY
94,4.461,DNA REPAIR,12,0,5,1,1,1,0,2,2,0,0,0,NATURE STRUCTURAL & MOLECULAR BIOLOGY
95,13.251,J CLIN INVEST,12,0,0,1,1,2,0,0,1,1,0,6,NATURE STRUCTURAL & MOLECULAR BIOLOGY
96,4.505,J LIPID RES,12,0,1,1,1,2,0,1,0,2,1,3,NATURE STRUCTURAL & MOLECULAR BIOLOGY
97,8.500,MOL SYST BIOL,12,0,0,0,0,0,1,7,3,1,0,0,NATURE STRUCTURAL & MOLECULAR BIOLOGY
98,4.651,BBA-MOL CELL RES,11,0,0,2,2,2,1,0,4,0,0,0,NATURE STRUCTURAL & MOLECULAR BIOLOGY
99,4.995,CURR OPIN GENET DEV,11,0,1,2,1,3,1,1,1,0,0,1,NATURE STRUCTURAL & MOLECULAR BIOLOGY
100,50.167,NAT REV DRUG DISCOV,11,1,0,1,2,1,2,0,1,0,0,3,NATURE STRUCTURAL & MOLECULAR BIOLOGY
