,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
39,13.660,ADV DRUG DELIVER REV,19,0,3,4,3,1,6,0,0,0,0,2,Annual Review of Biomedical Engineering
40,2.077,BIOMED MICRODEVICES,19,0,0,1,2,0,2,0,1,1,6,6,Annual Review of Biomedical Engineering
41,2.571,BIOMICROFLUIDICS,19,0,1,1,4,0,0,0,3,0,1,9,Annual Review of Biomedical Engineering
42,2.475,SENSORS-BASEL,19,0,0,0,0,0,3,2,1,2,3,8,Annual Review of Biomedical Engineering
43,4.556,MOL PHARMACEUT,18,0,0,0,0,1,9,0,0,0,0,8,Annual Review of Biomedical Engineering
44,3.495,BIOPHYS J,17,0,0,1,1,0,1,1,3,2,0,8,Annual Review of Biomedical Engineering
45,4.485,BIOCONJUGATE CHEM,16,0,0,1,1,2,4,0,0,0,0,8,Annual Review of Biomedical Engineering
46,6.131,IEEE T MED IMAGING,16,0,0,0,0,1,0,2,3,0,1,9,Annual Review of Biomedical Engineering
47,2.338,INT J NUMER METH BIO,16,0,0,1,3,1,0,0,0,4,1,6,Annual Review of Biomedical Engineering
48,3.239,J MECH BEHAV BIOMED,16,0,0,1,0,2,1,1,1,1,1,8,Annual Review of Biomedical Engineering
49,3.920,J NEURAL ENG,16,0,0,0,1,1,0,0,0,5,7,2,Annual Review of Biomedical Engineering
50,12.102,ANGEW CHEM INT EDIT,15,0,1,0,0,0,5,2,0,1,1,5,Annual Review of Biomedical Engineering
51,3.355,J R SOC INTERFACE,15,0,0,1,2,3,1,2,1,0,0,5,Annual Review of Biomedical Engineering
52,1.184,JOVE-J VIS EXP,15,0,0,2,2,0,1,1,0,0,2,7,Annual Review of Biomedical Engineering
53,3.709,SOFT MATTER,15,0,1,0,0,1,1,0,2,2,0,8,Annual Review of Biomedical Engineering
54,8.173,BIOSENS BIOELECTRON,14,0,1,0,1,1,1,1,1,1,2,5,Annual Review of Biomedical Engineering
55,40.182,CHEM SOC REV,14,0,1,0,1,0,3,2,1,1,1,4,Annual Review of Biomedical Engineering
56,4.288,IEEE T BIO-MED ENG,14,0,0,0,1,0,0,2,3,1,0,7,Annual Review of Biomedical Engineering
57,3.972,IEEE T NEUR SYS REH,14,0,0,0,0,2,0,0,1,2,1,8,Annual Review of Biomedical Engineering
58,1.916,J BIOMECH ENG-T ASME,14,0,0,0,3,0,1,0,1,1,0,8,Annual Review of Biomedical Engineering
59,1.888,J MICROMECH MICROENG,14,0,0,0,2,0,1,1,1,2,0,7,Annual Review of Biomedical Engineering
60,9.598,SMALL,14,0,0,2,2,0,5,0,1,0,0,4,Annual Review of Biomedical Engineering
61,2.645,ULTRASOUND MED BIOL,14,0,0,0,0,0,0,2,0,1,1,10,Annual Review of Biomedical Engineering
62,5.831,BIOMATER SCI-UK,13,0,1,1,0,1,2,1,0,1,0,6,Annual Review of Biomedical Engineering
63,3.482,BIOMED OPT EXPRESS,13,0,1,0,3,0,1,0,0,0,0,8,Annual Review of Biomedical Engineering
64,2.583,BIOMED RES INT,13,0,0,1,2,0,1,2,2,0,0,5,Annual Review of Biomedical Engineering
65,1.833,J THEOR BIOL,13,0,0,0,2,0,1,3,0,0,0,7,Annual Review of Biomedical Engineering
66,7.346,ADV COLLOID INTERFAC,12,0,0,0,2,0,0,1,1,0,0,8,Annual Review of Biomedical Engineering
67,5.738,BIOMACROMOLECULES,12,0,0,0,2,2,1,1,2,0,0,4,Annual Review of Biomedical Engineering
68,3.997,COLLOID SURFACE B,12,0,0,1,1,1,4,1,0,0,1,3,Annual Review of Biomedical Engineering
69,4.370,INT J NANOMED,12,0,0,0,2,0,5,1,0,0,0,4,Annual Review of Biomedical Engineering
70,2.367,J BIOMED OPT,12,0,0,0,4,0,1,1,0,0,0,6,Annual Review of Biomedical Engineering
71,12.080,NANO LETT,12,0,0,0,0,0,4,0,1,1,3,3,Annual Review of Biomedical Engineering
72,8.537,THERANOSTICS,12,0,1,3,1,0,1,0,1,1,0,4,Annual Review of Biomedical Engineering
73,1.974,COMPUT METHOD BIOMEC,11,0,0,0,2,0,0,0,2,0,1,6,Annual Review of Biomedical Engineering
74,3.877,FRONT NEUROSCI-SWITZ,11,0,0,0,0,1,0,0,0,1,4,5,Annual Review of Biomedical Engineering
75,5.356,MED IMAGE ANAL,11,1,0,0,1,0,0,4,1,0,0,4,Annual Review of Biomedical Engineering
76,,P ANN INT IEEE EMBS,11,1,0,0,1,0,0,1,0,0,3,5,Annual Review of Biomedical Engineering
77,3.864,ANALYST,10,0,0,0,1,0,1,0,1,0,1,6,Annual Review of Biomedical Engineering
78,6.290,CHEM COMMUN,10,0,0,0,0,1,1,1,0,1,2,4,Annual Review of Biomedical Engineering
79,3.294,INTEGR BIOL-UK,10,0,1,2,0,2,1,0,0,0,0,4,Annual Review of Biomedical Engineering
80,5.091,J COLLOID INTERF SCI,10,0,2,0,1,1,1,0,1,0,0,4,Annual Review of Biomedical Engineering
81,1.923,MED ENG PHYS,10,0,0,0,1,0,0,0,1,2,1,5,Annual Review of Biomedical Engineering
82,,METHOD MOL BIOL,10,0,1,0,0,0,2,0,2,1,0,4,Annual Review of Biomedical Engineering
83,3.998,METHODS,10,0,0,1,0,0,4,0,2,1,0,2,Annual Review of Biomedical Engineering
84,13.578,TRENDS BIOTECHNOL,10,1,0,1,0,1,1,1,1,2,0,2,Annual Review of Biomedical Engineering
85,8.788,ANNU REV BIOMED ENG,9,0,0,0,3,0,1,1,1,0,1,2,Annual Review of Biomedical Engineering
86,4.439,APPL SURF SCI,9,0,0,1,0,1,1,0,1,0,2,3,Annual Review of Biomedical Engineering
87,6.838,BIOFABRICATION,9,0,0,0,1,1,0,2,0,1,0,4,Annual Review of Biomedical Engineering
88,2.115,COMPUT BIOL MED,9,0,0,0,0,0,0,0,1,1,0,7,Annual Review of Biomedical Engineering
89,2.569,ELECTROPHORESIS,9,0,0,0,1,0,0,0,0,0,0,8,Annual Review of Biomedical Engineering
90,5.511,FRONT IMMUNOL,9,0,0,2,0,0,0,0,2,0,1,4,Annual Review of Biomedical Engineering
91,2.704,IEEE T ULTRASON FERR,9,0,0,0,0,0,0,1,0,0,0,8,Annual Review of Biomedical Engineering
92,0.781,J BIOMATER TISS ENG,9,0,0,0,1,0,0,4,0,1,0,3,Annual Review of Biomedical Engineering
93,3.231,J BIOMED MATER RES A,9,0,0,0,0,3,2,0,0,1,1,2,Annual Review of Biomedical Engineering
94,,J MED IMAGING,9,0,2,1,0,0,0,0,0,0,0,6,Annual Review of Biomedical Engineering
95,3.414,J ORTHOP RES,9,0,0,0,0,2,1,1,1,0,0,4,Annual Review of Biomedical Engineering
96,8.136,MATRIX BIOL,9,0,0,0,0,1,1,2,1,0,0,4,Annual Review of Biomedical Engineering
97,6.500,NANOMED-NANOTECHNOL,9,0,0,1,0,1,3,1,0,0,0,3,Annual Review of Biomedical Engineering
98,5.005,NANOMEDICINE-UK,9,0,0,0,1,0,5,0,0,0,0,3,Annual Review of Biomedical Engineering
99,4.963,STEM CELL RES THER,9,0,0,0,1,0,1,2,5,0,0,0,Annual Review of Biomedical Engineering
100,5.158,CARBOHYD POLYM,8,0,0,0,0,1,2,0,0,0,0,5,Annual Review of Biomedical Engineering
