,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
51,41.982,NAT REV IMMUNOL,42,0,7,1,6,5,3,3,3,3,5,6,CELL DEATH AND DIFFERENTIATION
52,12.423,NAT PROTOC,41,0,1,2,2,8,4,2,0,8,3,11,CELL DEATH AND DIFFERENTIATION
53,20.565,CELL METAB,40,3,1,5,3,7,8,4,1,0,4,4,CELL DEATH AND DIFFERENTIATION
54,15.393,CELL RES,40,0,7,7,8,6,3,3,0,4,0,2,CELL DEATH AND DIFFERENTIATION
55,14.079,HEPATOLOGY,40,1,3,4,2,4,2,3,1,8,0,12,CELL DEATH AND DIFFERENTIATION
56,14.319,NEURON,39,0,0,3,1,1,1,4,3,3,1,22,CELL DEATH AND DIFFERENTIATION
57,4.368,J VIROL,37,0,1,1,1,2,3,2,1,1,1,24,CELL DEATH AND DIFFERENTIATION
58,4.122,SCI REP-UK,37,0,15,12,4,4,1,1,0,0,0,0,CELL DEATH AND DIFFERENTIATION
59,18.564,TRENDS CELL BIOL,37,1,4,4,3,5,3,2,2,1,3,9,CELL DEATH AND DIFFERENTIATION
60,79.260,NEW ENGL J MED,36,0,6,4,2,2,0,4,4,1,1,12,CELL DEATH AND DIFFERENTIATION
61,20.773,GASTROENTEROLOGY,35,1,3,4,2,2,4,2,6,2,2,7,CELL DEATH AND DIFFERENTIATION
62,4.069,AM J PATHOL,34,0,0,1,1,2,1,2,5,1,1,20,CELL DEATH AND DIFFERENTIATION
63,13.333,NAT STRUCT MOL BIOL,34,0,2,6,2,5,2,2,2,5,0,8,CELL DEATH AND DIFFERENTIATION
64,5.587,STEM CELLS,33,0,0,6,4,1,2,3,1,7,1,8,CELL DEATH AND DIFFERENTIATION
65,15.211,CIRC RES,31,0,3,3,2,2,1,2,0,4,3,11,CELL DEATH AND DIFFERENTIATION
66,4.651,BBA-MOL CELL RES,30,0,5,1,2,8,2,3,2,3,0,4,CELL DEATH AND DIFFERENTIATION
67,10.015,CURR OPIN CELL BIOL,30,0,1,3,2,2,0,2,5,4,1,10,CELL DEATH AND DIFFERENTIATION
68,20.154,ANNU REV BIOCHEM,29,0,3,1,0,0,3,4,0,2,2,14,CELL DEATH AND DIFFERENTIATION
69,6.721,CELL MOL LIFE SCI,29,1,6,2,0,4,3,2,3,2,1,5,CELL DEATH AND DIFFERENTIATION
70,19.912,NAT NEUROSCI,29,0,2,1,3,4,1,4,2,2,0,10,CELL DEATH AND DIFFERENTIATION
71,5.072,CARCINOGENESIS,27,0,2,4,1,1,4,1,3,1,0,10,CELL DEATH AND DIFFERENTIATION
72,9.247,CSH PERSPECT BIOL,27,0,1,0,0,8,11,5,2,0,0,0,CELL DEATH AND DIFFERENTIATION
73,5.595,FASEB J,27,0,1,2,0,1,2,3,1,1,2,14,CELL DEATH AND DIFFERENTIATION
74,5.540,PLOS GENET,27,2,1,6,1,5,1,8,0,1,1,1,CELL DEATH AND DIFFERENTIATION
75,6.491,CANCER LETT,25,1,0,2,1,5,1,3,2,2,0,8,CELL DEATH AND DIFFERENTIATION
76,7.616,ELIFE,25,0,4,3,10,8,0,0,0,0,0,0,CELL DEATH AND DIFFERENTIATION
77,13.843,NAT CHEM BIOL,25,3,1,1,1,3,5,1,2,0,5,3,CELL DEATH AND DIFFERENTIATION
78,3.923,J CELL PHYSIOL,24,0,3,1,0,1,1,0,3,0,2,13,CELL DEATH AND DIFFERENTIATION
79,5.236,MOL CELL PROTEOMICS,23,0,1,2,4,3,3,1,3,3,2,1,CELL DEATH AND DIFFERENTIATION
80,6.378,SCI SIGNAL,23,0,0,2,3,4,4,2,7,1,0,0,CELL DEATH AND DIFFERENTIATION
81,3.967,APOPTOSIS,22,0,0,2,1,1,5,2,0,4,1,6,CELL DEATH AND DIFFERENTIATION
82,7.273,DIABETES,22,0,0,0,0,1,2,3,2,4,1,9,CELL DEATH AND DIFFERENTIATION
83,7.360,INT J CANCER,22,0,3,2,1,3,1,1,2,1,2,6,CELL DEATH AND DIFFERENTIATION
84,15.678,TRENDS BIOCHEM SCI,22,1,2,2,6,2,0,1,1,1,0,6,CELL DEATH AND DIFFERENTIATION
85,5.922,BRIT J CANCER,21,0,0,1,0,1,0,2,2,0,0,15,CELL DEATH AND DIFFERENTIATION
86,3.309,EXP CELL RES,21,0,1,0,3,1,5,0,3,1,0,7,CELL DEATH AND DIFFERENTIATION
87,4.894,J MOL BIOL,21,0,0,3,1,0,1,3,1,2,0,10,CELL DEATH AND DIFFERENTIATION
88,3.858,J CYST FIBROS,20,0,1,8,6,1,2,2,0,0,0,0,CELL DEATH AND DIFFERENTIATION
89,4.609,J NEUROCHEM,20,0,1,0,1,0,0,1,0,2,1,14,CELL DEATH AND DIFFERENTIATION
90,50.167,NAT REV DRUG DISCOV,20,1,0,2,5,3,2,0,2,0,3,2,CELL DEATH AND DIFFERENTIATION
91,41.465,NAT REV GENET,20,0,0,2,2,0,0,1,2,5,1,7,CELL DEATH AND DIFFERENTIATION
92,17.872,CELL HOST MICROBE,19,0,3,4,1,2,3,0,3,2,0,1,CELL DEATH AND DIFFERENTIATION
93,4.530,FEBS J,19,0,3,2,4,5,0,0,1,3,0,1,CELL DEATH AND DIFFERENTIATION
94,9.217,IMMUNOL REV,19,2,0,4,1,0,6,1,0,0,0,5,CELL DEATH AND DIFFERENTIATION
95,3.487,CELL SIGNAL,18,0,2,1,5,2,2,1,0,2,0,3,CELL DEATH AND DIFFERENTIATION
96,9.163,PLOS BIOL,18,0,0,0,1,1,0,1,3,3,0,9,CELL DEATH AND DIFFERENTIATION
97,6.314,J BONE MINER RES,17,0,1,1,4,1,0,2,1,0,1,6,CELL DEATH AND DIFFERENTIATION
98,26.360,J CLIN ONCOL,17,0,0,0,2,0,2,2,2,5,2,2,CELL DEATH AND DIFFERENTIATION
99,6.448,J INVEST DERMATOL,17,0,2,1,3,0,0,2,2,1,0,6,CELL DEATH AND DIFFERENTIATION
100,4.597,MOL CANCER RES,17,0,1,1,1,2,1,1,0,3,1,6,CELL DEATH AND DIFFERENTIATION
