,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
47,2.574,BRAIN COGNITION,115,1,4,6,8,8,8,7,6,8,5,54,CEREBRAL CORTEX
48,4.815,DEV COGN NEUROS-NETH,115,3,10,14,12,2,8,3,14,11,5,33,CEREBRAL CORTEX
49,2.219,BRAIN BEHAV,114,0,4,13,6,2,9,5,12,10,10,43,CEREBRAL CORTEX
50,2.891,BIOL PSYCHOL,111,0,6,5,5,2,7,5,4,6,6,65,CEREBRAL CORTEX
51,2.662,J NEUROSCI RES,111,1,8,14,9,2,10,6,4,6,4,47,CEREBRAL CORTEX
52,10.848,BRAIN,109,6,8,12,7,6,5,5,9,10,3,38,CEREBRAL CORTEX
53,9.251,CURR BIOL,105,7,12,20,7,7,5,1,5,7,3,31,CEREBRAL CORTEX
54,11.984,BIOL PSYCHIAT,102,6,15,9,12,5,4,5,7,4,8,27,CEREBRAL CORTEX
55,2.266,J VISION,98,4,7,6,9,5,8,3,6,2,7,41,CEREBRAL CORTEX
56,2.159,NEUROSCI LETT,97,2,4,9,11,5,5,8,4,3,9,37,CEREBRAL CORTEX
57,6.120,BRAIN STIMUL,96,1,10,5,9,11,7,3,8,7,13,22,CEREBRAL CORTEX
58,19.912,NAT NEUROSCI,95,4,13,16,11,6,6,3,0,3,4,29,CEREBRAL CORTEX
59,32.635,NAT REV NEUROSCI,95,1,8,13,7,11,5,5,7,8,5,25,CEREBRAL CORTEX
60,3.508,FRONT NEUROL,93,2,5,13,2,7,10,8,4,3,4,35,CEREBRAL CORTEX
61,2.455,PSYCHIAT RES-NEUROIM,92,1,8,8,7,7,3,7,5,3,3,40,CEREBRAL CORTEX
62,3.118,PSYCHOPHYSIOLOGY,92,0,3,8,7,7,6,3,8,3,7,40,CEREBRAL CORTEX
63,4.691,TRANSL PSYCHIAT,92,1,4,11,8,6,5,4,4,10,2,37,CEREBRAL CORTEX
64,3.161,NEURAL PLAST,90,0,10,9,4,2,10,6,7,11,6,25,CEREBRAL CORTEX
65,,CONSCIOUS COGN,88,0,4,10,7,7,5,8,6,4,6,31,CEREBRAL CORTEX
66,6.541,CURR OPIN NEUROBIOL,88,2,14,6,4,5,9,7,2,1,3,35,CEREBRAL CORTEX
67,11.439,TRENDS NEUROSCI,86,9,11,12,9,9,6,8,0,2,1,19,CEREBRAL CORTEX
68,8.032,CELL REP,84,7,11,12,3,4,6,5,5,5,5,21,CEREBRAL CORTEX
69,2.565,COGN AFFECT BEHAV NE,82,1,6,8,9,2,3,5,3,6,8,31,CEREBRAL CORTEX
70,6.544,NEUROPSYCHOPHARMACOL,71,0,5,1,6,11,6,4,2,7,7,22,CEREBRAL CORTEX
71,2.073,FRONT COMPUT NEUROSC,70,0,2,3,6,3,4,3,6,4,2,37,CEREBRAL CORTEX
72,,FRONT SYST NEUROSCI,70,2,7,4,7,5,3,2,2,2,5,31,CEREBRAL CORTEX
73,4.129,NEUROPHOTONICS,70,0,9,7,2,4,1,4,1,2,5,35,CEREBRAL CORTEX
74,3.966,HIPPOCAMPUS,68,1,6,6,5,7,3,3,1,5,5,26,CEREBRAL CORTEX
75,2.668,J NEUROSCI METH,68,0,0,10,4,4,6,2,4,8,7,23,CEREBRAL CORTEX
76,5.666,PHILOS T R SOC B,68,3,8,9,3,4,6,4,3,4,3,21,CEREBRAL CORTEX
77,2.598,DEV NEUROBIOL,67,2,5,4,4,2,1,3,2,6,3,35,CEREBRAL CORTEX
78,14.163,PROG NEUROBIOL,67,1,3,5,2,2,5,5,2,7,5,30,CEREBRAL CORTEX
79,2.703,BRAIN TOPOGR,63,1,3,8,3,2,5,3,4,4,4,26,CEREBRAL CORTEX
80,2.857,FRONT PSYCHIATRY,63,5,4,4,5,1,3,6,0,5,8,22,CEREBRAL CORTEX
81,,NAT HUM BEHAV,63,1,6,9,6,2,6,2,5,5,3,18,CEREBRAL CORTEX
82,,BRAIN SCI,62,0,5,3,2,2,1,3,1,5,5,35,CEREBRAL CORTEX
83,5.076,MOL NEUROBIOL,62,3,2,4,5,4,6,7,4,2,3,22,CEREBRAL CORTEX
84,5.578,ADDICT BIOL,61,0,2,9,6,4,4,5,4,4,1,22,CEREBRAL CORTEX
85,3.958,SCHIZOPHR RES,59,0,3,1,13,5,3,2,2,4,4,22,CEREBRAL CORTEX
86,3.199,CEREBELLUM,58,0,2,8,3,5,2,10,8,7,1,12,CEREBRAL CORTEX
87,3.786,J AFFECT DISORDERS,58,0,2,2,4,3,3,7,6,3,5,23,CEREBRAL CORTEX
88,4.277,ANN NY ACAD SCI,55,5,8,6,2,5,4,3,3,1,5,13,CEREBRAL CORTEX
89,3.902,FRONT MOL NEUROSCI,55,6,3,4,5,6,3,4,3,4,2,15,CEREBRAL CORTEX
90,2.777,J INT NEUROPSYCH SOC,54,5,6,2,2,3,3,4,0,6,3,20,CEREBRAL CORTEX
91,7.461,NEUROSCIENTIST,54,1,1,11,5,6,6,4,5,1,3,11,CEREBRAL CORTEX
92,,ONCOTARGET,54,7,5,6,2,2,3,6,1,6,1,15,CEREBRAL CORTEX
93,4.185,PROG NEURO-PSYCHOPH,54,0,4,5,4,4,2,3,2,6,1,23,CEREBRAL CORTEX
94,2.699,NEUROPSYCHOLOGY,53,1,1,7,4,4,3,0,3,5,7,18,CEREBRAL CORTEX
95,2.575,SOC NEUROSCI-UK,53,0,5,2,3,3,6,3,2,10,5,14,CEREBRAL CORTEX
96,,CURR OPIN BEHAV SCI,52,4,9,10,3,2,3,4,2,2,3,10,CEREBRAL CORTEX
97,11.640,MOL PSYCHIATR,52,1,4,5,6,6,4,3,0,6,5,12,CEREBRAL CORTEX
98,6.045,J CEREBR BLOOD F MET,51,1,3,8,4,3,2,4,3,1,5,17,CEREBRAL CORTEX
99,13.250,PSYCHOL BULL,51,0,4,5,5,2,4,4,2,6,5,14,CEREBRAL CORTEX
100,,EX FUNCT HLTH DISXB,48,0,1,4,1,5,5,7,2,1,4,18,CEREBRAL CORTEX
