,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
65,2.662,J NEUROSCI RES,26,1,1,5,5,1,1,8,1,0,1,2,Alzheimers & Dementia
66,2.699,NEUROPSYCHOLOGY,26,1,1,5,4,2,3,10,0,0,0,0,Alzheimers & Dementia
67,5.719,NEUROTHERAPEUTICS,26,0,2,10,4,2,0,4,2,0,0,2,Alzheimers & Dementia
68,1.434,PSYCHIAT INVEST,25,3,2,7,2,0,1,8,0,1,0,1,Alzheimers & Dementia
69,5.414,ACTA NEUROPATHOL COM,24,3,8,2,3,1,5,2,0,0,0,0,Alzheimers & Dementia
70,,BRAIN SCI,24,0,2,2,4,3,1,11,0,0,1,0,Alzheimers & Dementia
71,4.907,CORTEX,24,2,2,1,3,3,1,11,0,0,0,1,Alzheimers & Dementia
72,5.971,J NEUROSCI,24,0,4,7,1,6,1,4,1,0,0,0,Alzheimers & Dementia
73,8.324,MOVEMENT DISORD,24,0,3,1,5,4,4,2,1,0,1,3,Alzheimers & Dementia
74,2.889,NEUROPSYCHOLOGIA,24,0,1,2,3,2,0,16,0,0,0,0,Alzheimers & Dementia
75,3.719,BRAIN IMAGING BEHAV,23,0,2,5,1,3,1,6,2,1,2,0,Alzheimers & Dementia
76,3.783,J NEUROL,22,1,1,1,4,2,3,7,0,0,2,1,Alzheimers & Dementia
77,53.254,LANCET,22,0,5,2,1,3,2,4,1,1,1,2,Alzheimers & Dementia
78,5.227,NEUROBIOL DIS,22,1,5,7,5,2,1,1,0,0,0,0,Alzheimers & Dementia
79,,PROC SPIE,22,1,4,2,1,4,0,6,1,0,1,2,Alzheimers & Dementia
80,2.663,AGING MENT HEALTH,21,0,0,2,6,3,1,5,0,0,2,2,Alzheimers & Dementia
81,4.816,EUR J MED CHEM,21,0,2,4,1,5,1,0,0,3,3,2,Alzheimers & Dementia
82,3.054,J GERONTOL B-PSYCHOL,21,0,0,3,4,3,2,5,0,1,0,3,Alzheimers & Dementia
83,,PET CLIN,21,0,2,5,1,4,2,7,0,0,0,0,Alzheimers & Dementia
84,4.211,ACS CHEM NEUROSCI,20,2,5,0,2,4,1,2,3,1,0,0,Alzheimers & Dementia
85,13.278,ANNU REV CLIN PSYCHO,20,1,2,5,6,1,0,1,2,0,1,1,Alzheimers & Dementia
86,1.807,CLIN NEUROPSYCHOL,20,0,1,1,1,3,2,7,2,0,3,0,Alzheimers & Dementia
87,2.757,CURR PHARM DESIGN,20,0,7,6,2,3,0,1,1,0,0,0,Alzheimers & Dementia
88,4.196,NUTRIENTS,20,3,0,6,2,1,2,2,2,0,1,1,Alzheimers & Dementia
89,6.239,STROKE,20,1,5,5,1,4,1,1,0,0,1,1,Alzheimers & Dementia
90,2.072,ACTA NEUROL BELG,19,5,1,2,4,1,2,4,0,0,0,0,Alzheimers & Dementia
91,,DEMENTIA-LONDON,19,0,0,1,2,8,1,3,1,1,0,2,Alzheimers & Dementia
92,2.159,NEUROSCI LETT,19,0,0,3,1,4,2,7,0,1,0,1,Alzheimers & Dementia
93,2.936,RSC ADV,19,0,3,2,2,2,4,0,3,3,0,0,Alzheimers & Dementia
94,3.478,CURR NEUROL NEUROSCI,18,2,3,6,1,1,2,1,1,0,1,0,Alzheimers & Dementia
95,4.068,CURR NEUROPHARMACOL,18,0,2,5,0,2,2,4,1,0,1,1,Alzheimers & Dementia
96,3.374,CURR TOP MED CHEM,18,0,2,4,2,1,3,1,2,1,1,1,Alzheimers & Dementia
97,4.027,EUR RADIOL,18,0,0,6,1,0,2,9,0,0,0,0,Alzheimers & Dementia
98,2.183,J GERIATR PSYCH NEUR,18,2,3,3,3,0,1,4,0,0,1,1,Alzheimers & Dementia
99,6.253,J MED CHEM,18,0,0,7,2,3,0,2,2,1,1,0,Alzheimers & Dementia
100,11.640,MOL PSYCHIATR,18,0,2,3,4,2,1,3,2,0,0,1,Alzheimers & Dementia
