,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
28,2.832,EUR J NEUROSCI,203,2,4,7,11,10,11,9,11,12,11,115,NEURON
29,8.032,CELL REP,197,22,47,50,26,33,19,0,0,0,0,0,NEURON
30,3.966,HIPPOCAMPUS,164,1,14,9,7,4,5,6,8,5,8,97,NEURON
31,10.557,EMBO J,138,1,8,6,16,7,11,14,12,5,2,56,NEURON
32,4.902,HUM MOL GENET,130,2,10,21,13,11,8,9,10,7,5,34,NEURON
33,10.848,BRAIN,125,4,10,9,16,7,6,6,5,5,4,53,NEURON
34,9.163,PLOS BIOL,122,1,6,12,5,5,5,10,9,11,8,50,NEURON
35,15.557,TRENDS COGN SCI,120,0,13,14,9,14,10,4,8,6,3,39,NEURON
36,2.668,J NEUROSCI METH,118,0,4,2,4,3,6,3,4,7,8,77,NEURON
37,5.413,DEVELOPMENT,112,1,5,8,8,8,5,8,7,4,5,53,NEURON
38,6.544,NEUROPSYCHOPHARMACOL,106,2,21,12,10,8,5,8,14,3,6,17,NEURON
39,5.666,PHILOS T R SOC B,98,5,10,2,22,5,8,2,0,2,2,40,NEURON
40,27.125,NAT GENET,96,2,8,6,4,2,7,4,1,4,9,49,NEURON
41,4.122,SCI REP-UK,96,16,43,29,5,0,3,0,0,0,0,0,NEURON
42,4.249,NEUROPHARMACOLOGY,95,6,7,6,10,10,5,6,4,5,5,31,NEURON
43,3.955,PLOS COMPUT BIOL,88,7,10,10,9,8,11,12,4,7,5,5,NEURON
44,1.806,EXP BRAIN RES,86,1,0,0,0,1,2,2,3,2,5,70,NEURON
45,12.423,NAT PROTOC,85,1,6,3,14,10,9,6,4,11,2,19,NEURON
46,4.609,J NEUROCHEM,82,0,10,3,5,5,8,2,3,5,2,39,NEURON
47,13.251,J CLIN INVEST,80,5,4,9,13,4,7,12,6,1,4,15,NEURON
48,24.014,PHYSIOL REV,79,1,3,5,10,2,7,6,2,7,4,32,NEURON
49,2.671,LEARN MEMORY,76,0,1,4,5,9,2,1,1,6,1,46,NEURON
50,23.290,CELL STEM CELL,73,7,6,17,3,10,10,2,9,0,7,2,NEURON
51,11.561,NUCLEIC ACIDS RES,73,1,10,6,10,10,3,2,4,4,1,22,NEURON
52,3.173,BEHAV BRAIN RES,72,2,2,7,2,3,3,2,5,5,1,40,NEURON
53,14.163,PROG NEUROBIOL,72,0,1,2,4,8,0,2,2,4,1,48,NEURON
54,4.277,ANN NY ACAD SCI,70,0,1,2,1,3,1,10,4,5,8,35,NEURON
55,32.621,NAT MED,70,3,7,6,6,10,5,4,2,2,6,19,NEURON
56,14.248,MOL CELL,68,1,7,20,4,5,3,4,3,6,1,14,NEURON
57,4.454,NEUROBIOL AGING,68,3,7,6,8,3,7,3,2,2,1,26,NEURON
58,7.230,PSYCHOL REV,68,1,0,4,3,3,3,1,0,3,2,48,NEURON
59,9.247,CSH PERSPECT BIOL,66,1,5,17,3,4,22,10,3,1,0,0,NEURON
60,11.640,MOL PSYCHIATR,66,11,11,7,4,8,4,4,2,2,1,12,NEURON
61,35.612,NAT REV MOL CELL BIO,64,3,5,2,5,4,5,2,8,4,5,21,NEURON
62,15.876,ACTA NEUROPATHOL,63,2,9,8,11,12,1,1,6,2,0,11,NEURON
63,35.724,NAT BIOTECHNOL,63,0,10,8,7,1,3,3,9,3,3,16,NEURON
64,1.651,NEURAL COMPUT,63,2,2,2,7,3,5,1,1,0,2,38,NEURON
65,5.846,GLIA,62,4,10,7,4,4,2,3,3,1,6,18,NEURON
66,8.855,AM J HUM GENET,61,0,4,5,4,1,8,10,2,2,5,20,NEURON
67,5.227,NEUROBIOL DIS,61,3,5,11,11,2,8,5,6,1,1,8,NEURON
68,2.159,NEUROSCI LETT,61,1,3,3,1,2,0,2,3,0,2,44,NEURON
69,10.250,ANN NEUROL,60,1,7,9,4,4,5,5,2,2,1,20,NEURON
70,3.468,J COGNITIVE NEUROSCI,58,0,3,4,7,0,2,7,2,6,3,24,NEURON
71,3.312,MOL CELL NEUROSCI,58,3,2,1,3,4,2,7,4,3,4,25,NEURON
72,3.174,PROG BRAIN RES,58,0,1,2,6,2,8,1,0,1,2,35,NEURON
73,11.984,BIOL PSYCHIAT,57,6,8,11,3,3,6,4,3,2,2,9,NEURON
74,3.131,FRONT NEURAL CIRCUIT,57,1,5,5,10,19,8,1,3,5,0,0,NEURON
75,3.706,J PHARMACOL EXP THER,56,1,5,4,3,1,4,0,1,1,6,30,NEURON
76,4.300,FRONT CELL NEUROSCI,55,1,7,12,13,12,3,3,4,0,0,0,NEURON
77,14.327,ANNU REV PHYSIOL,54,1,6,5,6,3,3,0,2,4,0,24,NEURON
78,9.616,DEV CELL,54,3,1,9,8,4,2,3,4,4,3,13,NEURON
79,3.495,BIOPHYS J,53,2,1,1,2,3,2,0,3,5,0,34,NEURON
80,6.045,J CEREBR BLOOD F MET,53,5,7,5,4,0,10,2,1,3,0,16,NEURON
81,19.064,NAT CELL BIOL,53,0,1,3,6,5,4,5,2,5,4,18,NEURON
82,4.483,EXP NEUROL,52,3,5,4,2,6,1,0,1,4,1,25,NEURON
83,4.401,J CELL SCI,52,0,1,6,5,3,3,3,2,8,5,16,NEURON
84,2.507,BEHAV NEUROSCI,50,1,0,1,2,1,3,1,1,4,0,36,NEURON
85,9.462,GENE DEV,50,0,0,5,3,3,3,2,3,0,1,30,NEURON
86,5.481,BIOINFORMATICS,49,0,1,4,5,10,0,6,11,8,1,3,NEURON
87,3.512,MOL BIOL CELL,48,1,1,3,5,2,6,2,4,4,1,19,NEURON
88,8.055,NEUROLOGY,45,0,5,6,1,1,3,2,3,3,1,20,NEURON
89,20.565,CELL METAB,44,0,7,2,10,6,5,8,1,1,1,3,NEURON
90,5.540,PLOS GENET,44,1,4,6,6,7,3,3,6,5,2,1,NEURON
91,10.101,GENOME RES,43,0,2,3,8,5,6,1,4,0,1,13,NEURON
92,3.222,PSYCHOPHARMACOLOGY,43,2,0,2,0,2,3,2,2,1,1,28,NEURON
93,13.214,GENOME BIOL,42,0,5,0,8,6,4,3,4,2,4,6,NEURON
94,3.262,DEV BIOL,40,1,2,1,3,0,1,1,2,0,1,28,NEURON
95, ,FRONT SYST NEUROSCI,40,1,5,7,5,7,1,6,1,4,3,0,NEURON
96,16.710,SCI TRANSL MED,40,3,8,3,9,5,7,4,1,0,0,0,NEURON
97,3.877,FRONT NEUROSCI-SWITZ,39,3,3,9,5,3,6,4,3,0,0,3,NEURON
98,3.244,NEUROBIOL LEARN MEM,39,4,9,1,6,4,3,0,3,2,0,7,NEURON
99,1.266,NEUROREPORT,39,0,0,1,1,0,2,0,0,1,2,32,NEURON
100,2.889,NEUROPSYCHOLOGIA,38,0,5,0,2,2,3,1,2,3,3,17,NEURON
