,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
42,3.955,PLOS COMPUT BIOL,36,0,0,4,0,3,0,1,0,2,0,26,NEURAL NETWORKS
43,1.426,J INTELL FUZZY SYST,35,0,4,11,2,3,5,0,2,1,0,7,NEURAL NETWORKS
44,2.213,CHAOS SOLITON FRACT,34,0,4,6,7,0,3,3,0,2,1,8,NEURAL NETWORKS
45,5.426,NEUROIMAGE,33,0,0,4,0,0,2,1,0,1,1,24,NEURAL NETWORKS
46,2.502,J NEUROPHYSIOL,32,0,0,1,0,2,1,0,0,5,2,21,NEURAL NETWORKS
47,,LECT NOTES ARTIF INT,32,0,1,0,0,0,1,0,0,1,1,28,NEURAL NETWORKS
48,3.877,FRONT NEUROSCI-SWITZ,31,0,1,2,0,3,2,1,0,2,2,18,NEURAL NETWORKS
49,2.692,INT J MACH LEARN CYB,30,0,0,6,2,1,9,2,4,3,0,3,NEURAL NETWORKS
50,5.971,J NEUROSCI,30,0,0,0,0,3,1,2,0,3,2,19,NEURAL NETWORKS
51,1.541,MULTIMED TOOLS APPL,30,0,1,15,2,2,1,0,0,0,0,9,NEURAL NETWORKS
52,2.871,FRONT HUM NEUROSCI,29,0,0,1,1,1,1,0,3,3,1,18,NEURAL NETWORKS
53,2.132,PHYSICA A,29,0,2,7,6,0,3,0,1,0,0,10,NEURAL NETWORKS
54,1.983,APPL INTELL,28,0,1,3,2,1,2,1,3,1,1,13,NEURAL NETWORKS
55,2.305,ENTROPY-SWITZ,28,1,1,3,0,2,1,0,1,3,1,15,NEURAL NETWORKS
56,0.787,BIOL INSPIR COGN ARC,27,0,0,1,0,3,3,0,1,1,0,18,NEURAL NETWORKS
57,2.415,CHAOS,27,1,1,2,7,2,3,1,1,2,1,6,NEURAL NETWORKS
58,2.173,INT J CONTROL AUTOM,27,0,3,4,6,3,0,0,1,2,0,8,NEURAL NETWORKS
59,1.954,PATTERN RECOGN LETT,27,0,1,4,4,0,4,0,0,0,2,12,NEURAL NETWORKS
60,1.689,APPL SCI-BASEL,26,1,2,4,1,0,0,0,4,0,1,13,NEURAL NETWORKS
61,,PROC CVPR IEEE,26,0,0,1,1,2,0,1,1,3,2,15,NEURAL NETWORKS
62,1.649,COMPUT INTEL NEUROSC,25,0,0,6,0,1,1,0,0,2,1,14,NEURAL NETWORKS
63,1.501,INT J BIFURCAT CHAOS,24,0,2,1,4,0,4,1,0,1,0,11,NEURAL NETWORKS
64,14.319,NEURON,24,0,0,0,0,2,0,0,0,4,0,18,NEURAL NETWORKS
65,4.580,INT J NEURAL SYST,23,0,0,4,0,1,0,0,0,13,0,5,NEURAL NETWORKS
66,,P ANN INT IEEE EMBS,22,0,0,1,1,1,1,0,0,4,0,14,NEURAL NETWORKS
67,2.676,ENERGIES,21,1,1,4,0,0,1,0,2,0,1,11,NEURAL NETWORKS
68,,ENEURO,21,0,1,0,1,4,0,0,0,1,1,13,NEURAL NETWORKS
69,4.927,HUM BRAIN MAPP,21,0,0,2,0,1,0,0,1,0,1,16,NEURAL NETWORKS
70,,IEEE SYS MAN CYBERN,21,0,0,2,1,0,1,0,1,0,3,13,NEURAL NETWORKS
71,1.952,IEEE T COGN DEV SYST,21,0,1,3,1,1,1,0,2,0,2,10,NEURAL NETWORKS
72,3.920,J NEURAL ENG,21,0,0,1,0,2,0,0,1,11,1,5,NEURAL NETWORKS
73,12.353,NAT COMMUN,21,0,0,2,0,1,0,0,1,0,1,16,NEURAL NETWORKS
74,2.284,PHYS REV E,21,1,1,4,0,0,0,0,4,0,1,10,NEURAL NETWORKS
75,,PROCEDIA COMPUT SCI,21,0,0,4,2,0,0,0,0,0,1,14,NEURAL NETWORKS
76,6.308,CEREB CORTEX,20,0,0,0,0,0,0,0,1,1,0,18,NEURAL NETWORKS
77,2.565,COGN AFFECT BEHAV NE,20,0,0,0,0,1,1,0,0,0,1,17,NEURAL NETWORKS
78,5.072,IEEE T IMAGE PROCESS,20,0,0,7,3,0,1,0,0,1,0,8,NEURAL NETWORKS
79,1.191,OPTIK,20,0,3,3,5,0,3,0,0,0,0,6,NEURAL NETWORKS
80,,ADV IND CONTROL,19,0,0,1,2,0,2,0,0,8,0,6,NEURAL NETWORKS
81,3.199,CEREBELLUM,19,0,0,1,0,6,0,0,1,0,0,11,NEURAL NETWORKS
82,2.115,COMPUT BIOL MED,19,0,0,4,2,0,1,0,1,2,0,9,NEURAL NETWORKS
83,1.939,WIRES DATA MIN KNOWL,19,0,1,3,0,3,1,0,0,1,0,10,NEURAL NETWORKS
84,1.321,CHINESE PHYS B,18,0,9,2,4,0,2,0,0,0,0,1,NEURAL NETWORKS
85,1.998,CIRC SYST SIGNAL PR,18,0,5,2,3,0,1,1,1,1,0,4,NEURAL NETWORKS
86,5.007,IEEE T AUTOMAT CONTR,18,0,1,3,1,2,1,0,0,2,1,7,NEURAL NETWORKS
87,7.050,IEEE T IND ELECTRON,18,0,0,2,0,1,1,0,0,3,0,11,NEURAL NETWORKS
88,0.731,MOD PHYS LETT B,18,0,2,3,6,0,3,1,0,1,0,2,NEURAL NETWORKS
89,9.504,P NATL ACAD SCI USA,18,0,0,1,0,0,1,0,0,0,0,16,NEURAL NETWORKS
90,5.666,PHILOS T R SOC B,18,0,0,1,0,1,0,0,1,0,1,14,NEURAL NETWORKS
91,2.638,ROBOT AUTON SYST,18,0,1,2,0,0,0,1,3,1,4,6,NEURAL NETWORKS
92,,AIP C PROC,17,1,2,0,1,0,0,0,1,0,2,10,NEURAL NETWORKS
93,,IFAC PAPERSONLINE,17,0,0,2,2,0,3,0,0,0,1,9,NEURAL NETWORKS
94,0.846,INT J BIOMATH,17,0,0,2,4,1,2,0,0,0,0,8,NEURAL NETWORKS
95,3.370,ISA T,17,1,1,6,1,1,1,0,0,1,0,5,NEURAL NETWORKS
96,,SPR SER BIONUERO,17,0,0,1,0,2,0,1,0,2,0,11,NEURAL NETWORKS
97,1.425,COGN SYST RES,16,1,0,3,1,0,2,0,0,0,1,8,NEURAL NETWORKS
98,0.952,INT J ADV ROBOT SYST,16,0,2,2,0,0,2,0,0,0,5,5,NEURAL NETWORKS
99,1.029,INT J PATTERN RECOGN,16,0,0,8,2,1,0,0,0,0,1,4,NEURAL NETWORKS
100,3.382,NEUROSCIENCE,16,0,0,0,0,0,0,0,0,1,1,14,NEURAL NETWORKS
