,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
32,35.724,NAT BIOTECHNOL,135,0,14,16,26,4,6,2,0,1,4,62,Advanced Healthcare Materials
33,8.173,BIOSENS BIOELECTRON,132,16,24,21,13,13,4,2,5,7,3,24,Advanced Healthcare Materials
34,12.353,NAT COMMUN,132,5,22,27,40,22,13,3,0,0,0,0,Advanced Healthcare Materials
35,3.862,INT J PHARMACEUT,129,1,11,15,7,9,8,8,4,3,10,53,Advanced Healthcare Materials
36,6.042,ANAL CHEM,114,2,7,16,14,13,13,7,7,9,1,25,Advanced Healthcare Materials
37,37.490,NAT NANOTECHNOL,110,1,13,10,10,13,9,12,7,12,8,15,Advanced Healthcare Materials
38, ,J BIOMED MATER RES,106,0,0,0,0,1,0,0,0,0,0,105,Advanced Healthcare Materials
39,2.936,RSC ADV,106,1,37,34,18,9,6,1,0,0,0,0,Advanced Healthcare Materials
40,4.370,INT J NANOMED,101,3,14,18,21,12,15,7,3,0,3,5,Advanced Healthcare Materials
41,3.122,J SUPERCRIT FLUID,98,1,7,10,3,12,7,9,9,6,11,23,Advanced Healthcare Materials
42,4.011,J BIOL CHEM,95,0,4,2,5,4,7,4,3,1,3,62,Advanced Healthcare Materials
43,3.709,SOFT MATTER,95,0,1,8,2,6,16,20,20,7,9,6,Advanced Healthcare Materials
44,9.130,CANCER RES,93,0,2,3,6,3,4,0,7,7,3,58,Advanced Healthcare Materials
45,6.838,BIOFABRICATION,90,3,19,18,19,9,6,6,9,0,1,0,Advanced Healthcare Materials
46,31.398,CELL,87,0,4,7,3,1,3,7,1,2,7,52,Advanced Healthcare Materials
47,18.881,CIRCULATION,86,2,2,4,1,0,3,8,5,2,6,53,Advanced Healthcare Materials
48,5.914,MACROMOLECULES,86,1,2,2,5,4,3,9,7,0,1,52,Advanced Healthcare Materials
49, ,J MATER CHEM,84,0,0,0,0,0,28,16,9,10,3,18,Advanced Healthcare Materials
50,3.405,ANN BIOMED ENG,83,16,9,12,7,3,6,3,7,2,1,17,Advanced Healthcare Materials
51,2.448,J MATER SCI-MATER M,79,0,8,5,3,8,7,1,7,8,6,26,Advanced Healthcare Materials
52,3.392,MACROMOL BIOSCI,78,4,8,5,6,7,8,4,9,8,4,15,Advanced Healthcare Materials
53,4.556,MOL PHARMACEUT,78,1,18,3,13,10,7,7,8,4,4,3,Advanced Healthcare Materials
54,5.080,MAT SCI ENG C-MATER,76,5,19,15,8,13,1,3,2,2,0,8,Advanced Healthcare Materials
55,6.500,NANOMED-NANOTECHNOL,76,2,14,17,8,9,9,2,10,1,2,2,Advanced Healthcare Materials
56,3.952,BIOTECHNOL BIOENG,72,3,5,4,2,6,9,5,5,8,2,23,Advanced Healthcare Materials
57,32.621,NAT MED,72,1,5,0,3,3,12,9,5,0,5,29,Advanced Healthcare Materials
58,20.955,ACCOUNTS CHEM RES,71,3,2,6,9,10,1,24,0,5,4,7,Advanced Healthcare Materials
59,4.485,BIOCONJUGATE CHEM,70,2,4,11,5,1,2,11,4,3,7,20,Advanced Healthcare Materials
60,5.005,NANOMEDICINE-UK,69,1,10,9,8,7,11,8,2,3,4,6,Advanced Healthcare Materials
61,42.784,NAT REV CANCER,69,1,5,1,2,7,1,5,2,7,2,36,Advanced Healthcare Materials
62,9.890,CHEM MATER,65,0,9,6,12,4,7,2,1,1,2,21,Advanced Healthcare Materials
63,3.373,J BIOMED MATER RES B,65,2,9,10,4,4,3,5,6,9,2,11,Advanced Healthcare Materials
64,3.997,COLLOID SURFACE B,64,0,0,17,11,6,5,3,8,4,4,6,Advanced Healthcare Materials
65,79.260,NEW ENGL J MED,63,0,2,3,6,1,2,3,3,2,4,37,Advanced Healthcare Materials
66,4.401,J CELL SCI,61,0,1,3,0,1,7,5,7,4,7,26,Advanced Healthcare Materials
67,3.335,PHARM RES-DORDR,61,0,2,3,5,1,1,7,4,7,3,28,Advanced Healthcare Materials
68,5.667,SENSOR ACTUAT B-CHEM,61,2,9,8,8,7,4,5,5,3,2,8,Advanced Healthcare Materials
69,16.710,SCI TRANSL MED,58,2,11,8,8,5,15,5,2,2,0,0,Advanced Healthcare Materials
70,3.404,NANOTECHNOLOGY,57,0,9,4,4,9,1,7,9,5,3,6,Advanced Healthcare Materials
71,15.211,CIRC RES,56,0,2,2,7,0,3,4,5,0,6,27,Advanced Healthcare Materials
72,3.495,BIOPHYS J,55,0,3,1,2,3,1,2,3,3,6,31,Advanced Healthcare Materials
73,12.423,NAT PROTOC,55,2,5,2,3,2,4,7,4,7,2,17,Advanced Healthcare Materials
74,24.558,PROG POLYM SCI,54,0,2,5,6,1,17,0,6,3,0,14,Advanced Healthcare Materials
75,13.578,TRENDS BIOTECHNOL,53,3,6,7,2,5,9,5,3,3,2,8,Advanced Healthcare Materials
76,8.784,J CELL BIOL,52,0,0,0,1,3,8,0,3,2,1,34,Advanced Healthcare Materials
77, ,ANGEW CHEM-GER EDIT,49,2,2,8,3,6,2,7,5,2,2,10,Advanced Healthcare Materials
78,5.553,EXPERT OPIN DRUG DEL,48,3,4,5,7,9,4,3,1,2,7,3,Advanced Healthcare Materials
79,8.537,THERANOSTICS,48,1,16,12,8,2,8,1,0,0,0,0,Advanced Healthcare Materials
80,13.251,J CLIN INVEST,47,0,1,1,2,2,2,1,4,0,1,33,Advanced Healthcare Materials
81,4.089,J TISSUE ENG REGEN M,47,2,6,15,5,8,3,2,2,0,2,2,Advanced Healthcare Materials
82,4.491,EUR J PHARM BIOPHARM,45,0,1,7,2,1,8,6,1,4,4,11,Advanced Healthcare Materials
83,5.091,J COLLOID INTERF SCI,45,4,3,4,2,2,2,3,1,4,4,16,Advanced Healthcare Materials
84,35.612,NAT REV MOL CELL BIO,45,0,4,0,8,2,1,1,0,4,5,20,Advanced Healthcare Materials
85,8.788,ANNU REV BIOMED ENG,44,1,1,2,5,7,4,0,3,2,1,18,Advanced Healthcare Materials
86,3.864,ANALYST,43,0,7,7,11,7,2,3,3,0,1,2,Advanced Healthcare Materials
87,4.483,EXP NEUROL,43,0,1,1,2,1,2,1,7,0,4,24,Advanced Healthcare Materials
88,5.158,CARBOHYD POLYM,42,2,7,4,7,5,4,2,2,1,1,7,Advanced Healthcare Materials
89,4.539,J IMMUNOL,42,0,5,1,1,0,0,1,1,8,1,24,Advanced Healthcare Materials
90,3.621,PLAST RECONSTR SURG,42,0,0,2,4,1,1,2,5,4,1,22,Advanced Healthcare Materials
91,3.495,APPL PHYS LETT,41,0,3,2,1,2,5,3,1,3,5,16,Advanced Healthcare Materials
92,26.919,NAT METHODS,41,0,4,3,0,1,10,5,3,0,3,12,Advanced Healthcare Materials
93,50.167,NAT REV DRUG DISCOV,40,0,2,3,4,0,2,1,4,2,3,19,Advanced Healthcare Materials
94,3.483,POLYMER,40,0,0,2,4,3,1,2,3,2,8,15,Advanced Healthcare Materials
95,5.971,J NEUROSCI,39,0,0,1,0,1,1,4,2,3,1,26,Advanced Healthcare Materials
96,3.075,J PHARM SCI-US,39,0,3,2,0,2,1,5,4,2,3,17,Advanced Healthcare Materials
97,5.587,STEM CELLS,39,0,1,2,2,3,2,3,3,2,6,15,Advanced Healthcare Materials
98,4.484,J PHYS CHEM C,38,0,2,2,2,2,5,5,5,7,4,4,Advanced Healthcare Materials
99,2.475,SENSORS-BASEL,38,1,8,3,5,2,3,3,7,3,1,2,Advanced Healthcare Materials
100,4.455,BONE,37,0,1,3,1,1,0,6,4,0,4,17,Advanced Healthcare Materials
