,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
57,10.199,CLIN CANCER RES,89,9,13,9,12,10,4,6,3,6,3,14,CELL
58,8.855,AM J HUM GENET,86,3,7,8,7,8,15,2,2,6,0,28,CELL
59,3.512,MOL BIOL CELL,83,0,1,10,8,4,4,2,3,5,5,41,CELL
60,17.872,CELL HOST MICROBE,80,3,16,19,9,6,8,1,6,5,5,2,CELL
61,9.163,PLOS BIOL,80,1,3,2,6,2,4,9,6,7,8,32,CELL
62,3.219,J BACTERIOL,78,0,1,2,3,1,2,4,1,3,6,55,CELL
63,26.360,J CLIN ONCOL,74,6,16,14,2,3,7,3,3,1,5,14,CELL
64,4.122,SCI REP-UK,74,10,36,16,5,3,4,0,0,0,0,0,CELL
65,6.854,ONCOGENE,73,1,7,4,5,4,3,3,7,2,8,29,CELL
66,3.495,BIOPHYS J,72,1,4,5,1,3,7,4,4,3,3,37,CELL
67,4.490,RNA,70,2,7,6,2,8,5,3,6,5,2,24,CELL
68,4.401,J CELL SCI,69,0,4,5,5,3,4,8,7,4,3,26,CELL
69,3.400,J COMP NEUROL,66,1,2,2,1,1,2,1,7,0,6,43,CELL
70,20.154,ANNU REV BIOCHEM,64,2,3,13,3,6,8,1,2,3,2,21,CELL
71,13.843,NAT CHEM BIOL,62,9,7,5,10,4,1,6,5,10,3,2,CELL
72,7.273,DIABETES,61,0,3,8,4,7,1,2,4,5,4,23,CELL
73,4.902,HUM MOL GENET,57,0,7,3,7,1,7,3,3,4,3,19,CELL
74,31.851,NAT REV MICROBIOL,57,2,6,11,9,6,2,2,4,3,3,9,CELL
75,2.997,BIOCHEMISTRY-US,55,0,1,2,1,3,2,2,0,3,2,39,CELL
76, ,METHOD MOL BIOL,55,5,3,6,9,3,7,9,0,5,1,7,CELL
77,32.635,NAT REV NEUROSCI,54,1,7,4,5,8,3,2,4,1,2,17,CELL
78,6.158,PLOS PATHOG,52,1,5,10,7,7,7,2,6,2,2,3,CELL
79,10.217,MOL BIOL EVOL,51,3,9,4,1,9,4,2,2,3,2,12,CELL
80,4.540,J PHYSIOL-LONDON,49,1,1,2,3,2,3,3,0,1,1,32,CELL
81,4.907,STRUCTURE,49,1,3,6,3,6,9,4,0,1,5,11,CELL
82,22.714,ANNU REV IMMUNOL,47,1,4,5,4,8,6,5,2,4,1,7,CELL
83,53.254,LANCET,46,0,12,3,2,2,1,1,3,2,0,20,CELL
84,18.564,TRENDS CELL BIOL,46,1,12,12,7,2,1,0,3,1,0,7,CELL
85,2.213,BMC BIOINFORMATICS,45,0,1,2,2,7,3,9,5,7,5,4,CELL
86,2.999,FEBS LETT,45,1,3,3,2,1,3,1,5,2,4,20,CELL
87,3.221,J COMPUT CHEM,45,0,0,0,0,4,0,1,3,0,0,37,CELL
88,50.167,NAT REV DRUG DISCOV,45,3,3,5,6,7,1,5,4,2,0,9,CELL
89,8.228,PLANT CELL,45,1,5,4,4,1,9,3,1,3,3,11,CELL
90,9.247,CSH PERSPECT BIOL,44,0,1,4,9,6,3,11,10,0,0,0,CELL
91,1.984,METHOD ENZYMOL,44,0,5,0,1,1,2,1,2,2,4,26,CELL
92,6.378,SCI SIGNAL,44,0,11,6,4,4,2,6,8,3,0,0,CELL
93,15.678,TRENDS BIOCHEM SCI,43,3,9,4,3,3,0,5,0,1,1,14,CELL
94,10.015,CURR OPIN CELL BIOL,42,3,4,10,9,2,3,1,0,2,0,8,CELL
95,2.559,BIOCHEM BIOPH RES CO,41,2,6,0,3,2,1,3,2,1,1,20,CELL
96,3.680,J GEN PHYSIOL,41,0,1,2,2,0,2,3,2,0,0,29,CELL
97,3.955,PLOS COMPUT BIOL,41,0,3,11,5,5,5,2,2,1,2,5,CELL
98,3.857,BIOCHEM J,40,2,1,2,2,4,5,1,2,2,3,16,CELL
99,14.357,J AM CHEM SOC,40,0,6,5,6,4,2,6,4,2,0,5,CELL
100,3.816,MOL MICROBIOL,40,0,1,1,3,6,1,3,3,1,2,19,CELL
