,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
16,2.517,PHYSIOL BEHAV,61,1,2,5,2,4,0,4,1,2,1,39,FRONTIERS IN NEUROENDOCRINOLOGY
17,41.577,NATURE,54,0,1,3,1,1,2,4,1,4,0,37,FRONTIERS IN NEUROENDOCRINOLOGY
18,18.881,CIRCULATION,53,0,4,6,2,5,5,4,3,2,4,18,FRONTIERS IN NEUROENDOCRINOLOGY
19,2.159,NEUROSCI LETT,52,0,0,3,1,2,2,1,3,3,0,37,FRONTIERS IN NEUROENDOCRINOLOGY
20,4.454,NEUROBIOL AGING,50,0,1,2,3,2,8,0,1,2,1,30,FRONTIERS IN NEUROENDOCRINOLOGY
21,6.875,FRONT NEUROENDOCRIN,49,2,8,5,10,2,2,1,0,4,9,6,FRONTIERS IN NEUROENDOCRINOLOGY
22,4.011,J BIOL CHEM,47,0,1,0,2,2,0,0,1,2,2,37,FRONTIERS IN NEUROENDOCRINOLOGY
23,8.037,NEUROSCI BIOBEHAV R,47,0,6,6,6,4,3,2,2,4,2,12,FRONTIERS IN NEUROENDOCRINOLOGY
24,19.912,NAT NEUROSCI,46,0,5,7,3,3,2,3,3,0,3,17,FRONTIERS IN NEUROENDOCRINOLOGY
25,3.392,J NEUROENDOCRINOL,45,0,11,4,2,4,3,3,3,0,2,13,FRONTIERS IN NEUROENDOCRINOLOGY
26,3.400,J COMP NEUROL,44,0,0,1,0,1,0,1,0,0,2,39,FRONTIERS IN NEUROENDOCRINOLOGY
27,6.544,NEUROPSYCHOPHARMACOL,44,0,2,4,4,4,5,2,3,3,1,16,FRONTIERS IN NEUROENDOCRINOLOGY
28,3.173,BEHAV BRAIN RES,43,0,2,6,3,4,4,2,3,1,2,16,FRONTIERS IN NEUROENDOCRINOLOGY
29,14.319,NEURON,43,0,0,0,4,5,6,3,3,2,0,20,FRONTIERS IN NEUROENDOCRINOLOGY
30,16.834,J AM COLL CARDIOL,37,0,3,0,4,1,3,1,2,3,1,19,FRONTIERS IN NEUROENDOCRINOLOGY
31,3.339,J SEX MED,34,0,2,3,2,4,4,1,5,5,3,5,FRONTIERS IN NEUROENDOCRINOLOGY
32,32.635,NAT REV NEUROSCI,33,1,2,3,1,1,1,1,1,7,3,12,FRONTIERS IN NEUROENDOCRINOLOGY
33,3.906,J BIOL RHYTHM,32,0,1,0,0,3,0,2,2,1,2,21,FRONTIERS IN NEUROENDOCRINOLOGY
34,4.540,J PHYSIOL-LONDON,31,0,2,0,2,6,1,0,0,0,1,19,FRONTIERS IN NEUROENDOCRINOLOGY
35,6.306,BRAIN BEHAV IMMUN,30,0,4,3,3,6,4,3,1,2,0,4,FRONTIERS IN NEUROENDOCRINOLOGY
36,3.958,SCHIZOPHR RES,30,0,0,5,1,3,2,1,3,1,1,13,FRONTIERS IN NEUROENDOCRINOLOGY
37,2.673,MENOPAUSE,29,1,2,4,4,3,2,0,4,1,2,6,FRONTIERS IN NEUROENDOCRINOLOGY
38,47.661,JAMA-J AM MED ASSOC,28,0,0,1,1,1,2,3,0,1,3,16,FRONTIERS IN NEUROENDOCRINOLOGY
39,3.082,AM J PHYSIOL-REG I,27,0,1,2,0,2,0,0,0,3,2,17,FRONTIERS IN NEUROENDOCRINOLOGY
40,13.396,AM J PSYCHIAT,27,0,0,0,0,2,0,0,1,0,0,24,FRONTIERS IN NEUROENDOCRINOLOGY
41,11.640,MOL PSYCHIATR,27,1,4,5,2,5,1,1,1,0,1,6,FRONTIERS IN NEUROENDOCRINOLOGY
42,2.507,BEHAV NEUROSCI,26,0,1,1,2,0,3,0,0,1,2,16,FRONTIERS IN NEUROENDOCRINOLOGY
43,3.966,HIPPOCAMPUS,25,0,1,1,3,2,3,2,1,4,1,7,FRONTIERS IN NEUROENDOCRINOLOGY
44,31.398,CELL,24,0,3,4,3,0,1,1,1,1,0,10,FRONTIERS IN NEUROENDOCRINOLOGY
45,4.185,PROG NEURO-PSYCHOPH,24,0,1,1,2,3,2,0,5,2,3,5,FRONTIERS IN NEUROENDOCRINOLOGY
46,3.040,EUR J PHARMACOL,23,0,0,0,1,1,0,0,0,2,4,15,FRONTIERS IN NEUROENDOCRINOLOGY
47,4.803,FERTIL STERIL,23,1,2,0,3,0,1,1,4,0,1,10,FRONTIERS IN NEUROENDOCRINOLOGY
48,4.277,ANN NY ACAD SCI,22,0,0,1,3,0,0,0,0,2,5,11,FRONTIERS IN NEUROENDOCRINOLOGY
49, ,ARCH GEN PSYCHIAT,22,0,0,0,0,0,1,1,0,1,1,18,FRONTIERS IN NEUROENDOCRINOLOGY
50,15.545,ENDOCR REV,22,0,0,1,1,0,4,2,0,1,0,13,FRONTIERS IN NEUROENDOCRINOLOGY
51,4.609,J NEUROCHEM,22,0,1,0,0,0,0,0,1,0,4,16,FRONTIERS IN NEUROENDOCRINOLOGY
52,5.426,NEUROIMAGE,22,0,3,0,3,2,7,0,2,1,1,3,FRONTIERS IN NEUROENDOCRINOLOGY
53,1.266,NEUROREPORT,22,0,0,0,0,0,0,0,1,2,1,18,FRONTIERS IN NEUROENDOCRINOLOGY
54,79.260,NEW ENGL J MED,22,0,1,2,1,0,1,0,1,1,0,15,FRONTIERS IN NEUROENDOCRINOLOGY
55,3.184,BIOL REPROD,21,0,0,2,0,0,2,0,2,2,2,11,FRONTIERS IN NEUROENDOCRINOLOGY
56,4.012,J ENDOCRINOL,21,0,1,2,2,2,1,2,1,0,0,10,FRONTIERS IN NEUROENDOCRINOLOGY
57,53.254,LANCET,21,0,0,0,1,1,2,1,1,3,1,11,FRONTIERS IN NEUROENDOCRINOLOGY
58,3.678,MOL ENDOCRINOL,21,0,0,0,2,0,0,1,0,2,1,15,FRONTIERS IN NEUROENDOCRINOLOGY
59,2.502,J NEUROPHYSIOL,20,0,0,0,0,1,0,1,0,1,1,16,FRONTIERS IN NEUROENDOCRINOLOGY
60,3.244,NEUROBIOL LEARN MEM,20,0,1,0,1,3,0,4,0,2,4,5,FRONTIERS IN NEUROENDOCRINOLOGY
61,5.024,NEUROENDOCRINOLOGY,20,0,0,0,1,0,0,1,1,0,0,17,FRONTIERS IN NEUROENDOCRINOLOGY
62,4.249,NEUROPHARMACOLOGY,20,0,3,2,1,1,2,1,1,2,2,5,FRONTIERS IN NEUROENDOCRINOLOGY
63, ,ARCH INTERN MED,19,0,0,0,0,0,2,0,3,1,1,12,FRONTIERS IN NEUROENDOCRINOLOGY
64,6.810,BRIT J PHARMACOL,19,0,0,0,0,1,1,3,1,0,1,12,FRONTIERS IN NEUROENDOCRINOLOGY
65,2.643,CHRONOBIOL INT,19,0,1,1,1,0,1,0,0,0,2,13,FRONTIERS IN NEUROENDOCRINOLOGY
66,4.247,J CLIN PSYCHIAT,19,0,0,0,0,0,0,1,2,2,1,13,FRONTIERS IN NEUROENDOCRINOLOGY
67,3.433,J SLEEP RES,19,0,2,0,0,0,0,1,2,3,1,10,FRONTIERS IN NEUROENDOCRINOLOGY
68,3.222,PSYCHOPHARMACOLOGY,19,0,1,1,1,0,3,1,0,0,3,9,FRONTIERS IN NEUROENDOCRINOLOGY
69,3.440,BRAIN RES BULL,18,0,1,0,0,0,0,2,0,0,0,15,FRONTIERS IN NEUROENDOCRINOLOGY
70,7.273,DIABETES,18,0,1,1,4,1,2,0,1,2,1,5,FRONTIERS IN NEUROENDOCRINOLOGY
71,11.439,TRENDS NEUROSCI,18,0,2,1,0,0,1,2,0,0,1,11,FRONTIERS IN NEUROENDOCRINOLOGY
72,2.662,J NEUROSCI RES,17,6,1,0,0,0,0,0,1,0,0,9,FRONTIERS IN NEUROENDOCRINOLOGY
73,4.847,P ROY SOC B-BIOL SCI,17,0,0,0,2,0,7,0,2,2,1,3,FRONTIERS IN NEUROENDOCRINOLOGY
74,3.395,SLEEP MED,17,0,2,3,2,1,1,1,1,1,3,2,FRONTIERS IN NEUROENDOCRINOLOGY
75,23.425,EUR HEART J,16,0,2,0,0,3,2,1,0,0,2,6,FRONTIERS IN NEUROENDOCRINOLOGY
76,3.877,FRONT NEUROSCI-SWITZ,16,0,5,4,4,3,0,0,0,0,0,0,FRONTIERS IN NEUROENDOCRINOLOGY
77,3.563,MOL CELL ENDOCRINOL,16,0,1,2,1,0,4,1,0,0,2,5,FRONTIERS IN NEUROENDOCRINOLOGY
78,3.810,PSYCHOSOM MED,16,0,0,0,1,0,0,2,3,3,0,7,FRONTIERS IN NEUROENDOCRINOLOGY
79,3.171,AM J CARDIOL,15,1,0,3,2,3,1,0,0,0,0,5,FRONTIERS IN NEUROENDOCRINOLOGY
80, ,ARCH SEX BEHAV,15,0,3,0,3,1,1,1,0,0,1,5,FRONTIERS IN NEUROENDOCRINOLOGY
81,2.559,BIOCHEM BIOPH RES CO,15,0,0,0,0,1,0,0,0,0,2,12,FRONTIERS IN NEUROENDOCRINOLOGY
82,8.440,ENVIRON HEALTH PERSP,15,0,0,1,0,1,0,1,1,3,1,7,FRONTIERS IN NEUROENDOCRINOLOGY
83,8.055,NEUROLOGY,15,0,1,0,2,2,1,1,1,1,0,6,FRONTIERS IN NEUROENDOCRINOLOGY
84,14.163,PROG NEUROBIOL,15,0,2,2,0,1,0,1,2,0,0,7,FRONTIERS IN NEUROENDOCRINOLOGY
85,6.944,SCHIZOPHRENIA BULL,15,0,1,2,0,3,1,1,0,1,2,4,FRONTIERS IN NEUROENDOCRINOLOGY
86,23.562,BMJ-BRIT MED J,14,0,0,1,0,0,0,1,2,0,0,10,FRONTIERS IN NEUROENDOCRINOLOGY
87,6.308,CEREB CORTEX,14,0,0,1,0,2,2,2,1,2,1,3,FRONTIERS IN NEUROENDOCRINOLOGY
88,4.927,HUM BRAIN MAPP,14,0,2,1,2,1,1,1,2,1,1,2,FRONTIERS IN NEUROENDOCRINOLOGY
89,3.256,J APPL PHYSIOL,14,0,0,0,0,0,2,0,0,1,1,10,FRONTIERS IN NEUROENDOCRINOLOGY
90,3.315,MATURITAS,14,0,5,2,0,0,1,2,0,1,0,3,FRONTIERS IN NEUROENDOCRINOLOGY
91, ,MOL BRAIN RES,14,0,0,0,0,0,0,0,0,0,0,14,FRONTIERS IN NEUROENDOCRINOLOGY
92,24.014,PHYSIOL REV,14,0,0,2,1,2,2,0,1,1,0,5,FRONTIERS IN NEUROENDOCRINOLOGY
93, ,PSYCHOL SCI,14,0,1,1,2,1,1,0,1,0,1,6,FRONTIERS IN NEUROENDOCRINOLOGY
94,5.867,BRIT J PSYCHIAT,13,0,0,0,0,1,0,2,0,1,1,8,FRONTIERS IN NEUROENDOCRINOLOGY
95,3.077,CLIN ENDOCRINOL,13,0,0,0,0,0,1,2,1,1,0,8,FRONTIERS IN NEUROENDOCRINOLOGY
96,13.397,DIABETES CARE,13,0,0,0,4,2,1,0,1,0,1,4,FRONTIERS IN NEUROENDOCRINOLOGY
97,5.595,FASEB J,13,1,2,1,1,1,0,1,1,0,1,4,FRONTIERS IN NEUROENDOCRINOLOGY
98,4.990,HUM REPROD,13,0,2,2,0,1,2,0,1,0,0,5,FRONTIERS IN NEUROENDOCRINOLOGY
99,4.155,J AM GERIATR SOC,13,0,1,1,0,0,2,3,0,2,1,3,FRONTIERS IN NEUROENDOCRINOLOGY
100, ,J SEX MARITAL THER,13,1,1,0,0,0,2,0,0,0,1,8,FRONTIERS IN NEUROENDOCRINOLOGY
