,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
54,3.831,FRONT PHARMACOL,21,2,6,2,2,1,1,3,2,0,0,2,JOURNAL OF PINEAL RESEARCH
55,2.936,J CARDIOVASC PHARM T,21,0,1,2,2,0,1,0,1,1,1,12,JOURNAL OF PINEAL RESEARCH
56,2.309,J PHARM PHARMACOL,21,0,0,2,4,5,2,3,0,1,0,4,JOURNAL OF PINEAL RESEARCH
57,3.300,WORLD J GASTROENTERO,21,0,3,3,1,4,1,2,2,0,1,4,JOURNAL OF PINEAL RESEARCH
58,5.728,ARCH TOXICOL,20,0,1,0,4,0,1,1,2,1,1,9,JOURNAL OF PINEAL RESEARCH
59,3.038,BIOFACTORS,20,0,2,6,1,2,0,2,1,0,1,5,JOURNAL OF PINEAL RESEARCH
60,4.019,FRONT MICROBIOL,20,1,1,0,3,1,1,0,1,1,1,10,JOURNAL OF PINEAL RESEARCH
61,2.015,HISTOL HISTOPATHOL,20,0,0,0,0,1,0,0,2,0,0,17,JOURNAL OF PINEAL RESEARCH
62,1.116,IN VIVO,20,0,1,0,0,1,2,2,1,2,1,10,JOURNAL OF PINEAL RESEARCH
63,2.159,NEUROSCI LETT,20,0,2,1,3,2,0,1,0,2,2,7,JOURNAL OF PINEAL RESEARCH
64,2.517,PHYSIOL BEHAV,20,0,0,1,0,0,2,1,1,0,0,15,JOURNAL OF PINEAL RESEARCH
65,1.438,ACTA PHYSIOL PLANT,19,0,1,3,6,1,3,0,1,0,1,3,JOURNAL OF PINEAL RESEARCH
66,1.623,AM J PERINAT,19,0,1,1,2,1,1,2,0,4,1,6,JOURNAL OF PINEAL RESEARCH
67,2.808,CANCER CHEMOTH PHARM,19,1,1,1,1,2,2,2,1,1,0,7,JOURNAL OF PINEAL RESEARCH
68,1.140,DAN MED J,19,0,0,0,0,4,1,0,0,0,1,13,JOURNAL OF PINEAL RESEARCH
69,2.491,ENVIRON TOXICOL,19,3,7,0,1,0,1,0,0,1,1,5,JOURNAL OF PINEAL RESEARCH
70,4.057,INT J BIOL SCI,19,0,1,4,0,6,5,3,0,0,0,0,JOURNAL OF PINEAL RESEARCH
71,2.772,NEUROCHEM RES,19,0,2,0,1,2,2,0,2,1,1,8,JOURNAL OF PINEAL RESEARCH
72,2.583,BIOMED RES INT,18,0,5,4,0,1,2,3,0,0,1,2,JOURNAL OF PINEAL RESEARCH
73,7.126,REDOX BIOL,18,1,6,2,2,1,1,1,1,0,1,2,JOURNAL OF PINEAL RESEARCH
74,3.265,TOXICOLOGY,18,0,0,0,1,3,4,4,1,1,0,4,JOURNAL OF PINEAL RESEARCH
75,4.231,BRAIN STRUCT FUNCT,17,0,0,2,1,2,0,1,0,0,1,10,JOURNAL OF PINEAL RESEARCH
76,5.072,CARCINOGENESIS,17,3,7,1,0,1,1,1,1,1,0,1,JOURNAL OF PINEAL RESEARCH
77,2.258,COMP BIOCHEM PHYS A,17,0,0,1,0,0,0,2,0,0,1,13,JOURNAL OF PINEAL RESEARCH
78,3.582,FRONT AGING NEUROSCI,17,1,3,3,1,1,0,2,0,2,0,4,JOURNAL OF PINEAL RESEARCH
79,4.300,FRONT CELL NEUROSCI,17,0,2,1,2,0,0,0,1,0,1,10,JOURNAL OF PINEAL RESEARCH
80,3.519,FRONT ENDOCRINOL,17,0,0,1,1,0,1,2,0,0,1,11,JOURNAL OF PINEAL RESEARCH
81,2.284,INT J MED SCI,17,4,5,0,0,1,1,1,1,1,0,3,JOURNAL OF PINEAL RESEARCH
82,3.857,OSTEOPOROSIS INT,17,0,1,3,3,2,2,1,3,0,0,2,JOURNAL OF PINEAL RESEARCH
83,3.712,PLANT SCI,17,1,1,3,4,2,5,1,0,0,0,0,JOURNAL OF PINEAL RESEARCH
84,3.616,TOXICOL APPL PHARM,17,2,0,1,3,4,1,1,1,2,2,0,JOURNAL OF PINEAL RESEARCH
85,6.383,ACTA BIOMATER,16,0,1,4,2,1,1,1,3,0,1,2,JOURNAL OF PINEAL RESEARCH
86,,AER ADV ENG RES,16,0,0,0,2,2,4,0,0,1,2,5,JOURNAL OF PINEAL RESEARCH
87,3.293,AM J PHYSIOL-GASTR L,16,0,0,5,5,1,2,1,0,0,1,1,JOURNAL OF PINEAL RESEARCH
88,1.402,ANIM SCI J,16,0,0,1,1,1,1,1,1,7,2,1,JOURNAL OF PINEAL RESEARCH
89,,CARR DERM DEL APPLXB,16,0,0,1,1,2,0,1,1,0,1,9,JOURNAL OF PINEAL RESEARCH
90,4.816,EUR J MED CHEM,16,1,5,0,0,2,2,0,1,0,2,3,JOURNAL OF PINEAL RESEARCH
91,3.256,J APPL PHYSIOL,16,0,1,1,2,0,0,2,1,2,0,7,JOURNAL OF PINEAL RESEARCH
92,2.878,J PERIODONTAL RES,16,0,0,0,1,3,1,0,2,1,1,7,JOURNAL OF PINEAL RESEARCH
93,1.066,TURK J BOT,16,0,0,1,2,4,0,1,0,3,0,5,JOURNAL OF PINEAL RESEARCH
94,5.179,AGING-US,15,0,0,1,2,2,3,1,2,0,1,3,JOURNAL OF PINEAL RESEARCH
95,1.772,BREAST CANCER-TOKYO,15,0,0,1,2,1,1,1,0,1,1,7,JOURNAL OF PINEAL RESEARCH
96,2.884,INFLAMMATION,15,1,0,2,2,1,0,0,1,0,1,7,JOURNAL OF PINEAL RESEARCH
97,4.302,J CELL MOL MED,15,0,1,6,0,2,1,1,2,0,0,2,JOURNAL OF PINEAL RESEARCH
98,2.517,J COMP PHYSIOL B,15,0,0,1,2,0,0,0,0,1,0,11,JOURNAL OF PINEAL RESEARCH
99,3.146,J PHYS CHEM B,15,0,1,2,0,2,1,1,0,0,1,7,JOURNAL OF PINEAL RESEARCH
100,2.580,PHYSIOL PLANTARUM,15,0,0,3,3,2,1,0,0,0,0,6,JOURNAL OF PINEAL RESEARCH
