,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
48,32.635,NAT REV NEUROSCI,7,1,0,1,3,1,0,0,1,0,0,0,Molecular Autism
49,1.924,WORLD NEUROSURG,7,0,0,0,2,3,0,1,1,0,0,0,Molecular Autism
50,1.760,ADV EXP MED BIOL,6,0,0,0,4,0,0,2,0,0,0,0,Molecular Autism
51,,ASIAN J PSYCHIATR,6,0,1,0,1,2,1,0,1,0,0,0,Molecular Autism
52,3.500,J NEURODEV DISORD,6,0,1,0,0,1,1,0,3,0,0,0,Molecular Autism
53,27.125,NAT GENET,6,0,0,2,1,1,2,0,0,0,0,0,Molecular Autism
54,1.586,PSYCHIAT GENET,6,0,1,0,1,4,0,0,0,0,0,0,Molecular Autism
55,3.173,BEHAV BRAIN RES,5,0,0,1,0,0,1,2,1,0,0,0,Molecular Autism
56,2.213,BMC BIOINFORMATICS,5,0,0,0,2,3,0,0,0,0,0,0,Molecular Autism
57,3.730,BMC GENOMICS,5,0,0,1,1,1,1,1,0,0,0,0,Molecular Autism
58,3.508,FRONT NEUROL,5,1,2,1,1,0,0,0,0,0,0,0,Molecular Autism
59,8.898,GENOME MED,5,0,1,1,1,1,1,0,0,0,0,0,Molecular Autism
60,5.359,HUM MUTAT,5,0,2,3,0,0,0,0,0,0,0,0,Molecular Autism
61,16.642,JAMA PSYCHIAT,5,0,2,1,0,1,0,1,0,0,0,0,Molecular Autism
62,41.465,NAT REV GENET,5,0,0,2,2,0,1,0,0,0,0,0,Molecular Autism
63,2.195,NEUROPSYCH DIS TREAT,5,0,0,2,0,2,0,0,1,0,0,0,Molecular Autism
64,2.159,NEUROSCI LETT,5,0,0,1,2,0,0,1,1,0,0,0,Molecular Autism
65,3.076,NEUROTOXICOLOGY,5,0,1,0,1,3,0,0,0,0,0,0,Molecular Autism
66,,ONCOTARGET,5,0,1,0,2,2,0,0,0,0,0,0,Molecular Autism
67,4.185,PROG NEURO-PSYCHOPH,5,0,1,1,2,0,0,1,0,0,0,0,Molecular Autism
68,5.475,PSYCHOL MED,5,0,0,4,0,0,1,0,0,0,0,0,Molecular Autism
69,3.713,WORLD J BIOL PSYCHIA,5,0,0,0,0,2,3,0,0,0,0,0,Molecular Autism
70,4.907,CORTEX,4,0,1,2,0,1,0,0,0,0,0,0,Molecular Autism
71,6.541,CURR OPIN NEUROBIOL,4,0,0,0,2,1,1,0,0,0,0,0,Molecular Autism
72,2.598,DEV NEUROBIOL,4,0,0,0,0,1,0,2,1,0,0,0,Molecular Autism
73,2.025,EARLY HUM DEV,4,0,0,3,0,0,0,0,1,0,0,0,Molecular Autism
74,3.636,EUR J HUM GENET,4,0,0,0,0,1,1,2,0,0,0,0,Molecular Autism
75,4.129,EUR NEUROPSYCHOPHARM,4,0,0,2,1,0,1,0,0,0,0,0,Molecular Autism
76,4.692,EXPERT OPIN DRUG DIS,4,1,1,0,1,1,0,0,0,0,0,0,Molecular Autism
77,3.138,FRONT BEHAV NEUROSCI,4,0,2,0,1,0,1,0,0,0,0,0,Molecular Autism
78,3.394,FRONT PHYSIOL,4,0,1,2,0,1,0,0,0,0,0,0,Molecular Autism
79,13.251,J CLIN INVEST,4,0,0,0,1,1,0,0,2,0,0,0,Molecular Autism
80,,J PEDIATR NEUROL,4,0,0,0,3,0,1,0,0,0,0,0,Molecular Autism
81,4.000,J PSYCHIATR RES,4,0,0,1,1,1,0,0,1,0,0,0,Molecular Autism
82,,LIFE SPAN DISABIL,4,0,1,2,0,1,0,0,0,0,0,0,Molecular Autism
83,3.312,MOL CELL NEUROSCI,4,0,0,1,1,1,0,1,0,0,0,0,Molecular Autism
84,1.922,MOL MED REP,4,0,1,0,0,3,0,0,0,0,0,0,Molecular Autism
85,0.738,NERVENARZT,4,0,0,1,2,1,0,0,0,0,0,0,Molecular Autism
86,6.544,NEUROPSYCHOPHARMACOL,4,0,2,0,1,0,0,1,0,0,0,0,Molecular Autism
87,1.371,PERCEPTION,4,0,2,0,2,0,0,0,0,0,0,0,Molecular Autism
88,,PHARMACEUTICALS,4,1,1,0,0,0,0,2,0,0,0,0,Molecular Autism
89,,RES DEV DISABIL,4,0,0,1,2,1,0,0,0,0,0,0,Molecular Autism
90,4.929,STEM CELL TRANSL MED,4,1,1,1,0,0,1,0,0,0,0,0,Molecular Autism
91,2.264,AM J MED GENET A,3,0,0,0,1,0,1,1,0,0,0,0,Molecular Autism
92,2.583,BIOMED RES INT,3,0,1,1,0,0,0,1,0,0,0,0,Molecular Autism
93,6.187,BRAIN PATHOL,3,0,1,1,1,0,0,0,0,0,0,0,Molecular Autism
94,4.266,CURR OPIN PSYCHIATR,3,0,0,2,1,0,0,0,0,0,0,0,Molecular Autism
95,2.633,CURR TREAT OPTION NE,3,0,2,0,0,0,0,1,0,0,0,0,Molecular Autism
96,2.133,DEV NEUROSCI-BASEL,3,0,0,1,1,1,0,0,0,0,0,0,Molecular Autism
97,6.183,EBIOMEDICINE,3,0,2,0,0,1,0,0,0,0,0,0,Molecular Autism
98,2.362,EUR J PAEDIATR NEURO,3,0,1,0,1,1,0,0,0,0,0,0,Molecular Autism
99,3.519,FRONT ENDOCRINOL,3,0,1,0,1,0,0,0,1,0,0,0,Molecular Autism
100,,FRONT INTEGR NEUROSC,3,0,0,3,0,0,0,0,0,0,0,0,Molecular Autism
