,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
45,9.130,CANCER RES,54,0,1,2,8,4,5,5,3,5,1,20,Cell Metabolism
46,35.612,NAT REV MOL CELL BIO,54,1,5,5,7,1,13,4,3,2,3,10,Cell Metabolism
47,6.549,AM J CLIN NUTR,53,2,1,4,0,5,2,3,7,3,3,23,Cell Metabolism
48,24.014,PHYSIOL REV,52,0,1,3,1,3,3,2,3,2,4,30,Cell Metabolism
49,2.559,BIOCHEM BIOPH RES CO,51,0,4,6,4,1,4,1,5,1,5,20,Cell Metabolism
50,15.211,CIRC RES,51,0,5,5,3,5,5,5,2,2,5,14,Cell Metabolism
51,4.902,HUM MOL GENET,51,0,0,3,10,6,11,1,2,2,2,14,Cell Metabolism
52,5.481,BIOINFORMATICS,49,0,4,8,4,7,1,4,6,5,1,9,Cell Metabolism
53,20.773,GASTROENTEROLOGY,49,2,1,4,3,7,6,2,5,3,3,13,Cell Metabolism
54,10.769,TRENDS ENDOCRIN MET,49,1,5,16,7,4,7,5,2,0,1,1,Cell Metabolism
55,5.971,J NEUROSCI,48,0,0,6,4,4,3,3,4,3,2,19,Cell Metabolism
56,23.290,CELL STEM CELL,47,0,6,3,12,2,7,6,5,5,1,0,Cell Metabolism
57,14.319,NEURON,47,1,5,6,4,1,3,3,3,0,2,19,Cell Metabolism
58,11.561,NUCLEIC ACIDS RES,47,0,8,9,7,3,3,2,2,3,1,9,Cell Metabolism
59,6.086,ARTERIOSCL THROM VAS,46,0,3,5,4,2,3,0,5,3,2,19,Cell Metabolism
60,7.616,ELIFE,46,5,17,7,12,2,3,0,0,0,0,0,Cell Metabolism
61,9.616,DEV CELL,45,1,3,7,2,3,4,5,1,4,4,11,Cell Metabolism
62,7.627,AGING CELL,42,2,2,6,7,1,6,4,2,5,3,4,Cell Metabolism
63,5.159,INT J OBESITY,42,0,4,4,1,8,0,2,2,0,2,19,Cell Metabolism
64,2.999,FEBS LETT,41,1,2,0,1,1,3,3,5,2,0,23,Cell Metabolism
65,14.079,HEPATOLOGY,40,3,6,5,3,3,1,5,2,2,3,7,Cell Metabolism
66,15.132,BLOOD,38,0,3,2,0,1,6,6,4,4,3,9,Cell Metabolism
67,5.963,METABOLISM,38,0,5,3,2,3,1,0,0,1,0,23,Cell Metabolism
68,26.919,NAT METHODS,38,0,5,4,9,2,8,1,3,1,0,5,Cell Metabolism
69,9.163,PLOS BIOL,38,0,2,6,1,3,3,5,2,1,0,15,Cell Metabolism
70,4.280,BBA-BIOENERGETICS,37,0,2,4,8,1,3,3,6,2,0,8,Cell Metabolism
71,3.082,AM J PHYSIOL-REG I,34,0,1,1,2,3,2,4,3,3,0,15,Cell Metabolism
72,22.844,CANCER CELL,34,0,3,4,3,4,5,4,0,1,1,9,Cell Metabolism
73,50.167,NAT REV DRUG DISCOV,34,0,6,2,4,4,5,4,2,3,2,2,Cell Metabolism
74,20.265,NAT REV ENDOCRINOL,33,1,11,9,5,0,5,0,1,1,0,0,Cell Metabolism
75,13.214,GENOME BIOL,32,0,2,2,10,4,2,4,1,0,4,3,Cell Metabolism
76,42.784,NAT REV CANCER,32,0,7,0,1,6,3,4,2,2,3,4,Cell Metabolism
77,35.724,NAT BIOTECHNOL,31,1,2,5,6,5,4,2,0,1,3,2,Cell Metabolism
78,6.854,ONCOGENE,31,0,2,4,0,5,1,2,1,1,3,12,Cell Metabolism
79,17.016,GUT,30,0,7,0,5,2,3,3,1,0,0,9,Cell Metabolism
80,4.042,OBESITY,30,0,1,4,2,6,2,3,3,2,1,6,Cell Metabolism
81,16.710,SCI TRANSL MED,30,2,4,4,3,4,6,4,0,3,0,0,Cell Metabolism
82,3.569,AM J PHYSIOL-HEART C,28,1,1,3,3,2,2,2,0,0,1,13,Cell Metabolism
83,12.423,NAT PROTOC,28,0,0,1,4,4,3,2,0,6,2,6,Cell Metabolism
84,14.327,ANNU REV PHYSIOL,27,0,5,2,3,2,1,0,2,1,1,10,Cell Metabolism
85,5.980,DIABETES OBES METAB,27,5,3,3,3,6,2,2,0,0,3,0,Cell Metabolism
86,3.678,MOL ENDOCRINOL,26,0,1,2,3,0,1,2,5,2,2,8,Cell Metabolism
87,4.277,ANN NY ACAD SCI,25,1,1,2,2,3,1,0,3,0,0,12,Cell Metabolism
88,9.251,CURR BIOL,25,0,3,3,0,1,1,0,2,0,2,13,Cell Metabolism
89,4.398,J NUTR,25,0,0,1,0,1,0,0,1,1,0,21,Cell Metabolism
90,3.454,AM J PHYSIOL-CELL PH,24,0,0,0,1,1,2,1,3,1,1,14,Cell Metabolism
91,17.872,CELL HOST MICROBE,24,3,3,6,1,3,3,1,0,0,3,1,Cell Metabolism
92,47.661,JAMA-J AM MED ASSOC,24,0,0,5,2,1,0,1,0,4,0,11,Cell Metabolism
93,6.378,SCI SIGNAL,24,0,6,1,4,3,3,1,3,3,0,0,Cell Metabolism
94,3.293,AM J PHYSIOL-GASTR L,23,0,0,1,2,0,2,2,3,1,0,12,Cell Metabolism
95,8.886,ANNU REV NUTR,23,1,5,2,1,0,0,2,1,1,0,10,Cell Metabolism
96,4.401,J CELL SCI,22,0,0,1,0,1,5,3,1,1,1,9,Cell Metabolism
97,20.154,ANNU REV BIOCHEM,21,0,2,1,1,2,4,1,2,0,0,8,Cell Metabolism
98,11.100,AUTOPHAGY,21,0,6,1,5,1,1,2,3,0,0,2,Cell Metabolism
99,6.045,J CEREBR BLOOD F MET,21,1,1,1,2,0,2,0,0,1,0,13,Cell Metabolism
100,18.564,TRENDS CELL BIOL,21,1,3,3,8,4,1,1,0,0,0,0,Cell Metabolism
