,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
75,,CLIN MED INSIGHTS-TH,2,0,0,0,1,0,1,0,0,0,0,0,Epilepsy Currents
76,1.736,CLIN NEUROL NEUROSUR,2,0,0,1,0,0,0,0,0,1,0,0,Epilepsy Currents
77,,CLIN PHARMACOL-ADV A,2,0,0,2,0,0,0,0,0,0,0,0,Epilepsy Currents
78,2.090,CLIN PSYCHOPHARM NEU,2,0,0,0,0,0,0,0,0,0,1,1,Epilepsy Currents
79,2.115,COMPUT BIOL MED,2,0,0,0,0,0,1,0,0,0,0,1,Epilepsy Currents
80,3.643,DRUG SAFETY,2,0,0,0,0,1,1,0,0,0,0,0,Epilepsy Currents
81,,EP GLOB APPRXB,2,0,0,0,0,1,0,0,0,0,0,1,Epilepsy Currents
82,3.810,EXP NEUROBIOL,2,0,0,0,0,0,0,0,1,0,0,1,Epilepsy Currents
83,3.831,FRONT PHARMACOL,2,0,0,0,0,0,0,0,0,0,0,2,Epilepsy Currents
84,3.687,INT J MOL SCI,2,0,1,0,0,0,0,0,0,1,0,0,Epilepsy Currents
85,,INT REV PSYCHIATR,2,0,0,0,0,0,0,0,0,0,0,2,Epilepsy Currents
86,1.665,J CHILD NEUROL,2,0,0,0,0,1,0,0,1,0,0,0,Epilepsy Currents
87,,J CLIN DIAGN RES,2,0,1,0,0,1,0,0,0,0,0,0,Epilepsy Currents
88,1.207,J EMERG MED,2,0,1,1,0,0,0,0,0,0,0,0,Epilepsy Currents
89,2.454,J MOL NEUROSCI,2,0,0,0,1,0,0,0,0,0,0,1,Epilepsy Currents
90,3.549,MEDIAT INFLAMM,2,0,0,0,0,0,1,0,0,0,0,1,Epilepsy Currents
91,5.076,MOL NEUROBIOL,2,0,0,0,0,0,0,1,0,0,0,1,Epilepsy Currents
92,3.098,MOLECULES,2,0,0,0,0,0,0,0,0,0,1,1,Epilepsy Currents
93,0.738,NERVENARZT,2,0,1,1,0,0,0,0,0,0,0,0,Epilepsy Currents
94,3.163,NEUROCRIT CARE,2,0,1,0,0,0,0,0,0,0,0,1,Epilepsy Currents
95,1.449,NEUROL RES,2,0,0,1,0,0,0,0,0,0,0,1,Epilepsy Currents
96,1.938,NEUROLOGIA,2,0,0,0,0,0,1,0,0,1,0,0,Epilepsy Currents
97,6.544,NEUROPSYCHOPHARMACOL,2,0,0,0,1,0,1,0,0,0,0,0,Epilepsy Currents
98,2.159,NEUROSCI LETT,2,0,0,0,0,1,0,0,0,0,0,1,Epilepsy Currents
99,0.929,NEUROSCIENCES,2,0,1,0,1,0,0,0,0,0,0,0,Epilepsy Currents
100,7.461,NEUROSCIENTIST,2,0,0,1,0,0,0,0,0,0,1,0,Epilepsy Currents
