,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
87,2.655,J NEUROIMMUNOL,64,2,6,9,2,4,5,4,1,1,1,29,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
88,3.076,NEUROTOXICOLOGY,64,0,0,3,1,3,3,6,9,4,8,27,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
89,12.764,ALZHEIMERS DEMENT,63,0,4,0,3,6,3,3,3,3,0,38,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
90,0.738,NERVENARZT,63,2,7,5,2,1,3,3,5,4,2,29,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
91,3.406,J HEAD TRAUMA REHAB,62,0,1,0,0,1,1,7,1,0,9,42,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
92,5.511,FRONT IMMUNOL,61,2,7,7,4,6,3,1,2,3,1,25,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
93,53.254,LANCET,60,1,5,5,8,5,4,7,3,1,3,18,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
94,2.072,ACTA NEUROL BELG,58,0,2,3,1,2,1,2,3,0,1,43,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
95,3.719,BRAIN IMAGING BEHAV,58,0,1,3,1,5,3,4,1,1,5,34,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
96,2.633,CURR TREAT OPTION NE,58,1,3,4,6,3,6,0,3,3,4,25,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
97,0.817,INTERNAL MED,58,0,1,2,3,4,5,1,0,1,0,41,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
98,1.131,ANN INDIAN ACAD NEUR,56,1,1,0,2,1,2,2,2,2,1,42,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
99,3.199,CEREBELLUM,56,1,0,1,3,2,1,6,2,3,4,33,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
100,2.273,GAIT POSTURE,56,0,0,0,2,0,0,2,4,1,2,45,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
