,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
49,2.346,NEURORADIOLOGY,215,1,13,18,16,20,13,12,12,12,11,87,STROKE
50,6.754,COCHRANE DB SYST REV,214,0,7,2,15,14,8,9,14,15,7,123,STROKE
51,0.833,INT J CLIN EXP MED,214,1,4,15,15,12,5,16,10,16,9,111,STROKE
52,2.219,BRAIN BEHAV,212,1,7,15,8,15,10,14,10,22,5,105,STROKE
53,1.762,REV NEUROL-FRANCE,211,3,26,20,21,22,13,7,15,15,13,56,STROKE
54,4.034,INT J CARDIOL,210,0,14,20,17,20,10,14,8,10,7,90,STROKE
55,3.696,EXPERT REV NEUROTHER,200,11,29,17,12,18,11,8,14,13,7,60,STROKE
56,4.467,ATHEROSCLEROSIS,198,1,5,14,20,22,10,14,10,8,9,85,STROKE
57,3.582,FRONT AGING NEUROSCI,198,5,6,9,11,6,9,16,11,10,13,102,STROKE
58,3.476,J ALZHEIMERS DIS,198,2,8,10,9,13,11,17,7,13,8,100,STROKE
59,1.953,J NEUROIMAGING,187,0,4,15,12,20,11,11,9,9,3,93,STROKE
60,2.234,NEURAL REGEN RES,185,3,8,6,8,13,6,16,9,12,5,99,STROKE
61,1.779,NEUROREHABILITATION,182,0,4,1,8,3,7,10,10,7,8,124,STROKE
62,5.193,J NEUROINFLAMM,181,0,9,10,3,10,14,14,6,8,10,97,STROKE
63,3.783,J NEUROL,178,6,8,25,10,18,8,10,10,14,5,64,STROKE
64,14.163,PROG NEUROBIOL,177,0,5,10,10,12,7,12,4,15,6,96,STROKE
65,2.706,J NEURORADIOLOGY,173,0,16,10,13,14,3,9,10,9,8,81,STROKE
66,3.869,NEUROIMAGE-CLIN,172,1,5,12,14,12,13,14,6,6,9,80,STROKE
67,2.285,NEUROL SCI,168,2,11,12,14,10,6,7,6,11,6,83,STROKE
68,1.929,ACTA NEUROCHIR,167,2,4,7,9,12,13,5,5,7,9,94,STROKE
69,19.819,NAT REV NEUROL,163,6,19,19,17,9,10,10,8,9,8,48,STROKE
70,10.848,BRAIN,161,0,6,9,14,13,8,8,11,19,6,67,STROKE
71,3.077,ARCH PHYS MED REHAB,160,0,4,3,14,10,6,14,14,2,5,88,STROKE
72,2.398,PEDIATR NEUROL,160,0,15,7,9,3,14,12,11,19,8,62,STROKE
73,2.042,DISABIL REHABIL,159,0,0,2,12,5,11,10,6,11,2,100,STROKE
74,2.067,TRIALS,158,0,1,12,9,12,6,11,9,11,4,83,STROKE
75,27.144,LANCET NEUROL,157,11,18,20,17,16,8,8,8,5,5,41,STROKE
76,6.306,BRAIN BEHAV IMMUN,156,1,2,12,7,13,11,15,9,13,9,64,STROKE
77,3.125,BRAIN RES,154,0,3,11,4,6,4,11,6,14,6,89,STROKE
78,1.021,INTERV NEURORADIOL,152,1,2,12,5,18,8,12,9,5,8,72,STROKE
79,1.410,EXP THER MED,148,0,3,5,7,11,5,4,4,12,8,89,STROKE
80,4.027,EUR RADIOL,146,0,2,13,11,16,9,6,9,7,9,64,STROKE
81,4.483,EXP NEUROL,144,0,4,12,5,9,2,6,2,9,5,90,STROKE
82,2.662,J NEUROSCI RES,138,0,1,8,4,8,15,8,4,9,4,77,STROKE
83,3.225,SEMIN RESP CRIT CARE,138,6,5,10,5,11,6,6,3,6,4,76,STROKE
84,2.930,CLIN REHABIL,137,0,1,6,4,6,5,8,5,7,2,93,STROKE
85,1.894,MED SCI MONITOR,135,2,6,15,4,5,10,4,4,8,4,73,STROKE
86,3.294,J VASC SURG,131,0,5,11,5,9,9,16,6,13,7,50,STROKE
87,3.697,NEUROEPIDEMIOLOGY,129,2,1,8,7,5,8,8,6,17,4,63,STROKE
88,2.166,NEUROL INDIA,126,2,2,3,4,7,4,5,7,6,5,81,STROKE
89,3.382,NEUROSCIENCE,126,1,3,6,6,9,6,6,4,9,7,69,STROKE
90,3.478,CURR NEUROL NEUROSCI,123,16,11,18,7,13,11,5,2,6,3,31,STROKE
91,1.716,CURR NEUROVASC RES,122,3,2,2,8,10,10,4,5,13,7,58,STROKE
92,1.429,EMERG MED CLIN N AM,122,0,6,7,4,7,7,8,6,11,6,60,STROKE
93,1.363,ANN VASC SURG,121,0,3,9,11,3,6,9,6,6,3,65,STROKE
94,2.843,EUR J RADIOL,120,0,6,9,7,12,4,11,3,8,7,53,STROKE
95,3.161,NEURAL PLAST,120,1,6,7,7,12,7,7,7,13,7,46,STROKE
96,4.300,FRONT CELL NEUROSCI,119,0,2,5,5,13,10,5,5,5,9,60,STROKE
97,5.036,CIRC-CARDIOVASC QUAL,117,0,2,4,21,7,7,11,6,13,2,44,STROKE
98,2.871,FRONT HUM NEUROSCI,117,2,5,6,9,6,2,13,14,2,1,57,STROKE
99,16.834,J AM COLL CARDIOL,117,4,6,8,8,7,4,8,7,7,1,57,STROKE
100,1.922,MOL MED REP,117,0,0,5,6,7,7,7,10,6,4,65,STROKE
