,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
42,11.984,BIOL PSYCHIAT,94,0,5,13,6,12,8,7,7,8,6,22,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
43,1.806,EXP BRAIN RES,92,2,9,8,9,11,9,7,7,3,8,19,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
44,3.476,J ALZHEIMERS DIS,86,3,14,8,9,10,12,4,4,3,1,18,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
45,3.958,SCHIZOPHR RES,86,0,5,19,12,7,8,18,9,1,4,3,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
46,9.504,P NATL ACAD SCI USA,84,6,2,10,7,6,7,5,8,0,2,31,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
47,3.719,BRAIN IMAGING BEHAV,83,0,1,10,8,23,10,5,7,6,5,8,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
48,,ENEURO,83,0,6,14,9,9,7,5,10,1,1,21,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
49,2.832,EUR J NEUROSCI,82,2,5,10,8,12,5,3,6,3,2,26,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
50,2.868,INT J PSYCHOPHYSIOL,81,2,7,0,14,4,15,5,4,7,2,21,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
51,5.076,MOL NEUROBIOL,81,0,5,5,11,8,11,3,2,4,6,26,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
52,4.000,J PSYCHIATR RES,80,2,7,13,9,12,7,3,4,4,2,17,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
53,3.768,AUTISM RES,79,1,3,9,13,11,8,7,3,6,4,14,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
54,,DEV PSYCHOPATHOL,77,1,3,5,7,5,1,14,10,5,1,25,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
55,4.129,EUR NEUROPSYCHOPHARM,76,4,6,6,12,8,3,5,4,3,5,20,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
56,5.475,PSYCHOL MED,75,0,5,8,10,9,7,12,3,4,4,13,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
57,,NEUROBIOL STRESS,74,0,2,2,5,5,3,13,3,2,4,35,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
58,2.565,COGN AFFECT BEHAV NE,73,0,7,8,11,0,9,4,5,10,4,15,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
59,3.322,DRUG ALCOHOL DEPEN,73,1,3,8,4,14,4,2,6,4,8,19,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
60,,J AUTISM DEV DISORD,73,2,8,11,14,2,9,6,6,6,2,7,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
61,6.944,SCHIZOPHRENIA BULL,73,1,5,15,4,5,5,20,7,3,3,5,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
62,4.815,DEV COGN NEUROS-NETH,72,0,10,3,5,5,5,6,12,7,2,17,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
63,,CONSCIOUS COGN,71,0,4,5,8,5,18,7,9,2,2,11,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
64,5.578,ADDICT BIOL,70,0,0,1,8,10,9,1,12,1,5,23,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
65,4.300,FRONT CELL NEUROSCI,70,5,7,9,6,3,2,2,6,3,4,23,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
66,3.174,APPETITE,69,0,5,14,5,7,0,0,2,3,9,24,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
67,,CURR OPIN BEHAV SCI,68,2,15,11,2,8,6,4,4,0,3,13,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
68,3.614,CLIN NEUROPHYSIOL,67,3,9,9,8,8,4,4,2,4,3,13,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
69,,PERS INDIV DIFFER,66,0,3,3,6,4,11,7,5,2,5,20,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
70,7.616,ELIFE,65,5,2,4,6,7,6,6,5,2,1,21,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
71,2.219,BRAIN BEHAV,64,0,8,6,2,5,7,5,1,8,4,18,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
72,4.454,NEUROBIOL AGING,64,0,5,8,10,6,4,2,5,1,0,23,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
73,3.161,NEURAL PLAST,63,0,7,8,7,4,6,5,2,3,0,21,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
74,3.118,PSYCHOPHYSIOLOGY,62,0,5,4,4,4,14,5,5,7,1,13,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
75,2.494,DEV PSYCHOBIOL,61,1,3,1,1,2,4,8,5,3,3,30,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
76,,ONCOTARGET,61,7,8,7,8,6,1,7,2,2,1,12,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
77,3.067,ANIM BEHAV,60,1,2,1,4,1,1,6,1,4,2,37,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
78,1.555,BEHAV PROCESS,60,0,2,2,4,1,5,3,0,1,1,41,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
79,2.574,BRAIN COGNITION,60,2,4,10,7,4,6,5,2,6,3,11,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
80,5.002,J NEUROTRAUM,60,1,3,14,3,4,5,3,1,3,2,21,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
81,2.502,J NEUROPHYSIOL,56,1,3,6,4,3,3,6,5,4,4,17,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
82,15.557,TRENDS COGN SCI,56,1,8,7,10,8,1,4,3,1,4,9,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
83,3.468,J COGNITIVE NEUROSCI,55,0,7,5,4,4,9,3,9,4,2,8,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
84,14.163,PROG NEUROBIOL,55,1,0,8,11,2,5,5,3,2,4,14,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
85,,BRAIN SCI,54,4,7,3,13,4,2,4,0,2,3,12,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
86,11.640,MOL PSYCHIATR,54,1,3,13,6,5,2,3,3,2,0,16,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
87,2.590,REV NEUROSCIENCE,52,1,3,4,4,6,5,0,5,1,1,22,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
88,9.251,CURR BIOL,51,4,4,8,2,1,3,1,5,2,2,19,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
89,3.687,INT J MOL SCI,51,8,6,6,9,2,4,0,3,2,1,10,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
90,3.981,INT J NEUROPSYCHOPH,51,0,4,3,5,2,7,6,1,3,3,17,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
91,3.831,FRONT PHARMACOL,50,2,9,3,3,3,2,2,4,1,3,18,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
92,2.671,LEARN MEMORY,50,1,6,8,4,2,7,1,1,1,3,16,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
93,2.600,EPILEPSY BEHAV,47,0,6,1,6,4,4,2,2,1,2,19,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
94,6.875,FRONT NEUROENDOCRIN,47,0,6,6,6,4,3,2,2,4,2,12,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
95,3.902,FRONT MOL NEUROSCI,46,2,7,1,2,5,4,1,1,4,1,18,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
96,1.854,BEHAV PHARMACOL,45,0,5,0,3,4,2,4,1,0,2,24,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
97,3.508,FRONT NEUROL,45,2,4,6,9,3,2,5,2,1,1,10,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
98,2.495,INT J DEV NEUROSCI,45,0,6,2,3,1,1,6,0,1,3,22,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
99,3.966,HIPPOCAMPUS,44,1,1,6,1,5,8,1,1,0,3,17,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
100,2.195,NEUROPSYCH DIS TREAT,44,2,3,8,4,7,2,7,1,4,1,5,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS
