,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
45,5.179,BBA-GENE REGUL MECH,28,0,3,5,3,9,1,1,1,1,1,3,Wiley Interdisciplinary Reviews-RNA
46,13.843,NAT CHEM BIOL,28,0,3,7,6,1,0,4,0,0,0,7,Wiley Interdisciplinary Reviews-RNA
47,15.678,TRENDS BIOCHEM SCI,28,1,2,4,1,3,1,1,1,0,0,14,Wiley Interdisciplinary Reviews-RNA
48,2.999,FEBS LETT,26,0,0,1,0,1,2,0,4,3,3,12,Wiley Interdisciplinary Reviews-RNA
49,6.045,J CEREBR BLOOD F MET,26,0,1,0,0,0,1,1,1,0,0,22,Wiley Interdisciplinary Reviews-RNA
50,9.251,CURR BIOL,25,1,0,0,0,0,1,1,0,0,2,20,Wiley Interdisciplinary Reviews-RNA
51,4.539,J IMMUNOL,25,0,1,5,0,2,3,1,2,2,1,8,Wiley Interdisciplinary Reviews-RNA
52, ,ONCOTARGET,25,1,14,8,1,1,0,0,0,0,0,0,Wiley Interdisciplinary Reviews-RNA
53,20.154,ANNU REV BIOCHEM,24,0,0,6,2,1,2,0,3,0,0,10,Wiley Interdisciplinary Reviews-RNA
54,4.609,J NEUROCHEM,24,0,2,0,1,1,1,0,1,1,1,16,Wiley Interdisciplinary Reviews-RNA
55,14.319,NEURON,24,0,2,1,3,2,2,5,0,2,0,7,Wiley Interdisciplinary Reviews-RNA
56,12.102,ANGEW CHEM INT EDIT,23,0,2,4,0,1,1,0,0,2,4,9,Wiley Interdisciplinary Reviews-RNA
57,19.064,NAT CELL BIOL,23,0,0,3,2,1,3,3,2,2,4,3,Wiley Interdisciplinary Reviews-RNA
58,2.559,BIOCHEM BIOPH RES CO,22,0,3,2,0,1,1,0,4,1,2,8,Wiley Interdisciplinary Reviews-RNA
59,3.857,BIOCHEM J,22,0,1,3,1,1,2,2,0,0,0,12,Wiley Interdisciplinary Reviews-RNA
60,3.221,J COMPUT CHEM,22,0,2,1,1,0,0,4,1,0,0,13,Wiley Interdisciplinary Reviews-RNA
61,2.498,GENE,21,0,1,1,2,1,1,0,0,2,1,12,Wiley Interdisciplinary Reviews-RNA
62,4.401,J CELL SCI,20,0,0,2,1,0,1,0,3,0,1,12,Wiley Interdisciplinary Reviews-RNA
63,5.971,J NEUROSCI,20,0,1,1,1,1,0,0,2,0,3,11,Wiley Interdisciplinary Reviews-RNA
64,9.163,PLOS BIOL,20,0,0,0,0,1,1,3,2,2,4,7,Wiley Interdisciplinary Reviews-RNA
65,3.955,PLOS COMPUT BIOL,20,0,1,4,2,2,0,4,1,2,0,4,Wiley Interdisciplinary Reviews-RNA
66,10.556,TRENDS GENET,20,0,4,3,1,2,0,1,0,0,0,9,Wiley Interdisciplinary Reviews-RNA
67,9.247,CSH PERSPECT BIOL,19,0,1,1,2,0,5,5,5,0,0,0,Wiley Interdisciplinary Reviews-RNA
68,7.616,ELIFE,19,1,3,6,8,1,0,0,0,0,0,0,Wiley Interdisciplinary Reviews-RNA
69,6.721,CELL MOL LIFE SCI,18,0,3,2,1,1,1,0,0,4,3,3,Wiley Interdisciplinary Reviews-RNA
70,1.984,METHOD ENZYMOL,17,0,0,8,0,0,1,1,0,2,0,5,Wiley Interdisciplinary Reviews-RNA
71,3.998,METHODS,17,0,0,1,3,1,2,1,0,2,1,6,Wiley Interdisciplinary Reviews-RNA
72,12.423,NAT PROTOC,17,0,2,2,3,0,0,2,1,1,0,6,Wiley Interdisciplinary Reviews-RNA
73,15.393,CELL RES,16,1,0,5,3,2,2,0,0,1,0,2,Wiley Interdisciplinary Reviews-RNA
74,2.774,CHEMBIOCHEM,16,0,0,1,1,1,3,1,1,0,3,5,Wiley Interdisciplinary Reviews-RNA
75,7.179,CURR OPIN STRUC BIOL,16,0,1,2,0,1,0,1,1,2,3,5,Wiley Interdisciplinary Reviews-RNA
76,9.616,DEV CELL,16,1,1,0,1,4,1,0,2,0,3,3,Wiley Interdisciplinary Reviews-RNA
77,8.749,EMBO REP,16,0,1,1,1,2,0,0,2,1,2,6,Wiley Interdisciplinary Reviews-RNA
78,5.775,PLANT J,16,1,0,2,1,1,1,0,0,0,1,9,Wiley Interdisciplinary Reviews-RNA
79,3.374,VIROLOGY,16,0,0,3,0,1,0,1,0,0,0,11,Wiley Interdisciplinary Reviews-RNA
80,4.592,ACS CHEM BIOL,15,0,2,1,2,1,3,3,0,2,0,1,Wiley Interdisciplinary Reviews-RNA
81,3.188,BIOCHIMIE,15,0,0,4,0,0,1,3,0,0,0,7,Wiley Interdisciplinary Reviews-RNA
82,3.125,BRAIN RES,15,0,1,1,4,0,3,0,0,1,0,5,Wiley Interdisciplinary Reviews-RNA
83,4.075,GENETICS,15,1,1,2,0,0,3,0,1,0,0,7,Wiley Interdisciplinary Reviews-RNA
84,3.687,INT J MOL SCI,15,0,3,4,2,6,0,0,0,0,0,0,Wiley Interdisciplinary Reviews-RNA
85,18.564,TRENDS CELL BIOL,15,0,0,4,0,1,1,4,2,1,0,2,Wiley Interdisciplinary Reviews-RNA
86,5.413,DEVELOPMENT,14,0,0,0,1,0,0,0,1,2,0,10,Wiley Interdisciplinary Reviews-RNA
87,3.394,BIOCHEM SOC T,13,0,0,0,2,0,0,4,2,0,1,4,Wiley Interdisciplinary Reviews-RNA
88,15.132,BLOOD,13,0,0,1,0,1,1,0,0,1,0,9,Wiley Interdisciplinary Reviews-RNA
89,5.915,CHEM BIOL,13,0,0,0,2,0,0,0,2,0,0,9,Wiley Interdisciplinary Reviews-RNA
90,20.955,ACCOUNTS CHEM RES,12,0,0,0,0,0,2,3,2,1,2,2,Wiley Interdisciplinary Reviews-RNA
91,4.419,BIOESSAYS,12,0,2,1,0,2,0,1,1,1,0,4,Wiley Interdisciplinary Reviews-RNA
92,3.495,BIOPHYS J,12,0,0,1,0,0,0,0,1,1,1,8,Wiley Interdisciplinary Reviews-RNA
93,3.304,CELL CYCLE,12,0,1,1,1,0,1,0,1,1,4,2,Wiley Interdisciplinary Reviews-RNA
94,7.008,MOL THER,12,0,1,2,1,3,1,0,0,0,1,3,Wiley Interdisciplinary Reviews-RNA
95,42.784,NAT REV CANCER,12,0,1,0,0,0,2,2,0,0,0,7,Wiley Interdisciplinary Reviews-RNA
96,2.583,BIOMED RES INT,11,0,1,6,2,2,0,0,0,0,0,0,Wiley Interdisciplinary Reviews-RNA
97,1.990,BIOPOLYMERS,11,0,0,0,0,3,0,0,0,0,0,8,Wiley Interdisciplinary Reviews-RNA
98,2.213,BMC BIOINFORMATICS,11,0,0,3,0,1,0,0,2,0,2,3,Wiley Interdisciplinary Reviews-RNA
99,2.033,J ANTIBIOT,11,0,1,0,0,0,0,0,0,0,0,10,Wiley Interdisciplinary Reviews-RNA
100,2.843,J CHEM PHYS,11,0,0,0,0,1,0,0,0,0,0,10,Wiley Interdisciplinary Reviews-RNA
