,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
34,1.664,ONCOL LETT,229,0,0,1,6,8,8,9,10,22,12,153,GENES & DEVELOPMENT
35,5.179,BBA-GENE REGUL MECH,224,0,4,6,5,11,10,13,16,16,8,135,GENES & DEVELOPMENT
36,1.760,ADV EXP MED BIOL,223,0,2,4,7,4,15,2,5,3,12,169,GENES & DEVELOPMENT
37,,TRANSL EPIGENET SER,223,0,5,35,14,12,14,17,13,8,17,88,GENES & DEVELOPMENT
38,41.577,NATURE,221,2,13,15,24,17,10,18,10,4,10,98,GENES & DEVELOPMENT
39,4.490,RNA,220,2,9,16,18,13,7,8,13,13,12,109,GENES & DEVELOPMENT
40,8.784,J CELL BIOL,218,1,5,9,14,10,9,12,14,16,16,112,GENES & DEVELOPMENT
41,35.612,NAT REV MOL CELL BIO,217,4,8,31,21,13,21,8,15,9,10,77,GENES & DEVELOPMENT
42,5.638,CELL DEATH DIS,216,2,8,5,11,11,18,12,16,9,12,112,GENES & DEVELOPMENT
43,3.730,BMC GENOMICS,211,0,2,6,4,9,10,25,11,10,7,127,GENES & DEVELOPMENT
44,4.401,J CELL SCI,210,1,8,8,5,7,5,4,12,11,16,133,GENES & DEVELOPMENT
45,4.019,FRONT MICROBIOL,207,0,0,2,6,6,4,11,5,14,15,144,GENES & DEVELOPMENT
46,5.949,PLANT PHYSIOL,197,1,4,6,5,3,11,7,9,7,7,137,GENES & DEVELOPMENT
47,9.251,CURR BIOL,194,2,10,6,10,10,8,9,5,18,14,102,GENES & DEVELOPMENT
48,6.537,STEM CELL REP,194,0,8,14,13,13,7,19,15,10,12,83,GENES & DEVELOPMENT
49,2.742,G3-GENES GENOM GENET,191,2,3,7,5,6,4,5,5,11,9,134,GENES & DEVELOPMENT
50,10.101,GENOME RES,187,0,9,11,13,19,10,23,15,7,11,69,GENES & DEVELOPMENT
51,13.333,NAT STRUCT MOL BIOL,179,0,11,9,23,11,10,12,10,8,2,83,GENES & DEVELOPMENT
52,1.922,MOL MED REP,177,1,3,5,4,4,5,10,8,15,12,110,GENES & DEVELOPMENT
53,6.491,CANCER LETT,176,0,8,6,7,14,12,13,15,7,13,81,GENES & DEVELOPMENT
54,13.251,J CLIN INVEST,167,1,4,6,17,5,8,9,15,5,13,84,GENES & DEVELOPMENT
55,5.354,J EXP BOT,167,2,2,6,2,3,4,8,3,8,4,125,GENES & DEVELOPMENT
56,8.000,CELL DEATH DIFFER,165,1,10,5,7,14,8,8,13,5,11,83,GENES & DEVELOPMENT
57,10.556,TRENDS GENET,165,5,11,14,12,7,10,10,9,6,10,71,GENES & DEVELOPMENT
58,5.279,CRIT REV BIOCHEM MOL,154,1,3,7,7,10,11,8,7,12,5,83,GENES & DEVELOPMENT
59,9.247,CSH PERSPECT BIOL,152,0,0,1,3,6,4,9,4,5,12,108,GENES & DEVELOPMENT
60,41.058,SCIENCE,151,4,10,18,11,5,10,12,5,0,4,72,GENES & DEVELOPMENT
61,15.132,BLOOD,149,0,7,3,9,8,8,14,9,10,6,75,GENES & DEVELOPMENT
62,5.666,PHILOS T R SOC B,149,4,20,20,9,6,16,11,5,3,5,50,GENES & DEVELOPMENT
63,3.512,MOL BIOL CELL,142,0,8,3,7,5,7,12,8,4,9,79,GENES & DEVELOPMENT
64,3.309,EXP CELL RES,141,0,1,3,5,6,4,9,8,13,9,83,GENES & DEVELOPMENT
65,2.999,FEBS LETT,141,2,1,2,4,6,15,8,7,7,7,82,GENES & DEVELOPMENT
66,4.368,J VIROL,141,1,2,9,1,1,11,7,6,3,4,96,GENES & DEVELOPMENT
67,5.844,WIRES RNA,141,0,5,7,9,2,6,6,9,10,10,77,GENES & DEVELOPMENT
68,13.214,GENOME BIOL,140,4,8,15,16,15,5,12,9,7,6,43,GENES & DEVELOPMENT
69,8.228,PLANT CELL,140,0,5,6,5,3,10,8,7,6,1,89,GENES & DEVELOPMENT
70,8.749,EMBO REP,139,2,8,13,6,2,15,7,11,3,6,66,GENES & DEVELOPMENT
71,2.217,BIOL OPEN,136,0,1,1,3,3,7,5,1,3,7,105,GENES & DEVELOPMENT
72,5.775,PLANT J,136,1,0,6,5,0,6,12,5,4,5,92,GENES & DEVELOPMENT
73,2.498,GENE,135,0,3,3,3,3,8,5,10,6,11,83,GENES & DEVELOPMENT
74,4.461,DNA REPAIR,134,0,9,9,8,10,8,9,7,9,7,58,GENES & DEVELOPMENT
75,5.511,FRONT IMMUNOL,134,1,5,4,6,4,3,5,9,7,4,86,GENES & DEVELOPMENT
76,4.902,HUM MOL GENET,132,0,3,7,2,10,7,6,5,5,7,80,GENES & DEVELOPMENT
77,2.976,ONCOL REP,132,0,1,2,4,10,3,9,9,7,7,80,GENES & DEVELOPMENT
78,4.021,CHROMOSOMA,127,0,9,3,11,6,9,5,4,6,8,66,GENES & DEVELOPMENT
79,4.419,BIOESSAYS,126,1,8,11,12,4,5,10,11,5,7,52,GENES & DEVELOPMENT
80,5.595,FASEB J,125,0,0,4,5,5,6,8,7,6,10,74,GENES & DEVELOPMENT
81,4.530,FEBS J,125,1,6,10,4,8,7,5,3,3,10,68,GENES & DEVELOPMENT
82,3.923,J CELL PHYSIOL,125,0,1,2,1,4,7,9,3,4,9,85,GENES & DEVELOPMENT
83,19.064,NAT CELL BIOL,123,4,10,5,7,6,13,10,6,5,8,49,GENES & DEVELOPMENT
84,3.761,VIRUSES-BASEL,121,1,5,3,3,5,2,3,3,8,5,83,GENES & DEVELOPMENT
85,3.998,METHODS,118,0,7,8,11,8,7,5,2,4,3,63,GENES & DEVELOPMENT
86,3.574,CURR GENET,117,0,2,2,4,2,7,5,4,8,8,75,GENES & DEVELOPMENT
87,3.110,CURR TOP DEV BIOL,117,0,1,2,3,2,1,5,4,3,6,90,GENES & DEVELOPMENT
88,2.507,DEV DYNAM,117,0,4,2,2,4,3,1,1,2,7,91,GENES & DEVELOPMENT
89,3.563,MOL CELL ENDOCRINOL,117,0,3,2,0,6,1,6,4,6,12,77,GENES & DEVELOPMENT
90,6.378,SCI SIGNAL,117,0,2,3,5,6,3,8,7,4,9,70,GENES & DEVELOPMENT
91,3.902,FRONT MOL NEUROSCI,115,1,1,3,3,11,2,5,2,6,15,66,GENES & DEVELOPMENT
92,3.622,INT REV CEL MOL BIO,114,0,0,4,7,3,3,1,10,6,7,73,GENES & DEVELOPMENT
93,2.959,J CELL BIOCHEM,114,0,2,2,1,4,3,10,2,5,9,76,GENES & DEVELOPMENT
94,23.290,CELL STEM CELL,113,2,5,14,4,9,7,7,6,4,9,46,GENES & DEVELOPMENT
95,3.394,FRONT PHYSIOL,113,1,2,5,5,2,5,5,17,5,8,58,GENES & DEVELOPMENT
96,5.587,STEM CELLS,113,0,3,4,8,7,5,6,7,2,8,63,GENES & DEVELOPMENT
97,5.076,MOL NEUROBIOL,112,0,0,3,3,5,6,2,6,2,8,77,GENES & DEVELOPMENT
98,3.487,CELL SIGNAL,111,0,0,0,9,2,3,1,2,4,5,85,GENES & DEVELOPMENT
99,6.158,PLOS PATHOG,111,1,1,2,4,3,3,2,8,8,6,73,GENES & DEVELOPMENT
100,10.199,CLIN CANCER RES,110,1,3,4,2,12,10,8,6,1,7,56,GENES & DEVELOPMENT
