,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
85,2.086,LANG COGN NEUROSCI,11,0,0,0,1,0,1,1,0,0,0,8,NEUROSCIENTIST
86,5.227,NEUROBIOL DIS,11,1,0,1,0,0,1,0,2,0,3,3,NEUROSCIENTIST
87,1.266,NEUROREPORT,11,0,0,1,0,1,0,1,1,1,1,5,NEUROSCIENTIST
88,4.185,PROG NEURO-PSYCHOPH,11,0,1,1,0,3,1,0,0,1,0,4,NEUROSCIENTIST
89,8.032,CELL REP,10,0,1,2,0,1,1,0,0,0,3,2,NEUROSCIENTIST
90,3.131,FRONT NEURAL CIRCUIT,10,0,0,0,2,1,0,0,1,1,2,3,NEUROSCIENTIST
91,3.831,FRONT PHARMACOL,10,1,0,0,0,1,1,0,0,2,0,5,NEUROSCIENTIST
92,3.468,J COGNITIVE NEUROSCI,10,1,0,0,1,2,1,1,1,0,0,3,NEUROSCIENTIST
93,2.590,REV NEUROSCIENCE,10,0,2,1,0,0,1,1,1,0,1,3,NEUROSCIENTIST
94,4.691,TRANSL PSYCHIAT,10,0,2,1,1,1,2,0,2,0,0,1,NEUROSCIENTIST
95,11.439,TRENDS NEUROSCI,10,2,1,1,0,0,1,1,0,0,0,4,NEUROSCIENTIST
96,2.891,BIOL PSYCHOL,9,0,1,0,1,1,2,0,0,0,0,4,NEUROSCIENTIST
97,4.580,INT J NEURAL SYST,9,1,0,0,7,0,0,0,0,0,0,1,NEUROSCIENTIST
98,4.011,J BIOL CHEM,9,0,2,1,0,0,0,1,0,1,1,3,NEUROSCIENTIST
99,6.045,J CEREBR BLOOD F MET,9,0,0,0,0,4,0,0,2,0,0,3,NEUROSCIENTIST
100,4.000,J PSYCHIATR RES,9,0,2,0,0,0,0,1,0,3,0,3,NEUROSCIENTIST
