,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
34,3.239,J MECH BEHAV BIOMED,179,7,21,27,31,25,26,18,9,11,3,1,Acta Biomaterialia
35,5.609,ADV HEALTHC MATER,166,5,43,37,40,25,16,0,0,0,0,0,Acta Biomaterialia
36,5.914,MACROMOLECULES,166,1,5,13,8,7,9,6,7,8,10,92,Acta Biomaterialia
37,3.997,COLLOID SURFACE B,154,6,21,25,33,19,16,5,11,2,2,14,Acta Biomaterialia
38,7.233,NANOSCALE,151,1,31,37,26,26,16,8,6,0,0,0,Acta Biomaterialia
39,4.455,BONE,150,1,2,14,10,9,8,12,10,7,11,66,Acta Biomaterialia
40,3.392,MACROMOL BIOSCI,149,2,10,21,9,26,20,17,13,10,5,16,Acta Biomaterialia
41,4.089,J TISSUE ENG REGEN M,138,5,27,29,9,17,11,13,6,4,11,6,Acta Biomaterialia
42,9.130,CANCER RES,137,1,1,1,4,7,2,4,4,3,7,103,Acta Biomaterialia
43,18.881,CIRCULATION,137,0,2,4,2,8,6,7,7,2,8,91,Acta Biomaterialia
44,4.370,INT J NANOMED,137,2,16,20,26,14,27,16,1,0,4,11,Acta Biomaterialia
45,3.405,ANN BIOMED ENG,136,6,14,25,8,6,13,5,13,4,3,39,Acta Biomaterialia
46,12.080,NANO LETT,136,0,4,14,6,6,5,17,10,18,9,47,Acta Biomaterialia
47,9.598,SMALL,134,3,15,16,20,16,12,9,14,11,7,11,Acta Biomaterialia
48,40.182,CHEM SOC REV,129,0,9,14,16,22,29,11,12,5,4,7,Acta Biomaterialia
49,4.091,CLIN ORTHOP RELAT R,129,0,4,10,1,5,3,10,4,3,6,83,Acta Biomaterialia
50,35.724,NAT BIOTECHNOL,129,0,9,7,13,8,3,5,3,5,5,71,Acta Biomaterialia
51,1.916,J BIOMECH ENG-T ASME,128,0,3,10,2,14,5,11,5,8,3,67,Acta Biomaterialia
52,32.621,NAT MED,128,1,5,6,11,5,12,8,10,6,10,54,Acta Biomaterialia
53,52.613,CHEM REV,126,0,6,23,15,7,6,7,7,5,15,35,Acta Biomaterialia
54,3.388,INVEST OPHTH VIS SCI,124,3,5,5,12,7,9,10,8,5,3,57,Acta Biomaterialia
55,6.290,CHEM COMMUN,123,0,7,22,13,14,11,9,11,5,7,24,Acta Biomaterialia
56,3.709,SOFT MATTER,123,0,6,7,11,17,17,21,20,10,8,6,Acta Biomaterialia
57,12.353,NAT COMMUN,122,3,19,42,23,20,8,6,1,0,0,0,Acta Biomaterialia
58,3.355,J R SOC INTERFACE,119,1,1,11,14,21,18,13,9,9,5,17,Acta Biomaterialia
59,4.401,J CELL SCI,112,1,0,3,3,0,17,4,9,7,9,59,Acta Biomaterialia
60,4.583,J BONE JOINT SURG AM,111,0,2,1,2,2,4,1,8,3,3,85,Acta Biomaterialia
61,8.784,J CELL BIOL,111,0,0,2,1,4,2,2,6,1,1,92,Acta Biomaterialia
62,2.936,RSC ADV,111,1,27,38,24,12,8,1,0,0,0,0,Acta Biomaterialia
63, ,J MATER CHEM,110,0,0,0,0,0,32,18,16,17,8,19,Acta Biomaterialia
64,15.211,CIRC RES,106,1,3,1,11,2,3,10,6,6,1,62,Acta Biomaterialia
65,2.559,BIOCHEM BIOPH RES CO,105,0,1,9,4,7,7,1,8,4,6,58,Acta Biomaterialia
66,15.132,BLOOD,104,0,0,3,3,5,4,3,5,5,9,67,Acta Biomaterialia
67,3.952,BIOTECHNOL BIOENG,103,1,2,3,10,6,10,3,9,16,7,36,Acta Biomaterialia
68,5.587,STEM CELLS,103,2,6,8,5,5,7,8,13,6,11,32,Acta Biomaterialia
69,4.556,MOL PHARMACEUT,101,3,3,5,24,14,13,7,11,7,7,7,Acta Biomaterialia
70,2.792,SPINE,99,1,0,2,2,1,1,6,0,7,13,66,Acta Biomaterialia
71,2.897,BIOMED MATER,98,2,14,19,11,9,10,3,4,8,6,12,Acta Biomaterialia
72,6.057,AM J SPORT MED,96,0,2,6,13,5,4,3,8,6,6,43,Acta Biomaterialia
73,3.483,POLYMER,96,1,8,2,2,1,8,4,8,2,16,44,Acta Biomaterialia
74,24.558,PROG POLYM SCI,96,0,3,3,15,11,11,3,13,1,4,32,Acta Biomaterialia
75,1.911,J BIOMAT SCI-POLYM E,95,1,4,3,7,6,6,9,6,4,6,43,Acta Biomaterialia
76,3.335,PHARM RES-DORDR,93,0,2,5,5,7,4,9,11,5,3,42,Acta Biomaterialia
77,4.539,J IMMUNOL,88,0,1,2,6,3,3,3,9,7,7,47,Acta Biomaterialia
78,4.485,BIOCONJUGATE CHEM,87,1,2,5,5,3,5,12,7,7,8,32,Acta Biomaterialia
79,12.423,NAT PROTOC,87,1,4,7,10,9,5,9,4,12,9,17,Acta Biomaterialia
80,4.491,EUR J PHARM BIOPHARM,86,1,6,14,5,8,2,4,5,3,12,26,Acta Biomaterialia
81,3.404,NANOTECHNOLOGY,86,0,9,8,10,5,5,12,5,7,4,21,Acta Biomaterialia
82,3.667,EUR CELLS MATER,84,1,2,6,12,10,13,10,9,1,4,16,Acta Biomaterialia
83,53.254,LANCET,83,0,2,6,4,6,13,8,2,2,4,36,Acta Biomaterialia
84,6.500,NANOMED-NANOTECHNOL,82,3,12,15,14,8,7,8,6,4,1,4,Acta Biomaterialia
85,13.251,J CLIN INVEST,80,0,0,2,4,3,4,4,6,1,2,54,Acta Biomaterialia
86,5.383,J DENT RES,78,0,1,5,7,2,8,5,6,5,3,36,Acta Biomaterialia
87,5.454,OSTEOARTHR CARTILAGE,78,1,3,6,3,5,2,3,5,8,6,36,Acta Biomaterialia
88,13.578,TRENDS BIOTECHNOL,78,2,11,9,5,6,8,6,1,1,11,18,Acta Biomaterialia
89,6.838,BIOFABRICATION,77,3,21,20,8,6,3,5,10,0,0,1,Acta Biomaterialia
90,1.901,J APPL POLYM SCI,77,0,1,8,2,3,4,3,3,2,3,48,Acta Biomaterialia
91,37.490,NAT NANOTECHNOL,77,0,4,3,0,10,10,15,4,1,8,22,Acta Biomaterialia
92,5.831,BIOMATER SCI-UK,76,0,11,26,19,20,0,0,0,0,0,0,Acta Biomaterialia
93,79.260,NEW ENGL J MED,76,0,2,0,3,1,2,4,9,2,7,46,Acta Biomaterialia
94,5.595,FASEB J,75,1,5,4,4,7,3,5,4,3,4,35,Acta Biomaterialia
95,5.005,NANOMEDICINE-UK,75,1,9,16,13,7,4,6,12,2,2,3,Acta Biomaterialia
96,4.256,ANTIMICROB AGENTS CH,71,0,3,2,3,3,4,4,7,5,1,39,Acta Biomaterialia
97,9.890,CHEM MATER,71,1,3,3,7,6,8,3,8,4,1,27,Acta Biomaterialia
98,3.309,EXP CELL RES,71,0,5,0,4,5,0,1,2,1,7,46,Acta Biomaterialia
99,3.146,J PHYS CHEM B,71,0,1,7,4,3,5,4,3,2,2,40,Acta Biomaterialia
100,3.075,J PHARM SCI-US,70,0,4,3,6,3,4,2,5,1,10,32,Acta Biomaterialia
