,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
56,3.199,CEREBELLUM,33,7,5,1,4,2,3,5,2,1,2,1,MOVEMENT DISORDERS
57,5.359,HUM MUTAT,33,0,2,1,5,11,3,2,4,2,2,1,MOVEMENT DISORDERS
58,3.400,J COMP NEUROL,29,0,0,0,2,0,0,0,1,0,1,25,MOVEMENT DISORDERS
59,14.163,PROG NEUROBIOL,29,2,0,5,2,2,2,8,0,1,1,6,MOVEMENT DISORDERS
60,7.439,J NUCL MED,28,2,4,2,2,2,3,5,0,1,0,7,MOVEMENT DISORDERS
61,3.653,AM J NEURORADIOL,27,1,2,6,4,0,2,2,2,2,0,6,MOVEMENT DISORDERS
62,4.010,CURR OPIN NEUROL,27,0,1,3,8,3,0,1,3,2,4,2,MOVEMENT DISORDERS
63,3.476,J ALZHEIMERS DIS,26,1,2,3,3,7,1,5,3,0,0,1,MOVEMENT DISORDERS
64,6.059,NEUROPATH APPL NEURO,25,0,1,3,3,0,4,1,0,2,2,9,MOVEMENT DISORDERS
65,12.764,ALZHEIMERS DEMENT,24,0,3,1,5,4,4,2,1,0,1,3,MOVEMENT DISORDERS
66,1.370,CLIN NEUROPHARMACOL,24,0,1,1,0,0,2,0,1,2,0,17,MOVEMENT DISORDERS
67,47.661,JAMA-J AM MED ASSOC,24,0,0,1,1,0,0,0,1,2,0,19,MOVEMENT DISORDERS
68,2.774,NEUROMODULATION,24,0,7,6,2,5,0,0,0,0,0,4,MOVEMENT DISORDERS
69, ,ADV NEUROL,23,0,0,0,0,0,0,0,0,0,0,23,MOVEMENT DISORDERS
70,4.277,ANN NY ACAD SCI,23,0,0,1,0,0,2,1,4,0,5,10,MOVEMENT DISORDERS
71,2.785,NEURODEGENER DIS,23,0,0,0,4,5,2,2,6,0,3,1,MOVEMENT DISORDERS
72, ,MOV DISORD CLIN PRAC,22,3,8,0,11,0,0,0,0,0,0,0,MOVEMENT DISORDERS
73,6.120,BRAIN STIMUL,21,3,4,2,4,0,3,0,0,0,5,0,MOVEMENT DISORDERS
74,4.155,J AM GERIATR SOC,21,0,2,0,0,0,0,0,0,0,1,18,MOVEMENT DISORDERS
75,12.353,NAT COMMUN,21,0,5,5,8,0,2,1,0,0,0,0,MOVEMENT DISORDERS
76,2.117,PARKINSONS DIS-US,21,0,1,10,2,2,3,3,0,0,0,0,MOVEMENT DISORDERS
77,1.562,EUR NEUROL,20,0,0,3,1,2,3,2,1,0,0,8,MOVEMENT DISORDERS
78,1.266,NEUROREPORT,20,0,0,0,0,0,0,0,0,1,1,18,MOVEMENT DISORDERS
79,7.469,RADIOLOGY,20,0,3,0,5,1,1,0,0,0,4,6,MOVEMENT DISORDERS
80,4.122,SCI REP-UK,20,1,10,6,2,0,1,0,0,0,0,0,MOVEMENT DISORDERS
81,13.396,AM J PSYCHIAT,19,0,0,0,0,0,3,4,1,1,0,10,MOVEMENT DISORDERS
82,7.704,EUR J NUCL MED MOL I,19,0,4,1,1,3,0,2,1,1,0,6,MOVEMENT DISORDERS
83,1.806,EXP BRAIN RES,19,0,0,0,1,1,1,0,0,2,1,13,MOVEMENT DISORDERS
84,32.621,NAT MED,19,0,0,0,0,0,0,0,2,0,9,8,MOVEMENT DISORDERS
85,2.285,NEUROL SCI,19,2,1,1,5,3,1,0,0,0,0,6,MOVEMENT DISORDERS
86,4.249,NEUROPHARMACOLOGY,18,0,3,4,2,2,2,0,0,1,0,4,MOVEMENT DISORDERS
87,2.392,QUAL LIFE RES,18,0,5,0,1,4,0,0,0,0,0,8,MOVEMENT DISORDERS
88,3.478,CURR NEUROL NEUROSCI,17,0,7,3,3,1,1,0,0,0,0,2,MOVEMENT DISORDERS
89,4.649,ANN CLIN TRANSL NEUR,16,1,4,7,4,0,0,0,0,0,0,0,MOVEMENT DISORDERS
90, ,HANDB CLIN NEUROL,16,0,0,0,0,10,2,1,0,0,0,3,MOVEMENT DISORDERS
91,6.045,J CEREBR BLOOD F MET,16,2,0,0,0,0,2,0,1,1,1,9,MOVEMENT DISORDERS
92,13.251,J CLIN INVEST,16,1,0,0,7,1,2,0,1,1,0,3,MOVEMENT DISORDERS
93,4.540,J PHYSIOL-LONDON,16,0,1,0,1,1,0,0,0,2,0,11,MOVEMENT DISORDERS
94,1.887,NEUROPATHOLOGY,16,0,1,2,0,2,2,0,3,0,2,4,MOVEMENT DISORDERS
95,6.544,NEUROPSYCHOPHARMACOL,16,0,0,0,4,1,0,1,2,2,1,5,MOVEMENT DISORDERS
96,5.414,ACTA NEUROPATHOL COM,15,0,11,2,0,2,0,0,0,0,0,0,MOVEMENT DISORDERS
97,3.173,BEHAV BRAIN RES,15,0,3,1,0,0,2,0,2,1,1,5,MOVEMENT DISORDERS
98,3.508,FRONT NEUROL,15,2,0,2,3,5,1,1,1,0,0,0,MOVEMENT DISORDERS
99,2.889,NEUROPSYCHOLOGIA,15,0,0,1,1,2,0,0,2,1,1,7,MOVEMENT DISORDERS
100,8.037,NEUROSCI BIOBEHAV R,15,1,1,1,3,1,1,0,1,0,1,5,MOVEMENT DISORDERS
