,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
28,2.871,FRONT HUM NEUROSCI,181,0,7,15,49,61,21,7,12,7,1,1,CEREBRAL CORTEX
29,9.251,CURR BIOL,170,0,3,15,17,15,20,15,9,14,12,50,CEREBRAL CORTEX
30,1.806,EXP BRAIN RES,169,0,0,0,0,6,7,1,7,6,6,136,CEREBRAL CORTEX
31,5.413,DEVELOPMENT,156,0,1,5,9,2,7,7,6,7,8,104,CEREBRAL CORTEX
32,3.966,HIPPOCAMPUS,147,0,4,12,6,12,19,7,6,9,9,63,CEREBRAL CORTEX
33,31.398,CELL,146,0,2,8,19,7,11,15,4,10,5,65,CEREBRAL CORTEX
34,8.037,NEUROSCI BIOBEHAV R,145,1,3,10,19,16,18,17,3,11,10,37,CEREBRAL CORTEX
35,4.907,CORTEX,140,0,9,16,13,22,11,6,12,4,12,35,CEREBRAL CORTEX
36,3.173,BEHAV BRAIN RES,130,0,3,10,6,16,7,8,4,10,2,64,CEREBRAL CORTEX
37,4.231,BRAIN STRUCT FUNCT,126,5,17,34,14,14,8,8,16,2,4,4,CEREBRAL CORTEX
38,6.544,NEUROPSYCHOPHARMACOL,126,0,4,17,10,8,12,18,12,3,6,36,CEREBRAL CORTEX
39,1.266,NEUROREPORT,122,0,0,3,1,3,0,1,0,2,5,107,CEREBRAL CORTEX
40,5.666,PHILOS T R SOC B,122,0,4,1,23,4,7,4,0,12,2,65,CEREBRAL CORTEX
41,4.454,NEUROBIOL AGING,114,0,2,10,13,17,13,13,7,3,3,33,CEREBRAL CORTEX
42,4.277,ANN NY ACAD SCI,112,0,1,2,0,3,10,15,6,8,22,45,CEREBRAL CORTEX
43,4.082,MAGN RESON MED,112,0,1,2,2,4,5,3,6,9,3,77,CEREBRAL CORTEX
44,9.163,PLOS BIOL,111,1,2,10,8,4,3,13,8,10,20,32,CEREBRAL CORTEX
45,13.396,AM J PSYCHIAT,108,0,1,4,5,3,7,7,4,6,4,67,CEREBRAL CORTEX
46, ,ARCH GEN PSYCHIAT,108,0,0,0,0,0,12,6,3,7,3,77,CEREBRAL CORTEX
47,4.011,J BIOL CHEM,106,0,0,4,2,5,7,5,7,8,7,61,CEREBRAL CORTEX
48,2.668,J NEUROSCI METH,105,0,4,2,1,3,1,3,11,5,6,69,CEREBRAL CORTEX
49,2.159,NEUROSCI LETT,105,0,0,4,4,2,4,3,6,6,6,70,CEREBRAL CORTEX
50,8.055,NEUROLOGY,104,0,2,4,2,5,3,3,5,2,7,71,CEREBRAL CORTEX
51,4.609,J NEUROCHEM,97,0,2,5,5,4,4,3,3,7,6,58,CEREBRAL CORTEX
52,11.640,MOL PSYCHIATR,97,1,6,6,14,9,10,6,7,9,3,26,CEREBRAL CORTEX
53,3.958,SCHIZOPHR RES,95,0,3,16,11,8,9,1,4,9,6,28,CEREBRAL CORTEX
54,4.249,NEUROPHARMACOLOGY,94,0,1,4,10,15,14,7,5,6,2,30,CEREBRAL CORTEX
55,10.250,ANN NEUROL,90,0,0,5,3,1,3,2,3,4,5,64,CEREBRAL CORTEX
56,7.230,PSYCHOL REV,90,1,1,1,1,4,2,2,3,2,1,72,CEREBRAL CORTEX
57,2.671,LEARN MEMORY,85,0,0,0,7,4,9,3,4,9,6,43,CEREBRAL CORTEX
58,3.955,PLOS COMPUT BIOL,84,0,2,5,17,11,3,5,11,14,5,11,CEREBRAL CORTEX
59,3.614,CLIN NEUROPHYSIOL,82,0,1,8,7,0,2,3,0,8,3,50,CEREBRAL CORTEX
60,12.353,NAT COMMUN,79,1,7,22,22,17,6,4,0,0,0,0,CEREBRAL CORTEX
61, ,PSYCHOL SCI,79,0,1,3,8,8,4,6,7,6,3,33,CEREBRAL CORTEX
62,2.069,VISION RES,79,0,0,3,4,1,1,10,3,7,3,47,CEREBRAL CORTEX
63,7.461,NEUROSCIENTIST,77,1,1,3,10,11,4,4,3,4,2,34,CEREBRAL CORTEX
64,3.174,PROG BRAIN RES,77,0,0,1,3,4,4,6,1,3,1,54,CEREBRAL CORTEX
65,3.500,SOC COGN AFFECT NEUR,75,0,5,9,22,7,15,1,2,5,2,7,CEREBRAL CORTEX
66,14.163,PROG NEUROBIOL,74,0,0,3,0,11,5,6,2,1,5,41,CEREBRAL CORTEX
67, ,FRONT SYST NEUROSCI,72,0,2,3,13,11,7,7,17,1,11,0,CEREBRAL CORTEX
68,4.483,EXP NEUROL,70,0,3,1,7,6,5,3,3,1,5,36,CEREBRAL CORTEX
69,3.222,PSYCHOPHARMACOLOGY,69,0,1,7,1,4,1,3,1,6,5,40,CEREBRAL CORTEX
70,2.266,J VISION,67,1,1,10,6,4,1,6,8,12,8,10,CEREBRAL CORTEX
71,2.507,BEHAV NEUROSCI,66,0,0,3,1,1,2,3,0,2,7,47,CEREBRAL CORTEX
72, ,FRONT PSYCHOL,66,0,1,7,18,12,15,10,3,0,0,0,CEREBRAL CORTEX
73,3.152,FRONT NEUROANAT,65,0,8,9,15,0,10,7,6,8,2,0,CEREBRAL CORTEX
74,5.067,EPILEPSIA,64,0,2,7,4,8,4,7,2,9,1,20,CEREBRAL CORTEX
75, ,J AUTISM DEV DISORD,64,0,1,6,5,4,4,2,3,7,2,30,CEREBRAL CORTEX
76,2.851,BRAIN LANG,62,1,1,1,2,13,9,3,4,1,2,25,CEREBRAL CORTEX
77,5.846,GLIA,58,0,4,5,6,3,4,6,1,3,4,22,CEREBRAL CORTEX
78, ,COGNITION,57,1,1,2,2,4,1,1,5,5,4,31,CEREBRAL CORTEX
79,24.014,PHYSIOL REV,57,0,0,3,7,2,1,9,2,5,3,25,CEREBRAL CORTEX
80,22.774,ANNU REV PSYCHOL,56,0,3,8,0,2,11,5,1,3,2,21,CEREBRAL CORTEX
81,3.877,FRONT NEUROSCI-SWITZ,56,0,2,11,21,5,5,0,4,5,2,1,CEREBRAL CORTEX
82,13.250,PSYCHOL BULL,56,0,2,1,2,4,2,2,5,0,3,35,CEREBRAL CORTEX
83,2.565,COGN AFFECT BEHAV NE,55,0,1,1,3,7,3,4,1,4,4,27,CEREBRAL CORTEX
84,7.616,ELIFE,54,3,17,20,10,4,0,0,0,0,0,0,CEREBRAL CORTEX
85,6.944,SCHIZOPHRENIA BULL,54,0,0,6,8,7,6,4,2,9,1,11,CEREBRAL CORTEX
86,2.574,BRAIN COGNITION,53,0,1,1,2,4,5,2,7,9,1,21,CEREBRAL CORTEX
87,4.300,FRONT CELL NEUROSCI,52,2,6,10,15,14,4,1,0,0,0,0,CEREBRAL CORTEX
88,6.045,J CEREBR BLOOD F MET,52,0,2,3,7,5,2,6,1,3,1,22,CEREBRAL CORTEX
89,3.244,NEUROBIOL LEARN MEM,52,0,6,3,6,3,0,6,2,7,4,15,CEREBRAL CORTEX
90,4.902,HUM MOL GENET,51,0,0,3,5,5,4,5,3,4,4,18,CEREBRAL CORTEX
91,8.784,J CELL BIOL,51,0,0,2,1,3,2,1,4,6,3,29,CEREBRAL CORTEX
92,2.277,NEUROSCI RES,50,0,2,6,3,3,4,1,1,0,0,30,CEREBRAL CORTEX
93,3.262,DEV BIOL,49,0,0,2,3,2,1,1,1,5,5,29,CEREBRAL CORTEX
94,3.118,PSYCHOPHYSIOLOGY,49,0,1,0,0,2,2,8,4,3,1,28,CEREBRAL CORTEX
95,8.324,MOVEMENT DISORD,47,0,0,1,4,4,4,4,1,3,6,20,CEREBRAL CORTEX
96,5.227,NEUROBIOL DIS,47,1,2,5,4,5,6,7,3,1,3,10,CEREBRAL CORTEX
97,3.440,BRAIN RES BULL,45,0,0,0,0,3,3,0,3,3,1,32,CEREBRAL CORTEX
98, ,COGNITIVE BRAIN RES,45,0,0,0,0,0,0,0,0,0,0,45,CEREBRAL CORTEX
99,15.876,ACTA NEUROPATHOL,42,0,2,6,2,0,4,2,7,1,0,18,CEREBRAL CORTEX
100, ,DEVELOPMENTAL SCI,42,1,2,4,2,3,2,5,3,7,1,12,CEREBRAL CORTEX
