,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
60,10.023,LEUKEMIA,105,2,12,15,10,9,5,7,7,3,4,31,ONCOGENE
61,7.776,MOL CANCER,100,2,2,13,25,11,4,10,18,1,6,8,ONCOGENE
62,5.481,BIOINFORMATICS,97,1,2,5,18,6,6,11,17,15,1,15,ONCOGENE
63,244.585,CA-CANCER J CLIN,95,1,17,25,15,4,7,14,3,2,4,3,ONCOGENE
64,6.448,J INVEST DERMATOL,95,0,1,10,7,8,10,7,4,7,5,36,ONCOGENE
65,4.122,SCI REP-UK,95,2,35,35,12,10,1,0,0,0,0,0,ONCOGENE
66,6.253,J PATHOL,93,1,4,8,15,8,5,5,12,8,8,19,ONCOGENE
67,3.333,INT J ONCOL,92,0,6,10,11,7,16,7,3,3,6,23,ONCOGENE
68,6.537,CANCER-AM CANCER SOC,90,0,2,2,7,5,5,7,5,3,8,46,ONCOGENE
69,3.309,EXP CELL RES,90,0,1,6,4,6,2,1,11,4,4,51,ONCOGENE
70,4.372,CANCER SCI,82,0,3,8,6,11,12,5,7,7,4,19,ONCOGENE
71,15.393,CELL RES,82,0,1,6,13,8,10,15,3,13,5,8,ONCOGENE
72,13.214,GENOME BIOL,81,0,0,4,13,14,1,5,3,6,14,21,ONCOGENE
73,4.368,J VIROL,81,0,0,5,3,3,4,7,7,4,4,44,ONCOGENE
74,8.749,EMBO REP,80,0,6,7,10,2,9,10,8,4,6,18,ONCOGENE
75,50.167,NAT REV DRUG DISCOV,79,0,2,6,25,7,6,8,1,9,2,13,ONCOGENE
76,10.101,GENOME RES,75,0,1,4,10,10,23,3,6,5,1,12,ONCOGENE
77,4.994,NEOPLASIA,75,1,1,3,6,7,6,10,2,7,2,30,ONCOGENE
78,5.595,FASEB J,74,0,3,5,5,9,7,2,6,3,9,25,ONCOGENE
79,5.540,PLOS GENET,74,0,2,12,10,12,6,13,6,4,7,2,ONCOGENE
80,6.081,CANCER METAST REV,72,0,2,3,15,9,7,2,6,6,4,18,ONCOGENE
81,12.423,NAT PROTOC,71,0,2,2,0,5,14,2,3,21,3,19,ONCOGENE
82,10.015,CURR OPIN CELL BIOL,70,0,1,7,7,4,2,1,8,1,8,31,ONCOGENE
83,1.865,ANTICANCER RES,69,0,4,0,4,8,1,8,10,4,4,26,ONCOGENE
84,2.976,ONCOL REP,69,0,7,13,10,5,4,5,5,4,2,14,ONCOGENE
85,5.587,STEM CELLS,69,0,1,6,7,8,8,10,3,11,6,9,ONCOGENE
86,20.565,CELL METAB,68,0,9,10,9,7,11,3,2,2,6,9,ONCOGENE
87,17.016,GUT,68,4,5,10,10,11,5,7,1,4,0,11,ONCOGENE
88,53.254,LANCET,68,0,7,2,1,6,2,6,6,1,3,34,ONCOGENE
89,11.100,AUTOPHAGY,67,0,12,10,12,8,10,1,2,5,2,5,ONCOGENE
90,3.487,CELL SIGNAL,65,1,2,6,8,7,4,2,4,7,6,18,ONCOGENE
91,7.191,EUR J CANCER,63,0,1,2,5,9,4,2,9,5,0,26,ONCOGENE
92,13.333,NAT STRUCT MOL BIOL,63,0,5,1,2,7,8,7,9,3,1,20,ONCOGENE
93,6.115,PIGM CELL MELANOMA R,63,0,3,9,6,5,6,10,12,0,3,9,ONCOGENE
94,3.373,CANCER BIOL THER,62,0,2,4,5,4,6,9,10,5,3,14,ONCOGENE
95,19.734,IMMUNITY,62,0,0,2,11,6,5,3,7,1,2,25,ONCOGENE
96,2.959,J CELL BIOCHEM,62,0,0,3,4,1,5,12,5,1,2,29,ONCOGENE
97, ,METHOD MOL BIOL,62,2,1,5,4,11,9,8,4,6,4,8,ONCOGENE
98,9.384,NEURO-ONCOLOGY,62,1,6,5,11,11,5,5,4,3,2,9,ONCOGENE
99,18.564,TRENDS CELL BIOL,62,0,7,13,6,2,5,5,5,1,1,17,ONCOGENE
100,5.331,ENDOCR-RELAT CANCER,61,0,1,5,11,3,9,3,3,5,2,19,ONCOGENE
