,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
20,6.187,BRAIN PATHOL,84,10,8,7,6,7,5,3,12,3,4,19,ACTA NEUROPATHOLOGICA
21,27.144,LANCET NEUROL,84,3,12,13,6,14,9,5,4,4,3,11,ACTA NEUROPATHOLOGICA
22,5.227,NEUROBIOL DIS,78,1,5,13,8,6,6,7,2,4,2,24,ACTA NEUROPATHOLOGICA
23,5.414,ACTA NEUROPATHOL COM,75,2,19,21,19,14,0,0,0,0,0,0,ACTA NEUROPATHOLOGICA
24,79.260,NEW ENGL J MED,75,0,8,12,7,5,1,5,1,11,1,24,ACTA NEUROPATHOLOGICA
25,13.251,J CLIN INVEST,73,0,5,5,2,6,8,7,5,4,2,29,ACTA NEUROPATHOLOGICA
26,4.069,AM J PATHOL,72,0,4,0,0,5,2,2,2,8,2,47,ACTA NEUROPATHOLOGICA
27,3.476,J ALZHEIMERS DIS,72,4,9,9,5,13,8,4,8,8,0,4,ACTA NEUROPATHOLOGICA
28,4.609,J NEUROCHEM,68,1,5,2,2,2,3,4,4,4,3,38,ACTA NEUROPATHOLOGICA
29,32.621,NAT MED,67,2,4,3,7,6,2,5,1,3,11,23,ACTA NEUROPATHOLOGICA
30,3.125,BRAIN RES,57,1,4,2,4,4,5,4,3,2,3,25,ACTA NEUROPATHOLOGICA
31,10.790,J EXP MED,57,0,7,4,5,0,6,2,4,2,3,24,ACTA NEUROPATHOLOGICA
32,6.239,STROKE,55,0,4,1,4,4,3,3,5,6,1,24,ACTA NEUROPATHOLOGICA
33,5.846,GLIA,53,0,4,3,6,3,4,2,3,3,6,19,ACTA NEUROPATHOLOGICA
34,7.144,J NEUROL NEUROSUR PS,51,1,4,1,2,1,3,3,3,0,0,33,ACTA NEUROPATHOLOGICA
35,6.059,NEUROPATH APPL NEURO,51,3,3,9,2,2,3,6,2,2,2,17,ACTA NEUROPATHOLOGICA
36,4.539,J IMMUNOL,50,0,2,2,1,2,6,4,2,3,3,25,ACTA NEUROPATHOLOGICA
37,53.254,LANCET,50,0,8,1,0,1,0,6,0,0,4,30,ACTA NEUROPATHOLOGICA
38,10.557,EMBO J,49,1,7,1,2,5,4,5,3,2,0,19,ACTA NEUROPATHOLOGICA
39,9.384,NEURO-ONCOLOGY,49,7,12,7,4,5,5,3,3,1,0,2,ACTA NEUROPATHOLOGICA
40,4.122,SCI REP-UK,49,3,25,13,3,2,3,0,0,0,0,0,ACTA NEUROPATHOLOGICA
41,22.844,CANCER CELL,48,1,3,9,2,2,10,4,8,1,2,6,ACTA NEUROPATHOLOGICA
42,8.784,J CELL BIOL,47,0,1,4,3,0,0,1,3,2,1,32,ACTA NEUROPATHOLOGICA
43,4.483,EXP NEUROL,46,0,3,3,6,5,0,1,4,6,0,18,ACTA NEUROPATHOLOGICA
44, ,ARCH NEUROL-CHICAGO,45,0,0,0,0,0,3,3,7,5,6,21,ACTA NEUROPATHOLOGICA
45,12.353,NAT COMMUN,44,0,13,9,11,9,0,2,0,0,0,0,ACTA NEUROPATHOLOGICA
46,2.159,NEUROSCI LETT,44,1,2,2,3,1,1,1,3,4,2,24,ACTA NEUROPATHOLOGICA
47,32.635,NAT REV NEUROSCI,43,0,2,6,5,4,3,0,5,1,7,10,ACTA NEUROPATHOLOGICA
48,12.764,ALZHEIMERS DEMENT,39,2,10,6,2,4,9,6,0,0,0,0,ACTA NEUROPATHOLOGICA
49,8.855,AM J HUM GENET,39,0,1,2,2,6,3,3,2,0,2,18,ACTA NEUROPATHOLOGICA
50,19.819,NAT REV NEUROL,38,0,10,3,4,6,8,2,5,0,0,0,ACTA NEUROPATHOLOGICA
51,9.130,CANCER RES,37,0,1,1,0,4,1,1,4,0,3,22,ACTA NEUROPATHOLOGICA
52,2.655,J NEUROIMMUNOL,35,0,1,1,0,2,3,2,2,1,2,21,ACTA NEUROPATHOLOGICA
53,8.324,MOVEMENT DISORD,34,1,6,4,2,7,3,1,0,1,1,8,ACTA NEUROPATHOLOGICA
54,10.199,CLIN CANCER RES,33,0,3,3,2,1,3,2,4,4,2,9,ACTA NEUROPATHOLOGICA
55,6.426,MOL NEURODEGENER,33,1,7,5,4,5,7,2,0,0,0,2,ACTA NEUROPATHOLOGICA
56,3.382,NEUROSCIENCE,32,1,1,4,4,1,0,0,4,2,3,12,ACTA NEUROPATHOLOGICA
57,5.108,BBA-MOL BASIS DIS,31,0,1,5,5,2,4,2,3,0,0,9,ACTA NEUROPATHOLOGICA
58,8.032,CELL REP,30,2,12,8,4,2,2,0,0,0,0,0,ACTA NEUROPATHOLOGICA
59,2.997,BIOCHEMISTRY-US,29,0,1,2,1,2,1,1,2,0,2,17,ACTA NEUROPATHOLOGICA
60,5.481,BIOINFORMATICS,29,0,2,3,7,3,2,2,5,3,0,2,ACTA NEUROPATHOLOGICA
61,11.460,JAMA NEUROL,29,3,7,2,8,9,0,0,0,0,0,0,ACTA NEUROPATHOLOGICA
62,2.487,NEUROMUSCULAR DISORD,29,0,1,1,0,4,5,1,5,1,0,11,ACTA NEUROPATHOLOGICA
63,6.045,J CEREBR BLOOD F MET,28,5,2,0,2,2,3,0,2,0,2,10,ACTA NEUROPATHOLOGICA
64,2.662,J NEUROSCI RES,28,2,0,1,0,1,0,1,0,4,2,17,ACTA NEUROPATHOLOGICA
65,5.595,FASEB J,27,0,1,0,2,1,3,2,2,2,2,12,ACTA NEUROPATHOLOGICA
66,3.400,J COMP NEUROL,26,0,2,0,0,2,0,0,0,1,2,19,ACTA NEUROPATHOLOGICA
67,2.496,MUSCLE NERVE,26,1,2,2,1,0,1,1,1,0,2,15,ACTA NEUROPATHOLOGICA
68,11.561,NUCLEIC ACIDS RES,26,0,1,5,2,2,2,1,1,4,0,8,ACTA NEUROPATHOLOGICA
69,2.832,EUR J NEUROSCI,25,0,2,0,1,3,0,1,0,0,3,15,ACTA NEUROPATHOLOGICA
70,16.710,SCI TRANSL MED,25,1,4,6,3,5,4,2,0,0,0,0,ACTA NEUROPATHOLOGICA
71,47.661,JAMA-J AM MED ASSOC,24,0,1,2,1,2,2,1,1,0,0,14,ACTA NEUROPATHOLOGICA
72,41.982,NAT REV IMMUNOL,24,1,1,4,0,3,4,2,0,3,1,5,ACTA NEUROPATHOLOGICA
73,2.668,J NEUROSCI METH,23,0,2,2,1,0,1,0,3,4,3,7,ACTA NEUROPATHOLOGICA
74,6.308,CEREB CORTEX,22,3,3,1,0,2,2,0,0,2,2,7,ACTA NEUROPATHOLOGICA
75,2.448,J NEUROL SCI,22,0,1,1,0,1,2,0,0,1,1,15,ACTA NEUROPATHOLOGICA
76,2.559,BIOCHEM BIOPH RES CO,20,0,1,0,0,1,1,0,0,1,1,15,ACTA NEUROPATHOLOGICA
77,4.248,EUR J IMMUNOL,20,0,2,0,2,1,0,0,1,2,2,10,ACTA NEUROPATHOLOGICA
78,4.300,FRONT CELL NEUROSCI,20,0,0,9,6,5,0,0,0,0,0,0,ACTA NEUROPATHOLOGICA
79,26.360,J CLIN ONCOL,20,0,3,1,0,0,0,4,6,0,1,5,ACTA NEUROPATHOLOGICA
80,5.193,J NEUROINFLAMM,20,0,2,5,2,4,4,1,1,0,0,1,ACTA NEUROPATHOLOGICA
81,4.368,J VIROL,20,1,0,2,0,0,2,2,2,1,0,10,ACTA NEUROPATHOLOGICA
82,3.312,MOL CELL NEUROSCI,20,2,1,1,0,4,0,3,0,1,1,7,ACTA NEUROPATHOLOGICA
83,5.076,MOL NEUROBIOL,20,3,3,4,1,3,3,0,0,0,2,1,ACTA NEUROPATHOLOGICA
84, ,WHO CLASSIFICATION T,20,3,12,0,0,0,0,0,0,0,0,5,ACTA NEUROPATHOLOGICA
85,3.783,J NEUROL,19,0,1,2,1,0,1,1,2,4,1,6,ACTA NEUROPATHOLOGICA
86,5.413,DEVELOPMENT,18,0,0,1,0,0,1,2,2,2,1,9,ACTA NEUROPATHOLOGICA
87,12.423,NAT PROTOC,18,1,2,1,3,1,0,0,1,4,2,3,ACTA NEUROPATHOLOGICA
88,5.426,NEUROIMAGE,18,0,1,0,1,3,2,3,0,1,0,7,ACTA NEUROPATHOLOGICA
89,1.887,NEUROPATHOLOGY,18,0,3,3,2,1,1,1,1,2,2,2,ACTA NEUROPATHOLOGICA
90,4.401,J CELL SCI,17,0,1,2,0,1,2,0,0,0,1,10,ACTA NEUROPATHOLOGICA
91,2.779,J NEURAL TRANSM,17,0,0,7,0,0,0,0,3,0,1,6,ACTA NEUROPATHOLOGICA
92,4.540,J PHYSIOL-LONDON,17,0,1,0,2,0,1,1,1,0,0,11,ACTA NEUROPATHOLOGICA
93,19.064,NAT CELL BIOL,17,0,1,1,1,0,0,1,2,4,0,7,ACTA NEUROPATHOLOGICA
94, ,ONCOTARGET,17,1,5,6,2,0,3,0,0,0,0,0,ACTA NEUROPATHOLOGICA
95,14.675,ANNU REV NEUROSCI,16,0,0,1,1,0,0,2,0,0,5,7,ACTA NEUROPATHOLOGICA
96,3.857,BIOCHEM J,16,0,1,2,1,1,1,2,0,1,0,7,ACTA NEUROPATHOLOGICA
97,2.999,FEBS LETT,16,0,0,0,1,0,0,0,2,1,0,12,ACTA NEUROPATHOLOGICA
98,4.319,J NEUROSURG,16,0,0,0,0,3,0,1,0,1,0,11,ACTA NEUROPATHOLOGICA
99,5.540,PLOS GENET,16,0,1,1,1,5,1,2,4,1,0,0,ACTA NEUROPATHOLOGICA
100,2.982,AMYOTROPH LAT SCL FR,15,0,0,1,0,2,4,3,1,2,0,2,ACTA NEUROPATHOLOGICA
